revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
740 | AntParser | extern parserDefinition* AntParser () |  | ant | ant.c | 32 | 40 | 495316 | 727
740 | AsmParser | extern parserDefinition* AsmParser (void) |  | asm | asm.c | 365 | 385 | 495317 | 1
740 | AspParser | extern parserDefinition* AspParser (void) |  | asp | asp.c | 316 | 325 | 495318 | 2
740 | AwkParser | extern parserDefinition* AwkParser () |  | awk | awk.c | 70 | 79 | 495319 | 3
740 | BasicParser | parserDefinition *BasicParser (void) |  | basic | basic.c | 192 | 201 | 495320 | 619
740 | BetaParser | extern parserDefinition* BetaParser (void) |  | beta | beta.c | 310 | 319 | 495321 | 4
740 | CParser | extern parserDefinition* CParser (void) |  | c | c.c | 2866 | 2876 | 495322 | 5
740 | CobolParser | extern parserDefinition* CobolParser () |  | cobol | cobol.c | 39 | 48 | 495323 | 6
740 | CppParser | extern parserDefinition* CppParser (void) |  | c | c.c | 2878 | 2894 | 495324 | 7
740 | CsharpParser | extern parserDefinition* CsharpParser (void) |  | c | c.c | 2896 | 2906 | 495325 | 5
740 | DosBatchParser | extern parserDefinition* DosBatchParser () |  | dosbatch | dosbatch.c | 32 | 40 | 495326 | 728
740 | ENTSEQNO | FUNCSTS func1(ENTSEQNO(seq)) {} |  | bug507864 | Test/bug507864.c | 1 | 2 | 495327 | 526
740 | EiffelParser | extern parserDefinition* EiffelParser (void) |  | eiffel | eiffel.c | 1252 | 1262 | 495328 | 8
740 | ErlangParser | extern parserDefinition *ErlangParser (void) |  | erlang | erlang.c | 178 | 187 | 495329 | 575
740 | FlexParser | extern parserDefinition* FlexParser (void) |  | flex | flex.c | 2273 | 2287 | 495330 | 717
740 | FortranParser | extern parserDefinition* FortranParser (void) |  | fortran | fortran.c | 2179 | 2195 | 495331 | 9
740 | HtmlParser | extern parserDefinition* HtmlParser (void) |  | html | html.c | 39 | 47 | 495332 | 583
740 | JavaParser | extern parserDefinition* JavaParser (void) |  | c | c.c | 2908 | 2918 | 495333 | 10
740 | JavaScriptParser | extern parserDefinition* JavaScriptParser (void) |  | jscript | jscript.c | 1557 | 1571 | 495334 | 584
740 | L_getit | static void L_getit (vString *const name, const unsigned char *dbp) |  | lisp | lisp.c | 57 | 76 | 495335 | 11
740 | L_isdef | static int L_isdef (const unsigned char *strp) |  | lisp | lisp.c | 40 | 45 | 495336 | 12
740 | L_isquote | static int L_isquote (const unsigned char *strp) |  | lisp | lisp.c | 47 | 55 | 495337 | 13
740 | LispParser | extern parserDefinition* LispParser (void) |  | lisp | lisp.c | 126 | 137 | 495338 | 14
740 | LuaParser | extern parserDefinition* LuaParser (void) |  | lua | lua.c | 122 | 131 | 495339 | 520
740 | MEMTXT | FUNCSTS func2 (MEMTXT(form_msg), MEMTXT (text), MEMTXT (mail)) {} |  | bug507864 | Test/bug507864.c | 2 | 2 | 495340 | 527
740 | MakefileParser | extern parserDefinition* MakefileParser (void) |  | make | make.c | 204 | 215 | 495341 | 15
740 | MatLabParser | extern parserDefinition* MatLabParser () |  | matlab | matlab.c | 34 | 42 | 495342 | 729
740 | OcamlParser | extern parserDefinition *OcamlParser (void) |  | ocaml | ocaml.c | 1831 | 1842 | 495343 | 832
740 | PascalParser | extern parserDefinition* PascalParser (void) |  | pascal | pascal.c | 256 | 265 | 495344 | 16
740 | PerlParser | extern parserDefinition* PerlParser (void) |  | perl | perl.c | 371 | 380 | 495345 | 17
740 | PhpParser | extern parserDefinition* PhpParser (void) |  | php | php.c | 90 | 98 | 495346 | 18
740 | PythonParser | extern parserDefinition *PythonParser (void) |  | python | python.c | 760 | 769 | 495347 | 19
740 | RexxParser | extern parserDefinition* RexxParser (void) |  | rexx | rexx.c | 29 | 37 | 495348 | 20
740 | RubyParser | extern parserDefinition* RubyParser (void) |  | ruby | ruby.c | 397 | 406 | 495349 | 21
740 | SchemeParser | extern parserDefinition* SchemeParser (void) |  | scheme | scheme.c | 98 | 109 | 495350 | 22
740 | ShParser | extern parserDefinition* ShParser (void) |  | sh | sh.c | 102 | 113 | 495351 | 23
740 | SlangParser | extern parserDefinition* SlangParser (void) |  | slang | slang.c | 33 | 41 | 495352 | 24
740 | SmlParser | extern parserDefinition *SmlParser (void) |  | sml | sml.c | 201 | 210 | 495353 | 569
740 | SqlParser | extern parserDefinition* SqlParser (void) |  | sql | sql.c | 2233 | 2243 | 495354 | 554
740 | TclParser | extern parserDefinition* TclParser (void) |  | tcl | tcl.c | 105 | 114 | 495355 | 25
740 | TexParser | extern parserDefinition* TexParser (void) |  | tex | tex.c | 500 | 514 | 495356 | 730
740 | UNUSED | static void ignoreToken (vString * const UNUSED (ident), ocaToken UNUSED (what)) |  | ocaml | ocaml.c | 816 | 819 | 495357 | 833
740 | VeraParser | extern parserDefinition* VeraParser (void) |  | c | c.c | 2920 | 2930 | 495358 | 5
740 | VerilogParser | extern parserDefinition* VerilogParser (void) |  | verilog | verilog.c | 328 | 338 | 495359 | 547
740 | VhdlParser | extern parserDefinition *VhdlParser (void) |  | vhdl | vhdl.c | 823 | 833 | 495360 | 705
