revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
362 | AsmParser | extern parserDefinition* AsmParser (void) |  | asm | asm.c | 366 | 386 | 207222 | 1
362 | AspParser | extern parserDefinition* AspParser (void) |  | asp | asp.c | 180 | 189 | 207223 | 2
362 | AwkParser | extern parserDefinition* AwkParser () |  | awk | awk.c | 70 | 79 | 207224 | 3
362 | BetaParser | extern parserDefinition* BetaParser (void) |  | beta | beta.c | 312 | 321 | 207225 | 4
362 | CParser | extern parserDefinition* CParser (void) |  | c | c.c | 2586 | 2596 | 207226 | 5
362 | CobolParser | extern parserDefinition* CobolParser () |  | cobol | cobol.c | 39 | 48 | 207227 | 6
362 | CppParser | extern parserDefinition* CppParser (void) |  | c | c.c | 2598 | 2614 | 207228 | 7
362 | CsharpParser | extern parserDefinition* CsharpParser (void) |  | c | c.c | 2616 | 2626 | 207229 | 5
362 | ENTSEQNO | FUNCSTS func1(ENTSEQNO(seq)) {} |  | bug507864 | Test/bug507864.c | 1 | 2 | 207230 | 526
362 | EiffelParser | extern parserDefinition* EiffelParser (void) |  | eiffel | eiffel.c | 1221 | 1231 | 207231 | 8
362 | ErlangParser | extern parserDefinition *ErlangParser (void) |  | erlang | erlang.c | 178 | 187 | 207232 | 575
362 | FortranParser | extern parserDefinition* FortranParser (void) |  | fortran | fortran.c | 2177 | 2193 | 207233 | 9
362 | HtmlParser | extern parserDefinition* HtmlParser (void) |  | html | html.c | 39 | 47 | 207234 | 583
362 | JavaParser | extern parserDefinition* JavaParser (void) |  | c | c.c | 2628 | 2638 | 207235 | 10
362 | JavaScriptParser | extern parserDefinition* JavaScriptParser (void) |  | jscript | jscript.c | 30 | 38 | 207236 | 584
362 | L_getit | static void L_getit (vString *const name, const unsigned char *dbp) |  | lisp | lisp.c | 57 | 76 | 207237 | 11
362 | L_isdef | static int L_isdef (const unsigned char *strp) |  | lisp | lisp.c | 40 | 45 | 207238 | 12
362 | L_isquote | static int L_isquote (const unsigned char *strp) |  | lisp | lisp.c | 47 | 55 | 207239 | 13
362 | LispParser | extern parserDefinition* LispParser (void) |  | lisp | lisp.c | 126 | 137 | 207240 | 14
362 | LuaParser | extern parserDefinition* LuaParser (void) |  | lua | lua.c | 122 | 131 | 207241 | 520
362 | MEMTXT | FUNCSTS func2 (MEMTXT(form_msg), MEMTXT (text), MEMTXT (mail)) {} |  | bug507864 | Test/bug507864.c | 2 | 2 | 207242 | 527
362 | MakefileParser | extern parserDefinition* MakefileParser (void) |  | make | make.c | 90 | 101 | 207243 | 15
362 | PascalParser | extern parserDefinition* PascalParser (void) |  | pascal | pascal.c | 254 | 263 | 207244 | 16
362 | PerlParser | extern parserDefinition* PerlParser (void) |  | perl | perl.c | 108 | 117 | 207245 | 17
362 | PhpParser | extern parserDefinition* PhpParser (void) |  | php | php.c | 124 | 133 | 207246 | 18
362 | PythonParser | extern parserDefinition *PythonParser (void) |  | python | python.c | 212 | 221 | 207247 | 19
362 | RexxParser | extern parserDefinition* RexxParser (void) |  | rexx | rexx.c | 29 | 37 | 207248 | 20
362 | RubyParser | extern parserDefinition* RubyParser (void) |  | ruby | ruby.c | 166 | 175 | 207249 | 21
362 | SchemeParser | extern parserDefinition* SchemeParser (void) |  | scheme | scheme.c | 98 | 109 | 207250 | 22
362 | ShParser | extern parserDefinition* ShParser (void) |  | sh | sh.c | 101 | 112 | 207251 | 23
362 | SlangParser | extern parserDefinition* SlangParser (void) |  | slang | slang.c | 33 | 41 | 207252 | 24
362 | SmlParser | extern parserDefinition *SmlParser (void) |  | sml | sml.c | 191 | 200 | 207253 | 569
362 | SqlParser | extern parserDefinition* SqlParser (void) |  | sql | sql.c | 671 | 681 | 207254 | 554
362 | TclParser | extern parserDefinition* TclParser (void) |  | tcl | tcl.c | 105 | 114 | 207255 | 25
362 | VeraParser | extern parserDefinition* VeraParser (void) |  | c | c.c | 2640 | 2650 | 207256 | 5
362 | VerilogParser | extern parserDefinition* VerilogParser (void) |  | verilog | verilog.c | 323 | 333 | 207257 | 547
362 | VimParser | extern parserDefinition* VimParser (void) |  | vim | vim.c | 167 | 176 | 207258 | 26
362 | YaccParser | extern parserDefinition* YaccParser () |  | yacc | yacc.c | 30 | 38 | 207259 | 27
362 | absoluteDirname | extern char* absoluteDirname (char *file) |  | routines | routines.c | 775 | 790 | 207260 | 28
362 | absoluteFilename | extern char* absoluteFilename (const char *file) |  | routines | routines.c | 698 | 769 | 207261 | 29
362 | accessField | static const char* accessField (const statementInfo *const st) |  | c | c.c | 905 | 913 | 207262 | 30
362 | accessString | static const char *accessString (const accessType access) |  | c | c.c | 517 | 525 | 207263 | 31
362 | addContext | static void addContext (statementInfo *const st, const tokenInfo* const token) |  | c | c.c | 2137 | 2151 | 207264 | 32
362 | addContextSeparator | static void addContextSeparator (vString *const scope) |  | c | c.c | 975 | 981 | 207265 | 33
362 | addExtensionFields | static int addExtensionFields (const tagEntryInfo *const tag) |  | entry | entry.c | 701 | 755 | 207266 | 34
362 | addGenericName | static void addGenericName (tokenInfo *const token) |  | eiffel | eiffel.c | 228 | 232 | 207267 | 528
362 | addIgnoreListFromFile | static void addIgnoreListFromFile (const char *const fileName) |  | options | options.c | 1321 | 1330 | 207268 | 35
