globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
284 | Revision_1900/Jmol/src/com/obrador/JpegEncoder.java | 312 | 318 | 1 | NULL | NULL | NULL | NULL | NULL |  | 
285 | Revision_1900/Jmol/src/com/obrador/JpegEncoder.java | 1001 | 1008 | 1 | 238 | flushBuffer | void flushBuffer(BufferedOutputStream outStream) | 989 | 1022 | com.obrador | Huffman
286 | Revision_1900/Jmol/src/com/obrador/JpegEncoder.java | 972 | 980 | 1 | 177 | bufferIt | void bufferIt(BufferedOutputStream outStream, int code,int size) | 953 | 987 | com.obrador | Huffman
840 | Revision_1900/Jmol/src/org/openscience/jmol/LoopedStreams.java | 110 | 118 | 1 | 558 | startByteArrayReaderThread | private void startByteArrayReaderThread() | 84 | 122 | org.openscience.jmol | LoopedStreams
282 | Revision_1900/Jmol/src/org/openscience/jmol/app/JmolResourceHandler.java | 110 | 115 | 1 | 356 | getString | public synchronized String getString(String key) | 103 | 117 | org.openscience.jmol.app | JmolResourceHandler
841 | Revision_1900/Jmol/src/com/obrador/JpegEncoder.java | 1289 | 1295 | 1 | 373 | getYCCArray | private void getYCCArray() | 1254 | 1336 | com.obrador | JpegInfo
1509 | Revision_1900/Jmol/src/org/openscience/jmol/viewer/script/Eval.java | 1874 | 1879 | 1 | 2041 | animatePlay | void animatePlay(boolean forward) | 1853 | 1882 | org.openscience.jmol.viewer.script | Eval
1551 | Revision_1900/Jmol/src/org/openscience/jmol/viewer/script/Eval.java | 1647 | 1652 | 1 | 1621 | move | void move() throws ScriptException | 1586 | 1656 | org.openscience.jmol.viewer.script | Eval
2257 | Revision_1900/Jmol/src/JmolAppletRegistry.java | 76 | 82 | 1 | 2754 | getJsoWindow | JSObject getJsoWindow() | 74 | 86 |  | JmolAppletRegistry
2062 | Revision_1900/Jmol/src/JmolApplet.java | 153 | 159 | 1 | 363 | getValue | private String getValue(String propertyName, String defaultValue) | 149 | 161 |  | JmolApplet
2062 | Revision_1900/Jmol/src/JmolApplet.java | 120 | 126 | 1 | 1608 | initWindows | public void initWindows() | 106 | 127 |  | JmolApplet
2258 | Revision_1900/Jmol/src/JmolAppletRegistry.java | 91 | 97 | 1 | 2753 | getJsoTop | JSObject getJsoTop() | 88 | 99 |  | JmolAppletRegistry
2167 | Revision_1900/Jmol/src/org/openscience/jmol/adapters/SimpleModelAdapter.java | 641 | 647 | 1 | 2893 | conect | void conect() | 595 | 735 | org.openscience.jmol.adapters | PdbModel
2264 | Revision_1900/Jmol/src/org/openscience/jmol/app/Jmol.java | 925 | 931 | 1 | 934 | print | public void print() | 921 | 932 | org.openscience.jmol.app | Jmol
1408 | Revision_1900/Jmol/src/org/openscience/jmol/app/BandPlotEPSRenderer.java | 88 | 94 | 1 | 1555 | writeLine | private void writeLine(String line) | 88 | 94 | org.openscience.jmol.app | BandPlotEPSRenderer
364 | Revision_1900/Jmol/src/org/openscience/jmol/app/Preferences.java | 253 | 262 | 1 | 1234 | sync | public void sync() | 253 | 262 | org.openscience.jmol.app | Preferences
1017 | Revision_1900/Jmol/src/org/openscience/jmol/app/HistoryFile.java | 109 | 118 | 1 | 1089 | save | private void save() | 109 | 118 | org.openscience.jmol.app | HistoryFile
1144 | Revision_1900/Jmol/src/org/openscience/jmol/app/PreferencesDialog.java | 1019 | 1029 | 1 | 1089 | save | private void save() | 1019 | 1029 | org.openscience.jmol.app | PreferencesDialog
1145 | Revision_1900/Jmol/src/org/openscience/jmol/app/Preferences.java | 64 | 72 | 1 | 111 | Preferences | private Preferences() | 64 | 72 | org.openscience.jmol.app | Preferences
1015 | Revision_1900/Jmol/src/org/openscience/jmol/app/HistoryFile.java | 95 | 104 | 1 | 629 | load | private void load() | 95 | 104 | org.openscience.jmol.app | HistoryFile
287 | Revision_1900/Jmol/src/com/obrador/JpegEncoder.java | 476 | 481 | 2 | 380 | initMatrix | private void initMatrix(int quality) | 385 | 591 | com.obrador | DCT
288 | Revision_1900/Jmol/src/com/obrador/JpegEncoder.java | 564 | 569 | 2 | 380 | initMatrix | private void initMatrix(int quality) | 385 | 591 | com.obrador | DCT
289 | Revision_1900/Jmol/src/com/obrador/JpegEncoder.java | 483 | 493 | 3 | 380 | initMatrix | private void initMatrix(int quality) | 385 | 591 | com.obrador | DCT
292 | Revision_1900/Jmol/src/com/obrador/JpegEncoder.java | 742 | 749 | 3 | NULL | NULL | NULL | NULL | NULL |  | 
291 | Revision_1900/Jmol/src/com/obrador/JpegEncoder.java | 764 | 769 | 3 | NULL | NULL | NULL | NULL | NULL |  | 
290 | Revision_1900/Jmol/src/com/obrador/JpegEncoder.java | 571 | 581 | 3 | 380 | initMatrix | private void initMatrix(int quality) | 385 | 591 | com.obrador | DCT
293 | Revision_1900/Jmol/src/com/obrador/JpegEncoder.java | 737 | 752 | 4 | NULL | NULL | NULL | NULL | NULL |  | 
