Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
697 | Revision_697/jnamed.java | U | 124 | 131 | 8 | 199691 | 1 | 100
697 | Revision_697/org/xbill/DNS/dns.java | M | 162 | 169 | 8 | 199692 | 1 | 100
697 | Revision_697/jnamed.java | U | 174 | 182 | 8 | 199693 | 2 | 100
697 | Revision_697/jnamed.java | U | 183 | 191 | 8 | 199694 | 2 | 100
697 | Revision_697/jnamed.java | U | 176 | 181 | 5 | 199695 | 3 | 75
697 | Revision_697/org/xbill/DNS/SimpleResolver.java | M | 396 | 401 | 5 | 199696 | 3 | 75
697 | Revision_697/jnamed.java | U | 185 | 190 | 5 | 199697 | 3 | 75
697 | Revision_697/jnamed.java | U | 473 | 480 | 7 | 199698 | 4 | 75
697 | Revision_697/org/xbill/DNS/dns.java | M | 140 | 147 | 7 | 199699 | 4 | 75
697 | Revision_697/org/xbill/DNS/FindServer.java | M | 211 | 217 | 7 | 199700 | 4 | 75
697 | Revision_697/jnamed.java | U | 587 | 593 | 7 | 199701 | 5 | 100
697 | Revision_697/org/xbill/DNS/SimpleResolver.java | M | 348 | 354 | 7 | 199702 | 5 | 100
697 | Revision_697/jnamed.java | U | 599 | 604 | 5 | 199703 | 6 | 75
697 | Revision_697/jnamed.java | U | 635 | 640 | 5 | 199704 | 6 | 75
697 | Revision_697/jnamed.java | U | 657 | 662 | 10 | 199705 | 7 | 100
697 | Revision_697/jnamed.java | U | 665 | 670 | 10 | 199706 | 7 | 100
697 | Revision_697/org/xbill/DNS/A6Record.java | U | 36 | 41 | 5 | 199707 | 8 | 75
697 | Revision_697/org/xbill/DNS/NXTRecord.java | U | 33 | 37 | 5 | 199708 | 8 | 75
697 | Revision_697/org/xbill/DNS/RPRecord.java | U | 32 | 36 | 5 | 199709 | 8 | 75
697 | Revision_697/org/xbill/DNS/HINFORecord.java | U | 30 | 34 | 5 | 199710 | 8 | 75
697 | Revision_697/org/xbill/DNS/security/DSAPubKey.java | U | 26 | 30 | 5 | 199711 | 8 | 75
697 | Revision_697/org/xbill/DNS/ResolveThread.java | U | 28 | 33 | 5 | 199712 | 8 | 75
697 | Revision_697/org/xbill/DNS/Record.java | U | 40 | 45 | 5 | 199713 | 8 | 75
697 | Revision_697/org/xbill/DNS/A6Record.java | U | 74 | 86 | 11 | 199714 | 9 | 70
697 | Revision_697/org/xbill/DNS/SRVRecord.java | U | 72 | 84 | 11 | 199715 | 9 | 70
697 | Revision_697/org/xbill/DNS/CERTRecord.java | U | 91 | 105 | 11 | 199716 | 9 | 70
697 | Revision_697/org/xbill/DNS/HINFORecord.java | U | 85 | 95 | 11 | 199717 | 9 | 70
697 | Revision_697/org/xbill/DNS/MX_KXRecord.java | U | 57 | 65 | 11 | 199718 | 9 | 70
697 | Revision_697/org/xbill/DNS/RPRecord.java | U | 60 | 68 | 11 | 199719 | 9 | 70
697 | Revision_697/org/xbill/DNS/Header.java | U | 215 | 225 | 11 | 199720 | 9 | 70
697 | Revision_697/org/xbill/DNS/AAAARecord.java | U | 62 | 67 | 5 | 199721 | 10 | 75
697 | Revision_697/org/xbill/DNS/utils/MyStringTokenizer.java | U | 196 | 201 | 5 | 199722 | 10 | 75
697 | Revision_697/org/xbill/DNS/Record.java | U | 276 | 280 | 5 | 199723 | 10 | 75
697 | Revision_697/org/xbill/DNS/NS_CNAME_PTRRecord.java | U | 53 | 58 | 5 | 199724 | 10 | 75
