Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
1407 | Revision_1407/jnamed.java | U | 179 | 187 | 8 | 325338 | 1 | 100
1407 | Revision_1407/jnamed.java | U | 188 | 196 | 8 | 325339 | 1 | 100
1407 | Revision_1407/jnamed.java | U | 472 | 481 | 10 | 325340 | 2 | 70
1407 | Revision_1407/org/xbill/DNS/RPRecord.java | U | 55 | 61 | 10 | 325341 | 2 | 70
1407 | Revision_1407/org/xbill/DNS/U16NameBase.java | U | 50 | 56 | 10 | 325342 | 2 | 70
1407 | Revision_1407/org/xbill/DNS/Cache.java | U | 62 | 68 | 10 | 325343 | 2 | 70
1407 | Revision_1407/org/xbill/DNS/MINFORecord.java | U | 60 | 66 | 10 | 325344 | 2 | 70
1407 | Revision_1407/org/xbill/DNS/NSECRecord.java | U | 113 | 121 | 10 | 325345 | 2 | 70
1407 | Revision_1407/org/xbill/DNS/SSHFPRecord.java | U | 72 | 80 | 10 | 325346 | 2 | 70
1407 | Revision_1407/org/xbill/DNS/Cache.java | U | 98 | 107 | 10 | 325347 | 2 | 70
1407 | Revision_1407/org/xbill/DNS/PXRecord.java | U | 60 | 68 | 10 | 325348 | 2 | 70
1407 | Revision_1407/org/xbill/DNS/Record.java | U | 466 | 473 | 10 | 325349 | 2 | 70
1407 | Revision_1407/org/xbill/DNS/NXTRecord.java | U | 73 | 83 | 10 | 325350 | 2 | 70
1407 | Revision_1407/org/xbill/DNS/DSRecord.java | U | 71 | 84 | 10 | 325351 | 2 | 70
1407 | Revision_1407/org/xbill/DNS/A6Record.java | U | 78 | 90 | 10 | 325352 | 2 | 70
1407 | Revision_1407/org/xbill/DNS/APLRecord.java | U | 57 | 70 | 10 | 325353 | 2 | 70
1407 | Revision_1407/org/xbill/DNS/CERTRecord.java | U | 143 | 160 | 10 | 325354 | 2 | 70
1407 | Revision_1407/org/xbill/DNS/security/DHPubKey.java | U | 61 | 70 | 10 | 325355 | 2 | 70
