Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
66 | Revision_66/DNS/ARecord.java | U | 23 | 41 | 14 | 28723 | 1 | 100
66 | Revision_66/org/xbill/DNS/ARecord.java | U | 23 | 41 | 14 | 28724 | 1 | 100
66 | Revision_66/DNS/dnsARecord.java | U | 23 | 41 | 14 | 28725 | 1 | 100
66 | Revision_66/org/xbill/DNS/dnsARecord.java | U | 23 | 41 | 14 | 28726 | 1 | 100
66 | Revision_66/DNS/ARecord.java | U | 47 | 60 | 13 | 28727 | 2 | 100
66 | Revision_66/DNS/dnsARecord.java | U | 47 | 60 | 13 | 28728 | 2 | 100
66 | Revision_66/org/xbill/DNS/dnsARecord.java | U | 47 | 60 | 13 | 28729 | 2 | 100
66 | Revision_66/org/xbill/DNS/ARecord.java | U | 47 | 60 | 13 | 28730 | 2 | 100
66 | Revision_66/DNS/ARecord.java | U | 63 | 68 | 5 | 28731 | 3 | 75
66 | Revision_66/org/xbill/DNS/dnsNS_CNAME_PTRRecord.java | U | 41 | 46 | 5 | 28732 | 3 | 75
66 | Revision_66/org/xbill/DNS/dnsRecord.java | U | 192 | 196 | 5 | 28733 | 3 | 75
66 | Revision_66/DNS/dnsNS_CNAME_PTRRecord.java | U | 41 | 46 | 5 | 28734 | 3 | 75
66 | Revision_66/org/xbill/DNS/dnsUNKRecord.java | U | 32 | 37 | 5 | 28735 | 3 | 75
66 | Revision_66/org/xbill/DNS/NS_CNAME_PTRRecord.java | U | 41 | 46 | 5 | 28736 | 3 | 75
66 | Revision_66/org/xbill/DNS/Record.java | U | 192 | 196 | 5 | 28737 | 3 | 75
66 | Revision_66/DNS/UNKRecord.java | U | 32 | 37 | 5 | 28738 | 3 | 75
66 | Revision_66/DNS/dnsARecord.java | U | 63 | 68 | 5 | 28739 | 3 | 75
66 | Revision_66/org/xbill/DNS/UNKRecord.java | U | 32 | 37 | 5 | 28740 | 3 | 75
66 | Revision_66/DNS/Record.java | U | 192 | 196 | 5 | 28741 | 3 | 75
66 | Revision_66/DNS/dnsRecord.java | U | 192 | 196 | 5 | 28742 | 3 | 75
66 | Revision_66/DNS/NS_CNAME_PTRRecord.java | U | 41 | 46 | 5 | 28743 | 3 | 75
66 | Revision_66/DNS/dnsUNKRecord.java | U | 32 | 37 | 5 | 28744 | 3 | 75
