Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
404 | Revision_404/asp.c | U | 73 | 88 | 12 | 3311 | 1 | 100
404 | Revision_404/asp.c | U | 96 | 111 | 12 | 3312 | 1 | 100
404 | Revision_404/erlang.c | U | 58 | 62 | 5 | 3313 | 2 | 100
404 | Revision_404/python.c | U | 105 | 109 | 5 | 3314 | 2 | 100
404 | Revision_404/sml.c | U | 84 | 88 | 5 | 3315 | 2 | 100
404 | Revision_404/erlang.c | U | 66 | 75 | 9 | 3316 | 3 | 100
404 | Revision_404/python.c | U | 113 | 122 | 9 | 3317 | 3 | 100
404 | Revision_404/readtags.c | U | 106 | 113 | 8 | 3318 | 4 | 100
404 | Revision_404/routines.c | U | 287 | 294 | 8 | 3319 | 4 | 100
404 | Revision_404/readtags.c | U | 116 | 123 | 8 | 3320 | 5 | 100
404 | Revision_404/routines.c | U | 297 | 304 | 8 | 3321 | 5 | 100
