Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
600 | Revision_600/asp.c | U | 74 | 89 | 12 | 8093 | 1 | 100
600 | Revision_600/asp.c | U | 97 | 112 | 12 | 8094 | 1 | 100
600 | Revision_600/erlang.c | U | 58 | 62 | 5 | 8095 | 2 | 100
600 | Revision_600/sml.c | U | 84 | 88 | 5 | 8096 | 2 | 100
600 | Revision_600/python.c | U | 198 | 202 | 5 | 8097 | 2 | 100
600 | Revision_600/erlang.c | U | 66 | 75 | 9 | 8098 | 3 | 100
600 | Revision_600/python.c | U | 206 | 215 | 9 | 8099 | 3 | 100
600 | Revision_600/gnu_regex/regex.c | U | 1773 | 1778 | 6 | 8100 | 4 | 100
600 | Revision_600/gnu_regex/regex.c | U | 1788 | 1793 | 6 | 8101 | 4 | 100
600 | Revision_600/jscript.c | U | 214 | 218 | 5 | 8102 | 5 | 100
600 | Revision_600/sql.c | U | 370 | 374 | 5 | 8103 | 5 | 100
600 | Revision_600/jscript.c | U | 246 | 262 | 12 | 8104 | 6 | 100
600 | Revision_600/sql.c | U | 402 | 418 | 12 | 8105 | 6 | 100
600 | Revision_600/jscript.c | U | 294 | 301 | 8 | 8106 | 7 | 100
600 | Revision_600/sql.c | U | 426 | 433 | 8 | 8107 | 7 | 100
600 | Revision_600/jscript.c | U | 304 | 318 | 14 | 8108 | 8 | 100
600 | Revision_600/sql.c | U | 436 | 450 | 14 | 8109 | 8 | 100
600 | Revision_600/jscript.c | U | 324 | 335 | 12 | 8110 | 9 | 100
600 | Revision_600/sql.c | U | 455 | 466 | 12 | 8111 | 9 | 100
600 | Revision_600/jscript.c | U | 391 | 421 | 26 | 8112 | 10 | 100
600 | Revision_600/sql.c | U | 558 | 588 | 26 | 8113 | 10 | 100
600 | Revision_600/jscript.c | U | 457 | 487 | 18 | 8114 | 11 | 100
600 | Revision_600/sql.c | U | 666 | 696 | 18 | 8115 | 11 | 100
600 | Revision_600/jscript.c | U | 478 | 483 | 5 | 8116 | 12 | 100
600 | Revision_600/jscript.c | U | 510 | 515 | 5 | 8117 | 12 | 100
600 | Revision_600/sql.c | U | 687 | 692 | 5 | 8118 | 12 | 100
600 | Revision_600/jscript.c | U | 532 | 539 | 7 | 8119 | 13 | 100
600 | Revision_600/sql.c | U | 631 | 638 | 7 | 8120 | 13 | 100
600 | Revision_600/jscript.c | U | 682 | 693 | 6 | 8121 | 14 | 100
600 | Revision_600/sql.c | U | 844 | 864 | 6 | 8122 | 14 | 100
600 | Revision_600/readtags.c | U | 106 | 113 | 8 | 8123 | 15 | 100
600 | Revision_600/routines.c | U | 288 | 295 | 8 | 8124 | 15 | 100
600 | Revision_600/readtags.c | U | 116 | 123 | 8 | 8125 | 16 | 100
600 | Revision_600/routines.c | U | 298 | 305 | 8 | 8126 | 16 | 100
