gcid,author,num_authors,filePath,total_own_changes,pair_events,dep_events,indep_events,dep_ratio,same_file_frac,mean_depth,behavior
549,dfishburn,1,tex.c,5,10,0,10,0.0,0.0,1.0,Mostly Independent
551,dfishburn,1,tex.c,1,2,0,2,0.0,0.0,1.0,Mostly Independent
553,dfishburn,1,tex.c,2,2,0,2,0.0,0.0,1.0,Mostly Independent
554,dfishburn,1,tex.c,4,6,0,6,0.0,0.0,1.0,Mostly Independent
555,dfishburn,1,tex.c,4,47,4,43,0.085106,0.085106,0.9149,Mostly Independent
556,dfishburn,1,tex.c,4,47,4,43,0.085106,0.085106,0.9149,Mostly Independent
557,dfishburn,1,tex.c,5,267,0,267,0.0,0.0,1.0,Mostly Independent
558,dfishburn,1,tex.c,2,3,2,1,0.666667,1.0,0.0,Mostly Dependent
559,dfishburn,1,tex.c,3,3,2,1,0.666667,1.0,0.0,Mostly Dependent
500,dfishburn,1,sql.c,4,15,0,15,0.0,0.0,1.0,Mostly Independent
560,dfishburn,1,sql.c,2,148,23,125,0.155405,0.452703,0.5473,Mixed
442,dfishburn,1,flex.c,1,4,0,4,0.0,0.0,1.0,Mostly Independent
477,dfishburn,1,flex.c,2,196,25,171,0.127551,0.204082,0.7959,Mixed
478,dfishburn,1,flex.c,2,196,25,171,0.127551,0.204082,0.7959,Mixed
479,dfishburn,1,flex.c,2,196,25,171,0.127551,0.204082,0.7959,Mixed
480,dfishburn,1,flex.c,2,196,25,171,0.127551,0.204082,0.7959,Mixed
481,dfishburn,1,flex.c,2,196,25,171,0.127551,0.204082,0.7959,Mixed
506,dfishburn,1,flex.c,2,167,8,159,0.047904,0.065868,0.9341,Mostly Independent
507,dfishburn,1,flex.c,2,167,8,159,0.047904,0.065868,0.9341,Mostly Independent
508,dfishburn,1,flex.c,2,167,8,159,0.047904,0.065868,0.9341,Mostly Independent
514,dfishburn,1,flex.c,2,10,1,9,0.1,0.2,0.8,Mostly Independent
516,dfishburn,1,flex.c,2,167,8,159,0.047904,0.065868,0.9341,Mostly Independent
521,dfishburn,1,flex.c,1,2,0,2,0.0,0.0,1.0,Mostly Independent
537,dfishburn,1,flex.c,2,34,3,31,0.088235,0.176471,0.8235,Mostly Independent
513,dhiebert,1,vhdl.c,1,4,0,4,0.0,0.0,1.0,Mostly Independent
591,dhiebert,1,asp.c,1,1,1,0,1.0,1.0,0.0,Mostly Dependent
592,dhiebert,1,asp.c,1,1,1,0,1.0,1.0,0.0,Mostly Dependent
594,dhiebert,1,asp.c,1,11,8,3,0.727273,0.727273,0.2727,Mostly Dependent
597,dhiebert,1,asp.c,1,11,8,3,0.727273,0.727273,0.2727,Mostly Dependent
598,dhiebert,1,asp.c,1,11,8,3,0.727273,0.727273,0.2727,Mostly Dependent
438,dfishburn,1,flex.c,1,170,16,154,0.094118,0.276471,0.7235,Mostly Independent
624,dfishburn,1,flex.c,2,11,2,9,0.181818,0.545455,0.4545,Mixed
543,dfishburn,1,tex.c,2,10,0,10,0.0,0.0,1.0,Mostly Independent
626,dfishburn,1,sql.c,2,6,2,4,0.333333,0.333333,0.6667,Mixed
627,dfishburn,1,sql.c,5,209,31,178,0.148325,0.320574,0.6794,Mixed
628,dfishburn,1,sql.c,4,174,32,142,0.183908,0.310345,0.6897,Mixed
630,dfishburn,1,sql.c,1,1,0,1,0.0,1.0,0.0,Mostly Independent
631,dfishburn,1,sql.c,2,4,2,2,0.5,1.0,0.0,Mixed
441,dfishburn,1,flex.c,1,10,0,10,0.0,0.0,1.0,Mostly Independent
449,dfishburn,1,flex.c,1,19,12,7,0.631579,0.684211,0.3158,Mostly Dependent
450,dfishburn,1,flex.c,1,19,12,7,0.631579,0.684211,0.3158,Mostly Dependent
451,dfishburn,1,flex.c,1,19,12,7,0.631579,0.684211,0.3158,Mostly Dependent
452,dfishburn,1,flex.c,1,19,12,7,0.631579,0.684211,0.3158,Mostly Dependent
453,dfishburn,1,flex.c,1,19,12,7,0.631579,0.684211,0.3158,Mostly Dependent
454,dfishburn,1,flex.c,1,19,12,7,0.631579,0.684211,0.3158,Mostly Dependent
455,dfishburn,1,flex.c,1,19,12,7,0.631579,0.684211,0.3158,Mostly Dependent
456,dfishburn,1,flex.c,1,19,12,7,0.631579,0.684211,0.3158,Mostly Dependent
457,dfishburn,1,flex.c,1,19,12,7,0.631579,0.684211,0.3158,Mostly Dependent
458,dfishburn,1,flex.c,1,19,12,7,0.631579,0.684211,0.3158,Mostly Dependent
459,dfishburn,1,flex.c,1,19,12,7,0.631579,0.684211,0.3158,Mostly Dependent
461,dfishburn,1,flex.c,1,19,12,7,0.631579,0.684211,0.3158,Mostly Dependent
467,dfishburn,1,flex.c,1,8,0,8,0.0,0.0,1.0,Mostly Independent
469,dfishburn,1,flex.c,1,17,1,16,0.058824,0.058824,0.9412,Mostly Independent
470,dfishburn,1,flex.c,1,17,1,16,0.058824,0.058824,0.9412,Mostly Independent
471,dfishburn,1,flex.c,1,12,1,11,0.083333,0.083333,0.9167,Mostly Independent
472,dfishburn,1,flex.c,1,12,1,11,0.083333,0.083333,0.9167,Mostly Independent
473,dfishburn,1,flex.c,1,5,0,5,0.0,0.0,1.0,Mostly Independent
474,dfishburn,1,flex.c,1,157,16,141,0.101911,0.216561,0.7834,Mixed
475,dfishburn,1,flex.c,1,157,16,141,0.101911,0.216561,0.7834,Mixed
486,dfishburn,1,flex.c,1,157,16,141,0.101911,0.216561,0.7834,Mixed
492,dfishburn,1,flex.c,1,157,16,141,0.101911,0.216561,0.7834,Mixed
495,dfishburn,1,flex.c,1,1,1,0,1.0,1.0,0.0,Mostly Dependent
496,dfishburn,1,flex.c,1,1,1,0,1.0,1.0,0.0,Mostly Dependent
501,dfishburn,1,flex.c,1,9,2,7,0.222222,0.444444,0.5556,Mixed
502,dfishburn,1,flex.c,1,9,2,7,0.222222,0.444444,0.5556,Mixed
512,dfishburn,1,flex.c,1,5,0,5,0.0,0.0,1.0,Mostly Independent
515,dfishburn,1,flex.c,1,9,1,8,0.111111,0.222222,0.7778,Mixed
519,dfishburn,1,flex.c,1,1,0,1,0.0,0.0,1.0,Mostly Independent
535,dfishburn,1,flex.c,1,27,3,24,0.111111,0.148148,0.8519,Mixed
538,dfishburn,1,flex.c,1,27,3,24,0.111111,0.148148,0.8519,Mixed
539,dfishburn,1,flex.c,1,27,3,24,0.111111,0.148148,0.8519,Mixed
632,dfishburn,1,flex.c,1,16,12,4,0.75,0.8125,0.1875,Mostly Dependent
633,dfishburn,1,flex.c,1,1,1,0,1.0,1.0,0.0,Mostly Dependent
634,dfishburn,1,flex.c,1,1,1,0,1.0,1.0,0.0,Mostly Dependent
635,dfishburn,1,flex.c,1,99,16,83,0.161616,0.171717,0.8283,Mixed
636,dfishburn,1,flex.c,1,99,16,83,0.161616,0.171717,0.8283,Mixed
614,dfishburn,1,tex.c,2,5,0,5,0.0,0.0,1.0,Mostly Independent
365,dfishburn,1,vim.c,2,291,0,291,0.0,0.0,1.0,Mostly Independent
505,dfishburn,1,jscript.c,1,3,1,2,0.333333,0.333333,0.6667,Mixed
511,dfishburn,1,jscript.c,3,6,1,5,0.166667,0.166667,0.8333,Mixed
518,dfishburn,1,jscript.c,6,6,0,6,0.0,0.0,1.0,Mostly Independent
637,dfishburn,1,jscript.c,3,21,4,17,0.190476,0.428571,0.5714,Mixed
602,dhiebert,2,ocaml.c,2,159,0,159,0.0,0.0,1.0,Mostly Independent
603,vberthoux,2,ocaml.c,3,20,2,18,0.1,0.15,0.85,Mostly Independent
604,dhiebert,2,ocaml.c,2,16,2,14,0.125,0.1875,0.8125,Mixed
622,dhiebert,2,ocaml.c,2,6,2,4,0.333333,0.333333,0.6667,Mixed
623,dhiebert,2,ocaml.c,2,6,2,4,0.333333,0.333333,0.6667,Mixed
617,vberthoux,1,ocaml.c,1,8,0,8,0.0,0.625,0.375,Mostly Independent
606,vberthoux,1,ocaml.c,2,4,2,2,0.5,1.0,0.0,Mixed
607,vberthoux,1,ocaml.c,1,3,2,1,0.666667,1.0,0.0,Mostly Dependent
608,vberthoux,1,ocaml.c,1,3,2,1,0.666667,1.0,0.0,Mostly Dependent
618,vberthoux,1,ocaml.c,1,3,0,3,0.0,0.0,1.0,Mostly Independent
651,vberthoux,1,ocaml.c,1,2,0,2,0.0,0.0,1.0,Mostly Independent
658,vberthoux,1,ocaml.c,1,1,0,1,0.0,0.0,1.0,Mostly Independent
659,dhiebert,1,objc.c,1,15,1,14,0.066667,0.4,0.6,Mostly Independent
662,dhiebert,1,objc.c,1,15,1,14,0.066667,0.4,0.6,Mostly Independent
668,dhiebert,1,objc.c,1,1,1,0,1.0,1.0,0.0,Mostly Dependent
669,dhiebert,1,objc.c,1,1,1,0,1.0,1.0,0.0,Mostly Dependent
530,dfishburn,1,tex.c,1,5,0,5,0.0,0.0,1.0,Mostly Independent
541,dfishburn,1,tex.c,1,6,0,6,0.0,0.0,1.0,Mostly Independent
550,dfishburn,1,tex.c,1,1,0,1,0.0,0.0,1.0,Mostly Independent
599,dfishburn,1,vim.c,1,15,0,15,0.0,0.0,1.0,Mostly Independent
600,dfishburn,1,vim.c,1,2,1,1,0.5,1.0,0.0,Mixed
641,vberthoux,1,objc.c,1,62,0,62,0.0,0.016129,0.9839,Mostly Independent
667,vberthoux,1,objc.c,1,16,0,16,0.0,0.4375,0.5625,Mostly Independent
673,vberthoux,1,objc.c,1,1,1,0,1.0,1.0,0.0,Mostly Dependent
674,vberthoux,1,objc.c,1,1,1,0,1.0,1.0,0.0,Mostly Dependent
683,vberthoux,1,objc.c,1,1,0,1,0.0,0.0,1.0,Mostly Independent
463,dfishburn,1,jscript.c,2,4,0,4,0.0,0.0,1.0,Mostly Independent
487,dfishburn,1,jscript.c,4,299,19,280,0.063545,0.093645,0.9064,Mostly Independent
525,dfishburn,1,jscript.c,3,3,0,3,0.0,0.0,1.0,Mostly Independent
685,dfishburn,1,jscript.c,1,2,0,2,0.0,0.0,1.0,Mostly Independent
686,dfishburn,1,jscript.c,2,6,0,6,0.0,0.333333,0.6667,Mostly Independent
494,dfishburn,1,jscript.c,1,1,0,1,0.0,0.0,1.0,Mostly Independent
510,dfishburn,1,flex.c,1,5,0,5,0.0,0.0,1.0,Mostly Independent
688,dfishburn,1,jscript.c,1,52,0,52,0.0,0.134615,0.8654,Mostly Independent
