n,n_pos,n_neg,mcc,balanced_acc,f1,auc_roc,pr_auc,TP,TN,FP,FN,sensitivity,specificity,gmean,model,revision,threshold,train_size
4,0,4,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,718,0.59,2372
4,0,4,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,720,0.524,2376
4,0,4,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,720,0.639,2376
4,0,4,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,720,0.459,2376
4,0,4,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,720,0.427,2376
4,2,2,1.0,1.0,1.0,1.0,1.0,2,2,0,0,1.0,1.0,1.0,RandomForest,721,0.459,2380
4,2,2,1.0,1.0,1.0,1.0,1.0,2,2,0,0,1.0,1.0,1.0,LightGBM,721,0.769,2380
4,2,2,1.0,1.0,1.0,1.0,1.0,2,2,0,0,1.0,1.0,1.0,XGBoost,721,0.459,2380
4,2,2,1.0,1.0,1.0,1.0,1.0,2,2,0,0,1.0,1.0,1.0,CatBoost,721,0.345,2380
3,0,3,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,722,0.524,2384
3,0,3,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,722,0.769,2384
3,0,3,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,722,0.459,2384
3,0,3,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,722,0.345,2384
5,4,1,0.0,0.5,0.0,0.75,0.95,0,1,0,4,0.0,1.0,0.0,RandomForest,724,0.524,2387
5,4,1,0.0,0.5,0.0,0.5,0.8875,0,1,0,4,0.0,1.0,0.0,LightGBM,724,0.769,2387
5,4,1,0.0,0.5,0.0,0.75,0.95,0,1,0,4,0.0,1.0,0.0,XGBoost,724,0.459,2387
5,4,1,0.0,0.5,0.0,0.5,0.8875,0,1,0,4,0.0,1.0,0.0,CatBoost,724,0.345,2387
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,725,0.737,2392
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,725,0.769,2392
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,725,0.459,2392
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,725,0.753,2392
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,727,0.737,2393
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,727,0.769,2393
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,727,0.459,2393
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,727,0.753,2393
21,16,5,0.8838834764831843,0.96875,0.967741935483871,1.0,1.0,15,5,0,1,0.9375,1.0,0.9682458365518543,RandomForest,728,0.737,2395
21,16,5,0.7375,0.86875,0.9375,0.8875000000000001,0.9581290849673203,15,4,1,1,0.9375,0.8,0.8660254037844386,LightGBM,728,0.769,2395
21,16,5,0.8677218312746247,0.9,0.9696969696969697,1.0,1.0,16,4,1,0,1.0,0.8,0.8944271909999159,XGBoost,728,0.459,2395
21,16,5,0.8677218312746247,0.9,0.9696969696969697,0.9875,0.9963235294117647,16,4,1,0,1.0,0.8,0.8944271909999159,CatBoost,728,0.427,2395
6,3,3,0.7071067811865476,0.8333333333333333,0.8571428571428571,0.6666666666666667,0.6388888888888888,3,2,1,0,1.0,0.6667,0.816496580927726,RandomForest,730,0.59,2416
6,3,3,0.4472135954999579,0.6666666666666666,0.75,0.6666666666666667,0.6666666666666666,3,1,2,0,1.0,0.3333,0.5773502691896257,LightGBM,730,0.296,2416
6,3,3,0.7071067811865476,0.8333333333333333,0.8571428571428571,0.6666666666666667,0.6944444444444444,3,2,1,0,1.0,0.6667,0.816496580927726,XGBoost,730,0.524,2416
6,3,3,0.7071067811865476,0.8333333333333333,0.8571428571428571,1.0,1.0,3,2,1,0,1.0,0.6667,0.816496580927726,CatBoost,730,0.427,2416
44,36,8,0.6804138174397717,0.8819444444444444,0.927536231884058,0.8888888888888888,0.9635929776310623,32,7,1,4,0.8889,0.875,0.8819171036881968,RandomForest,731,0.59,2422
44,36,8,0.49951243284357016,0.7222222222222222,0.918918918918919,0.7986111111111112,0.898016765558394,34,4,4,2,0.9444,0.5,0.6871842709362768,LightGBM,731,0.329,2422
44,36,8,0.6374909222302118,0.8680555555555556,0.9117647058823529,0.829861111111111,0.9089027778114207,31,7,1,5,0.8611,0.875,0.8680277773333192,XGBoost,731,0.524,2422
44,36,8,0.6004788593904539,0.7847222222222222,0.9315068493150684,0.7847222222222222,0.8947293932125658,34,5,3,2,0.9444,0.625,0.768295371441074,CatBoost,731,0.312,2422
3,2,1,1.0,1.0,1.0,1.0,1.0,2,1,0,0,1.0,1.0,1.0,RandomForest,735,0.41,2466
3,2,1,0.5,0.75,0.6666666666666666,1.0,1.0,1,1,0,1,0.5,1.0,0.7071067811865476,LightGBM,735,0.41,2466
3,2,1,0.5,0.75,0.6666666666666666,1.0,1.0,1,1,0,1,0.5,1.0,0.7071067811865476,XGBoost,735,0.508,2466
3,2,1,1.0,1.0,1.0,1.0,1.0,2,1,0,0,1.0,1.0,1.0,CatBoost,735,0.116,2466
7,2,5,1.0,1.0,1.0,1.0,1.0,2,5,0,0,1.0,1.0,1.0,RandomForest,736,0.41,2469
7,2,5,0.2581988897471611,0.6,0.5,0.8,0.5833333333333333,2,1,4,0,1.0,0.2,0.4472135954999579,LightGBM,736,0.116,2469
7,2,5,0.5477225575051661,0.8,0.6666666666666666,1.0,1.0,2,3,2,0,1.0,0.6,0.7745966692414834,XGBoost,736,0.133,2469
7,2,5,0.2581988897471611,0.6,0.5,1.0,1.0,2,1,4,0,1.0,0.2,0.4472135954999579,CatBoost,736,0.116,2469
20,14,6,1.0,1.0,1.0,1.0,1.0,14,6,0,0,1.0,1.0,1.0,RandomForest,738,0.41,2476
20,14,6,0.8819171036881969,0.9166666666666667,0.9655172413793104,1.0,1.0,14,5,1,0,1.0,0.8333,0.9128709291752769,LightGBM,738,0.231,2476
20,14,6,0.8819171036881969,0.9166666666666667,0.9655172413793104,1.0,1.0,14,5,1,0,1.0,0.8333,0.9128709291752769,XGBoost,738,0.557,2476
20,14,6,0.7637626158259734,0.8333333333333333,0.9333333333333333,1.0,1.0,14,4,2,0,1.0,0.6667,0.816496580927726,CatBoost,738,0.214,2476
14,10,4,0.5477225575051661,0.8,0.75,0.8999999999999999,0.9669230769230769,6,4,0,4,0.6,1.0,0.7745966692414834,RandomForest,739,0.41,2496
14,10,4,0.5477225575051661,0.8,0.75,0.875,0.9558119658119658,6,4,0,4,0.6,1.0,0.7745966692414834,LightGBM,739,0.231,2496
14,10,4,0.4,0.7,0.5714285714285714,0.925,0.9733333333333333,4,4,0,6,0.4,1.0,0.6324555320336759,XGBoost,739,0.59,2496
14,10,4,0.5477225575051661,0.8,0.75,0.8500000000000001,0.951923076923077,6,4,0,4,0.6,1.0,0.7745966692414834,CatBoost,739,0.459,2496
4,0,4,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,740,0.41,2510
4,0,4,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,740,0.59,2510
4,0,4,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,740,0.165,2510
4,0,4,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,740,0.459,2510
20,10,10,0.9045340337332909,0.95,0.9523809523809523,0.92,0.8813455988455987,10,9,1,0,1.0,0.9,0.9486832980505138,RandomForest,742,0.41,2514
20,10,10,0.4364357804719848,0.7,0.625,0.9500000000000001,0.9430122655122655,5,9,1,5,0.5,0.9,0.6708203932499369,LightGBM,742,0.59,2514
20,10,10,0.9045340337332909,0.95,0.9523809523809523,0.96,0.9572979797979799,10,9,1,0,1.0,0.9,0.9486832980505138,XGBoost,742,0.59,2514
20,10,10,0.9045340337332909,0.95,0.9523809523809523,0.9500000000000001,0.9430122655122655,10,9,1,0,1.0,0.9,0.9486832980505138,CatBoost,742,0.459,2514
5,3,2,1.0,1.0,1.0,1.0,1.0,3,2,0,0,1.0,1.0,1.0,RandomForest,745,0.263,2534
5,3,2,1.0,1.0,1.0,1.0,1.0,3,2,0,0,1.0,1.0,1.0,LightGBM,745,0.263,2534
5,3,2,1.0,1.0,1.0,1.0,1.0,3,2,0,0,1.0,1.0,1.0,XGBoost,745,0.263,2534
5,3,2,1.0,1.0,1.0,1.0,1.0,3,2,0,0,1.0,1.0,1.0,CatBoost,745,0.378,2534
3,0,3,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,748,0.263,2539
3,0,3,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,748,0.263,2539
3,0,3,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,748,0.263,2539
3,0,3,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,748,0.378,2539
4,4,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,749,0.263,2542
4,4,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,749,0.263,2542
4,4,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,749,0.508,2542
4,4,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,749,0.378,2542
10,8,2,0.7637626158259734,0.9375,0.9333333333333333,1.0,1.0,7,2,0,1,0.875,1.0,0.9354143466934853,RandomForest,754,0.263,2546
10,8,2,1.0,1.0,1.0,1.0,1.0,8,2,0,0,1.0,1.0,1.0,LightGBM,754,0.214,2546
10,8,2,0.7637626158259734,0.9375,0.9333333333333333,1.0,1.0,7,2,0,1,0.875,1.0,0.9354143466934853,XGBoost,754,0.263,2546
10,8,2,0.7637626158259734,0.9375,0.9333333333333333,1.0,1.0,7,2,0,1,0.875,1.0,0.9354143466934853,CatBoost,754,0.296,2546
3,2,1,1.0,1.0,1.0,1.0,1.0,2,1,0,0,1.0,1.0,1.0,RandomForest,756,0.263,2556
3,2,1,1.0,1.0,1.0,1.0,1.0,2,1,0,0,1.0,1.0,1.0,LightGBM,756,0.214,2556
3,2,1,1.0,1.0,1.0,1.0,1.0,2,1,0,0,1.0,1.0,1.0,XGBoost,756,0.508,2556
3,2,1,1.0,1.0,1.0,1.0,1.0,2,1,0,0,1.0,1.0,1.0,CatBoost,756,0.296,2556
4,0,4,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,757,0.263,2559
4,0,4,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,757,0.214,2559
4,0,4,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,757,0.508,2559
4,0,4,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,757,0.296,2559
15,5,10,0.7559289460184545,0.9,0.8333333333333334,0.9400000000000001,0.8766666666666667,5,8,2,0,1.0,0.8,0.8944271909999159,RandomForest,758,0.263,2563
15,5,10,0.7559289460184545,0.9,0.8333333333333334,0.9400000000000001,0.8766666666666667,5,8,2,0,1.0,0.8,0.8944271909999159,LightGBM,758,0.214,2563
15,5,10,0.7559289460184545,0.9,0.8333333333333334,0.9400000000000001,0.9028571428571428,5,8,2,0,1.0,0.8,0.8944271909999159,XGBoost,758,0.231,2563
15,5,10,0.5773502691896257,0.8,0.7142857142857143,0.9,0.71,5,6,4,0,1.0,0.6,0.7745966692414834,CatBoost,758,0.133,2563
6,5,1,0.6324555320336759,0.9,0.8888888888888888,1.0,1.0,4,1,0,1,0.8,1.0,0.8944271909999159,RandomForest,761,0.573,2578
6,5,1,0.6324555320336759,0.9,0.8888888888888888,1.0,1.0,4,1,0,1,0.8,1.0,0.8944271909999159,LightGBM,761,0.214,2578
6,5,1,0.6324555320336759,0.9,0.8888888888888888,1.0,1.0,4,1,0,1,0.8,1.0,0.8944271909999159,XGBoost,761,0.231,2578
6,5,1,0.6324555320336759,0.9,0.8888888888888888,1.0,1.0,4,1,0,1,0.8,1.0,0.8944271909999159,CatBoost,761,0.296,2578
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,762,0.263,2584
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,762,0.149,2584
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,762,0.231,2584
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,762,0.476,2584
14,5,9,0.8606629658238705,0.9444444444444444,0.9090909090909091,0.9777777777777777,0.9666666666666667,5,8,1,0,1.0,0.8889,0.9428090415820634,RandomForest,765,0.263,2586
14,5,9,0.7453559924999299,0.8888888888888888,0.8333333333333334,0.9777777777777777,0.9666666666666667,5,7,2,0,1.0,0.7778,0.8819171036881969,LightGBM,765,0.149,2586
14,5,9,0.8606629658238705,0.9444444444444444,0.9090909090909091,1.0,1.0,5,8,1,0,1.0,0.8889,0.9428090415820634,XGBoost,765,0.231,2586
14,5,9,0.8606629658238705,0.9444444444444444,0.9090909090909091,0.9111111111111111,0.8466666666666667,5,8,1,0,1.0,0.8889,0.9428090415820634,CatBoost,765,0.476,2586
9,8,1,1.0,1.0,1.0,1.0,1.0,8,1,0,0,1.0,1.0,1.0,RandomForest,766,0.182,2600
9,8,1,1.0,1.0,1.0,1.0,1.0,8,1,0,0,1.0,1.0,1.0,LightGBM,766,0.149,2600
9,8,1,1.0,1.0,1.0,1.0,1.0,8,1,0,0,1.0,1.0,1.0,XGBoost,766,0.165,2600
9,8,1,1.0,1.0,1.0,1.0,1.0,8,1,0,0,1.0,1.0,1.0,CatBoost,766,0.476,2600
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,768,0.182,2609
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,768,0.492,2609
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,768,0.165,2609
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,768,0.476,2609
12,4,8,-0.125,0.4375,0.25,0.46875,0.3992424242424243,1,5,3,3,0.25,0.625,0.39528470752104744,RandomForest,769,0.214,2611
12,4,8,-0.21320071635561041,0.4375,0.0,0.5,0.4063852813852814,0,7,1,4,0.0,0.875,0.0,LightGBM,769,0.492,2611
12,4,8,0.0,0.5,0.2857142857142857,0.59375,0.45,1,6,2,3,0.25,0.75,0.4330127018922193,XGBoost,769,0.165,2611
12,4,8,-0.408248290463863,0.3125,0.0,0.3125,0.30416666666666664,0,5,3,4,0.0,0.625,0.0,CatBoost,769,0.476,2611
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,770,0.606,2623
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,770,0.214,2623
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,770,0.606,2623
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,770,0.59,2623
4,3,1,1.0,1.0,1.0,1.0,1.0,3,1,0,0,1.0,1.0,1.0,RandomForest,771,0.606,2625
4,3,1,1.0,1.0,1.0,1.0,1.0,3,1,0,0,1.0,1.0,1.0,LightGBM,771,0.214,2625
4,3,1,1.0,1.0,1.0,1.0,1.0,3,1,0,0,1.0,1.0,1.0,XGBoost,771,0.606,2625
4,3,1,1.0,1.0,1.0,1.0,1.0,3,1,0,0,1.0,1.0,1.0,CatBoost,771,0.59,2625
25,19,6,0.5541466051858357,0.8114035087719298,0.8571428571428571,0.9649122807017544,0.9885783861097535,15,5,1,4,0.7895,0.8333,0.8111071056538127,RandomForest,773,0.606,2629
25,19,6,0.6925328744784331,0.8640350877192983,0.918918918918919,0.9561403508771931,0.9852889124255428,17,5,1,2,0.8947,0.8333,0.8634894527947167,LightGBM,773,0.214,2629
25,19,6,0.4970674233862172,0.7850877192982456,0.8235294117647058,0.9473684210526316,0.9829079600445902,14,5,1,5,0.7368,0.8333,0.7836039099693788,XGBoost,773,0.606,2629
25,19,6,0.5541466051858357,0.8114035087719298,0.8571428571428571,0.9649122807017544,0.988578386109753,15,5,1,4,0.7895,0.8333,0.8111071056538127,CatBoost,773,0.59,2629
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,774,0.688,2654
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,774,0.214,2654
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,774,0.329,2654
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,774,0.639,2654
6,5,1,0.4472135954999579,0.8,0.75,1.0,1.0,3,1,0,2,0.6,1.0,0.7745966692414834,RandomForest,776,0.688,2655
6,5,1,0.6324555320336759,0.9,0.8888888888888888,0.8,0.9666666666666666,4,1,0,1,0.8,1.0,0.8944271909999159,LightGBM,776,0.214,2655
6,5,1,0.6324555320336759,0.9,0.8888888888888888,0.8,0.9666666666666666,4,1,0,1,0.8,1.0,0.8944271909999159,XGBoost,776,0.329,2655
6,5,1,0.6324555320336759,0.9,0.8888888888888888,1.0,1.0,4,1,0,1,0.8,1.0,0.8944271909999159,CatBoost,776,0.639,2655
5,2,3,0.6666666666666666,0.8333333333333333,0.8,1.0,1.0,2,2,1,0,1.0,0.6667,0.816496580927726,RandomForest,777,0.165,2661
5,2,3,0.6666666666666666,0.8333333333333333,0.8,1.0,1.0,2,2,1,0,1.0,0.6667,0.816496580927726,LightGBM,777,0.214,2661
5,2,3,1.0,1.0,1.0,1.0,1.0,2,3,0,0,1.0,1.0,1.0,XGBoost,777,0.329,2661
5,2,3,0.0,0.5,0.0,1.0,1.0,0,3,0,2,0.0,1.0,0.0,CatBoost,777,0.639,2661
31,24,7,0.45253756687495744,0.7529761904761905,0.8444444444444444,0.8988095238095237,0.9687523570154138,19,5,2,5,0.7917,0.7143,0.751981509397798,RandomForest,781,0.165,2666
31,24,7,0.4291975376394761,0.75,0.6666666666666666,0.8690476190476191,0.9581970865355746,12,7,0,12,0.5,1.0,0.7071067811865476,LightGBM,781,0.786,2666
31,24,7,0.521168438562221,0.8035714285714286,0.8372093023255814,0.8988095238095237,0.9689039646670214,18,6,1,6,0.75,0.8571,0.8017837257372731,XGBoost,781,0.329,2666
31,24,7,0.4791384633628019,0.7827380952380952,0.8095238095238095,0.8511904761904762,0.9591416498008433,17,6,1,7,0.7083,0.8571,0.7791937224739796,CatBoost,781,0.329,2666
6,3,3,0.0,0.5,0.6666666666666666,0.888888888888889,0.9166666666666665,3,0,3,0,1.0,0.0,0.0,RandomForest,784,0.1,2697
6,3,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.7222222222222222,2,2,1,1,0.6667,0.6667,0.6666666666666666,LightGBM,784,0.786,2697
6,3,3,0.0,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333333,3,0,3,0,1.0,0.0,0.0,XGBoost,784,0.296,2697
6,3,3,-0.4472135954999579,0.3333333333333333,0.5,0.6666666666666666,0.8333333333333333,2,0,3,1,0.6667,0.0,0.0,CatBoost,784,0.443,2697
17,12,5,0.3872983346207417,0.6,0.8571428571428571,0.8666666666666666,0.9396897084397084,12,1,4,0,1.0,0.2,0.4472135954999579,RandomForest,786,0.1,2703
17,12,5,0.5400617248673217,0.7916666666666667,0.7368421052631579,0.9833333333333334,0.9935897435897436,7,5,0,5,0.5833,1.0,0.7637626158259734,LightGBM,786,0.786,2703
17,12,5,0.4166666666666667,0.7083333333333334,0.5882352941176471,0.9666666666666668,0.9866452991452992,5,5,0,7,0.4167,1.0,0.6454972243679028,XGBoost,786,0.818,2703
17,12,5,0.6038596398555418,0.8166666666666667,0.8695652173913043,0.9,0.9559824434824435,10,4,1,2,0.8333,0.8,0.816496580927726,CatBoost,786,0.606,2703
5,3,2,0.6123724356957946,0.75,0.8571428571428571,0.8333333333333333,0.9166666666666666,3,1,1,0,1.0,0.5,0.7071067811865476,RandomForest,788,0.639,2720
5,3,2,-0.4082482904638631,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.8666666666666667,2,0,2,1,0.6667,0.0,0.0,LightGBM,788,0.508,2720
5,3,2,0.16666666666666666,0.5833333333333333,0.6666666666666666,0.6666666666666666,0.8666666666666667,2,1,1,1,0.6667,0.5,0.5773502691896257,XGBoost,788,0.671,2720
5,3,2,0.16666666666666666,0.5833333333333333,0.6666666666666666,0.6666666666666666,0.8666666666666667,2,1,1,1,0.6667,0.5,0.5773502691896257,CatBoost,788,0.606,2720
3,1,2,1.0,1.0,1.0,1.0,1.0,1,2,0,0,1.0,1.0,1.0,RandomForest,791,0.606,2725
3,1,2,1.0,1.0,1.0,1.0,1.0,1,2,0,0,1.0,1.0,1.0,LightGBM,791,0.573,2725
3,1,2,1.0,1.0,1.0,1.0,1.0,1,2,0,0,1.0,1.0,1.0,XGBoost,791,0.671,2725
3,1,2,1.0,1.0,1.0,1.0,1.0,1,2,0,0,1.0,1.0,1.0,CatBoost,791,0.704,2725
4,2,2,-0.5773502691896258,0.25,0.0,0.5,0.6666666666666666,0,1,1,2,0.0,0.5,0.0,RandomForest,793,0.606,2728
4,2,2,1.0,1.0,1.0,1.0,1.0,2,2,0,0,1.0,1.0,1.0,LightGBM,793,0.573,2728
4,2,2,-0.5773502691896258,0.25,0.0,0.5,0.6666666666666666,0,1,1,2,0.0,0.5,0.0,XGBoost,793,0.573,2728
4,2,2,0.0,0.5,0.0,0.5,0.6666666666666666,0,2,0,2,0.0,1.0,0.0,CatBoost,793,0.704,2728
9,3,6,0.6324555320336759,0.8333333333333333,0.75,0.8333333333333334,0.6388888888888888,3,4,2,0,1.0,0.6667,0.816496580927726,RandomForest,795,0.361,2732
9,3,6,0.7905694150420948,0.9166666666666667,0.8571428571428571,0.8333333333333334,0.6388888888888888,3,5,1,0,1.0,0.8333,0.9128709291752769,LightGBM,795,0.573,2732
9,3,6,0.7905694150420948,0.9166666666666667,0.8571428571428571,0.888888888888889,0.8055555555555556,3,5,1,0,1.0,0.8333,0.9128709291752769,XGBoost,795,0.476,2732
9,3,6,0.6324555320336759,0.8333333333333333,0.75,0.888888888888889,0.8055555555555556,3,4,2,0,1.0,0.6667,0.816496580927726,CatBoost,795,0.263,2732
13,5,8,0.35,0.675,0.6,0.825,0.6595238095238095,3,6,2,2,0.6,0.75,0.6708203932499369,RandomForest,796,0.361,2741
13,5,8,0.31754264805429416,0.6375,0.5,0.825,0.6595238095238095,2,7,1,3,0.4,0.875,0.5916079783099616,LightGBM,796,0.573,2741
13,5,8,0.5006939628599933,0.7375,0.6666666666666666,0.9,0.81,3,7,1,2,0.6,0.875,0.724568837309472,XGBoost,796,0.476,2741
13,5,8,0.5367450401216932,0.775,0.7272727272727273,0.9,0.8761904761904762,4,6,2,1,0.8,0.75,0.7745966692414834,CatBoost,796,0.263,2741
5,0,5,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,797,0.329,2754
5,0,5,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,797,0.573,2754
5,0,5,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,797,0.28,2754
5,0,5,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,797,0.214,2754
9,5,4,0.55,0.775,0.8,0.9,0.9428571428571428,4,3,1,1,0.8,0.75,0.7745966692414834,RandomForest,798,0.329,2759
9,5,4,0.8,0.9,0.8888888888888888,0.9,0.9428571428571428,4,4,0,1,0.8,1.0,0.8944271909999159,LightGBM,798,0.573,2759
9,5,4,0.8,0.9,0.8888888888888888,0.9,0.9428571428571428,4,4,0,1,0.8,1.0,0.8944271909999159,XGBoost,798,0.459,2759
9,5,4,0.55,0.775,0.8,0.9,0.9428571428571428,4,3,1,1,0.8,0.75,0.7745966692414834,CatBoost,798,0.214,2759
37,28,9,0.5060480768510598,0.7619047619047619,0.8727272727272727,0.8928571428571429,0.9623589668553802,24,6,3,4,0.8571,0.6667,0.7559289460184544,RandomForest,799,0.59,2768
37,28,9,0.6050824450587818,0.7599206349206349,0.9152542372881356,0.9246031746031746,0.9773310175165497,27,5,4,1,0.9643,0.5556,0.7319250547113999,LightGBM,799,0.573,2768
37,28,9,0.5060480768510598,0.7619047619047619,0.8727272727272727,0.9246031746031746,0.9772519275675065,24,6,3,4,0.8571,0.6667,0.7559289460184544,XGBoost,799,0.459,2768
37,28,9,0.6837493894061094,0.873015873015873,0.9056603773584906,0.9285714285714286,0.9775475274104791,24,8,1,4,0.8571,0.8889,0.8728715609439694,CatBoost,799,0.704,2768
13,10,3,0.5270462766947299,0.6666666666666666,0.9090909090909091,0.6666666666666667,0.9083333333333333,10,1,2,0,1.0,0.3333,0.5773502691896257,RandomForest,800,0.606,2805
13,10,3,1.0,1.0,1.0,1.0,1.0,10,3,0,0,1.0,1.0,1.0,LightGBM,800,0.639,2805
13,10,3,0.778498944161523,0.8333333333333333,0.9523809523809523,0.8333333333333334,0.9493506493506494,10,2,1,0,1.0,0.6667,0.816496580927726,XGBoost,800,0.704,2805
13,10,3,0.778498944161523,0.8333333333333333,0.9523809523809523,0.8333333333333334,0.9493506493506494,10,2,1,0,1.0,0.6667,0.816496580927726,CatBoost,800,0.639,2805
10,4,6,0.6666666666666666,0.8333333333333333,0.8,1.0,1.0,4,4,2,0,1.0,0.6667,0.816496580927726,RandomForest,801,0.296,2818
10,4,6,1.0,1.0,1.0,1.0,1.0,4,6,0,0,1.0,1.0,1.0,LightGBM,801,0.639,2818
10,4,6,1.0,1.0,1.0,1.0,1.0,4,6,0,0,1.0,1.0,1.0,XGBoost,801,0.704,2818
10,4,6,1.0,1.0,1.0,1.0,1.0,4,6,0,0,1.0,1.0,1.0,CatBoost,801,0.639,2818
20,14,6,0.7619047619047619,0.8809523809523809,0.9285714285714286,0.9047619047619048,0.9492949510806654,13,5,1,1,0.9286,0.8333,0.8796644381862461,RandomForest,803,0.606,2828
20,14,6,0.5790660241435861,0.8095238095238095,0.8461538461538461,0.8928571428571429,0.9530844155844156,11,5,1,3,0.7857,0.8333,0.809173593712687,LightGBM,803,0.476,2828
20,14,6,0.31180478223116176,0.6666666666666667,0.6363636363636364,0.9047619047619048,0.9490689865689865,7,5,1,7,0.5,0.8333,0.6454972243679028,XGBoost,803,0.704,2828
