model,revision,gcid,actual_label,pred_label,pred_proba,correct,threshold
RandomForest,769,1357,1,0.0,0.1108,0.0,0.231
RandomForest,770,1286,0,0.0,0.057,1.0,0.606
RandomForest,770,1357,0,0.0,0.4511,1.0,0.606
RandomForest,771,1361,0,0.0,0.051,1.0,0.606
RandomForest,771,1363,1,1.0,0.7962,1.0,0.606
RandomForest,771,1364,1,1.0,0.7962,1.0,0.606
RandomForest,771,1365,1,1.0,0.7962,1.0,0.606
RandomForest,773,1149,1,1.0,0.7688,1.0,0.606
RandomForest,773,1150,1,1.0,0.8726,1.0,0.606
RandomForest,773,1151,1,1.0,0.9075,1.0,0.606
RandomForest,773,1152,1,1.0,0.8897,1.0,0.606
RandomForest,773,1155,1,1.0,0.8897,1.0,0.606
RandomForest,773,1162,1,1.0,0.7817,1.0,0.606
RandomForest,773,1163,1,1.0,0.8476,1.0,0.606
RandomForest,773,1164,1,1.0,0.8956,1.0,0.606
RandomForest,773,1165,1,1.0,0.8956,1.0,0.606
RandomForest,773,1166,1,1.0,0.897,1.0,0.606
RandomForest,773,1283,1,0.0,0.5765,0.0,0.606
RandomForest,773,1284,0,0.0,0.1229,1.0,0.606
RandomForest,773,1285,0,0.0,0.1586,1.0,0.606
RandomForest,773,1286,0,0.0,0.1328,1.0,0.606
RandomForest,773,1304,0,0.0,0.0381,1.0,0.606
RandomForest,773,1307,1,1.0,0.7711,1.0,0.606
RandomForest,773,1309,1,0.0,0.5959,0.0,0.606
RandomForest,773,1311,0,0.0,0.0929,1.0,0.606
RandomForest,773,1314,1,1.0,0.8264,1.0,0.606
RandomForest,773,1315,1,1.0,0.8776,1.0,0.606
RandomForest,773,1316,1,1.0,0.8773,1.0,0.606
RandomForest,773,1317,1,1.0,0.8773,1.0,0.606
RandomForest,773,1357,1,0.0,0.2963,0.0,0.606
RandomForest,773,1359,0,1.0,0.6736,0.0,0.606
RandomForest,773,1360,1,0.0,0.1999,0.0,0.606
RandomForest,774,1213,0,1.0,0.8375,0.0,0.688
RandomForest,776,1123,1,1.0,0.7003,1.0,0.688
RandomForest,776,1124,1,1.0,0.7003,1.0,0.688
RandomForest,776,1125,1,1.0,0.7366,1.0,0.688
RandomForest,776,1126,1,0.0,0.674,0.0,0.688
RandomForest,776,1127,0,0.0,0.1218,1.0,0.688
RandomForest,776,1236,1,0.0,0.1899,0.0,0.688
RandomForest,777,18,0,1.0,0.2064,0.0,0.165
RandomForest,777,190,0,0.0,0.082,1.0,0.165
RandomForest,777,488,1,1.0,0.4974,1.0,0.165
RandomForest,777,637,0,0.0,0.035,1.0,0.165
RandomForest,777,1038,1,1.0,0.7332,1.0,0.165
RandomForest,781,190,0,0.0,0.0876,1.0,0.165
RandomForest,781,637,0,0.0,0.0388,1.0,0.165
RandomForest,781,679,1,1.0,0.3934,1.0,0.165
RandomForest,781,747,1,1.0,0.8785,1.0,0.165
RandomForest,781,788,1,0.0,0.1523,0.0,0.165
RandomForest,781,789,1,1.0,0.1798,1.0,0.165
RandomForest,781,968,1,0.0,0.1366,0.0,0.165
RandomForest,781,1092,1,1.0,0.3805,1.0,0.165
RandomForest,781,1094,0,1.0,0.3999,0.0,0.165
RandomForest,781,1162,1,1.0,0.8471,1.0,0.165
RandomForest,781,1163,1,1.0,0.8967,1.0,0.165
RandomForest,781,1164,1,1.0,0.9067,1.0,0.165
RandomForest,781,1165,1,1.0,0.9067,1.0,0.165
RandomForest,781,1166,1,1.0,0.8508,1.0,0.165
RandomForest,781,1283,1,1.0,0.6188,1.0,0.165
RandomForest,781,1284,1,0.0,0.1196,0.0,0.165
RandomForest,781,1285,1,0.0,0.1569,0.0,0.165
RandomForest,781,1286,0,0.0,0.1309,1.0,0.165
RandomForest,781,1290,1,1.0,0.7326,1.0,0.165
RandomForest,781,1291,1,1.0,0.7326,1.0,0.165
RandomForest,781,1292,1,1.0,0.8376,1.0,0.165
RandomForest,781,1293,1,1.0,0.8376,1.0,0.165
RandomForest,781,1304,0,0.0,0.0324,1.0,0.165
RandomForest,781,1307,1,1.0,0.7479,1.0,0.165
RandomForest,781,1308,1,1.0,0.7473,1.0,0.165
RandomForest,781,1309,1,1.0,0.7492,1.0,0.165
RandomForest,781,1311,0,0.0,0.0939,1.0,0.165
RandomForest,781,1312,1,1.0,0.8973,1.0,0.165
RandomForest,781,1313,1,0.0,0.1058,0.0,0.165
RandomForest,781,1356,0,1.0,0.3456,0.0,0.165
RandomForest,781,1366,1,1.0,0.3587,1.0,0.165
RandomForest,784,252,1,1.0,0.6626,1.0,0.1
RandomForest,784,789,0,1.0,0.6301,0.0,0.1
RandomForest,784,892,0,1.0,0.7502,0.0,0.1
RandomForest,784,985,1,1.0,0.8324,1.0,0.1
RandomForest,784,1257,0,1.0,0.5777,0.0,0.1
RandomForest,784,1295,1,1.0,0.7972,1.0,0.1
RandomForest,786,1283,1,1.0,0.5958,1.0,0.1
RandomForest,786,1284,0,1.0,0.2279,0.0,0.1
RandomForest,786,1285,1,1.0,0.463,1.0,0.1
RandomForest,786,1304,0,0.0,0.0332,1.0,0.1
RandomForest,786,1307,1,1.0,0.8048,1.0,0.1
RandomForest,786,1309,1,1.0,0.75,1.0,0.1
RandomForest,786,1311,0,1.0,0.1115,0.0,0.1
RandomForest,786,1312,1,1.0,0.7795,1.0,0.1
RandomForest,786,1313,0,1.0,0.768,0.0,0.1
RandomForest,786,1314,1,1.0,0.8736,1.0,0.1
RandomForest,786,1315,1,1.0,0.8994,1.0,0.1
RandomForest,786,1316,1,1.0,0.8945,1.0,0.1
RandomForest,786,1317,1,1.0,0.8945,1.0,0.1
RandomForest,786,1357,1,1.0,0.4299,1.0,0.1
RandomForest,786,1358,0,1.0,0.5876,0.0,0.1
RandomForest,786,1366,1,1.0,0.7487,1.0,0.1
RandomForest,786,1403,1,1.0,0.7504,1.0,0.1
RandomForest,788,679,0,1.0,0.7304,0.0,0.639
RandomForest,788,747,1,1.0,0.6449,1.0,0.639
RandomForest,788,860,1,1.0,0.8453,1.0,0.639
RandomForest,788,861,1,1.0,0.8453,1.0,0.639
RandomForest,788,968,0,0.0,0.6091,1.0,0.639
RandomForest,791,1357,1,1.0,0.8031,1.0,0.639
RandomForest,791,1358,0,0.0,0.3283,1.0,0.639
RandomForest,791,1411,0,0.0,0.1183,1.0,0.639
RandomForest,793,1406,0,1.0,0.708,0.0,0.639
RandomForest,793,1412,0,0.0,0.0539,1.0,0.639
RandomForest,793,1418,1,0.0,0.5856,0.0,0.639
RandomForest,793,1419,1,0.0,0.5856,0.0,0.639
RandomForest,795,1283,1,1.0,0.8007,1.0,0.639
RandomForest,795,1284,0,0.0,0.2108,1.0,0.639
RandomForest,795,1286,0,0.0,0.1698,1.0,0.639
RandomForest,795,1357,1,1.0,0.824,1.0,0.639
RandomForest,795,1359,0,0.0,0.4553,1.0,0.639
RandomForest,795,1360,0,1.0,0.8333,0.0,0.639
RandomForest,795,1411,0,0.0,0.1164,1.0,0.639
RandomForest,795,1420,0,0.0,0.1797,1.0,0.639
RandomForest,795,1422,1,1.0,0.7527,1.0,0.639
RandomForest,796,1283,1,0.0,0.6714,0.0,0.737
RandomForest,796,1284,0,0.0,0.1135,1.0,0.737
RandomForest,796,1285,0,0.0,0.6859,1.0,0.737
RandomForest,796,1286,0,0.0,0.0684,1.0,0.737
RandomForest,796,1304,0,0.0,0.0311,1.0,0.737
RandomForest,796,1357,1,0.0,0.6908,0.0,0.737
RandomForest,796,1358,1,0.0,0.3399,0.0,0.737
RandomForest,796,1359,1,0.0,0.339,0.0,0.737
RandomForest,796,1360,0,0.0,0.3791,1.0,0.737
RandomForest,796,1411,0,0.0,0.0377,1.0,0.737
RandomForest,796,1420,0,0.0,0.0425,1.0,0.737
RandomForest,796,1422,1,0.0,0.6113,0.0,0.737
RandomForest,796,1425,0,0.0,0.2352,1.0,0.737
RandomForest,797,1256,0,1.0,0.5064,0.0,0.329
RandomForest,797,1407,0,0.0,0.1181,1.0,0.329
RandomForest,797,1419,0,1.0,0.5818,0.0,0.329
RandomForest,797,1425,0,0.0,0.0597,1.0,0.329
RandomForest,797,1426,0,0.0,0.0688,1.0,0.329
RandomForest,798,1357,1,1.0,0.8499,1.0,0.329
RandomForest,798,1359,0,0.0,0.2575,1.0,0.329
RandomForest,798,1360,0,1.0,0.3422,0.0,0.329
RandomForest,798,1407,1,0.0,0.0723,0.0,0.329
RandomForest,798,1418,1,1.0,0.7969,1.0,0.329
RandomForest,798,1419,1,1.0,0.7802,1.0,0.329
RandomForest,798,1422,1,1.0,0.8419,1.0,0.329
RandomForest,798,1425,0,0.0,0.0415,1.0,0.329
RandomForest,798,1426,0,0.0,0.0673,1.0,0.329
RandomForest,799,788,0,0.0,0.2534,1.0,0.508
RandomForest,799,789,1,0.0,0.3447,0.0,0.508
RandomForest,799,1135,0,0.0,0.2785,1.0,0.508
RandomForest,799,1138,0,0.0,0.1255,1.0,0.508
RandomForest,799,1148,1,1.0,0.7758,1.0,0.508
RandomForest,799,1149,1,1.0,0.6991,1.0,0.508
RandomForest,799,1150,1,1.0,0.8976,1.0,0.508
RandomForest,799,1151,1,1.0,0.8322,1.0,0.508
RandomForest,799,1152,1,1.0,0.8896,1.0,0.508
RandomForest,799,1154,1,1.0,0.7527,1.0,0.508
RandomForest,799,1155,1,1.0,0.8896,1.0,0.508
RandomForest,799,1156,1,1.0,0.8542,1.0,0.508
RandomForest,799,1157,1,1.0,0.8542,1.0,0.508
RandomForest,799,1158,1,1.0,0.7636,1.0,0.508
RandomForest,799,1162,1,1.0,0.8758,1.0,0.508
RandomForest,799,1163,1,1.0,0.9001,1.0,0.508
RandomForest,799,1164,1,1.0,0.9145,1.0,0.508
RandomForest,799,1165,1,1.0,0.9145,1.0,0.508
RandomForest,799,1166,1,1.0,0.8765,1.0,0.508
RandomForest,799,1167,1,1.0,0.8773,1.0,0.508
RandomForest,799,1168,1,1.0,0.8773,1.0,0.508
RandomForest,799,1283,1,1.0,0.7468,1.0,0.508
RandomForest,799,1286,0,0.0,0.1522,1.0,0.508
RandomForest,799,1304,0,0.0,0.0344,1.0,0.508
RandomForest,799,1313,0,1.0,0.5936,0.0,0.508
RandomForest,799,1315,1,1.0,0.7189,1.0,0.508
RandomForest,799,1316,1,1.0,0.7405,1.0,0.508
RandomForest,799,1317,1,1.0,0.7221,1.0,0.508
RandomForest,799,1357,1,1.0,0.8237,1.0,0.508
RandomForest,799,1358,1,0.0,0.4434,0.0,0.508
RandomForest,799,1359,1,0.0,0.4481,0.0,0.508
RandomForest,799,1360,1,0.0,0.1591,0.0,0.508
RandomForest,799,1366,0,1.0,0.7315,0.0,0.508
RandomForest,799,1403,1,1.0,0.6523,1.0,0.508
RandomForest,799,1410,0,1.0,0.7828,0.0,0.508
RandomForest,799,1411,0,0.0,0.0933,1.0,0.508
RandomForest,799,1422,1,1.0,0.8054,1.0,0.508
RandomForest,800,318,0,1.0,0.6961,0.0,0.606
RandomForest,800,320,0,0.0,0.4735,1.0,0.606
RandomForest,800,328,1,1.0,0.682,1.0,0.606
RandomForest,800,329,1,1.0,0.682,1.0,0.606
RandomForest,800,330,1,1.0,0.682,1.0,0.606
RandomForest,800,331,0,1.0,0.7842,0.0,0.606
RandomForest,800,332,1,1.0,0.682,1.0,0.606
RandomForest,800,335,1,1.0,0.6829,1.0,0.606
RandomForest,800,340,1,1.0,0.9015,1.0,0.606
RandomForest,800,341,1,1.0,0.9015,1.0,0.606
RandomForest,800,342,1,1.0,0.9015,1.0,0.606
RandomForest,800,1357,1,1.0,0.8577,1.0,0.606
RandomForest,800,1422,1,1.0,0.8429,1.0,0.606
RandomForest,801,1283,1,1.0,0.853,1.0,0.28
RandomForest,801,1284,0,0.0,0.1081,1.0,0.28
RandomForest,801,1285,0,1.0,0.4433,0.0,0.28
RandomForest,801,1286,0,0.0,0.124,1.0,0.28
RandomForest,801,1357,1,1.0,0.8866,1.0,0.28
RandomForest,801,1359,0,1.0,0.283,0.0,0.28
RandomForest,801,1360,0,1.0,0.434,0.0,0.28
RandomForest,801,1403,1,1.0,0.7562,1.0,0.28
RandomForest,801,1411,0,0.0,0.0907,1.0,0.28
RandomForest,801,1422,1,1.0,0.8686,1.0,0.28
RandomForest,803,1154,0,1.0,0.8389,0.0,0.606
RandomForest,803,1283,1,1.0,0.7191,1.0,0.606
RandomForest,803,1284,0,0.0,0.1603,1.0,0.606
RandomForest,803,1289,0,0.0,0.2039,1.0,0.606
RandomForest,803,1290,1,1.0,0.6747,1.0,0.606
RandomForest,803,1291,1,1.0,0.6747,1.0,0.606
RandomForest,803,1292,1,1.0,0.6515,1.0,0.606
RandomForest,803,1293,1,1.0,0.6515,1.0,0.606
RandomForest,803,1304,0,0.0,0.0333,1.0,0.606
RandomForest,803,1308,1,1.0,0.641,1.0,0.606
RandomForest,803,1309,1,1.0,0.7478,1.0,0.606
RandomForest,803,1312,1,1.0,0.8704,1.0,0.606
RandomForest,803,1314,1,1.0,0.8836,1.0,0.606
RandomForest,803,1315,1,1.0,0.8816,1.0,0.606
RandomForest,803,1316,1,1.0,0.9077,1.0,0.606
RandomForest,803,1317,1,1.0,0.9077,1.0,0.606
RandomForest,803,1410,1,0.0,0.361,0.0,0.606
RandomForest,803,1411,0,0.0,0.0798,1.0,0.606
RandomForest,803,1420,0,0.0,0.1396,1.0,0.606
RandomForest,803,1422,1,1.0,0.8484,1.0,0.606
RandomForest,805,747,0,1.0,0.7167,0.0,0.476
RandomForest,805,1304,0,0.0,0.0293,1.0,0.476
RandomForest,805,1409,1,1.0,0.4818,1.0,0.476
RandomForest,805,1410,1,1.0,0.4903,1.0,0.476
RandomForest,808,1284,0,0.0,0.1387,1.0,0.476
RandomForest,808,1286,0,0.0,0.1029,1.0,0.476
RandomForest,808,1304,1,0.0,0.0295,0.0,0.476
RandomForest,808,1411,0,0.0,0.0704,1.0,0.476
RandomForest,809,1286,0,0.0,0.0406,1.0,0.476
RandomForest,809,1307,1,1.0,0.7452,1.0,0.476
RandomForest,809,1308,1,1.0,0.653,1.0,0.476
RandomForest,809,1309,1,1.0,0.7365,1.0,0.476
RandomForest,809,1313,0,0.0,0.1062,1.0,0.476
RandomForest,809,1315,0,1.0,0.8977,0.0,0.476
RandomForest,809,1444,1,1.0,0.8889,1.0,0.476
RandomForest,809,1445,1,1.0,0.891,1.0,0.476
RandomForest,810,1307,1,1.0,0.8094,1.0,0.459
RandomForest,810,1308,1,1.0,0.7327,1.0,0.459
RandomForest,810,1309,1,1.0,0.8241,1.0,0.459
RandomForest,810,1312,1,1.0,0.8567,1.0,0.459
RandomForest,810,1314,1,1.0,0.8741,1.0,0.459
RandomForest,810,1315,1,1.0,0.8615,1.0,0.459
RandomForest,810,1316,1,1.0,0.8621,1.0,0.459
RandomForest,810,1430,1,0.0,0.0574,0.0,0.459
RandomForest,810,1438,1,1.0,0.61,1.0,0.459
RandomForest,810,1439,1,1.0,0.61,1.0,0.459
RandomForest,812,1415,0,0.0,0.0599,1.0,0.443
RandomForest,812,1416,0,0.0,0.2461,1.0,0.443
RandomForest,813,1286,0,0.0,0.105,1.0,0.247
RandomForest,813,1304,1,1.0,0.6942,1.0,0.247
RandomForest,813,1307,1,1.0,0.8186,1.0,0.247
RandomForest,813,1309,1,1.0,0.8114,1.0,0.247
RandomForest,813,1313,0,0.0,0.0938,1.0,0.247
RandomForest,813,1315,1,1.0,0.8654,1.0,0.247
RandomForest,813,1317,1,1.0,0.8962,1.0,0.247
RandomForest,813,1340,0,1.0,0.8075,0.0,0.247
RandomForest,813,1349,0,1.0,0.8047,0.0,0.247
RandomForest,813,1409,1,1.0,0.7682,1.0,0.247
RandomForest,813,1410,1,1.0,0.7536,1.0,0.247
RandomForest,813,1444,1,1.0,0.6518,1.0,0.247
RandomForest,813,1445,1,1.0,0.6518,1.0,0.247
RandomForest,814,1409,1,1.0,0.6856,1.0,0.247
RandomForest,814,1410,1,1.0,0.7367,1.0,0.247
RandomForest,815,637,0,0.0,0.0435,1.0,0.247
RandomForest,815,788,0,0.0,0.2048,1.0,0.247
RandomForest,815,1038,0,1.0,0.6387,0.0,0.247
RandomForest,815,1256,0,1.0,0.3519,0.0,0.247
RandomForest,815,1286,0,0.0,0.1082,1.0,0.247
RandomForest,815,1313,0,0.0,0.0938,1.0,0.247
RandomForest,815,1444,0,1.0,0.7988,0.0,0.247
RandomForest,817,1151,1,1.0,0.6963,1.0,0.361
RandomForest,817,1152,1,1.0,0.8143,1.0,0.361
RandomForest,817,1155,1,1.0,0.8143,1.0,0.361
RandomForest,817,1313,0,0.0,0.0869,1.0,0.361
RandomForest,817,1357,0,1.0,0.8082,0.0,0.361
RandomForest,817,1444,1,1.0,0.8738,1.0,0.361
RandomForest,817,1445,1,1.0,0.8891,1.0,0.361
RandomForest,819,679,0,1.0,0.4054,0.0,0.361
RandomForest,819,1151,1,1.0,0.8658,1.0,0.361
RandomForest,819,1152,1,1.0,0.8809,1.0,0.361
RandomForest,819,1155,1,1.0,0.8809,1.0,0.361
RandomForest,819,1286,0,0.0,0.0986,1.0,0.361
RandomForest,819,1313,0,0.0,0.0725,1.0,0.361
RandomForest,819,1423,1,1.0,0.6674,1.0,0.361
RandomForest,819,1424,1,1.0,0.6674,1.0,0.361
RandomForest,819,1434,0,0.0,0.0931,1.0,0.361
RandomForest,819,1444,1,1.0,0.8978,1.0,0.361
RandomForest,819,1445,1,1.0,0.898,1.0,0.361
RandomForest,820,488,0,1.0,0.5146,0.0,0.41
RandomForest,820,637,0,0.0,0.0377,1.0,0.41
RandomForest,821,892,1,0.0,0.4303,0.0,0.524
RandomForest,821,893,1,1.0,0.6694,1.0,0.524
RandomForest,821,1256,0,0.0,0.2324,1.0,0.524
RandomForest,821,1286,0,0.0,0.0874,1.0,0.524
RandomForest,821,1445,0,1.0,0.6501,0.0,0.524
RandomForest,822,1304,0,1.0,0.5241,0.0,0.41
RandomForest,823,1304,0,0.0,0.5679,1.0,0.639
RandomForest,823,1340,1,0.0,0.2148,0.0,0.639
RandomForest,823,1342,1,1.0,0.6938,1.0,0.639
RandomForest,823,1344,1,1.0,0.7272,1.0,0.639
RandomForest,823,1345,1,1.0,0.6938,1.0,0.639
RandomForest,823,1346,1,1.0,0.7474,1.0,0.639
RandomForest,823,1347,1,1.0,0.6938,1.0,0.639
RandomForest,823,1349,1,0.0,0.2955,0.0,0.639
RandomForest,823,1350,1,1.0,0.6938,1.0,0.639
RandomForest,823,1351,1,1.0,0.6938,1.0,0.639
RandomForest,823,1356,0,0.0,0.2627,1.0,0.639
RandomForest,823,1360,0,0.0,0.3498,1.0,0.639
RandomForest,823,1438,0,0.0,0.6087,1.0,0.639
RandomForest,824,1286,0,0.0,0.0887,1.0,0.639
RandomForest,824,1304,1,0.0,0.3773,0.0,0.639
RandomForest,824,1360,0,0.0,0.0483,1.0,0.639
RandomForest,824,1432,0,0.0,0.1016,1.0,0.639
RandomForest,824,1433,1,0.0,0.116,0.0,0.639
RandomForest,824,1444,1,1.0,0.7663,1.0,0.639
RandomForest,824,1445,1,1.0,0.7544,1.0,0.639
RandomForest,824,1458,0,0.0,0.0322,1.0,0.639
RandomForest,824,1459,1,1.0,0.9193,1.0,0.639
RandomForest,824,1460,1,1.0,0.9193,1.0,0.639
RandomForest,824,1461,1,1.0,0.9193,1.0,0.639
RandomForest,826,1358,0,0.0,0.2212,1.0,0.655
RandomForest,826,1432,0,0.0,0.0769,1.0,0.655
RandomForest,826,1433,1,1.0,0.725,1.0,0.655
RandomForest,826,1434,1,0.0,0.094,0.0,0.655
RandomForest,826,1435,1,1.0,0.8071,1.0,0.655
RandomForest,826,1457,1,0.0,0.136,0.0,0.655
RandomForest,828,205,0,0.0,0.5082,1.0,0.655
RandomForest,828,637,0,0.0,0.0359,1.0,0.655
RandomForest,828,1256,0,0.0,0.1667,1.0,0.655
RandomForest,828,1304,0,0.0,0.2191,1.0,0.655
RandomForest,828,1358,0,0.0,0.054,1.0,0.655
RandomForest,829,1286,0,0.0,0.0854,1.0,0.655
RandomForest,829,1444,1,1.0,0.855,1.0,0.655
RandomForest,829,1445,1,1.0,0.8605,1.0,0.655
RandomForest,830,1135,0,0.0,0.3025,1.0,0.655
RandomForest,830,1138,0,0.0,0.1801,1.0,0.655
RandomForest,830,1148,1,1.0,0.76,1.0,0.655
RandomForest,830,1150,1,1.0,0.9107,1.0,0.655
RandomForest,830,1151,1,1.0,0.8381,1.0,0.655
RandomForest,830,1152,1,1.0,0.8823,1.0,0.655
RandomForest,830,1154,1,1.0,0.691,1.0,0.655
RandomForest,830,1155,1,1.0,0.8823,1.0,0.655
RandomForest,830,1163,1,1.0,0.9103,1.0,0.655
RandomForest,830,1164,1,1.0,0.9196,1.0,0.655
RandomForest,830,1286,0,0.0,0.0225,1.0,0.655
RandomForest,830,1313,0,0.0,0.0779,1.0,0.655
RandomForest,830,1346,0,1.0,0.817,0.0,0.655
RandomForest,830,1349,0,0.0,0.6114,1.0,0.655
RandomForest,830,1358,0,0.0,0.0481,1.0,0.655
RandomForest,830,1433,1,1.0,0.7527,1.0,0.655
RandomForest,830,1434,1,0.0,0.4398,0.0,0.655
RandomForest,830,1435,1,1.0,0.7741,1.0,0.655
RandomForest,830,1436,1,1.0,0.8415,1.0,0.655
RandomForest,830,1444,1,1.0,0.9345,1.0,0.655
RandomForest,830,1445,1,1.0,0.9353,1.0,0.655
RandomForest,831,1164,0,1.0,0.919,0.0,0.622
RandomForest,831,1168,1,1.0,0.8665,1.0,0.622
RandomForest,831,1173,0,0.0,0.1697,1.0,0.622
RandomForest,831,1283,1,0.0,0.6042,0.0,0.622
RandomForest,831,1292,1,1.0,0.6566,1.0,0.622
RandomForest,831,1293,1,1.0,0.6566,1.0,0.622
RandomForest,831,1304,1,0.0,0.5274,0.0,0.622
RandomForest,831,1313,0,0.0,0.0595,1.0,0.622
RandomForest,831,1357,1,0.0,0.1851,0.0,0.622
RandomForest,831,1360,0,0.0,0.1004,1.0,0.622
RandomForest,831,1403,1,1.0,0.7323,1.0,0.622
RandomForest,831,1422,1,1.0,0.7237,1.0,0.622
RandomForest,831,1432,0,0.0,0.1166,1.0,0.622
RandomForest,831,1433,1,1.0,0.8245,1.0,0.622
RandomForest,831,1434,1,1.0,0.6869,1.0,0.622
RandomForest,831,1444,1,1.0,0.9292,1.0,0.622
RandomForest,831,1445,1,1.0,0.9312,1.0,0.622
RandomForest,831,1463,0,0.0,0.1657,1.0,0.622
RandomForest,833,1304,0,1.0,0.5918,0.0,0.524
RandomForest,833,1357,0,1.0,0.8533,0.0,0.524
RandomForest,833,1358,0,0.0,0.0487,1.0,0.524
RandomForest,833,1360,0,0.0,0.0297,1.0,0.524
RandomForest,833,1425,0,0.0,0.1254,1.0,0.524
RandomForest,834,1135,0,0.0,0.2709,1.0,0.312
RandomForest,834,1138,0,0.0,0.1751,1.0,0.312
RandomForest,834,1148,1,1.0,0.8234,1.0,0.312
RandomForest,834,1149,1,1.0,0.7625,1.0,0.312
RandomForest,834,1150,1,1.0,0.8967,1.0,0.312
RandomForest,834,1156,1,1.0,0.8693,1.0,0.312
RandomForest,834,1157,1,1.0,0.8693,1.0,0.312
RandomForest,834,1158,1,1.0,0.7815,1.0,0.312
RandomForest,834,1162,1,1.0,0.8749,1.0,0.312
RandomForest,834,1163,1,1.0,0.8945,1.0,0.312
RandomForest,834,1164,1,1.0,0.8339,1.0,0.312
RandomForest,834,1165,1,1.0,0.9184,1.0,0.312
RandomForest,834,1166,1,1.0,0.874,1.0,0.312
RandomForest,834,1167,1,1.0,0.8697,1.0,0.312
RandomForest,834,1168,1,1.0,0.7661,1.0,0.312
RandomForest,834,1169,1,1.0,0.8673,1.0,0.312
RandomForest,834,1170,1,1.0,0.6823,1.0,0.312
RandomForest,834,1172,1,1.0,0.7458,1.0,0.312
RandomForest,834,1173,0,0.0,0.2682,1.0,0.312
RandomForest,834,1357,1,1.0,0.7375,1.0,0.312
RandomForest,834,1358,0,0.0,0.0485,1.0,0.312
RandomForest,834,1422,1,1.0,0.8478,1.0,0.312
RandomForest,834,1470,0,0.0,0.085,1.0,0.312
RandomForest,835,1340,1,1.0,0.7346,1.0,0.28
RandomForest,835,1342,1,1.0,0.7382,1.0,0.28
RandomForest,835,1344,1,1.0,0.8135,1.0,0.28
RandomForest,835,1345,1,1.0,0.7382,1.0,0.28
RandomForest,835,1346,1,0.0,0.2688,0.0,0.28
RandomForest,835,1347,1,1.0,0.7382,1.0,0.28
RandomForest,835,1349,1,1.0,0.3359,1.0,0.28
RandomForest,835,1350,1,1.0,0.7382,1.0,0.28
RandomForest,835,1351,1,1.0,0.7382,1.0,0.28
RandomForest,836,1340,1,1.0,0.8732,1.0,0.182
RandomForest,836,1342,1,1.0,0.8726,1.0,0.182
RandomForest,836,1344,1,1.0,0.8967,1.0,0.182
RandomForest,836,1345,1,1.0,0.9005,1.0,0.182
RandomForest,836,1346,1,1.0,0.8782,1.0,0.182
RandomForest,836,1347,1,1.0,0.8951,1.0,0.182
RandomForest,836,1349,1,1.0,0.8023,1.0,0.182
RandomForest,836,1350,1,1.0,0.8817,1.0,0.182
RandomForest,836,1356,1,1.0,0.2712,1.0,0.182
RandomForest,838,1340,1,1.0,0.9541,1.0,0.606
RandomForest,838,1345,1,1.0,0.9515,1.0,0.606
RandomForest,838,1346,1,1.0,0.9554,1.0,0.606
RandomForest,838,1347,1,1.0,0.9504,1.0,0.606
RandomForest,838,1350,1,1.0,0.9499,1.0,0.606
RandomForest,838,1351,1,1.0,0.9443,1.0,0.606
RandomForest,838,1474,0,1.0,0.7191,0.0,0.606
RandomForest,840,1154,0,1.0,0.8239,0.0,0.28
RandomForest,840,1283,1,1.0,0.6237,1.0,0.28
RandomForest,840,1286,0,0.0,0.0796,1.0,0.28
RandomForest,840,1304,1,0.0,0.1949,0.0,0.28
RandomForest,840,1313,0,0.0,0.0692,1.0,0.28
RandomForest,840,1357,1,1.0,0.6279,1.0,0.28
RandomForest,840,1358,0,0.0,0.0493,1.0,0.28
RandomForest,840,1403,1,1.0,0.7769,1.0,0.28
RandomForest,840,1418,1,1.0,0.5079,1.0,0.28
RandomForest,840,1419,1,1.0,0.4845,1.0,0.28
RandomForest,840,1425,0,0.0,0.1134,1.0,0.28
RandomForest,840,1426,0,0.0,0.1511,1.0,0.28
RandomForest,840,1432,0,0.0,0.0801,1.0,0.28
RandomForest,840,1433,0,1.0,0.7648,0.0,0.28
RandomForest,840,1444,1,1.0,0.6064,1.0,0.28
RandomForest,841,1472,0,1.0,0.6808,0.0,0.165
RandomForest,842,1304,1,1.0,0.2691,1.0,0.165
RandomForest,842,1313,0,0.0,0.0686,1.0,0.165
RandomForest,842,1340,1,1.0,0.5482,1.0,0.165
RandomForest,842,1344,1,1.0,0.817,1.0,0.165
RandomForest,842,1345,1,1.0,0.8166,1.0,0.165
RandomForest,842,1346,1,1.0,0.5482,1.0,0.165
RandomForest,842,1347,1,1.0,0.8166,1.0,0.165
RandomForest,842,1349,1,1.0,0.6452,1.0,0.165
RandomForest,842,1350,1,1.0,0.8166,1.0,0.165
RandomForest,842,1351,1,1.0,0.649,1.0,0.165
RandomForest,842,1356,1,1.0,0.8128,1.0,0.165
RandomForest,842,1357,0,1.0,0.6277,0.0,0.165
RandomForest,842,1418,1,1.0,0.5738,1.0,0.165
RandomForest,842,1419,1,1.0,0.5734,1.0,0.165
RandomForest,842,1425,0,0.0,0.1018,1.0,0.165
RandomForest,842,1426,1,0.0,0.1223,0.0,0.165
RandomForest,842,1444,1,1.0,0.5627,1.0,0.165
RandomForest,842,1445,1,1.0,0.6194,1.0,0.165
RandomForest,842,1470,0,0.0,0.1237,1.0,0.165
RandomForest,842,1474,1,1.0,0.5736,1.0,0.165
