Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | globalCloneId | Similarity
364 | Revision_364/Jmol/src/com/obrador/JpegEncoder.java | U | 312 | 318 | 7 | 197052 | 1 | 284 | 75
364 | Revision_364/Jmol/src/com/obrador/JpegEncoder.java | U | 1001 | 1008 | 7 | 197053 | 1 | 285 | 75
364 | Revision_364/Jmol/src/com/obrador/JpegEncoder.java | U | 972 | 980 | 7 | 197054 | 1 | 286 | 75
364 | Revision_364/Jmol/src/org/openscience/jmol/LoopedStreams.java | U | 100 | 108 | 7 | 197055 | 1 | 840 | 75
364 | Revision_364/Jmol/src/com/obrador/JpegEncoder.java | U | 1289 | 1295 | 7 | 197056 | 1 | 841 | 75
364 | Revision_364/Jmol/src/com/obrador/JpegEncoder.java | U | 476 | 481 | 6 | 197057 | 2 | 287 | 80
364 | Revision_364/Jmol/src/com/obrador/JpegEncoder.java | U | 564 | 569 | 6 | 197058 | 2 | 288 | 80
364 | Revision_364/Jmol/src/com/obrador/JpegEncoder.java | U | 483 | 493 | 6 | 197059 | 3 | 289 | 75
364 | Revision_364/Jmol/src/com/obrador/JpegEncoder.java | U | 764 | 769 | 6 | 197060 | 3 | 291 | 75
364 | Revision_364/Jmol/src/com/obrador/JpegEncoder.java | U | 571 | 581 | 6 | 197061 | 3 | 290 | 75
364 | Revision_364/Jmol/src/com/obrador/JpegEncoder.java | U | 742 | 749 | 6 | 197062 | 3 | 292 | 75
364 | Revision_364/Jmol/src/com/obrador/JpegEncoder.java | U | 737 | 752 | 13 | 197063 | 4 | 293 | 90
364 | Revision_364/Jmol/src/com/obrador/JpegEncoder.java | U | 759 | 772 | 13 | 197064 | 4 | 294 | 90
364 | Revision_364/Jmol/src/com/obrador/JpegEncoder.java | U | 954 | 987 | 31 | 197065 | 5 | 295 | 72
364 | Revision_364/Jmol/src/com/obrador/JpegEncoder.java | U | 989 | 1022 | 31 | 197066 | 5 | 296 | 72
364 | Revision_364/Jmol/src/com/obrador/JpegEncoder.java | U | 1049 | 1054 | 5 | 197067 | 6 | 297 | 100
364 | Revision_364/Jmol/src/com/obrador/JpegEncoder.java | U | 1156 | 1161 | 5 | 197068 | 6 | 298 | 100
364 | Revision_364/Jmol/src/com/obrador/JpegEncoder.java | U | 1120 | 1125 | 5 | 197069 | 6 | 299 | 100
364 | Revision_364/Jmol/src/com/obrador/JpegEncoder.java | U | 1085 | 1090 | 5 | 197070 | 6 | 300 | 100
364 | Revision_364/Jmol/src/com/obrador/JpegEncoder.java | U | 1062 | 1070 | 8 | 197071 | 7 | 301 | 100
364 | Revision_364/Jmol/src/com/obrador/JpegEncoder.java | U | 1169 | 1177 | 8 | 197072 | 7 | 302 | 100
364 | Revision_364/Jmol/src/com/obrador/JpegEncoder.java | U | 1098 | 1106 | 8 | 197073 | 7 | 303 | 100
364 | Revision_364/Jmol/src/com/obrador/JpegEncoder.java | U | 1133 | 1141 | 8 | 197074 | 7 | 304 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 479 | 483 | 5 | 197075 | 8 | 909 | 75
364 | Revision_364/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | U | 174 | 178 | 5 | 197076 | 8 | 750 | 75
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 532 | 536 | 5 | 197077 | 8 | 910 | 75
364 | Revision_364/Jmol/src/org/openscience/jmol/Atom.java | U | 231 | 236 | 5 | 197078 | 8 | 874 | 75
364 | Revision_364/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | U | 531 | 536 | 5 | 197079 | 8 | 864 | 75
364 | Revision_364/Jmol/src/org/openscience/jmol/Jmol.java | U | 528 | 532 | 5 | 197080 | 8 | 523 | 75
364 | Revision_364/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | U | 514 | 519 | 5 | 197081 | 8 | 865 | 75
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 643 | 659 | 19 | 197082 | 9 | 911 | 86
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 697 | 715 | 19 | 197083 | 9 | 912 | 86
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 725 | 743 | 19 | 197084 | 9 | 913 | 86
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 669 | 687 | 19 | 197085 | 9 | 914 | 86
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 752 | 770 | 19 | 197086 | 9 | 915 | 86
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1057 | 1104 | 47 | 197087 | 10 | 916 | 83
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1114 | 1161 | 47 | 197088 | 10 | 917 | 83
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1206 | 1218 | 10 | 197089 | 11 | 918 | 85
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1228 | 1240 | 10 | 197090 | 11 | 919 | 85
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1277 | 1283 | 7 | 197091 | 12 | 920 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1599 | 1605 | 7 | 197092 | 12 | 921 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1293 | 1299 | 8 | 197093 | 13 | 922 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1618 | 1624 | 8 | 197094 | 13 | 923 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1302 | 1327 | 27 | 197095 | 14 | 924 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1627 | 1652 | 27 | 197096 | 14 | 925 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1305 | 1314 | 10 | 197097 | 15 | 926 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 2264 | 2273 | 10 | 197098 | 15 | 927 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1630 | 1639 | 10 | 197099 | 15 | 928 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1306 | 1310 | 5 | 197100 | 16 | 926 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1318 | 1322 | 5 | 197101 | 16 | 931 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 2277 | 2281 | 5 | 197102 | 16 | 929 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 2297 | 2301 | 5 | 197103 | 16 | 930 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 2265 | 2269 | 5 | 197104 | 16 | 927 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1631 | 1635 | 5 | 197105 | 16 | 932 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1643 | 1647 | 5 | 197106 | 16 | 928 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1314 | 1326 | 13 | 197107 | 17 | 929 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 2273 | 2285 | 13 | 197108 | 17 | 931 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1639 | 1651 | 13 | 197109 | 17 | 932 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1385 | 1392 | 10 | 197110 | 18 | 933 | 71
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1392 | 1400 | 10 | 197111 | 18 | 934 | 71
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1420 | 1447 | 26 | 197112 | 19 | 935 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1875 | 1902 | 26 | 197113 | 19 | 936 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1429 | 1433 | 5 | 197114 | 20 | 937 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1477 | 1481 | 5 | 197115 | 20 | 938 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1932 | 1936 | 5 | 197116 | 20 | 939 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1884 | 1888 | 5 | 197117 | 20 | 940 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1455 | 1462 | 8 | 197118 | 21 | 941 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1910 | 1917 | 8 | 197119 | 21 | 942 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1489 | 1507 | 18 | 197120 | 22 | 943 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1944 | 1962 | 18 | 197121 | 22 | 944 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1520 | 1551 | 38 | 197122 | 23 | 945 | 96
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 2078 | 2109 | 38 | 197123 | 23 | 946 | 96
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1524 | 1537 | 16 | 197124 | 24 | 947 | 72
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 2225 | 2238 | 16 | 197125 | 24 | 950 | 72
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 2238 | 2247 | 16 | 197126 | 24 | 948 | 72
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1537 | 1546 | 16 | 197127 | 24 | 949 | 72
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 2095 | 2104 | 16 | 197128 | 24 | 951 | 72
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 2082 | 2095 | 16 | 197129 | 24 | 952 | 72
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1676 | 1682 | 6 | 197130 | 25 | 953 | 75
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1717 | 1721 | 6 | 197131 | 25 | 954 | 75
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 1985 | 1989 | 6 | 197132 | 25 | 955 | 75
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 2500 | 2511 | 14 | 197133 | 26 | 956 | 77
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 2511 | 2522 | 14 | 197134 | 26 | 957 | 77
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 2557 | 2621 | 60 | 197135 | 27 | 958 | 74
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 2769 | 2842 | 60 | 197136 | 27 | 959 | 74
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 2643 | 2747 | 82 | 197137 | 28 | 960 | 78
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 3004 | 3100 | 82 | 197138 | 28 | 961 | 78
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 2899 | 2903 | 5 | 197139 | 29 | 962 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 2908 | 2912 | 5 | 197140 | 29 | 963 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 3227 | 3231 | 5 | 197141 | 30 | 964 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 3231 | 3235 | 5 | 197142 | 30 | 964 | 100
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 3332 | 3337 | 6 | 197143 | 31 | 965 | 75
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 3350 | 3355 | 6 | 197144 | 31 | 966 | 75
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 3337 | 3342 | 6 | 197145 | 32 | 965 | 75
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 3355 | 3360 | 6 | 197146 | 32 | 966 | 75
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 3424 | 3453 | 30 | 197147 | 33 | 967 | 77
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 3458 | 3484 | 30 | 197148 | 33 | 968 | 77
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 3489 | 3505 | 17 | 197149 | 34 | 969 | 76
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 3510 | 3529 | 17 | 197150 | 34 | 970 | 76
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 3534 | 3553 | 17 | 197151 | 34 | 971 | 76
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 3601 | 3605 | 5 | 197152 | 35 | 972 | 75
364 | Revision_364/Jmol/src/freeware/PrintfFormat.java | U | 3607 | 3611 | 5 | 197153 | 35 | 974 | 75
364 | Revision_364/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | U | 396 | 401 | 5 | 197154 | 35 | 973 | 75
364 | Revision_364/Jmol/src/org/openscience/jmol/AboutDialog.java | U | 43 | 99 | 51 | 197155 | 36 | 53 | 100
364 | Revision_364/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | U | 43 | 101 | 51 | 197156 | 36 | 54 | 100
364 | Revision_364/Jmol/src/org/openscience/jmol/HelpDialog.java | U | 43 | 99 | 51 | 197157 | 36 | 55 | 100
364 | Revision_364/Jmol/src/org/openscience/jmol/AboutDialog.java | U | 101 | 105 | 5 | 197158 | 37 | 56 | 100
364 | Revision_364/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | U | 103 | 107 | 5 | 197159 | 37 | 58 | 100
364 | Revision_364/Jmol/src/org/openscience/jmol/HelpDialog.java | U | 101 | 105 | 5 | 197160 | 37 | 57 | 100
364 | Revision_364/Jmol/src/org/openscience/jmol/AboutDialog.java | U | 119 | 124 | 6 | 197161 | 38 | 59 | 100
364 | Revision_364/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | U | 121 | 126 | 6 | 197162 | 38 | 60 | 100
364 | Revision_364/Jmol/src/org/openscience/jmol/HelpDialog.java | U | 119 | 124 | 6 | 197163 | 38 | 61 | 100
364 | Revision_364/Jmol/src/org/openscience/jmol/AboutDialog.java | U | 137 | 163 | 21 | 197164 | 39 | 62 | 100
364 | Revision_364/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | U | 139 | 165 | 21 | 197165 | 39 | 64 | 100
