Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | globalCloneId | Similarity
1103 | Revision_1103/Jmol/source-tests/org/openscience/jmol/AtomTypeSetTest.java | U | 60 | 67 | 6 | 619121 | 1 | 1078 | 80
1103 | Revision_1103/Jmol/source-tests/org/openscience/jmol/AtomTypesModelTest.java | U | 60 | 67 | 6 | 619122 | 1 | 1079 | 80
1103 | Revision_1103/Jmol/source-tests/org/openscience/jmol/ReaderFactoryTest.java | U | 276 | 280 | 6 | 619123 | 2 | 1529 | 75
1103 | Revision_1103/Jmol/src/JmolApplet.java | U | 211 | 216 | 6 | 619124 | 2 | 1531 | 75
1103 | Revision_1103/Jmol/src/JmolApplet.java | U | 204 | 209 | 6 | 619125 | 2 | 1530 | 75
1103 | Revision_1103/Jmol/src/com/obrador/JpegEncoder.java | U | 312 | 318 | 7 | 619126 | 3 | 284 | 75
1103 | Revision_1103/Jmol/src/com/obrador/JpegEncoder.java | U | 1001 | 1008 | 7 | 619127 | 3 | 285 | 75
1103 | Revision_1103/Jmol/src/com/obrador/JpegEncoder.java | U | 972 | 980 | 7 | 619128 | 3 | 286 | 75
1103 | Revision_1103/Jmol/src/org/openscience/jmol/LoopedStreams.java | U | 110 | 118 | 7 | 619129 | 3 | 840 | 75
1103 | Revision_1103/Jmol/src/org/openscience/jmol/ModelManager.java | U | 160 | 165 | 7 | 619130 | 3 | 1449 | 75
1103 | Revision_1103/Jmol/src/org/openscience/jmol/script/Eval.java | U | 1505 | 1510 | 7 | 619131 | 3 | 1551 | 75
1103 | Revision_1103/Jmol/src/com/obrador/JpegEncoder.java | U | 1289 | 1295 | 7 | 619132 | 3 | 841 | 75
1103 | Revision_1103/Jmol/src/org/openscience/jmol/app/JmolResourceHandler.java | U | 110 | 115 | 7 | 619133 | 3 | 282 | 75
1103 | Revision_1103/Jmol/src/org/openscience/jmol/FileManager.java | U | 78 | 83 | 7 | 619134 | 3 | 1447 | 75
1103 | Revision_1103/Jmol/src/org/openscience/jmol/script/Eval.java | U | 1291 | 1296 | 7 | 619135 | 3 | 1509 | 75
1103 | Revision_1103/Jmol/src/com/obrador/JpegEncoder.java | U | 476 | 481 | 6 | 619136 | 4 | 287 | 80
1103 | Revision_1103/Jmol/src/com/obrador/JpegEncoder.java | U | 564 | 569 | 6 | 619137 | 4 | 288 | 80
1103 | Revision_1103/Jmol/src/com/obrador/JpegEncoder.java | U | 483 | 493 | 6 | 619138 | 5 | 289 | 75
1103 | Revision_1103/Jmol/src/com/obrador/JpegEncoder.java | U | 571 | 581 | 6 | 619139 | 5 | 290 | 75
1103 | Revision_1103/Jmol/src/com/obrador/JpegEncoder.java | U | 764 | 769 | 6 | 619140 | 5 | 291 | 75
1103 | Revision_1103/Jmol/src/com/obrador/JpegEncoder.java | U | 742 | 749 | 6 | 619141 | 5 | 292 | 75
1103 | Revision_1103/Jmol/src/com/obrador/JpegEncoder.java | U | 737 | 752 | 13 | 619142 | 6 | 293 | 90
1103 | Revision_1103/Jmol/src/com/obrador/JpegEncoder.java | U | 759 | 772 | 13 | 619143 | 6 | 294 | 90
1103 | Revision_1103/Jmol/src/com/obrador/JpegEncoder.java | U | 954 | 987 | 31 | 619144 | 7 | 295 | 72
1103 | Revision_1103/Jmol/src/com/obrador/JpegEncoder.java | U | 989 | 1022 | 31 | 619145 | 7 | 296 | 72
1103 | Revision_1103/Jmol/src/com/obrador/JpegEncoder.java | U | 1049 | 1054 | 5 | 619146 | 8 | 297 | 100
1103 | Revision_1103/Jmol/src/com/obrador/JpegEncoder.java | U | 1120 | 1125 | 5 | 619147 | 8 | 298 | 100
1103 | Revision_1103/Jmol/src/com/obrador/JpegEncoder.java | U | 1085 | 1090 | 5 | 619148 | 8 | 299 | 100
1103 | Revision_1103/Jmol/src/com/obrador/JpegEncoder.java | U | 1156 | 1161 | 5 | 619149 | 8 | 300 | 100
1103 | Revision_1103/Jmol/src/com/obrador/JpegEncoder.java | U | 1062 | 1070 | 8 | 619150 | 9 | 301 | 100
1103 | Revision_1103/Jmol/src/com/obrador/JpegEncoder.java | U | 1133 | 1141 | 8 | 619151 | 9 | 302 | 100
1103 | Revision_1103/Jmol/src/com/obrador/JpegEncoder.java | U | 1169 | 1177 | 8 | 619152 | 9 | 303 | 100
1103 | Revision_1103/Jmol/src/com/obrador/JpegEncoder.java | U | 1098 | 1106 | 8 | 619153 | 9 | 304 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 479 | 483 | 5 | 619154 | 10 | 909 | 75
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 532 | 536 | 5 | 619155 | 10 | 910 | 75
1103 | Revision_1103/Jmol/src/org/openscience/jmol/SelectionManager.java | U | 106 | 110 | 5 | 619156 | 10 | 1462 | 75
1103 | Revision_1103/Jmol/src/org/openscience/jmol/app/CrystalPropertiesDialog.java | U | 1824 | 1829 | 5 | 619157 | 10 | 1117 | 75
1103 | Revision_1103/Jmol/src/org/openscience/jmol/app/ConsoleTextArea.java | U | 53 | 59 | 5 | 619158 | 10 | 1571 | 75
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 643 | 659 | 19 | 619159 | 11 | 911 | 86
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 697 | 715 | 19 | 619160 | 11 | 912 | 86
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 752 | 770 | 19 | 619161 | 11 | 913 | 86
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 725 | 743 | 19 | 619162 | 11 | 914 | 86
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 669 | 687 | 19 | 619163 | 11 | 915 | 86
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1057 | 1104 | 47 | 619164 | 12 | 916 | 83
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1114 | 1161 | 47 | 619165 | 12 | 917 | 83
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1206 | 1218 | 10 | 619166 | 13 | 918 | 85
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1228 | 1240 | 10 | 619167 | 13 | 919 | 85
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1277 | 1283 | 7 | 619168 | 14 | 920 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1599 | 1605 | 7 | 619169 | 14 | 921 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1293 | 1299 | 8 | 619170 | 15 | 922 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1618 | 1624 | 8 | 619171 | 15 | 923 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1302 | 1327 | 27 | 619172 | 16 | 924 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1627 | 1652 | 27 | 619173 | 16 | 925 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1305 | 1314 | 10 | 619174 | 17 | 926 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 2264 | 2273 | 10 | 619175 | 17 | 927 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1630 | 1639 | 10 | 619176 | 17 | 928 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1306 | 1310 | 5 | 619177 | 18 | 926 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 2297 | 2301 | 5 | 619178 | 18 | 932 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 2277 | 2281 | 5 | 619179 | 18 | 932 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1318 | 1322 | 5 | 619180 | 18 | 932 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 2265 | 2269 | 5 | 619181 | 18 | 927 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1643 | 1647 | 5 | 619182 | 18 | 932 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1631 | 1635 | 5 | 619183 | 18 | 932 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1314 | 1326 | 13 | 619184 | 19 | 929 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 2273 | 2285 | 13 | 619185 | 19 | 931 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1639 | 1651 | 13 | 619186 | 19 | 932 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1385 | 1392 | 10 | 619187 | 20 | 933 | 71
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1392 | 1400 | 10 | 619188 | 20 | 934 | 71
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1420 | 1447 | 26 | 619189 | 21 | 935 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1875 | 1902 | 26 | 619190 | 21 | 936 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1429 | 1433 | 5 | 619191 | 22 | 937 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1477 | 1481 | 5 | 619192 | 22 | 938 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1932 | 1936 | 5 | 619193 | 22 | 939 | 100
1103 | Revision_1103/Jmol/src/freeware/PrintfFormat.java | U | 1884 | 1888 | 5 | 619194 | 22 | 940 | 100
