Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | globalCloneId | Similarity
2812 | Revision_2812/Jmol/examples/CDKIntegration.java | U | 48 | 71 | 17 | 1880761 | 1 | 4006 | 76
2812 | Revision_2812/Jmol/examples/Integration.java | U | 47 | 64 | 17 | 1880762 | 1 | 4007 | 76
2812 | Revision_2812/Jmol/examples/CDKIntegration.java | U | 97 | 102 | 6 | 1880763 | 2 | 4008 | 100
2812 | Revision_2812/Jmol/examples/CDKIntegration2.java | U | 120 | 125 | 6 | 1880764 | 2 | 4013 | 100
2812 | Revision_2812/Jmol/examples/JmolTable.java | U | 242 | 247 | 6 | 1880765 | 2 | 2952 | 100
2812 | Revision_2812/Jmol/examples/Integration.java | U | 96 | 101 | 6 | 1880766 | 2 | 2951 | 100
2812 | Revision_2812/Jmol/examples/JmolTable.java | U | 177 | 182 | 6 | 1880767 | 3 | 2953 | 100
2812 | Revision_2812/Jmol/examples/JmolTable.java | U | 215 | 220 | 6 | 1880768 | 3 | 2954 | 100
2812 | Revision_2812/Jmol/src/com/obrador/JpegEncoder.java | U | 319 | 325 | 7 | 1880769 | 4 | 284 | 71
2812 | Revision_2812/Jmol/src/com/obrador/JpegEncoder.java | U | 1011 | 1018 | 7 | 1880770 | 4 | 285 | 71
2812 | Revision_2812/Jmol/src/com/obrador/JpegEncoder.java | U | 982 | 990 | 7 | 1880771 | 4 | 286 | 71
2812 | Revision_2812/Jmol/src/org/openscience/jmol/app/LoopedStreams.java | U | 110 | 118 | 7 | 1880772 | 4 | 840 | 71
2812 | Revision_2812/Jmol/src/org/jmol/adapter/smarter/AtomSetCollection.java | U | 72 | 75 | 7 | 1880773 | 4 | 3066 | 71
2812 | Revision_2812/Jmol/src/com/obrador/JpegEncoder.java | U | 1301 | 1307 | 7 | 1880774 | 4 | 841 | 71
2812 | Revision_2812/Jmol/src/org/jmol/viewer/Eval.java | U | 1899 | 1904 | 7 | 1880775 | 4 | 1509 | 71
2812 | Revision_2812/Jmol/src/org/jmol/viewer/Eval.java | U | 3090 | 3095 | 7 | 1880776 | 4 | 1551 | 71
2812 | Revision_2812/Jmol/src/org/jmol/viewer/Eval.java | U | 3151 | 3156 | 7 | 1880777 | 4 | 3128 | 71
2812 | Revision_2812/Jmol/src/org/jmol/viewer/Eval.java | U | 3161 | 3166 | 7 | 1880778 | 4 | 3048 | 71
2812 | Revision_2812/Jmol/src/org/openscience/jmol/app/JmolResourceHandler.java | U | 122 | 127 | 7 | 1880779 | 4 | 282 | 71
2812 | Revision_2812/Jmol/src/org/jmol/viewer/Eval.java | U | 178 | 181 | 7 | 1880780 | 4 | 3052 | 71
2812 | Revision_2812/Jmol/src/org/openscience/jmol/app/Jmol.java | U | 994 | 1000 | 7 | 1880781 | 4 | 2264 | 71
2812 | Revision_2812/Jmol/src/JmolAppletRegistry.java | U | 76 | 82 | 7 | 1880782 | 4 | 2257 | 71
2812 | Revision_2812/Jmol/src/JmolApplet.java | U | 150 | 156 | 7 | 1880783 | 4 | 2062 | 71
2812 | Revision_2812/Jmol/src/org/openscience/jmol/app/HistoryFile.java | U | 109 | 118 | 7 | 1880784 | 4 | 1017 | 71
2812 | Revision_2812/Jmol/src/JmolAppletRegistry.java | U | 91 | 97 | 7 | 1880785 | 4 | 2258 | 71
2812 | Revision_2812/Jmol/src/org/openscience/jmol/app/HistoryFile.java | U | 95 | 104 | 7 | 1880786 | 4 | 1015 | 71
2812 | Revision_2812/Jmol/src/com/obrador/JpegEncoder.java | U | 483 | 488 | 6 | 1880787 | 5 | 287 | 80
2812 | Revision_2812/Jmol/src/com/obrador/JpegEncoder.java | U | 571 | 576 | 6 | 1880788 | 5 | 288 | 80
2812 | Revision_2812/Jmol/src/com/obrador/JpegEncoder.java | U | 490 | 500 | 6 | 1880789 | 6 | 289 | 75
2812 | Revision_2812/Jmol/src/com/obrador/JpegEncoder.java | U | 748 | 755 | 6 | 1880790 | 6 | 292 | 75
2812 | Revision_2812/Jmol/src/com/obrador/JpegEncoder.java | U | 578 | 590 | 6 | 1880791 | 6 | 290 | 75
2812 | Revision_2812/Jmol/src/com/obrador/JpegEncoder.java | U | 770 | 775 | 6 | 1880792 | 6 | 291 | 75
2812 | Revision_2812/Jmol/src/com/obrador/JpegEncoder.java | U | 743 | 758 | 13 | 1880793 | 7 | 293 | 90
2812 | Revision_2812/Jmol/src/com/obrador/JpegEncoder.java | U | 765 | 778 | 13 | 1880794 | 7 | 294 | 90
2812 | Revision_2812/Jmol/src/com/obrador/JpegEncoder.java | U | 964 | 997 | 31 | 1880795 | 8 | 295 | 72
2812 | Revision_2812/Jmol/src/com/obrador/JpegEncoder.java | U | 999 | 1032 | 31 | 1880796 | 8 | 296 | 72
2812 | Revision_2812/Jmol/src/com/obrador/JpegEncoder.java | U | 1059 | 1064 | 5 | 1880797 | 9 | 297 | 100
2812 | Revision_2812/Jmol/src/com/obrador/JpegEncoder.java | U | 1166 | 1171 | 5 | 1880798 | 9 | 298 | 100
2812 | Revision_2812/Jmol/src/com/obrador/JpegEncoder.java | U | 1130 | 1135 | 5 | 1880799 | 9 | 299 | 100
2812 | Revision_2812/Jmol/src/com/obrador/JpegEncoder.java | U | 1095 | 1100 | 5 | 1880800 | 9 | 300 | 100
2812 | Revision_2812/Jmol/src/com/obrador/JpegEncoder.java | U | 1072 | 1080 | 8 | 1880801 | 10 | 301 | 100
2812 | Revision_2812/Jmol/src/com/obrador/JpegEncoder.java | U | 1179 | 1187 | 8 | 1880802 | 10 | 302 | 100
2812 | Revision_2812/Jmol/src/com/obrador/JpegEncoder.java | U | 1108 | 1116 | 8 | 1880803 | 10 | 303 | 100
2812 | Revision_2812/Jmol/src/com/obrador/JpegEncoder.java | U | 1143 | 1151 | 8 | 1880804 | 10 | 304 | 100
2812 | Revision_2812/Jmol/src/JmolApplet.java | U | 221 | 229 | 8 | 1880805 | 11 | 1430 | 83
2812 | Revision_2812/Jmol/src/JmolAppletControl.java | U | 92 | 100 | 8 | 1880806 | 11 | 2176 | 83
2812 | Revision_2812/Jmol/src/JmolAppletControl.java | U | 82 | 90 | 8 | 1880807 | 11 | 2177 | 83
2812 | Revision_2812/Jmol/src/JmolApplet.java | U | 439 | 445 | 7 | 1880808 | 12 | 1429 | 100
2812 | Revision_2812/Jmol/src/org/openscience/jmol/app/DisplayPanel.java | U | 505 | 511 | 7 | 1880809 | 12 | 2245 | 100
2812 | Revision_2812/Jmol/src/JmolApplet.java | U | 450 | 457 | 8 | 1880810 | 13 | 1430 | 100
2812 | Revision_2812/Jmol/src/org/openscience/jmol/app/DisplayPanel.java | U | 516 | 523 | 8 | 1880811 | 13 | 2058 | 100
2812 | Revision_2812/Jmol/src/JmolApplet.java | U | 464 | 472 | 6 | 1880812 | 14 | 2089 | 100
2812 | Revision_2812/Jmol/src/org/openscience/jmol/app/DisplayPanel.java | U | 531 | 539 | 6 | 1880813 | 14 | 2058 | 100
2812 | Revision_2812/Jmol/src/JmolApplet.java | U | 518 | 522 | 5 | 1880814 | 15 | 2089 | 75
2812 | Revision_2812/Jmol/src/org/openscience/jmol/app/AboutDialog.java | U | 154 | 163 | 5 | 1880815 | 15 | 860 | 75
2812 | Revision_2812/Jmol/src/org/jmol/adapter/smarter/AtomSetCollection.java | U | 97 | 102 | 5 | 1880816 | 15 | 3067 | 75
2812 | Revision_2812/Jmol/src/org/openscience/jmol/app/HelpDialog.java | U | 165 | 174 | 5 | 1880817 | 15 | 861 | 75
2812 | Revision_2812/Jmol/src/org/jmol/viewer/BallsRenderer.java | U | 50 | 54 | 5 | 1880818 | 15 | 2480 | 75
2812 | Revision_2812/Jmol/src/org/openscience/jmol/app/WhatsNewDialog.java | U | 155 | 164 | 5 | 1880819 | 15 | 862 | 75
2812 | Revision_2812/Jmol/src/org/openscience/jmol/app/HistoryFile.java | U | 97 | 101 | 5 | 1880820 | 15 | 1015 | 75
2812 | Revision_2812/Jmol/src/org/openscience/jmol/app/Jmol.java | U | 1034 | 1039 | 5 | 1880821 | 15 | 1535 | 75
2812 | Revision_2812/Jmol/src/org/jmol/adapter/smarter/AtomSetCollection.java | U | 140 | 144 | 5 | 1880822 | 15 | 3068 | 75
2812 | Revision_2812/Jmol/src/org/openscience/jmol/app/ScriptWindow.java | U | 178 | 182 | 5 | 1880823 | 15 | 2067 | 75
2812 | Revision_2812/Jmol/src/org/jmol/adapter/smarter/AtomSetCollection.java | U | 179 | 183 | 5 | 1880824 | 15 | 3069 | 75
2812 | Revision_2812/Jmol/src/org/openscience/jmol/app/AtomSetChooser.java | U | 614 | 620 | 5 | 1880825 | 15 | 4002 | 75
2812 | Revision_2812/Jmol/src/org/openscience/jmol/app/Jmol.java | U | 1102 | 1106 | 5 | 1880826 | 15 | 275 | 75
2812 | Revision_2812/Jmol/src/org/jmol/viewer/Eval.java | U | 785 | 789 | 5 | 1880827 | 15 | 1431 | 75
2812 | Revision_2812/Jmol/src/org/jmol/viewer/Frame.java | U | 1615 | 1619 | 5 | 1880828 | 15 | 3992 | 75
2812 | Revision_2812/Jmol/src/org/jmol/viewer/Frame.java | U | 1621 | 1625 | 5 | 1880829 | 15 | 3993 | 75
2812 | Revision_2812/Jmol/src/org/jmol/adapter/smarter/Resolver.java | U | 48 | 52 | 5 | 1880830 | 15 | 3108 | 75
2812 | Revision_2812/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | U | 146 | 151 | 5 | 1880831 | 15 | 3109 | 75
2812 | Revision_2812/Jmol/src/org/jmol/viewer/SelectionManager.java | U | 136 | 141 | 5 | 1880832 | 15 | 3994 | 75
2812 | Revision_2812/Jmol/src/org/jmol/viewer/SelectionManager.java | U | 112 | 116 | 5 | 1880833 | 15 | 1462 | 75
2812 | Revision_2812/Jmol/src/org/jmol/viewer/SelectionManager.java | U | 106 | 110 | 5 | 1880834 | 15 | 1462 | 75
2812 | Revision_2812/Jmol/src/org/jmol/viewer/MouseManager11.java | U | 37 | 41 | 5 | 1880835 | 15 | 2487 | 75
2812 | Revision_2812/Jmol/src/org/openscience/jmol/app/ConsoleTextArea.java | U | 50 | 56 | 5 | 1880836 | 15 | 1571 | 75
2812 | Revision_2812/Jmol/src/org/jmol/viewer/Viewer.java | U | 1514 | 1519 | 5 | 1880837 | 15 | 4019 | 75
2812 | Revision_2812/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | U | 81 | 92 | 12 | 1880838 | 16 | 3110 | 77
2812 | Revision_2812/Jmol/src/org/openscience/jmol/app/JmolEditBus.java | U | 76 | 85 | 12 | 1880839 | 16 | 2312 | 77
2812 | Revision_2812/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | U | 217 | 221 | 5 | 1880840 | 17 | 3111 | 75
2812 | Revision_2812/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | U | 251 | 255 | 5 | 1880841 | 17 | 3112 | 75
2812 | Revision_2812/Jmol/src/org/openscience/jmol/ui/JmolPopup.java | U | 45 | 49 | 5 | 1880842 | 17 | 2851 | 75
2812 | Revision_2812/Jmol/src/org/jmol/viewer/PickingManager.java | U | 160 | 166 | 5 | 1880843 | 17 | 3988 | 75
2812 | Revision_2812/Jmol/src/org/jmol/adapter/smarter/CifReader.java | U | 686 | 692 | 5 | 1880844 | 17 | 2647 | 75
2812 | Revision_2812/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | U | 222 | 227 | 5 | 1880845 | 18 | 3113 | 75
2812 | Revision_2812/Jmol/src/org/jmol/adapter/smarter/SmarterJmolAdapter.java | U | 247 | 252 | 5 | 1880846 | 18 | 3114 | 75
2812 | Revision_2812/Jmol/src/org/jmol/viewer/Bspt.java | U | 466 | 471 | 5 | 1880847 | 18 | 1874 | 75
2812 | Revision_2812/Jmol/src/org/jmol/adapter/smarter/SmarterJmolAdapter.java | U | 218 | 223 | 5 | 1880848 | 18 | 3115 | 75
2812 | Revision_2812/Jmol/src/org/jmol/adapter/smarter/SmarterJmolAdapter.java | U | 170 | 175 | 5 | 1880849 | 18 | 3118 | 75
2812 | Revision_2812/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | U | 256 | 262 | 5 | 1880850 | 18 | 3116 | 75
2812 | Revision_2812/Jmol/src/org/jmol/viewer/FrameExportJmolAdapter.java | U | 68 | 73 | 5 | 1880851 | 18 | 3117 | 75
