Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | globalCloneId | Similarity
161 | Revision_161/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 65 | 111 | 37 | 89231 | 1 | 1 | 73
161 | Revision_161/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 438 | 483 | 37 | 89232 | 1 | 2 | 73
161 | Revision_161/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 253 | 264 | 7 | 89233 | 2 | 3 | 71
161 | Revision_161/Jmol/src/org/openscience/compchem/SetOfRingsFinder.java | U | 324 | 329 | 7 | 89234 | 2 | 4 | 71
161 | Revision_161/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 237 | 244 | 7 | 89235 | 2 | 5 | 71
161 | Revision_161/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 291 | 313 | 17 | 89236 | 3 | 6 | 73
161 | Revision_161/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 315 | 337 | 17 | 89237 | 3 | 7 | 73
161 | Revision_161/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 495 | 499 | 5 | 89238 | 4 | 8 | 75
161 | Revision_161/Jmol/src/org/openscience/compchem/setOfRings.java | U | 135 | 139 | 5 | 89239 | 4 | 9 | 75
161 | Revision_161/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 79 | 91 | 11 | 89240 | 5 | 10 | 75
161 | Revision_161/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 94 | 103 | 11 | 89241 | 5 | 11 | 75
161 | Revision_161/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 138 | 142 | 5 | 89242 | 6 | 12 | 100
161 | Revision_161/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 191 | 195 | 5 | 89243 | 6 | 13 | 100
161 | Revision_161/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 164 | 173 | 10 | 89244 | 7 | 14 | 71
161 | Revision_161/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 188 | 197 | 10 | 89245 | 7 | 15 | 71
161 | Revision_161/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 278 | 283 | 6 | 89246 | 8 | 680 | 75
161 | Revision_161/Jmol/src/org/openscience/miniJmol/JmolApplet.java | U | 196 | 201 | 6 | 89247 | 8 | 681 | 75
161 | Revision_161/Jmol/src/org/openscience/compchem/Element.java | U | 42 | 46 | 5 | 89248 | 9 | 16 | 71
161 | Revision_161/Jmol/src/org/openscience/compchem/Node.java | U | 98 | 102 | 5 | 89249 | 9 | 20 | 71
161 | Revision_161/Jmol/src/org/openscience/jmol/MeasurementListEvent.java | U | 115 | 120 | 5 | 89250 | 9 | 23 | 71
161 | Revision_161/Jmol/src/org/openscience/jmol/PropertyGraph.java | U | 361 | 365 | 5 | 89251 | 9 | 693 | 71
161 | Revision_161/Jmol/src/org/openscience/jmol/ChemFrame.java | U | 253 | 257 | 5 | 89252 | 9 | 17 | 71
161 | Revision_161/Jmol/src/org/openscience/jmol/GaussianFile.java | U | 582 | 587 | 5 | 89253 | 9 | 19 | 71
