globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | methodStart | methodEnd
64 | Revision_790/vhdl.c | 414 | 418 | 13 | 874 | readToken | 404 | 479
122 | Revision_790/tex.c | 313 | 317 | 13 | 850 | readToken | 303 | 371
36 | Revision_790/sql.c | 540 | 553 | 13 | 818 | readToken | 530 | 679
71 | Revision_790/jscript.c | 405 | 435 | 14 | 734 | readToken | 355 | 453
72 | Revision_790/sql.c | 625 | 655 | 14 | 818 | readToken | 530 | 679
85 | Revision_790/jscript.c | 416 | 427 | 15 | 734 | readToken | 355 | 453
86 | Revision_790/flex.c | 492 | 503 | 15 | 416 | readToken | 427 | 746
38 | Revision_790/sql.c | 636 | 647 | 15 | 818 | readToken | 530 | 679
87 | Revision_790/jscript.c | 441 | 450 | 16 | 734 | readToken | 355 | 453
88 | Revision_790/flex.c | 734 | 743 | 16 | 416 | readToken | 427 | 746
123 | Revision_790/tex.c | 342 | 351 | 16 | 850 | readToken | 303 | 371
89 | Revision_790/jscript.c | 471 | 501 | 17 | 735 | skipArgumentList | 470 | 501
90 | Revision_790/flex.c | 765 | 795 | 17 | 601 | skipArgumentList | 764 | 795
41 | Revision_790/jscript.c | 492 | 497 | 18 | 735 | skipArgumentList | 470 | 501
67 | Revision_790/vhdl.c | 524 | 529 | 18 | 821 | skipToMatched | 492 | 533
56 | Revision_790/jscript.c | 524 | 529 | 18 | 852 | skipArrayList | 503 | 533
57 | Revision_790/sql.c | 775 | 780 | 18 | 794 | skipToMatched | 734 | 784
91 | Revision_790/flex.c | 818 | 823 | 18 | 758 | skipArrayList | 797 | 827
92 | Revision_790/flex.c | 786 | 791 | 18 | 601 | skipArgumentList | 764 | 795
93 | Revision_790/jscript.c | 504 | 533 | 19 | 852 | skipArrayList | 503 | 533
94 | Revision_790/flex.c | 798 | 827 | 19 | 758 | skipArrayList | 797 | 827
41 | Revision_790/jscript.c | 536 | 543 | 20 | 829 | addContext | 535 | 543
95 | Revision_790/flex.c | 830 | 837 | 20 | 694 | addContext | 829 | 837
41 | Revision_790/jscript.c | 546 | 553 | 21 | 697 | addToScope | 545 | 553
96 | Revision_790/flex.c | 840 | 847 | 21 | 696 | addToScope | 839 | 847
42 | Revision_790/sql.c | 698 | 705 | 21 | 830 | addToScope | 697 | 705
97 | Revision_790/jscript.c | 560 | 582 | 22 | 705 | findCmdTerm | 559 | 582
98 | Revision_790/flex.c | 854 | 876 | 22 | 704 | findCmdTerm | 853 | 876
45 | Revision_790/jscript.c | 696 | 707 | 23 | 727 | parseLoop | 622 | 709
136 | Revision_790/sql.c | 937 | 944 | 23 | 597 | parseSubProgram | 811 | 985
46 | Revision_790/sql.c | 1032 | 1052 | 23 | 593 | parseRecord | 987 | 1054
101 | Revision_790/flex.c | 986 | 997 | 23 | 724 | parseLoop | 912 | 999
102 | Revision_790/jscript.c | 712 | 819 | 24 | 724 | parseIf | 711 | 819
103 | Revision_790/flex.c | 1002 | 1109 | 24 | 720 | parseIf | 1001 | 1109
104 | Revision_790/jscript.c | 1127 | 1135 | 25 | 846 | parseStatement | 1042 | 1520
105 | Revision_790/flex.c | 1582 | 1590 | 25 | NULL | NULL | NULL | NULL
106 | Revision_790/jscript.c | 1197 | 1219 | 26 | 846 | parseStatement | 1042 | 1520
107 | Revision_790/flex.c | 1652 | 1674 | 26 | NULL | NULL | NULL | NULL
110 | Revision_790/jscript.c | 1423 | 1451 | 27 | 846 | parseStatement | 1042 | 1520
111 | Revision_790/flex.c | 1833 | 1861 | 27 | NULL | NULL | NULL | NULL
138 | Revision_790/gnu_regex/regex_internal.c | 1103 | 1108 | 28 | NULL | NULL | NULL | NULL
139 | Revision_790/gnu_regex/regex_internal.c | 1236 | 1241 | 28 | 942 | re_node_set_merge | 1182 | 1257
17 | Revision_790/python.c | 299 | 303 | 29 | 612 | skipSpace | 298 | 303
19 | Revision_790/erlang.c | 58 | 62 | 29 | 566 | skipSpace | 57 | 62
18 | Revision_790/sml.c | 84 | 88 | 29 | 619 | skipSpace | 83 | 88
20 | Revision_790/python.c | 307 | 316 | 30 | 728 | parseIdentifier | 306 | 316
21 | Revision_790/erlang.c | 66 | 75 | 30 | NULL | NULL | NULL | NULL
151 | Revision_790/ocaml.c | 251 | 257 | 31 | 1032 | eatWhiteSpace | 250 | 257
152 | Revision_790/objc.c | 199 | 205 | 31 | 985 | eatWhiteSpace | 198 | 205
153 | Revision_790/ocaml.c | 260 | 280 | 32 | 1031 | eatString | 259 | 280
154 | Revision_790/objc.c | 208 | 228 | 32 | 984 | eatString | 207 | 228
155 | Revision_790/ocaml.c | 293 | 301 | 33 | 984 | eatComment | 282 | 341
156 | Revision_790/objc.c | 241 | 249 | 33 | 981 | eatComment | 230 | 261
157 | Revision_790/ocaml.c | 344 | 359 | 34 | 678 | readIdentifier | 343 | 359
158 | Revision_790/objc.c | 264 | 279 | 34 | 644 | readIdentifier | 263 | 279
159 | Revision_790/ocaml.c | 908 | 912 | 35 | 1030 | addTag | 905 | 913
160 | Revision_790/objc.c | 484 | 488 | 35 | 971 | addTag | 483 | 488
11 | Revision_790/routines.c | 288 | 295 | 36 | 570 | struppercmp | 287 | 295
8 | Revision_790/readtags.c | 106 | 113 | 36 | 528 | struppercmp | 105 | 113
12 | Revision_790/routines.c | 298 | 305 | 37 | 528 | strnuppercmp | 297 | 305
10 | Revision_790/readtags.c | 116 | 123 | 37 | 528 | strnuppercmp | 115 | 123
116 | Revision_790/flex.c | 599 | 606 | 38 | 416 | readToken | 427 | 746
144 | Revision_790/flex.c | 652 | 659 | 38 | 416 | readToken | 427 | 746
145 | Revision_790/flex.c | 638 | 645 | 38 | 416 | readToken | 427 | 746
114 | Revision_790/flex.c | 623 | 628 | 39 | 416 | readToken | 427 | 746
114 | Revision_790/flex.c | 631 | 636 | 39 | 416 | readToken | 427 | 746
146 | Revision_790/flex.c | 664 | 671 | 40 | 416 | readToken | 427 | 746
147 | Revision_790/flex.c | 703 | 710 | 40 | 416 | readToken | 427 | 746
148 | Revision_790/flex.c | 688 | 693 | 41 | 416 | readToken | 427 | 746
88 | Revision_790/flex.c | 696 | 701 | 41 | 416 | readToken | 427 | 746
68 | Revision_790/vhdl.c | 391 | 402 | 42 | 870 | parseIdentifier | 390 | 402
36 | Revision_790/sql.c | 517 | 528 | 42 | 809 | parseIdentifier | 516 | 528
69 | Revision_790/vhdl.c | 514 | 532 | 43 | 821 | skipToMatched | 492 | 533
70 | Revision_790/sql.c | 765 | 783 | 43 | 794 | skipToMatched | 734 | 784
149 | Revision_790/sql.c | 787 | 794 | 44 | 877 | copyToken | 786 | 794
134 | Revision_790/tex.c | 374 | 381 | 44 | 1028 | copyToken | 373 | 381
142 | Revision_790/sql.c | 1413 | 1424 | 45 | 601 | parseStatements | 1234 | 1540
143 | Revision_790/sql.c | 1569 | 1574 | 45 | 593 | parseBlock | 1542 | 1598
135 | Revision_790/tex.c | 420 | 424 | 46 | 872 | parseTag | 387 | 497
125 | Revision_790/tex.c | 444 | 448 | 46 | 872 | parseTag | 387 | 497
