globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | methodStart | methodEnd
1 | Revision_716/asp.c | 75 | 90 | 1 | 158 | findAspTags | 43 | 314
2 | Revision_716/asp.c | 98 | 113 | 1 | 158 | findAspTags | 43 | 314
140 | Revision_716/asp.c | 121 | 162 | 2 | 158 | findAspTags | 43 | 314
141 | Revision_716/asp.c | 168 | 209 | 2 | 158 | findAspTags | 43 | 314
13 | Revision_716/eiffel.c | 370 | 379 | 3 | 878 | skipToCharacter | 369 | 379
137 | Revision_716/read.c | 453 | 460 | 3 | 457 | fileSkipToCharacter | 452 | 460
52 | Revision_716/eiffel.c | 425 | 430 | 4 | 346 | parseNumeric | 408 | 437
53 | Revision_716/fortran.c | 813 | 818 | 4 | 347 | parseNumeric | 796 | 825
15 | Revision_716/eiffel.c | 687 | 691 | 5 | 415 | readToken | 641 | 779
62 | Revision_716/vhdl.c | 457 | 461 | 5 | 874 | readToken | 404 | 479
16 | Revision_716/sql.c | 569 | 573 | 5 | 818 | readToken | 513 | 660
54 | Revision_716/eiffel.c | 761 | 766 | 6 | 415 | readToken | 641 | 779
55 | Revision_716/fortran.c | 1027 | 1032 | 6 | 600 | readToken | 921 | 1037
29 | Revision_716/jscript.c | 208 | 212 | 7 | 701 | deleteToken | 207 | 212
75 | Revision_716/flex.c | 238 | 242 | 7 | 125 | deleteToken | 237 | 242
61 | Revision_716/vhdl.c | 356 | 360 | 7 | 838 | deleteToken | 353 | 361
117 | Revision_716/tex.c | 183 | 187 | 7 | 807 | deleteToken | 182 | 187
30 | Revision_716/sql.c | 419 | 423 | 7 | 800 | deleteToken | 418 | 423
31 | Revision_716/jscript.c | 240 | 256 | 8 | 713 | makeJsTag | 235 | 257
32 | Revision_716/sql.c | 451 | 467 | 8 | 588 | makeSqlTag | 446 | 468
118 | Revision_716/tex.c | 215 | 231 | 8 | 868 | makeTexTag | 210 | 232
31 | Revision_716/jscript.c | 246 | 254 | 9 | 713 | makeJsTag | 235 | 257
76 | Revision_716/flex.c | 288 | 296 | 9 | 836 | makeFlexTag | 265 | 299
77 | Revision_716/sql.c | 457 | 465 | 9 | 588 | makeSqlTag | 446 | 468
119 | Revision_716/tex.c | 221 | 229 | 9 | 868 | makeTexTag | 210 | 232
73 | Revision_716/jscript.c | 267 | 271 | 10 | 563 | makeClassTag | 259 | 284
78 | Revision_716/flex.c | 1842 | 1846 | 10 | NULL | NULL | NULL | NULL
79 | Revision_716/flex.c | 309 | 313 | 10 | 562 | makeClassTag | 301 | 326
24 | Revision_716/jscript.c | 1411 | 1415 | 10 | 846 | parseStatement | 1026 | 1457
80 | Revision_716/flex.c | 336 | 340 | 10 | 837 | makeMXTag | 328 | 349
74 | Revision_716/jscript.c | 294 | 298 | 10 | 713 | makeFunctionTag | 286 | 311
81 | Revision_716/flex.c | 359 | 363 | 10 | 563 | makeFunctionTag | 351 | 376
33 | Revision_716/jscript.c | 318 | 336 | 11 | 728 | parseString | 317 | 336
120 | Revision_716/tex.c | 239 | 257 | 11 | 847 | parseString | 238 | 257
82 | Revision_716/flex.c | 383 | 401 | 11 | 360 | parseString | 382 | 401
63 | Revision_716/vhdl.c | 368 | 386 | 11 | 871 | parseString | 367 | 386
35 | Revision_716/jscript.c | 342 | 353 | 12 | 719 | parseIdentifier | 341 | 353
121 | Revision_716/tex.c | 264 | 276 | 12 | 843 | parseIdentifier | 263 | 276
83 | Revision_716/flex.c | 407 | 418 | 12 | 334 | parseIdentifier | 406 | 418
60 | Revision_716/jscript.c | 365 | 369 | 13 | 734 | readToken | 355 | 453
122 | Revision_716/tex.c | 288 | 292 | 13 | 850 | readToken | 278 | 359
36 | Revision_716/sql.c | 523 | 536 | 13 | 818 | readToken | 513 | 660
64 | Revision_716/vhdl.c | 414 | 418 | 13 | 874 | readToken | 404 | 479
84 | Revision_716/flex.c | 430 | 434 | 13 | 416 | readToken | 420 | 704
71 | Revision_716/jscript.c | 405 | 435 | 14 | 734 | readToken | 355 | 453
72 | Revision_716/sql.c | 606 | 636 | 14 | 818 | readToken | 513 | 660
85 | Revision_716/jscript.c | 416 | 427 | 15 | 734 | readToken | 355 | 453
86 | Revision_716/flex.c | 485 | 496 | 15 | 416 | readToken | 420 | 704
38 | Revision_716/sql.c | 617 | 628 | 15 | 818 | readToken | 513 | 660
87 | Revision_716/jscript.c | 441 | 450 | 16 | 734 | readToken | 355 | 453
123 | Revision_716/tex.c | 330 | 339 | 16 | 850 | readToken | 278 | 359
88 | Revision_716/flex.c | 692 | 701 | 16 | 416 | readToken | 420 | 704
89 | Revision_716/jscript.c | 471 | 501 | 17 | 735 | skipArgumentList | 470 | 501
90 | Revision_716/flex.c | 723 | 753 | 17 | 601 | skipArgumentList | 722 | 753
41 | Revision_716/jscript.c | 492 | 497 | 18 | 735 | skipArgumentList | 470 | 501
91 | Revision_716/flex.c | 776 | 781 | 18 | 758 | skipArrayList | 755 | 785
56 | Revision_716/jscript.c | 524 | 529 | 18 | 852 | skipArrayList | 503 | 533
67 | Revision_716/vhdl.c | 524 | 529 | 18 | 821 | skipToMatched | 492 | 533
57 | Revision_716/sql.c | 756 | 761 | 18 | 794 | skipToMatched | 715 | 765
92 | Revision_716/flex.c | 744 | 749 | 18 | 601 | skipArgumentList | 722 | 753
93 | Revision_716/jscript.c | 504 | 533 | 19 | 852 | skipArrayList | 503 | 533
94 | Revision_716/flex.c | 756 | 785 | 19 | 758 | skipArrayList | 755 | 785
41 | Revision_716/jscript.c | 536 | 543 | 20 | 829 | addContext | 535 | 543
95 | Revision_716/flex.c | 788 | 795 | 20 | 694 | addContext | 787 | 795
41 | Revision_716/jscript.c | 546 | 553 | 21 | 697 | addToScope | 545 | 553
96 | Revision_716/flex.c | 798 | 805 | 21 | 696 | addToScope | 797 | 805
42 | Revision_716/sql.c | 679 | 686 | 21 | 830 | addToScope | 678 | 686
97 | Revision_716/jscript.c | 560 | 582 | 22 | 705 | findCmdTerm | 559 | 582
98 | Revision_716/flex.c | 812 | 834 | 22 | 704 | findCmdTerm | 811 | 834
45 | Revision_716/jscript.c | 696 | 707 | 23 | 727 | parseLoop | 622 | 709
101 | Revision_716/flex.c | 944 | 955 | 23 | 724 | parseLoop | 870 | 957
136 | Revision_716/sql.c | 878 | 885 | 23 | 597 | parseSubProgram | 782 | 918
46 | Revision_716/sql.c | 965 | 985 | 23 | 593 | parseRecord | 920 | 987
102 | Revision_716/jscript.c | 712 | 819 | 24 | 724 | parseIf | 711 | 819
103 | Revision_716/flex.c | 960 | 1067 | 24 | 720 | parseIf | 959 | 1067
