globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | methodStart | methodEnd
111 | Revision_757/flex.c | 1832 | 1860 | 28 | NULL | NULL | NULL | NULL
138 | Revision_757/gnu_regex/regex_internal.c | 1103 | 1108 | 29 | NULL | NULL | NULL | NULL
139 | Revision_757/gnu_regex/regex_internal.c | 1236 | 1241 | 29 | 942 | re_node_set_merge | 1182 | 1257
17 | Revision_757/python.c | 278 | 282 | 30 | 612 | skipSpace | 277 | 282
18 | Revision_757/sml.c | 84 | 88 | 30 | 619 | skipSpace | 83 | 88
19 | Revision_757/erlang.c | 58 | 62 | 30 | 566 | skipSpace | 57 | 62
20 | Revision_757/python.c | 286 | 295 | 31 | 728 | parseIdentifier | 285 | 295
21 | Revision_757/erlang.c | 66 | 75 | 31 | NULL | NULL | NULL | NULL
11 | Revision_757/routines.c | 288 | 295 | 32 | 570 | struppercmp | 287 | 295
8 | Revision_757/readtags.c | 106 | 113 | 32 | 528 | struppercmp | 105 | 113
12 | Revision_757/routines.c | 298 | 305 | 33 | 528 | strnuppercmp | 297 | 305
10 | Revision_757/readtags.c | 116 | 123 | 33 | 528 | strnuppercmp | 115 | 123
116 | Revision_757/flex.c | 598 | 605 | 34 | 416 | readToken | 426 | 745
144 | Revision_757/flex.c | 651 | 658 | 34 | 416 | readToken | 426 | 745
145 | Revision_757/flex.c | 637 | 644 | 34 | 416 | readToken | 426 | 745
114 | Revision_757/flex.c | 622 | 627 | 35 | 416 | readToken | 426 | 745
114 | Revision_757/flex.c | 630 | 635 | 35 | 416 | readToken | 426 | 745
146 | Revision_757/flex.c | 663 | 670 | 36 | 416 | readToken | 426 | 745
147 | Revision_757/flex.c | 702 | 709 | 36 | 416 | readToken | 426 | 745
148 | Revision_757/flex.c | 687 | 692 | 37 | 416 | readToken | 426 | 745
88 | Revision_757/flex.c | 695 | 700 | 37 | 416 | readToken | 426 | 745
68 | Revision_757/vhdl.c | 391 | 402 | 38 | 870 | parseIdentifier | 390 | 402
36 | Revision_757/sql.c | 517 | 528 | 38 | 809 | parseIdentifier | 516 | 528
69 | Revision_757/vhdl.c | 514 | 532 | 39 | 821 | skipToMatched | 492 | 533
70 | Revision_757/sql.c | 765 | 783 | 39 | 794 | skipToMatched | 734 | 784
149 | Revision_757/sql.c | 787 | 794 | 40 | 877 | copyToken | 786 | 794
134 | Revision_757/tex.c | 349 | 356 | 40 | 1028 | copyToken | 348 | 356
142 | Revision_757/sql.c | 1402 | 1413 | 41 | 601 | parseStatements | 1223 | 1529
143 | Revision_757/sql.c | 1558 | 1563 | 41 | 593 | parseBlock | 1531 | 1587
135 | Revision_757/tex.c | 395 | 399 | 42 | 872 | parseTag | 362 | 437
125 | Revision_757/tex.c | 419 | 423 | 42 | 872 | parseTag | 362 | 437
