globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | methodStart | methodEnd
1 | Revision_727/asp.c | 75 | 90 | 1 | 158 | findAspTags | 43 | 314
2 | Revision_727/asp.c | 98 | 113 | 1 | 158 | findAspTags | 43 | 314
140 | Revision_727/asp.c | 121 | 162 | 2 | 158 | findAspTags | 43 | 314
141 | Revision_727/asp.c | 168 | 209 | 2 | 158 | findAspTags | 43 | 314
13 | Revision_727/eiffel.c | 370 | 379 | 3 | 878 | skipToCharacter | 369 | 379
137 | Revision_727/read.c | 453 | 460 | 3 | 457 | fileSkipToCharacter | 452 | 460
52 | Revision_727/eiffel.c | 425 | 430 | 4 | 346 | parseNumeric | 408 | 437
53 | Revision_727/fortran.c | 813 | 818 | 4 | 347 | parseNumeric | 796 | 825
15 | Revision_727/eiffel.c | 687 | 691 | 5 | 415 | readToken | 641 | 779
62 | Revision_727/vhdl.c | 457 | 461 | 5 | 874 | readToken | 404 | 479
16 | Revision_727/sql.c | 569 | 573 | 5 | 818 | readToken | 513 | 660
54 | Revision_727/eiffel.c | 761 | 766 | 6 | 415 | readToken | 641 | 779
55 | Revision_727/fortran.c | 1027 | 1032 | 6 | 600 | readToken | 921 | 1037
29 | Revision_727/jscript.c | 208 | 212 | 7 | 701 | deleteToken | 207 | 212
30 | Revision_727/sql.c | 419 | 423 | 7 | 800 | deleteToken | 418 | 423
75 | Revision_727/flex.c | 237 | 241 | 7 | 125 | deleteToken | 236 | 241
61 | Revision_727/vhdl.c | 356 | 360 | 7 | 838 | deleteToken | 353 | 361
117 | Revision_727/tex.c | 183 | 187 | 7 | 807 | deleteToken | 182 | 187
31 | Revision_727/jscript.c | 240 | 256 | 8 | 713 | makeJsTag | 235 | 257
32 | Revision_727/sql.c | 451 | 467 | 8 | 588 | makeSqlTag | 446 | 468
118 | Revision_727/tex.c | 215 | 231 | 8 | 868 | makeTexTag | 210 | 232
31 | Revision_727/jscript.c | 246 | 254 | 9 | 713 | makeJsTag | 235 | 257
76 | Revision_727/flex.c | 287 | 295 | 9 | 836 | makeFlexTag | 264 | 298
119 | Revision_727/tex.c | 221 | 229 | 9 | 868 | makeTexTag | 210 | 232
