globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | methodStart | methodEnd
8 | Revision_768/readtags.c | 106 | 113 | 31 | 528 | struppercmp | 105 | 113
12 | Revision_768/routines.c | 298 | 305 | 32 | 528 | strnuppercmp | 297 | 305
10 | Revision_768/readtags.c | 116 | 123 | 32 | 528 | strnuppercmp | 115 | 123
116 | Revision_768/flex.c | 599 | 606 | 33 | 416 | readToken | 427 | 746
144 | Revision_768/flex.c | 652 | 659 | 33 | 416 | readToken | 427 | 746
145 | Revision_768/flex.c | 638 | 645 | 33 | 416 | readToken | 427 | 746
114 | Revision_768/flex.c | 623 | 628 | 34 | 416 | readToken | 427 | 746
114 | Revision_768/flex.c | 631 | 636 | 34 | 416 | readToken | 427 | 746
146 | Revision_768/flex.c | 664 | 671 | 35 | 416 | readToken | 427 | 746
147 | Revision_768/flex.c | 703 | 710 | 35 | 416 | readToken | 427 | 746
148 | Revision_768/flex.c | 688 | 693 | 36 | 416 | readToken | 427 | 746
88 | Revision_768/flex.c | 696 | 701 | 36 | 416 | readToken | 427 | 746
68 | Revision_768/vhdl.c | 391 | 402 | 37 | 870 | parseIdentifier | 390 | 402
36 | Revision_768/sql.c | 517 | 528 | 37 | 809 | parseIdentifier | 516 | 528
69 | Revision_768/vhdl.c | 514 | 532 | 38 | 821 | skipToMatched | 492 | 533
70 | Revision_768/sql.c | 765 | 783 | 38 | 794 | skipToMatched | 734 | 784
149 | Revision_768/sql.c | 787 | 794 | 39 | 877 | copyToken | 786 | 794
134 | Revision_768/tex.c | 349 | 356 | 39 | 1028 | copyToken | 348 | 356
142 | Revision_768/sql.c | 1413 | 1424 | 40 | 601 | parseStatements | 1234 | 1540
143 | Revision_768/sql.c | 1569 | 1574 | 40 | 593 | parseBlock | 1542 | 1598
135 | Revision_768/tex.c | 395 | 399 | 41 | 872 | parseTag | 362 | 437
125 | Revision_768/tex.c | 419 | 423 | 41 | 872 | parseTag | 362 | 437
