globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | methodStart | methodEnd
56 | Revision_751/jscript.c | 524 | 529 | 18 | 852 | skipArrayList | 503 | 533
57 | Revision_751/sql.c | 775 | 780 | 18 | 794 | skipToMatched | 734 | 784
67 | Revision_751/vhdl.c | 524 | 529 | 18 | 821 | skipToMatched | 492 | 533
92 | Revision_751/flex.c | 745 | 750 | 18 | 601 | skipArgumentList | 723 | 754
93 | Revision_751/jscript.c | 504 | 533 | 19 | 852 | skipArrayList | 503 | 533
94 | Revision_751/flex.c | 757 | 786 | 19 | 758 | skipArrayList | 756 | 786
41 | Revision_751/jscript.c | 536 | 543 | 20 | 829 | addContext | 535 | 543
95 | Revision_751/flex.c | 789 | 796 | 20 | 694 | addContext | 788 | 796
41 | Revision_751/jscript.c | 546 | 553 | 21 | 697 | addToScope | 545 | 553
42 | Revision_751/sql.c | 698 | 705 | 21 | 830 | addToScope | 697 | 705
96 | Revision_751/flex.c | 799 | 806 | 21 | 696 | addToScope | 798 | 806
97 | Revision_751/jscript.c | 560 | 582 | 22 | 705 | findCmdTerm | 559 | 582
98 | Revision_751/flex.c | 813 | 835 | 22 | 704 | findCmdTerm | 812 | 835
45 | Revision_751/jscript.c | 696 | 707 | 23 | 727 | parseLoop | 622 | 709
46 | Revision_751/sql.c | 991 | 1011 | 23 | 593 | parseRecord | 946 | 1013
136 | Revision_751/sql.c | 898 | 905 | 23 | 597 | parseSubProgram | 801 | 944
101 | Revision_751/flex.c | 945 | 956 | 23 | 724 | parseLoop | 871 | 958
102 | Revision_751/jscript.c | 712 | 819 | 24 | 724 | parseIf | 711 | 819
103 | Revision_751/flex.c | 961 | 1068 | 24 | 720 | parseIf | 960 | 1068
104 | Revision_751/jscript.c | 1110 | 1118 | 25 | 846 | parseStatement | 1026 | 1457
105 | Revision_751/flex.c | 1541 | 1549 | 25 | NULL | NULL | NULL | NULL
106 | Revision_751/jscript.c | 1180 | 1202 | 26 | 846 | parseStatement | 1026 | 1457
107 | Revision_751/flex.c | 1611 | 1633 | 26 | NULL | NULL | NULL | NULL
108 | Revision_751/jscript.c | 1341 | 1358 | 27 | 846 | parseStatement | 1026 | 1457
109 | Revision_751/flex.c | 1773 | 1790 | 27 | NULL | NULL | NULL | NULL
110 | Revision_751/jscript.c | 1360 | 1388 | 28 | 846 | parseStatement | 1026 | 1457
111 | Revision_751/flex.c | 1792 | 1820 | 28 | NULL | NULL | NULL | NULL
138 | Revision_751/gnu_regex/regex_internal.c | 1103 | 1108 | 29 | NULL | NULL | NULL | NULL
139 | Revision_751/gnu_regex/regex_internal.c | 1236 | 1241 | 29 | 942 | re_node_set_merge | 1182 | 1257
17 | Revision_751/python.c | 278 | 282 | 30 | 612 | skipSpace | 277 | 282
18 | Revision_751/sml.c | 84 | 88 | 30 | 619 | skipSpace | 83 | 88
19 | Revision_751/erlang.c | 58 | 62 | 30 | 566 | skipSpace | 57 | 62
20 | Revision_751/python.c | 286 | 295 | 31 | 728 | parseIdentifier | 285 | 295
21 | Revision_751/erlang.c | 66 | 75 | 31 | NULL | NULL | NULL | NULL
11 | Revision_751/routines.c | 288 | 295 | 32 | 570 | struppercmp | 287 | 295
8 | Revision_751/readtags.c | 106 | 113 | 32 | 528 | struppercmp | 105 | 113
12 | Revision_751/routines.c | 298 | 305 | 33 | 528 | strnuppercmp | 297 | 305
10 | Revision_751/readtags.c | 116 | 123 | 33 | 528 | strnuppercmp | 115 | 123
112 | Revision_751/flex.c | 537 | 543 | 34 | 416 | readToken | 421 | 705
113 | Revision_751/flex.c | 591 | 597 | 34 | 416 | readToken | 421 | 705
114 | Revision_751/flex.c | 628 | 634 | 34 | 416 | readToken | 421 | 705
115 | Revision_751/flex.c | 550 | 557 | 35 | 416 | readToken | 421 | 705
116 | Revision_751/flex.c | 604 | 611 | 35 | 416 | readToken | 421 | 705
68 | Revision_751/vhdl.c | 391 | 402 | 36 | 870 | parseIdentifier | 390 | 402
36 | Revision_751/sql.c | 517 | 528 | 36 | 809 | parseIdentifier | 516 | 528
69 | Revision_751/vhdl.c | 514 | 532 | 37 | 821 | skipToMatched | 492 | 533
70 | Revision_751/sql.c | 765 | 783 | 37 | 794 | skipToMatched | 734 | 784
142 | Revision_751/sql.c | 1372 | 1383 | 38 | 601 | parseStatements | 1193 | 1499
143 | Revision_751/sql.c | 1528 | 1533 | 38 | 593 | parseBlock | 1501 | 1557
135 | Revision_751/tex.c | 395 | 399 | 39 | 872 | parseTag | 362 | 437
125 | Revision_751/tex.c | 419 | 423 | 39 | 872 | parseTag | 362 | 437
