globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
1 | Revision_693/asp.c | 74 | 89 | 1 | 156 | findAspTags | static void findAspTags (void) | 42 | 198 |  | asp
2 | Revision_693/asp.c | 97 | 112 | 1 | 156 | findAspTags | static void findAspTags (void) | 42 | 198 |  | asp
13 | Revision_693/erlang.c | 58 | 62 | 2 | 173 | skipSpace | static const unsigned char *skipSpace (const unsigned char *cp) | 57 | 62 |  | erlang
11 | Revision_693/python.c | 218 | 222 | 2 | 173 | skipSpace | static const char *skipSpace (const char *cp) | 217 | 222 |  | python
12 | Revision_693/sml.c | 84 | 88 | 2 | 173 | skipSpace | static const unsigned char *skipSpace (const unsigned char *cp) | 83 | 88 |  | sml
14 | Revision_693/erlang.c | 66 | 75 | 3 | NULL | NULL | NULL | NULL | NULL |  | 
15 | Revision_693/python.c | 226 | 235 | 3 | 328 | parseIdentifier | static const char *parseIdentifier (const char *cp, vString *const identifier) | 225 | 235 |  | python
107 | Revision_693/flex.c | 221 | 235 | 4 | 296 | newToken | static tokenInfo *newToken (void) | 220 | 235 |  | flex
108 | Revision_693/tex.c | 164 | 178 | 4 | 296 | newToken | static tokenInfo *newToken (void) | 163 | 178 |  | tex
65 | Revision_693/flex.c | 238 | 242 | 5 | 122 | deleteToken | static void deleteToken (tokenInfo *const token) | 237 | 242 |  | flex
50 | Revision_693/vhdl.c | 356 | 360 | 5 | 122 | deleteToken | static void deleteToken (tokenInfo * const token) | 353 | 361 |  | vhdl
109 | Revision_693/tex.c | 181 | 185 | 5 | 122 | deleteToken | static void deleteToken (tokenInfo *const token) | 180 | 185 |  | tex
20 | Revision_693/jscript.c | 208 | 212 | 5 | 122 | deleteToken | static void deleteToken (tokenInfo *const token) | 207 | 212 |  | jscript
21 | Revision_693/sql.c | 412 | 416 | 5 | 122 | deleteToken | static void deleteToken (tokenInfo *const token) | 411 | 416 |  | sql
66 | Revision_693/flex.c | 287 | 295 | 6 | 720 | makeFlexTag | static void makeFlexTag (tokenInfo *const token, flexKind kind) | 265 | 298 |  | flex
67 | Revision_693/sql.c | 450 | 458 | 6 | 559 | makeSqlTag | static void makeSqlTag (tokenInfo *const token, const sqlKind kind) | 439 | 461 |  | sql
110 | Revision_693/tex.c | 219 | 227 | 6 | 736 | makeTexTag | static void makeTexTag (tokenInfo *const token, texKind kind) | 208 | 230 |  | tex
22 | Revision_693/jscript.c | 246 | 254 | 6 | 635 | makeJsTag | static void makeJsTag (tokenInfo *const token, const jsKind kind) | 235 | 257 |  | jscript
68 | Revision_693/flex.c | 308 | 312 | 7 | 542 | makeClassTag | static void makeClassTag (tokenInfo *const token) | 300 | 325 |  | flex
63 | Revision_693/jscript.c | 294 | 298 | 7 | 543 | makeFunctionTag | static void makeFunctionTag (tokenInfo *const token) | 286 | 311 |  | jscript
69 | Revision_693/flex.c | 358 | 362 | 7 | 543 | makeFunctionTag | static void makeFunctionTag (tokenInfo *const token) | 350 | 375 |  | flex
24 | Revision_693/jscript.c | 267 | 271 | 7 | 542 | makeClassTag | static void makeClassTag (tokenInfo *const token) | 259 | 284 |  | jscript
70 | Revision_693/flex.c | 1821 | 1825 | 7 | NULL | NULL | NULL | NULL | NULL |  | 
71 | Revision_693/flex.c | 335 | 339 | 7 | 721 | makeMXTag | static void makeMXTag (tokenInfo *const token) | 327 | 348 |  | flex
64 | Revision_693/jscript.c | 1411 | 1415 | 7 | 647 | parseStatement | static boolean parseStatement (tokenInfo *const token, boolean is_inside_class) | 1026 | 1457 |  | jscript
72 | Revision_693/flex.c | 382 | 400 | 8 | 352 | parseString | static void parseString (vString *const string, const int delimiter) | 381 | 400 |  | flex
29 | Revision_693/sql.c | 468 | 486 | 8 | 352 | parseString | static void parseString (vString *const string, const int delimiter) | 467 | 486 |  | sql
111 | Revision_693/tex.c | 237 | 255 | 8 | 352 | parseString | static void parseString (vString *const string, const int delimiter) | 236 | 255 |  | tex
51 | Revision_693/vhdl.c | 368 | 386 | 8 | 352 | parseString | static void parseString (vString * const string, const int delimiter) | 367 | 386 |  | vhdl
26 | Revision_693/jscript.c | 318 | 336 | 8 | 352 | parseString | static void parseString (vString *const string, const int delimiter) | 317 | 336 |  | jscript
73 | Revision_693/flex.c | 406 | 417 | 9 | 329 | parseIdentifier | static void parseIdentifier (vString *const string, const int firstChar) | 405 | 417 |  | flex
112 | Revision_693/tex.c | 262 | 274 | 9 | 329 | parseIdentifier | static void parseIdentifier (vString *const string, const int firstChar) | 261 | 274 |  | tex
