globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | methodStart | methodEnd
1 | Revision_698/asp.c | 74 | 89 | 1 | 158 | findAspTags | 42 | 198
2 | Revision_698/asp.c | 97 | 112 | 1 | 158 | findAspTags | 42 | 198
52 | Revision_698/eiffel.c | 421 | 426 | 2 | 346 | parseNumeric | 404 | 433
53 | Revision_698/fortran.c | 813 | 818 | 2 | 347 | parseNumeric | 796 | 825
15 | Revision_698/eiffel.c | 648 | 652 | 3 | 415 | readToken | 602 | 736
16 | Revision_698/sql.c | 560 | 564 | 3 | 818 | readToken | 504 | 651
62 | Revision_698/vhdl.c | 457 | 461 | 3 | 874 | readToken | 404 | 479
54 | Revision_698/eiffel.c | 718 | 723 | 4 | 415 | readToken | 602 | 736
55 | Revision_698/fortran.c | 1027 | 1032 | 4 | 600 | readToken | 921 | 1037
29 | Revision_698/jscript.c | 208 | 212 | 5 | 701 | deleteToken | 207 | 212
75 | Revision_698/flex.c | 238 | 242 | 5 | 125 | deleteToken | 237 | 242
61 | Revision_698/vhdl.c | 356 | 360 | 5 | 838 | deleteToken | 353 | 361
117 | Revision_698/tex.c | 183 | 187 | 5 | 807 | deleteToken | 182 | 187
30 | Revision_698/sql.c | 412 | 416 | 5 | 800 | deleteToken | 411 | 416
31 | Revision_698/jscript.c | 240 | 256 | 6 | 713 | makeJsTag | 235 | 257
118 | Revision_698/tex.c | 215 | 231 | 6 | 868 | makeTexTag | 210 | 232
32 | Revision_698/sql.c | 444 | 460 | 6 | 588 | makeSqlTag | 439 | 461
31 | Revision_698/jscript.c | 246 | 254 | 7 | 713 | makeJsTag | 235 | 257
76 | Revision_698/flex.c | 287 | 295 | 7 | 836 | makeFlexTag | 265 | 298
119 | Revision_698/tex.c | 221 | 229 | 7 | 868 | makeTexTag | 210 | 232
77 | Revision_698/sql.c | 450 | 458 | 7 | 588 | makeSqlTag | 439 | 461
73 | Revision_698/jscript.c | 267 | 271 | 8 | 563 | makeClassTag | 259 | 284
78 | Revision_698/flex.c | 335 | 339 | 8 | 837 | makeMXTag | 327 | 348
24 | Revision_698/jscript.c | 1411 | 1415 | 8 | 846 | parseStatement | 1026 | 1457
79 | Revision_698/flex.c | 308 | 312 | 8 | 562 | makeClassTag | 300 | 325
80 | Revision_698/flex.c | 1821 | 1825 | 8 | NULL | NULL | NULL | NULL
81 | Revision_698/flex.c | 358 | 362 | 8 | 563 | makeFunctionTag | 350 | 375
74 | Revision_698/jscript.c | 294 | 298 | 8 | 713 | makeFunctionTag | 286 | 311
33 | Revision_698/jscript.c | 318 | 336 | 9 | 728 | parseString | 317 | 336
63 | Revision_698/vhdl.c | 368 | 386 | 9 | 871 | parseString | 367 | 386
120 | Revision_698/tex.c | 239 | 257 | 9 | 847 | parseString | 238 | 257
82 | Revision_698/flex.c | 382 | 400 | 9 | 360 | parseString | 381 | 400
36 | Revision_698/sql.c | 468 | 486 | 9 | 814 | parseString | 467 | 486
35 | Revision_698/jscript.c | 342 | 353 | 10 | 719 | parseIdentifier | 341 | 353
121 | Revision_698/tex.c | 264 | 276 | 10 | 843 | parseIdentifier | 263 | 276
83 | Revision_698/flex.c | 406 | 417 | 10 | 334 | parseIdentifier | 405 | 417
60 | Revision_698/jscript.c | 365 | 369 | 11 | 734 | readToken | 355 | 453
84 | Revision_698/flex.c | 429 | 433 | 11 | 416 | readToken | 419 | 703
122 | Revision_698/tex.c | 288 | 292 | 11 | 850 | readToken | 278 | 359
36 | Revision_698/sql.c | 514 | 527 | 11 | 818 | readToken | 504 | 651
64 | Revision_698/vhdl.c | 414 | 418 | 11 | 874 | readToken | 404 | 479
71 | Revision_698/jscript.c | 405 | 435 | 12 | 734 | readToken | 355 | 453
72 | Revision_698/sql.c | 597 | 627 | 12 | 818 | readToken | 504 | 651
85 | Revision_698/jscript.c | 416 | 427 | 13 | 734 | readToken | 355 | 453
86 | Revision_698/flex.c | 484 | 495 | 13 | 416 | readToken | 419 | 703
38 | Revision_698/sql.c | 608 | 619 | 13 | 818 | readToken | 504 | 651
87 | Revision_698/jscript.c | 441 | 450 | 14 | 734 | readToken | 355 | 453
123 | Revision_698/tex.c | 330 | 339 | 14 | 850 | readToken | 278 | 359
88 | Revision_698/flex.c | 691 | 700 | 14 | 416 | readToken | 419 | 703
89 | Revision_698/jscript.c | 471 | 501 | 15 | 735 | skipArgumentList | 470 | 501
90 | Revision_698/flex.c | 722 | 752 | 15 | 601 | skipArgumentList | 721 | 752
41 | Revision_698/jscript.c | 492 | 497 | 16 | 735 | skipArgumentList | 470 | 501
67 | Revision_698/vhdl.c | 524 | 529 | 16 | 821 | skipToMatched | 492 | 533
91 | Revision_698/flex.c | 775 | 780 | 16 | 758 | skipArrayList | 754 | 784
56 | Revision_698/jscript.c | 524 | 529 | 16 | 852 | skipArrayList | 503 | 533
57 | Revision_698/sql.c | 747 | 752 | 16 | 794 | skipToMatched | 706 | 756
92 | Revision_698/flex.c | 743 | 748 | 16 | 601 | skipArgumentList | 721 | 752
93 | Revision_698/jscript.c | 504 | 533 | 17 | 852 | skipArrayList | 503 | 533
94 | Revision_698/flex.c | 755 | 784 | 17 | 758 | skipArrayList | 754 | 784
41 | Revision_698/jscript.c | 536 | 543 | 18 | 829 | addContext | 535 | 543
95 | Revision_698/flex.c | 787 | 794 | 18 | 694 | addContext | 786 | 794
41 | Revision_698/jscript.c | 546 | 553 | 19 | 697 | addToScope | 545 | 553
42 | Revision_698/sql.c | 670 | 677 | 19 | 830 | addToScope | 669 | 677
96 | Revision_698/flex.c | 797 | 804 | 19 | 696 | addToScope | 796 | 804
97 | Revision_698/jscript.c | 560 | 582 | 20 | 705 | findCmdTerm | 559 | 582
98 | Revision_698/flex.c | 811 | 833 | 20 | 704 | findCmdTerm | 810 | 833
45 | Revision_698/jscript.c | 696 | 707 | 21 | 727 | parseLoop | 622 | 709
46 | Revision_698/sql.c | 929 | 949 | 21 | 593 | parseRecord | 884 | 951
101 | Revision_698/flex.c | 943 | 954 | 21 | 724 | parseLoop | 869 | 956
102 | Revision_698/jscript.c | 712 | 819 | 22 | 724 | parseIf | 711 | 819
103 | Revision_698/flex.c | 959 | 1066 | 22 | 720 | parseIf | 958 | 1066
104 | Revision_698/jscript.c | 1110 | 1118 | 23 | 846 | parseStatement | 1026 | 1457
105 | Revision_698/flex.c | 1519 | 1527 | 23 | NULL | NULL | NULL | NULL
106 | Revision_698/jscript.c | 1180 | 1202 | 24 | 846 | parseStatement | 1026 | 1457
107 | Revision_698/flex.c | 1589 | 1611 | 24 | NULL | NULL | NULL | NULL
108 | Revision_698/jscript.c | 1341 | 1358 | 25 | 846 | parseStatement | 1026 | 1457
109 | Revision_698/flex.c | 1751 | 1768 | 25 | NULL | NULL | NULL | NULL
110 | Revision_698/jscript.c | 1360 | 1388 | 26 | 846 | parseStatement | 1026 | 1457
111 | Revision_698/flex.c | 1770 | 1798 | 26 | NULL | NULL | NULL | NULL
58 | Revision_698/gnu_regex/regex.c | 1777 | 1782 | 27 | NULL | NULL | NULL | NULL
59 | Revision_698/gnu_regex/regex.c | 1792 | 1797 | 27 | NULL | NULL | NULL | NULL
17 | Revision_698/python.c | 218 | 222 | 28 | 612 | skipSpace | 217 | 222
19 | Revision_698/erlang.c | 58 | 62 | 28 | 566 | skipSpace | 57 | 62
18 | Revision_698/sml.c | 84 | 88 | 28 | 619 | skipSpace | 83 | 88
20 | Revision_698/python.c | 226 | 235 | 29 | 728 | parseIdentifier | 225 | 235
21 | Revision_698/erlang.c | 66 | 75 | 29 | NULL | NULL | NULL | NULL
11 | Revision_698/routines.c | 288 | 295 | 30 | 570 | struppercmp | 287 | 295
8 | Revision_698/readtags.c | 106 | 113 | 30 | 528 | struppercmp | 105 | 113
12 | Revision_698/routines.c | 298 | 305 | 31 | 528 | strnuppercmp | 297 | 305
10 | Revision_698/readtags.c | 116 | 123 | 31 | 528 | strnuppercmp | 115 | 123
112 | Revision_698/flex.c | 535 | 541 | 32 | 416 | readToken | 419 | 703
113 | Revision_698/flex.c | 589 | 595 | 32 | 416 | readToken | 419 | 703
114 | Revision_698/flex.c | 626 | 632 | 32 | 416 | readToken | 419 | 703
115 | Revision_698/flex.c | 548 | 555 | 33 | 416 | readToken | 419 | 703
116 | Revision_698/flex.c | 602 | 609 | 33 | 416 | readToken | 419 | 703
68 | Revision_698/vhdl.c | 391 | 402 | 34 | 870 | parseIdentifier | 390 | 402
36 | Revision_698/sql.c | 491 | 502 | 34 | 809 | parseIdentifier | 490 | 502
69 | Revision_698/vhdl.c | 514 | 532 | 35 | 821 | skipToMatched | 492 | 533
70 | Revision_698/sql.c | 737 | 755 | 35 | 794 | skipToMatched | 706 | 756
135 | Revision_698/tex.c | 408 | 412 | 36 | 872 | parseTag | 375 | 449
125 | Revision_698/tex.c | 431 | 435 | 36 | 872 | parseTag | 375 | 449
