globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | methodStart | methodEnd
97 | Revision_709/jscript.c | 560 | 582 | 21 | 705 | findCmdTerm | 559 | 582
98 | Revision_709/flex.c | 812 | 834 | 21 | 704 | findCmdTerm | 811 | 834
45 | Revision_709/jscript.c | 696 | 707 | 22 | 727 | parseLoop | 622 | 709
101 | Revision_709/flex.c | 944 | 955 | 22 | 724 | parseLoop | 870 | 957
46 | Revision_709/sql.c | 965 | 985 | 22 | 593 | parseRecord | 920 | 987
136 | Revision_709/sql.c | 878 | 885 | 22 | 597 | parseSubProgram | 782 | 918
102 | Revision_709/jscript.c | 712 | 819 | 23 | 724 | parseIf | 711 | 819
103 | Revision_709/flex.c | 960 | 1067 | 23 | 720 | parseIf | 959 | 1067
104 | Revision_709/jscript.c | 1110 | 1118 | 24 | 846 | parseStatement | 1026 | 1457
105 | Revision_709/flex.c | 1540 | 1548 | 24 | NULL | NULL | NULL | NULL
106 | Revision_709/jscript.c | 1180 | 1202 | 25 | 846 | parseStatement | 1026 | 1457
107 | Revision_709/flex.c | 1610 | 1632 | 25 | NULL | NULL | NULL | NULL
108 | Revision_709/jscript.c | 1341 | 1358 | 26 | 846 | parseStatement | 1026 | 1457
109 | Revision_709/flex.c | 1772 | 1789 | 26 | NULL | NULL | NULL | NULL
110 | Revision_709/jscript.c | 1360 | 1388 | 27 | 846 | parseStatement | 1026 | 1457
111 | Revision_709/flex.c | 1791 | 1819 | 27 | NULL | NULL | NULL | NULL
17 | Revision_709/python.c | 218 | 222 | 28 | 612 | skipSpace | 217 | 222
18 | Revision_709/sml.c | 84 | 88 | 28 | 619 | skipSpace | 83 | 88
19 | Revision_709/erlang.c | 58 | 62 | 28 | 566 | skipSpace | 57 | 62
20 | Revision_709/python.c | 226 | 235 | 29 | 728 | parseIdentifier | 225 | 235
21 | Revision_709/erlang.c | 66 | 75 | 29 | NULL | NULL | NULL | NULL
11 | Revision_709/routines.c | 288 | 295 | 30 | 570 | struppercmp | 287 | 295
8 | Revision_709/readtags.c | 106 | 113 | 30 | 528 | struppercmp | 105 | 113
12 | Revision_709/routines.c | 298 | 305 | 31 | 528 | strnuppercmp | 297 | 305
10 | Revision_709/readtags.c | 116 | 123 | 31 | 528 | strnuppercmp | 115 | 123
112 | Revision_709/flex.c | 536 | 542 | 32 | 416 | readToken | 420 | 704
113 | Revision_709/flex.c | 590 | 596 | 32 | 416 | readToken | 420 | 704
114 | Revision_709/flex.c | 627 | 633 | 32 | 416 | readToken | 420 | 704
115 | Revision_709/flex.c | 549 | 556 | 33 | 416 | readToken | 420 | 704
116 | Revision_709/flex.c | 603 | 610 | 33 | 416 | readToken | 420 | 704
68 | Revision_709/vhdl.c | 391 | 402 | 34 | 870 | parseIdentifier | 390 | 402
36 | Revision_709/sql.c | 500 | 511 | 34 | 809 | parseIdentifier | 499 | 511
69 | Revision_709/vhdl.c | 514 | 532 | 35 | 821 | skipToMatched | 492 | 533
70 | Revision_709/sql.c | 746 | 764 | 35 | 794 | skipToMatched | 715 | 765
135 | Revision_709/tex.c | 408 | 412 | 36 | 872 | parseTag | 375 | 449
125 | Revision_709/tex.c | 431 | 435 | 36 | 872 | parseTag | 375 | 449
