globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | methodStart | methodEnd
82 | Revision_710/flex.c | 383 | 401 | 10 | 360 | parseString | 382 | 401
35 | Revision_710/jscript.c | 342 | 353 | 11 | 719 | parseIdentifier | 341 | 353
83 | Revision_710/flex.c | 407 | 418 | 11 | 334 | parseIdentifier | 406 | 418
121 | Revision_710/tex.c | 264 | 276 | 11 | 843 | parseIdentifier | 263 | 276
60 | Revision_710/jscript.c | 365 | 369 | 12 | 734 | readToken | 355 | 453
64 | Revision_710/vhdl.c | 414 | 418 | 12 | 874 | readToken | 404 | 479
84 | Revision_710/flex.c | 430 | 434 | 12 | 416 | readToken | 420 | 704
36 | Revision_710/sql.c | 523 | 536 | 12 | 818 | readToken | 513 | 660
122 | Revision_710/tex.c | 288 | 292 | 12 | 850 | readToken | 278 | 359
71 | Revision_710/jscript.c | 405 | 435 | 13 | 734 | readToken | 355 | 453
72 | Revision_710/sql.c | 606 | 636 | 13 | 818 | readToken | 513 | 660
85 | Revision_710/jscript.c | 416 | 427 | 14 | 734 | readToken | 355 | 453
86 | Revision_710/flex.c | 485 | 496 | 14 | 416 | readToken | 420 | 704
38 | Revision_710/sql.c | 617 | 628 | 14 | 818 | readToken | 513 | 660
87 | Revision_710/jscript.c | 441 | 450 | 15 | 734 | readToken | 355 | 453
123 | Revision_710/tex.c | 330 | 339 | 15 | 850 | readToken | 278 | 359
88 | Revision_710/flex.c | 692 | 701 | 15 | 416 | readToken | 420 | 704
89 | Revision_710/jscript.c | 471 | 501 | 16 | 735 | skipArgumentList | 470 | 501
90 | Revision_710/flex.c | 723 | 753 | 16 | 601 | skipArgumentList | 722 | 753
41 | Revision_710/jscript.c | 492 | 497 | 17 | 735 | skipArgumentList | 470 | 501
67 | Revision_710/vhdl.c | 524 | 529 | 17 | 821 | skipToMatched | 492 | 533
91 | Revision_710/flex.c | 776 | 781 | 17 | 758 | skipArrayList | 755 | 785
57 | Revision_710/sql.c | 756 | 761 | 17 | 794 | skipToMatched | 715 | 765
56 | Revision_710/jscript.c | 524 | 529 | 17 | 852 | skipArrayList | 503 | 533
92 | Revision_710/flex.c | 744 | 749 | 17 | 601 | skipArgumentList | 722 | 753
93 | Revision_710/jscript.c | 504 | 533 | 18 | 852 | skipArrayList | 503 | 533
94 | Revision_710/flex.c | 756 | 785 | 18 | 758 | skipArrayList | 755 | 785
41 | Revision_710/jscript.c | 536 | 543 | 19 | 829 | addContext | 535 | 543
95 | Revision_710/flex.c | 788 | 795 | 19 | 694 | addContext | 787 | 795
41 | Revision_710/jscript.c | 546 | 553 | 20 | 697 | addToScope | 545 | 553
96 | Revision_710/flex.c | 798 | 805 | 20 | 696 | addToScope | 797 | 805
42 | Revision_710/sql.c | 679 | 686 | 20 | 830 | addToScope | 678 | 686
97 | Revision_710/jscript.c | 560 | 582 | 21 | 705 | findCmdTerm | 559 | 582
98 | Revision_710/flex.c | 812 | 834 | 21 | 704 | findCmdTerm | 811 | 834
45 | Revision_710/jscript.c | 696 | 707 | 22 | 727 | parseLoop | 622 | 709
46 | Revision_710/sql.c | 965 | 985 | 22 | 593 | parseRecord | 920 | 987
136 | Revision_710/sql.c | 878 | 885 | 22 | 597 | parseSubProgram | 782 | 918
101 | Revision_710/flex.c | 944 | 955 | 22 | 724 | parseLoop | 870 | 957
102 | Revision_710/jscript.c | 712 | 819 | 23 | 724 | parseIf | 711 | 819
103 | Revision_710/flex.c | 960 | 1067 | 23 | 720 | parseIf | 959 | 1067
104 | Revision_710/jscript.c | 1110 | 1118 | 24 | 846 | parseStatement | 1026 | 1457
105 | Revision_710/flex.c | 1540 | 1548 | 24 | NULL | NULL | NULL | NULL
106 | Revision_710/jscript.c | 1180 | 1202 | 25 | 846 | parseStatement | 1026 | 1457
107 | Revision_710/flex.c | 1610 | 1632 | 25 | NULL | NULL | NULL | NULL
108 | Revision_710/jscript.c | 1341 | 1358 | 26 | 846 | parseStatement | 1026 | 1457
109 | Revision_710/flex.c | 1772 | 1789 | 26 | NULL | NULL | NULL | NULL
110 | Revision_710/jscript.c | 1360 | 1388 | 27 | 846 | parseStatement | 1026 | 1457
111 | Revision_710/flex.c | 1791 | 1819 | 27 | NULL | NULL | NULL | NULL
138 | Revision_710/gnu_regex/regex_internal.c | 1103 | 1108 | 28 | NULL | NULL | NULL | NULL
139 | Revision_710/gnu_regex/regex_internal.c | 1236 | 1241 | 28 | 942 | re_node_set_merge | 1182 | 1257
17 | Revision_710/python.c | 218 | 222 | 29 | 612 | skipSpace | 217 | 222
18 | Revision_710/sml.c | 84 | 88 | 29 | 619 | skipSpace | 83 | 88
19 | Revision_710/erlang.c | 58 | 62 | 29 | 566 | skipSpace | 57 | 62
20 | Revision_710/python.c | 226 | 235 | 30 | 728 | parseIdentifier | 225 | 235
21 | Revision_710/erlang.c | 66 | 75 | 30 | NULL | NULL | NULL | NULL
11 | Revision_710/routines.c | 288 | 295 | 31 | 570 | struppercmp | 287 | 295
8 | Revision_710/readtags.c | 106 | 113 | 31 | 528 | struppercmp | 105 | 113
12 | Revision_710/routines.c | 298 | 305 | 32 | 528 | strnuppercmp | 297 | 305
10 | Revision_710/readtags.c | 116 | 123 | 32 | 528 | strnuppercmp | 115 | 123
112 | Revision_710/flex.c | 536 | 542 | 33 | 416 | readToken | 420 | 704
113 | Revision_710/flex.c | 627 | 633 | 33 | 416 | readToken | 420 | 704
114 | Revision_710/flex.c | 590 | 596 | 33 | 416 | readToken | 420 | 704
115 | Revision_710/flex.c | 549 | 556 | 34 | 416 | readToken | 420 | 704
116 | Revision_710/flex.c | 603 | 610 | 34 | 416 | readToken | 420 | 704
68 | Revision_710/vhdl.c | 391 | 402 | 35 | 870 | parseIdentifier | 390 | 402
36 | Revision_710/sql.c | 500 | 511 | 35 | 809 | parseIdentifier | 499 | 511
69 | Revision_710/vhdl.c | 514 | 532 | 36 | 821 | skipToMatched | 492 | 533
70 | Revision_710/sql.c | 746 | 764 | 36 | 794 | skipToMatched | 715 | 765
135 | Revision_710/tex.c | 408 | 412 | 37 | 872 | parseTag | 375 | 449
125 | Revision_710/tex.c | 431 | 435 | 37 | 872 | parseTag | 375 | 449
