globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | methodStart | methodEnd
1 | Revision_700/asp.c | 74 | 89 | 1 | 158 | findAspTags | 42 | 198
2 | Revision_700/asp.c | 97 | 112 | 1 | 158 | findAspTags | 42 | 198
52 | Revision_700/eiffel.c | 421 | 426 | 2 | 346 | parseNumeric | 404 | 433
53 | Revision_700/fortran.c | 813 | 818 | 2 | 347 | parseNumeric | 796 | 825
15 | Revision_700/eiffel.c | 648 | 652 | 3 | 415 | readToken | 602 | 736
16 | Revision_700/sql.c | 569 | 573 | 3 | 818 | readToken | 513 | 660
62 | Revision_700/vhdl.c | 457 | 461 | 3 | 874 | readToken | 404 | 479
54 | Revision_700/eiffel.c | 718 | 723 | 4 | 415 | readToken | 602 | 736
55 | Revision_700/fortran.c | 1027 | 1032 | 4 | 600 | readToken | 921 | 1037
29 | Revision_700/jscript.c | 208 | 212 | 5 | 701 | deleteToken | 207 | 212
61 | Revision_700/vhdl.c | 356 | 360 | 5 | 838 | deleteToken | 353 | 361
75 | Revision_700/flex.c | 238 | 242 | 5 | 125 | deleteToken | 237 | 242
117 | Revision_700/tex.c | 183 | 187 | 5 | 807 | deleteToken | 182 | 187
30 | Revision_700/sql.c | 419 | 423 | 5 | 800 | deleteToken | 418 | 423
31 | Revision_700/jscript.c | 240 | 256 | 6 | 713 | makeJsTag | 235 | 257
32 | Revision_700/sql.c | 451 | 467 | 6 | 588 | makeSqlTag | 446 | 468
118 | Revision_700/tex.c | 215 | 231 | 6 | 868 | makeTexTag | 210 | 232
31 | Revision_700/jscript.c | 246 | 254 | 7 | 713 | makeJsTag | 235 | 257
76 | Revision_700/flex.c | 288 | 296 | 7 | 836 | makeFlexTag | 265 | 299
77 | Revision_700/sql.c | 457 | 465 | 7 | 588 | makeSqlTag | 446 | 468
119 | Revision_700/tex.c | 221 | 229 | 7 | 868 | makeTexTag | 210 | 232
73 | Revision_700/jscript.c | 267 | 271 | 8 | 563 | makeClassTag | 259 | 284
