globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | methodStart | methodEnd
1 | Revision_801/asp.c | 75 | 90 | 1 | 158 | findAspTags | 43 | 314
2 | Revision_801/asp.c | 98 | 113 | 1 | 158 | findAspTags | 43 | 314
140 | Revision_801/asp.c | 121 | 162 | 2 | 158 | findAspTags | 43 | 314
141 | Revision_801/asp.c | 168 | 209 | 2 | 158 | findAspTags | 43 | 314
13 | Revision_801/eiffel.c | 374 | 383 | 3 | 878 | skipToCharacter | 373 | 383
137 | Revision_801/read.c | 452 | 459 | 3 | 457 | fileSkipToCharacter | 451 | 459
52 | Revision_801/eiffel.c | 429 | 434 | 4 | 346 | parseNumeric | 412 | 441
53 | Revision_801/fortran.c | 813 | 818 | 4 | 347 | parseNumeric | 796 | 825
15 | Revision_801/eiffel.c | 691 | 695 | 5 | 415 | readToken | 645 | 783
62 | Revision_801/vhdl.c | 457 | 461 | 5 | 874 | readToken | 404 | 479
16 | Revision_801/sql.c | 588 | 592 | 5 | 818 | readToken | 530 | 679
54 | Revision_801/eiffel.c | 765 | 770 | 6 | 415 | readToken | 645 | 783
55 | Revision_801/fortran.c | 1027 | 1032 | 6 | 600 | readToken | 921 | 1037
29 | Revision_801/jscript.c | 210 | 214 | 7 | 701 | deleteToken | 209 | 214
117 | Revision_801/tex.c | 186 | 190 | 7 | 807 | deleteToken | 185 | 190
30 | Revision_801/sql.c | 436 | 440 | 7 | 800 | deleteToken | 435 | 440
75 | Revision_801/flex.c | 245 | 249 | 7 | 125 | deleteToken | 244 | 249
61 | Revision_801/vhdl.c | 356 | 360 | 7 | 838 | deleteToken | 353 | 361
73 | Revision_801/jscript.c | 272 | 276 | 8 | 563 | makeClassTag | 264 | 289
78 | Revision_801/flex.c | 1884 | 1888 | 8 | NULL | NULL | NULL | NULL
79 | Revision_801/flex.c | 316 | 320 | 8 | 562 | makeClassTag | 308 | 333
80 | Revision_801/flex.c | 366 | 370 | 8 | 563 | makeFunctionTag | 358 | 383
24 | Revision_801/jscript.c | 1451 | 1455 | 8 | 846 | parseStatement | 1095 | 1586
81 | Revision_801/flex.c | 343 | 347 | 8 | 837 | makeMXTag | 335 | 356
74 | Revision_801/jscript.c | 1534 | 1538 | 8 | 846 | parseStatement | 1095 | 1586
150 | Revision_801/jscript.c | 299 | 303 | 8 | 713 | makeFunctionTag | 291 | 316
33 | Revision_801/jscript.c | 323 | 342 | 9 | 728 | parseString | 322 | 342
82 | Revision_801/flex.c | 390 | 408 | 9 | 360 | parseString | 389 | 408
63 | Revision_801/vhdl.c | 368 | 386 | 9 | 847 | parseString | 367 | 386
35 | Revision_801/jscript.c | 374 | 385 | 10 | 719 | parseIdentifier | 373 | 385
121 | Revision_801/tex.c | 289 | 301 | 10 | 843 | parseIdentifier | 288 | 301
83 | Revision_801/flex.c | 414 | 425 | 10 | 334 | parseIdentifier | 413 | 425
161 | Revision_801/jscript.c | 466 | 485 | 11 | 734 | readToken | 387 | 507
162 | Revision_801/sql.c | 634 | 653 | 11 | 818 | readToken | 530 | 679
85 | Revision_801/jscript.c | 468 | 479 | 12 | 734 | readToken | 387 | 507
86 | Revision_801/flex.c | 492 | 503 | 12 | 416 | readToken | 427 | 746
38 | Revision_801/sql.c | 636 | 647 | 12 | 818 | readToken | 530 | 679
87 | Revision_801/jscript.c | 493 | 502 | 13 | 734 | readToken | 387 | 507
88 | Revision_801/flex.c | 734 | 743 | 13 | 416 | readToken | 427 | 746
123 | Revision_801/tex.c | 342 | 351 | 13 | 850 | readToken | 303 | 371
89 | Revision_801/jscript.c | 525 | 555 | 14 | 735 | skipArgumentList | 524 | 555
90 | Revision_801/flex.c | 765 | 795 | 14 | 601 | skipArgumentList | 764 | 795
41 | Revision_801/jscript.c | 546 | 551 | 15 | 735 | skipArgumentList | 524 | 555
67 | Revision_801/vhdl.c | 524 | 529 | 15 | 821 | skipToMatched | 492 | 533
57 | Revision_801/sql.c | 775 | 780 | 15 | 794 | skipToMatched | 734 | 784
91 | Revision_801/flex.c | 818 | 823 | 15 | 758 | skipArrayList | 797 | 827
56 | Revision_801/jscript.c | 578 | 583 | 15 | 852 | skipArrayList | 557 | 587
92 | Revision_801/flex.c | 786 | 791 | 15 | 601 | skipArgumentList | 764 | 795
93 | Revision_801/jscript.c | 558 | 587 | 16 | 852 | skipArrayList | 557 | 587
94 | Revision_801/flex.c | 798 | 827 | 16 | 758 | skipArrayList | 797 | 827
41 | Revision_801/jscript.c | 590 | 597 | 17 | 829 | addContext | 589 | 597
95 | Revision_801/flex.c | 830 | 837 | 17 | 694 | addContext | 829 | 837
41 | Revision_801/jscript.c | 600 | 607 | 18 | 697 | addToScope | 599 | 607
42 | Revision_801/sql.c | 698 | 705 | 18 | 830 | addToScope | 697 | 705
96 | Revision_801/flex.c | 840 | 847 | 18 | 696 | addToScope | 839 | 847
45 | Revision_801/jscript.c | 751 | 762 | 19 | 727 | parseLoop | 677 | 764
101 | Revision_801/flex.c | 986 | 997 | 19 | 724 | parseLoop | 912 | 999
46 | Revision_801/sql.c | 1032 | 1052 | 19 | 593 | parseRecord | 987 | 1054
136 | Revision_801/sql.c | 937 | 944 | 19 | 597 | parseSubProgram | 811 | 985
104 | Revision_801/jscript.c | 1180 | 1188 | 20 | 846 | parseStatement | 1095 | 1586
105 | Revision_801/flex.c | 1582 | 1590 | 20 | NULL | NULL | NULL | NULL
106 | Revision_801/jscript.c | 1253 | 1275 | 21 | 846 | parseStatement | 1095 | 1586
107 | Revision_801/flex.c | 1652 | 1674 | 21 | NULL | NULL | NULL | NULL
163 | Revision_801/jscript.c | 1497 | 1507 | 22 | 846 | parseStatement | 1095 | 1586
164 | Revision_801/flex.c | 1849 | 1859 | 22 | NULL | NULL | NULL | NULL
138 | Revision_801/gnu_regex/regex_internal.c | 1103 | 1108 | 23 | NULL | NULL | NULL | NULL
139 | Revision_801/gnu_regex/regex_internal.c | 1236 | 1241 | 23 | 942 | re_node_set_merge | 1182 | 1257
17 | Revision_801/python.c | 299 | 303 | 24 | 612 | skipSpace | 298 | 303
19 | Revision_801/erlang.c | 58 | 62 | 24 | 566 | skipSpace | 57 | 62
18 | Revision_801/sml.c | 84 | 88 | 24 | 619 | skipSpace | 83 | 88
20 | Revision_801/python.c | 307 | 316 | 25 | 728 | parseIdentifier | 306 | 316
21 | Revision_801/erlang.c | 66 | 75 | 25 | NULL | NULL | NULL | NULL
151 | Revision_801/ocaml.c | 251 | 257 | 26 | 1032 | eatWhiteSpace | 250 | 257
152 | Revision_801/objc.c | 199 | 205 | 26 | 985 | eatWhiteSpace | 198 | 205
153 | Revision_801/ocaml.c | 260 | 280 | 27 | 1031 | eatString | 259 | 280
154 | Revision_801/objc.c | 208 | 228 | 27 | 984 | eatString | 207 | 228
155 | Revision_801/ocaml.c | 293 | 301 | 28 | 984 | eatComment | 282 | 341
156 | Revision_801/objc.c | 241 | 249 | 28 | 981 | eatComment | 230 | 261
157 | Revision_801/ocaml.c | 344 | 359 | 29 | 678 | readIdentifier | 343 | 359
158 | Revision_801/objc.c | 264 | 279 | 29 | 644 | readIdentifier | 263 | 279
159 | Revision_801/ocaml.c | 908 | 912 | 30 | 1030 | addTag | 905 | 913
160 | Revision_801/objc.c | 484 | 488 | 30 | 971 | addTag | 483 | 488
11 | Revision_801/routines.c | 288 | 295 | 31 | 570 | struppercmp | 287 | 295
8 | Revision_801/readtags.c | 106 | 113 | 31 | 528 | struppercmp | 105 | 113
12 | Revision_801/routines.c | 298 | 305 | 32 | 528 | strnuppercmp | 297 | 305
10 | Revision_801/readtags.c | 116 | 123 | 32 | 528 | strnuppercmp | 115 | 123
76 | Revision_801/flex.c | 295 | 303 | 33 | 836 | makeFlexTag | 272 | 306
77 | Revision_801/sql.c | 474 | 482 | 33 | 588 | makeSqlTag | 463 | 485
84 | Revision_801/flex.c | 437 | 441 | 34 | 416 | readToken | 427 | 746
36 | Revision_801/sql.c | 540 | 553 | 34 | 818 | readToken | 530 | 679
64 | Revision_801/vhdl.c | 414 | 418 | 34 | 874 | readToken | 404 | 479
122 | Revision_801/tex.c | 313 | 317 | 34 | 850 | readToken | 303 | 371
116 | Revision_801/flex.c | 599 | 606 | 35 | 416 | readToken | 427 | 746
144 | Revision_801/flex.c | 638 | 645 | 35 | 416 | readToken | 427 | 746
145 | Revision_801/flex.c | 652 | 659 | 35 | 416 | readToken | 427 | 746
114 | Revision_801/flex.c | 623 | 628 | 36 | 416 | readToken | 427 | 746
114 | Revision_801/flex.c | 631 | 636 | 36 | 416 | readToken | 427 | 746
146 | Revision_801/flex.c | 664 | 671 | 37 | 416 | readToken | 427 | 746
147 | Revision_801/flex.c | 703 | 710 | 37 | 416 | readToken | 427 | 746
148 | Revision_801/flex.c | 688 | 693 | 38 | 416 | readToken | 427 | 746
88 | Revision_801/flex.c | 696 | 701 | 38 | 416 | readToken | 427 | 746
68 | Revision_801/vhdl.c | 391 | 402 | 39 | 870 | parseIdentifier | 390 | 402
36 | Revision_801/sql.c | 517 | 528 | 39 | 809 | parseIdentifier | 516 | 528
69 | Revision_801/vhdl.c | 514 | 532 | 40 | 821 | skipToMatched | 492 | 533
70 | Revision_801/sql.c | 765 | 783 | 40 | 794 | skipToMatched | 734 | 784
149 | Revision_801/sql.c | 787 | 794 | 41 | 877 | copyToken | 786 | 794
134 | Revision_801/tex.c | 374 | 381 | 41 | 1028 | copyToken | 373 | 381
142 | Revision_801/sql.c | 1413 | 1424 | 42 | 601 | parseStatements | 1234 | 1540
143 | Revision_801/sql.c | 1569 | 1574 | 42 | 593 | parseBlock | 1542 | 1598
135 | Revision_801/tex.c | 420 | 424 | 43 | 872 | parseTag | 387 | 497
125 | Revision_801/tex.c | 444 | 448 | 43 | 872 | parseTag | 387 | 497
