globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | methodStart | methodEnd
1 | Revision_465/asp.c | 74 | 89 | 1 | 158 | findAspTags | 42 | 198
2 | Revision_465/asp.c | 97 | 112 | 1 | 158 | findAspTags | 42 | 198
13 | Revision_465/eiffel.c | 367 | 376 | 2 | 457 | skipToCharacter | 366 | 376
14 | Revision_465/sql.c | 457 | 464 | 2 | 736 | skipToCharacter | 456 | 464
24 | Revision_465/jscript.c | 356 | 363 | 2 | 602 | skipToCharacter | 355 | 363
15 | Revision_465/eiffel.c | 660 | 664 | 3 | 415 | readToken | 614 | 745
16 | Revision_465/sql.c | 562 | 566 | 3 | 734 | readToken | 509 | 645
25 | Revision_465/jscript.c | 233 | 264 | 4 | 601 | skipArgumentList | 232 | 264
26 | Revision_465/sql.c | 697 | 728 | 4 | 735 | skipArgumentList | 696 | 728
27 | Revision_465/jscript.c | 279 | 288 | 5 | 589 | newToken | 278 | 288
28 | Revision_465/sql.c | 389 | 398 | 5 | 714 | newToken | 388 | 398
29 | Revision_465/jscript.c | 291 | 295 | 6 | 582 | deleteToken | 290 | 295
30 | Revision_465/sql.c | 401 | 405 | 6 | 701 | deleteToken | 400 | 405
31 | Revision_465/jscript.c | 306 | 322 | 7 | 713 | makeJsTag | 301 | 323
32 | Revision_465/sql.c | 416 | 432 | 7 | 588 | makeSqlTag | 411 | 433
33 | Revision_465/jscript.c | 366 | 381 | 8 | 596 | parseString | 365 | 381
34 | Revision_465/sql.c | 467 | 482 | 8 | 728 | parseString | 466 | 482
35 | Revision_465/jscript.c | 387 | 398 | 9 | 591 | parseIdentifier | 386 | 398
36 | Revision_465/sql.c | 487 | 498 | 9 | 719 | parseIdentifier | 486 | 498
37 | Revision_465/jscript.c | 473 | 484 | 10 | 600 | readToken | 419 | 516
38 | Revision_465/sql.c | 601 | 612 | 10 | 734 | readToken | 509 | 645
39 | Revision_465/jscript.c | 523 | 530 | 11 | 694 | addContext | 522 | 530
40 | Revision_465/sql.c | 652 | 659 | 11 | 695 | addContext | 651 | 659
41 | Revision_465/jscript.c | 533 | 540 | 12 | 696 | addToScope | 532 | 540
42 | Revision_465/sql.c | 662 | 669 | 12 | 697 | addToScope | 661 | 669
43 | Revision_465/jscript.c | 547 | 552 | 13 | 584 | findToken | 546 | 552
44 | Revision_465/sql.c | 676 | 681 | 13 | 601 | findToken | 675 | 681
45 | Revision_465/jscript.c | 677 | 686 | 14 | 724 | parseLoop | 609 | 688
46 | Revision_465/sql.c | 876 | 896 | 14 | 593 | parseRecord | 833 | 898
47 | Revision_465/jscript.c | 899 | 909 | 15 | 717 | parseFunction | 866 | 914
48 | Revision_465/jscript.c | 1055 | 1065 | 15 | 727 | parseStatement | 961 | 1095
17 | Revision_465/python.c | 107 | 111 | 16 | 612 | skipSpace | 106 | 111
19 | Revision_465/erlang.c | 58 | 62 | 16 | 566 | skipSpace | 57 | 62
18 | Revision_465/sml.c | 84 | 88 | 16 | 619 | skipSpace | 83 | 88
20 | Revision_465/python.c | 116 | 125 | 17 | NULL | NULL | NULL | NULL
21 | Revision_465/erlang.c | 66 | 75 | 17 | NULL | NULL | NULL | NULL
11 | Revision_465/routines.c | 287 | 294 | 18 | 570 | struppercmp | 286 | 294
8 | Revision_465/readtags.c | 106 | 113 | 18 | 528 | struppercmp | 105 | 113
12 | Revision_465/routines.c | 297 | 304 | 19 | 528 | strnuppercmp | 296 | 304
10 | Revision_465/readtags.c | 116 | 123 | 19 | 528 | strnuppercmp | 115 | 123
