revision,gcid1,gcid2,classId,sameFile,same_folder,file_distance,distance_bucket,dep_label,depth,similarity,filepath1,filepath2,folder1,folder2
477,334,357,38,0,1,1,1,0,1,71,,jscript.c,,
477,335,338,38,0,1,1,1,0,1,71,,jscript.c,,
477,335,342,38,0,1,1,1,0,1,71,,jscript.c,,
477,335,344,38,1,1,0,0 (same dir),0,0,71,,sql.c,,
477,335,357,38,0,1,1,1,0,1,71,,jscript.c,,
477,338,342,38,1,1,0,0 (same dir),1,0,71,jscript.c,jscript.c,,
477,338,343,38,0,1,1,1,0,1,71,jscript.c,,,
477,338,344,38,0,1,1,1,1,1,71,jscript.c,sql.c,,
477,338,345,38,0,1,1,1,0,1,71,jscript.c,,,
477,338,346,38,0,1,1,1,0,1,71,jscript.c,,,
477,338,350,38,0,1,1,1,0,1,71,jscript.c,,,
477,338,357,38,1,1,0,0 (same dir),1,0,71,jscript.c,jscript.c,,
477,338,359,38,0,1,1,1,0,1,71,jscript.c,,,
477,342,343,38,0,1,1,1,0,1,71,jscript.c,,,
477,342,344,38,0,1,1,1,1,1,71,jscript.c,sql.c,,
477,342,345,38,0,1,1,1,0,1,71,jscript.c,,,
477,342,346,38,0,1,1,1,0,1,71,jscript.c,,,
477,342,350,38,0,1,1,1,0,1,71,jscript.c,,,
477,342,357,38,1,1,0,0 (same dir),1,0,71,jscript.c,jscript.c,,
477,342,359,38,0,1,1,1,0,1,71,jscript.c,,,
477,343,344,38,1,1,0,0 (same dir),0,0,71,,sql.c,,
477,343,357,38,0,1,1,1,0,1,71,,jscript.c,,
477,344,345,38,1,1,0,0 (same dir),0,0,71,sql.c,,,
477,344,346,38,1,1,0,0 (same dir),0,0,71,sql.c,,,
477,344,350,38,1,1,0,0 (same dir),0,0,71,sql.c,,,
477,344,357,38,0,1,1,1,1,1,71,sql.c,jscript.c,,
477,344,359,38,1,1,0,0 (same dir),0,0,71,sql.c,,,
477,345,357,38,0,1,1,1,0,1,71,,jscript.c,,
477,346,357,38,0,1,1,1,0,1,71,,jscript.c,,
477,350,357,38,0,1,1,1,0,1,71,,jscript.c,,
477,357,359,38,0,1,1,1,0,1,70,jscript.c,,,
477,326,355,40,1,1,0,0 (same dir),0,0,70,,jscript.c,,
477,299,300,65,0,1,1,1,1,1,75,jscript.c,sql.c,,
477,223,360,66,0,1,1,1,0,1,75,,jscript.c,,
477,269,336,70,0,1,1,1,0,1,77,,jscript.c,,
477,270,336,70,0,1,1,1,0,1,77,,jscript.c,,
479,192,193,129,1,1,0,0 (same dir),1,0,100,vim.c,vim.c,,
483,192,193,129,1,1,0,0 (same dir),0,0,100,,vim.c,,
487,10,366,1,0,1,1,1,0,1,70,,php.c,,
487,11,366,1,0,1,1,1,0,1,70,,php.c,,
487,13,366,1,0,1,1,1,0,1,70,,php.c,,
487,15,366,1,0,1,1,1,0,1,70,,php.c,,
487,16,366,1,0,1,1,1,0,1,70,,php.c,,
487,17,366,1,0,1,1,1,0,1,70,,php.c,,
487,20,366,1,0,1,1,1,0,1,70,,php.c,,
487,22,366,1,0,1,1,1,0,1,70,,php.c,,
487,24,366,1,0,1,1,1,0,1,70,,php.c,,
487,25,366,1,0,1,1,1,0,1,70,,php.c,,
487,26,366,1,0,1,1,1,0,1,70,,php.c,,
487,27,366,1,0,1,1,1,0,1,70,,php.c,,
487,28,366,1,0,1,1,1,0,1,70,,php.c,,
487,29,366,1,0,1,1,1,0,1,70,,php.c,,
487,30,366,1,0,1,1,1,0,1,70,,php.c,,
487,154,366,1,0,1,1,1,0,1,70,,php.c,,
487,174,366,1,0,1,1,1,0,1,70,,php.c,,
487,184,366,1,0,1,1,1,0,1,70,,php.c,,
487,197,366,1,0,1,1,1,0,1,70,,php.c,,
487,213,366,1,0,1,1,1,0,1,70,,php.c,,
487,216,366,1,0,1,1,1,0,1,70,,php.c,,
487,230,366,1,0,1,1,1,0,1,70,,php.c,,
487,242,366,1,0,1,1,1,0,1,70,,php.c,,
487,253,366,1,0,1,1,1,0,1,70,,php.c,,
487,275,366,1,0,1,1,1,0,1,70,,php.c,,
489,19,235,18,0,1,1,1,0,1,71,perl.c,,,
489,19,237,18,0,1,1,1,0,1,71,perl.c,,,
489,19,239,18,0,1,1,1,0,1,71,perl.c,,,
489,19,254,18,0,1,1,1,0,1,71,perl.c,,,
489,19,255,18,0,1,1,1,0,1,71,perl.c,,,
493,128,129,97,0,1,1,1,0,1,75,,perl.c,,
523,267,268,69,0,1,1,1,0,1,75,,verilog.c,,
523,271,272,71,0,1,1,1,0,1,75,,verilog.c,,
523,259,260,127,1,1,0,0 (same dir),0,0,75,,verilog.c,,
525,77,79,49,1,1,0,0 (same dir),0,0,87,,get.c,,
526,180,181,16,0,1,1,1,0,1,75,python.c,,,
526,180,218,16,0,1,1,1,0,1,75,python.c,,,
526,180,231,16,0,1,1,1,0,1,75,python.c,,,
526,180,368,16,1,1,0,0 (same dir),1,0,75,python.c,python.c,,
526,181,368,16,0,1,1,1,0,1,75,,python.c,,
526,218,368,16,0,1,1,1,0,1,75,,python.c,,
526,231,368,16,0,1,1,1,0,1,75,,python.c,,
526,194,195,17,0,1,1,1,0,1,75,python.c,,,
526,194,232,17,0,1,1,1,0,1,75,python.c,,,
529,180,181,16,0,1,1,1,0,1,75,python.c,,,
529,180,218,16,0,1,1,1,0,1,75,python.c,,,
529,180,231,16,0,1,1,1,0,1,75,python.c,,,
529,180,368,16,1,1,0,0 (same dir),1,0,75,python.c,python.c,,
529,181,368,16,0,1,1,1,0,1,75,,python.c,,
529,218,368,16,0,1,1,1,0,1,75,,python.c,,
529,231,368,16,0,1,1,1,0,1,75,,python.c,,
529,194,195,17,0,1,1,1,0,1,75,python.c,,,
529,194,232,17,0,1,1,1,0,1,75,python.c,,,
536,188,297,5,0,1,1,1,0,1,71,,jscript.c,,
536,196,297,5,0,1,1,1,0,1,71,,jscript.c,,
536,258,297,5,0,1,1,1,0,1,71,,jscript.c,,
536,62,167,53,0,1,1,1,0,1,75,,routines.c,,
536,167,206,53,0,1,1,1,0,1,75,routines.c,,,
536,94,159,112,0,1,1,1,0,1,75,,routines.c,,
536,95,159,112,0,1,1,1,0,1,75,,routines.c,,
544,80,81,50,0,1,1,1,0,1,80,,read.c,,
557,10,366,1,0,1,1,1,0,1,70,,php.c,,
557,11,366,1,0,1,1,1,0,1,70,,php.c,,
557,13,366,1,0,1,1,1,0,1,70,,php.c,,
557,15,366,1,0,1,1,1,0,1,70,,php.c,,
557,16,366,1,0,1,1,1,0,1,70,,php.c,,
557,17,366,1,0,1,1,1,0,1,70,,php.c,,
557,20,366,1,0,1,1,1,0,1,70,,php.c,,
557,22,366,1,0,1,1,1,0,1,70,,php.c,,
557,24,366,1,0,1,1,1,0,1,70,,php.c,,
557,25,366,1,0,1,1,1,0,1,70,,php.c,,
557,26,366,1,0,1,1,1,0,1,70,,php.c,,
557,27,366,1,0,1,1,1,0,1,70,,php.c,,
557,28,366,1,0,1,1,1,0,1,70,,php.c,,
557,29,366,1,0,1,1,1,0,1,70,,php.c,,
557,30,366,1,0,1,1,1,0,1,70,,php.c,,
557,154,366,1,0,1,1,1,0,1,70,,php.c,,
557,174,366,1,0,1,1,1,0,1,70,,php.c,,
557,184,366,1,0,1,1,1,0,1,70,,php.c,,
557,197,366,1,0,1,1,1,0,1,70,,php.c,,
557,213,366,1,0,1,1,1,0,1,70,,php.c,,
557,216,366,1,0,1,1,1,0,1,70,,php.c,,
557,230,366,1,0,1,1,1,0,1,70,,php.c,,
557,242,366,1,0,1,1,1,0,1,70,,php.c,,
557,253,366,1,0,1,1,1,0,1,70,,php.c,,
557,275,366,1,0,1,1,1,0,1,70,,php.c,,
561,10,275,1,0,1,1,1,0,1,70,,basic.c,,
561,11,275,1,0,1,1,1,0,1,70,,basic.c,,
561,13,275,1,0,1,1,1,0,1,70,,basic.c,,
561,15,275,1,0,1,1,1,0,1,70,,basic.c,,
561,16,275,1,0,1,1,1,0,1,70,,basic.c,,
561,17,275,1,0,1,1,1,0,1,70,,basic.c,,
561,20,275,1,0,1,1,1,0,1,70,,basic.c,,
561,22,275,1,0,1,1,1,0,1,70,,basic.c,,
561,24,275,1,0,1,1,1,0,1,70,,basic.c,,
561,25,275,1,0,1,1,1,0,1,70,,basic.c,,
561,26,275,1,0,1,1,1,0,1,70,,basic.c,,
561,27,275,1,0,1,1,1,0,1,70,,basic.c,,
561,28,275,1,0,1,1,1,0,1,70,,basic.c,,
561,29,275,1,0,1,1,1,0,1,70,,basic.c,,
561,30,275,1,0,1,1,1,0,1,70,,basic.c,,
561,154,275,1,0,1,1,1,0,1,70,,basic.c,,
561,174,275,1,0,1,1,1,0,1,70,,basic.c,,
561,184,275,1,0,1,1,1,0,1,70,,basic.c,,
561,197,275,1,0,1,1,1,0,1,70,,basic.c,,
561,213,275,1,0,1,1,1,0,1,70,,basic.c,,
561,216,275,1,0,1,1,1,0,1,70,,basic.c,,
561,230,275,1,0,1,1,1,0,1,70,,basic.c,,
561,242,275,1,0,1,1,1,0,1,70,,basic.c,,
561,253,275,1,0,1,1,1,0,1,70,,basic.c,,
561,275,366,1,0,1,1,1,0,1,70,basic.c,,,
561,256,276,8,0,1,1,1,0,1,80,,basic.c,,
561,257,276,8,0,1,1,1,0,1,80,,basic.c,,
561,276,277,8,1,1,0,0 (same dir),1,0,71,basic.c,,,
561,278,279,12,1,1,0,0 (same dir),0,0,80,,basic.c,,
568,10,184,1,0,1,1,1,0,1,70,,verilog.c,,
568,11,184,1,0,1,1,1,0,1,70,,verilog.c,,
568,13,184,1,0,1,1,1,0,1,70,,verilog.c,,
568,15,184,1,0,1,1,1,0,1,70,,verilog.c,,
568,16,184,1,0,1,1,1,0,1,70,,verilog.c,,
568,17,184,1,0,1,1,1,0,1,70,,verilog.c,,
568,20,184,1,0,1,1,1,0,1,70,,verilog.c,,
568,22,184,1,0,1,1,1,0,1,70,,verilog.c,,
568,24,184,1,0,1,1,1,0,1,70,,verilog.c,,
568,25,184,1,0,1,1,1,0,1,70,,verilog.c,,
568,26,184,1,0,1,1,1,0,1,70,,verilog.c,,
568,27,184,1,0,1,1,1,0,1,70,,verilog.c,,
568,28,184,1,0,1,1,1,0,1,70,,verilog.c,,
568,29,184,1,0,1,1,1,0,1,70,,verilog.c,,
568,30,184,1,0,1,1,1,0,1,70,,verilog.c,,
568,154,184,1,0,1,1,1,0,1,70,,verilog.c,,
568,174,184,1,0,1,1,1,0,1,70,,verilog.c,,
568,184,197,1,0,1,1,1,0,1,70,verilog.c,,,
568,184,213,1,0,1,1,1,0,1,70,verilog.c,,,
568,184,216,1,0,1,1,1,0,1,70,verilog.c,,,
568,184,230,1,0,1,1,1,0,1,70,verilog.c,,,
568,184,242,1,0,1,1,1,0,1,70,verilog.c,,,
568,184,253,1,0,1,1,1,0,1,70,verilog.c,,,
568,184,275,1,0,1,1,1,0,1,70,verilog.c,,,
568,184,366,1,0,1,1,1,0,1,70,verilog.c,,,
568,267,268,69,0,1,1,1,0,1,75,,verilog.c,,
571,10,16,1,0,1,1,1,0,1,70,,ruby.c,,
571,11,16,1,0,1,1,1,0,1,70,,ruby.c,,
571,13,16,1,0,1,1,1,0,1,70,,ruby.c,,
571,15,16,1,0,1,1,1,0,1,70,,ruby.c,,
571,16,17,1,0,1,1,1,0,1,70,ruby.c,,,
571,16,20,1,0,1,1,1,0,1,70,ruby.c,,,
571,16,22,1,0,1,1,1,0,1,70,ruby.c,,,
571,16,24,1,0,1,1,1,0,1,70,ruby.c,,,
571,16,25,1,0,1,1,1,0,1,70,ruby.c,,,
571,16,26,1,0,1,1,1,0,1,70,ruby.c,,,
571,16,27,1,0,1,1,1,0,1,70,ruby.c,,,
571,16,28,1,0,1,1,1,0,1,70,ruby.c,,,
571,16,29,1,0,1,1,1,0,1,70,ruby.c,,,
571,16,30,1,0,1,1,1,0,1,70,ruby.c,,,
571,16,154,1,0,1,1,1,0,1,70,ruby.c,,,
571,16,174,1,0,1,1,1,0,1,70,ruby.c,,,
571,16,184,1,0,1,1,1,0,1,70,ruby.c,,,
571,16,197,1,0,1,1,1,0,1,70,ruby.c,,,
571,16,213,1,0,1,1,1,0,1,70,ruby.c,,,
571,16,216,1,0,1,1,1,0,1,70,ruby.c,,,
571,16,230,1,0,1,1,1,0,1,70,ruby.c,,,
571,16,242,1,0,1,1,1,0,1,70,ruby.c,,,
571,16,253,1,0,1,1,1,0,1,70,ruby.c,,,
571,16,275,1,0,1,1,1,0,1,70,ruby.c,,,
571,16,366,1,0,1,1,1,0,1,70,ruby.c,,,
574,188,196,5,0,1,1,1,0,1,71,,sql.c,,
574,196,258,5,0,1,1,1,0,1,71,sql.c,,,
574,196,297,5,0,1,1,1,0,1,71,sql.c,,,
574,43,198,13,0,1,1,1,0,1,70,,sql.c,,
574,44,198,13,0,1,1,1,0,1,70,,sql.c,,
574,198,217,13,0,1,1,1,0,1,70,sql.c,,,
574,198,283,13,0,1,1,1,0,1,70,sql.c,,,
574,205,282,19,0,1,1,1,0,1,75,sql.c,,,
574,286,288,20,0,1,1,1,0,1,75,,sql.c,,
574,287,288,20,0,1,1,1,0,1,75,,sql.c,,
574,292,316,34,0,1,1,1,0,1,100,sql.c,,,
574,265,294,35,0,1,1,1,0,1,70,,sql.c,,
574,265,304,35,0,1,1,1,0,1,70,,sql.c,,
574,265,313,35,0,1,1,1,0,1,70,,sql.c,,
574,265,356,35,0,1,1,1,0,1,70,,sql.c,,
574,293,294,35,0,1,1,1,0,1,100,,sql.c,,
574,293,304,35,0,1,1,1,0,1,100,,sql.c,,
574,293,313,35,0,1,1,1,0,1,100,,sql.c,,
574,293,356,35,0,1,1,1,0,1,100,,sql.c,,
574,294,304,35,1,1,0,0 (same dir),1,0,75,sql.c,sql.c,,
574,294,306,35,0,1,1,1,0,1,75,sql.c,,,
574,294,307,35,0,1,1,1,0,1,75,sql.c,,,
574,294,309,35,0,1,1,1,0,1,75,sql.c,,,
574,294,310,35,1,1,0,0 (same dir),0,0,75,sql.c,,,
574,294,312,35,0,1,1,1,0,1,75,sql.c,,,
574,294,313,35,1,1,0,0 (same dir),1,0,75,sql.c,sql.c,,
574,294,314,35,1,1,0,0 (same dir),0,0,75,sql.c,,,
574,294,318,35,0,1,1,1,0,1,75,sql.c,,,
574,294,319,35,1,1,0,0 (same dir),0,0,75,sql.c,,,
574,294,320,35,1,1,0,0 (same dir),0,0,75,sql.c,,,
574,294,321,35,1,1,0,0 (same dir),0,0,75,sql.c,,,
574,294,322,35,1,1,0,0 (same dir),0,0,75,sql.c,,,
574,294,323,35,1,1,0,0 (same dir),0,0,75,sql.c,,,
574,294,324,35,1,1,0,0 (same dir),0,0,75,sql.c,,,
574,294,327,35,1,1,0,0 (same dir),0,0,75,sql.c,,,
574,294,328,35,1,1,0,0 (same dir),0,0,75,sql.c,,,
574,294,329,35,1,1,0,0 (same dir),0,0,75,sql.c,,,
574,294,330,35,0,1,1,1,0,1,75,sql.c,,,
574,294,337,35,1,1,0,0 (same dir),0,0,75,sql.c,,,
574,294,356,35,1,1,0,0 (same dir),1,0,75,sql.c,sql.c,,
574,294,358,35,1,1,0,0 (same dir),0,0,75,sql.c,,,
574,294,364,35,0,1,1,1,0,1,75,sql.c,,,
574,294,365,35,0,1,1,1,0,1,75,sql.c,,,
574,304,306,35,0,1,1,1,0,1,70,sql.c,,,
574,304,307,35,0,1,1,1,0,1,70,sql.c,,,
574,304,309,35,0,1,1,1,0,1,70,sql.c,,,
574,304,310,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,304,312,35,0,1,1,1,0,1,70,sql.c,,,
574,304,313,35,1,1,0,0 (same dir),1,0,70,sql.c,sql.c,,
574,304,314,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,304,318,35,0,1,1,1,0,1,70,sql.c,,,
574,304,319,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,304,320,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,304,321,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,304,322,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,304,323,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,304,324,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,304,327,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,304,328,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,304,329,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,304,330,35,0,1,1,1,0,1,70,sql.c,,,
574,304,337,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,304,356,35,1,1,0,0 (same dir),1,0,70,sql.c,sql.c,,
574,304,358,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,304,364,35,0,1,1,1,0,1,70,sql.c,,,
574,304,365,35,0,1,1,1,0,1,70,sql.c,,,
574,306,313,35,0,1,1,1,0,1,70,,sql.c,,
574,306,356,35,0,1,1,1,0,1,70,,sql.c,,
574,307,313,35,0,1,1,1,0,1,70,,sql.c,,
574,307,356,35,0,1,1,1,0,1,70,,sql.c,,
574,309,313,35,0,1,1,1,0,1,70,,sql.c,,
574,309,356,35,0,1,1,1,0,1,70,,sql.c,,
574,310,313,35,1,1,0,0 (same dir),0,0,70,,sql.c,,
574,310,356,35,1,1,0,0 (same dir),0,0,70,,sql.c,,
574,312,313,35,0,1,1,1,0,1,70,,sql.c,,
574,312,356,35,0,1,1,1,0,1,70,,sql.c,,
574,313,314,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,313,318,35,0,1,1,1,0,1,70,sql.c,,,
574,313,319,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,313,320,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,313,321,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,313,322,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,313,323,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,313,324,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,313,327,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,313,328,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,313,329,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,313,330,35,0,1,1,1,0,1,70,sql.c,,,
574,313,337,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,313,356,35,1,1,0,0 (same dir),1,0,70,sql.c,sql.c,,
574,313,358,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,313,364,35,0,1,1,1,0,1,70,sql.c,,,
574,313,365,35,0,1,1,1,0,1,70,sql.c,,,
574,314,356,35,1,1,0,0 (same dir),0,0,70,,sql.c,,
574,318,356,35,0,1,1,1,0,1,70,,sql.c,,
574,319,356,35,1,1,0,0 (same dir),0,0,70,,sql.c,,
574,320,356,35,1,1,0,0 (same dir),0,0,70,,sql.c,,
574,321,356,35,1,1,0,0 (same dir),0,0,70,,sql.c,,
574,322,356,35,1,1,0,0 (same dir),0,0,70,,sql.c,,
574,323,356,35,1,1,0,0 (same dir),0,0,70,,sql.c,,
574,324,356,35,1,1,0,0 (same dir),0,0,70,,sql.c,,
574,327,356,35,1,1,0,0 (same dir),0,0,70,,sql.c,,
574,328,356,35,1,1,0,0 (same dir),0,0,70,,sql.c,,
574,329,356,35,1,1,0,0 (same dir),0,0,70,,sql.c,,
574,330,356,35,0,1,1,1,0,1,70,,sql.c,,
574,337,356,35,1,1,0,0 (same dir),0,0,70,,sql.c,,
574,356,358,35,1,1,0,0 (same dir),0,0,70,sql.c,,,
574,356,364,35,0,1,1,1,0,1,70,sql.c,,,
574,356,365,35,0,1,1,1,0,1,70,sql.c,,,
574,85,311,38,0,1,1,1,0,1,71,,sql.c,,
574,85,334,38,0,1,1,1,0,1,71,,sql.c,,
574,85,335,38,0,1,1,1,0,1,71,,sql.c,,
574,85,343,38,0,1,1,1,0,1,71,,sql.c,,
574,85,344,38,0,1,1,1,0,1,71,,sql.c,,
574,85,345,38,0,1,1,1,0,1,71,,sql.c,,
574,85,346,38,0,1,1,1,0,1,71,,sql.c,,
574,85,350,38,0,1,1,1,0,1,71,,sql.c,,
574,85,359,38,0,1,1,1,0,1,71,,sql.c,,
574,86,311,38,0,1,1,1,0,1,71,,sql.c,,
574,86,334,38,0,1,1,1,0,1,71,,sql.c,,
574,86,335,38,0,1,1,1,0,1,71,,sql.c,,
574,86,343,38,0,1,1,1,0,1,71,,sql.c,,
574,86,344,38,0,1,1,1,0,1,71,,sql.c,,
574,86,345,38,0,1,1,1,0,1,71,,sql.c,,
574,86,346,38,0,1,1,1,0,1,71,,sql.c,,
574,86,350,38,0,1,1,1,0,1,71,,sql.c,,
574,86,359,38,0,1,1,1,0,1,71,,sql.c,,
574,87,311,38,0,1,1,1,0,1,71,,sql.c,,
574,87,334,38,0,1,1,1,0,1,71,,sql.c,,
574,87,335,38,0,1,1,1,0,1,71,,sql.c,,
574,87,343,38,0,1,1,1,0,1,71,,sql.c,,
574,87,344,38,0,1,1,1,0,1,71,,sql.c,,
574,87,345,38,0,1,1,1,0,1,71,,sql.c,,
574,87,346,38,0,1,1,1,0,1,71,,sql.c,,
574,87,350,38,0,1,1,1,0,1,71,,sql.c,,
574,87,359,38,0,1,1,1,0,1,71,,sql.c,,
574,88,311,38,0,1,1,1,0,1,71,,sql.c,,
574,88,334,38,0,1,1,1,0,1,71,,sql.c,,
574,88,335,38,0,1,1,1,0,1,71,,sql.c,,
574,88,343,38,0,1,1,1,0,1,71,,sql.c,,
574,88,344,38,0,1,1,1,0,1,71,,sql.c,,
574,88,345,38,0,1,1,1,0,1,71,,sql.c,,
574,88,346,38,0,1,1,1,0,1,71,,sql.c,,
574,88,350,38,0,1,1,1,0,1,71,,sql.c,,
574,88,359,38,0,1,1,1,0,1,71,,sql.c,,
574,116,311,38,0,1,1,1,0,1,71,,sql.c,,
574,116,334,38,0,1,1,1,0,1,71,,sql.c,,
574,116,335,38,0,1,1,1,0,1,71,,sql.c,,
574,116,343,38,0,1,1,1,0,1,71,,sql.c,,
574,116,344,38,0,1,1,1,0,1,71,,sql.c,,
574,116,345,38,0,1,1,1,0,1,71,,sql.c,,
574,116,346,38,0,1,1,1,0,1,71,,sql.c,,
574,116,350,38,0,1,1,1,0,1,71,,sql.c,,
574,116,359,38,0,1,1,1,0,1,71,,sql.c,,
574,117,311,38,0,1,1,1,0,1,71,,sql.c,,
574,117,334,38,0,1,1,1,0,1,71,,sql.c,,
574,117,335,38,0,1,1,1,0,1,71,,sql.c,,
574,117,343,38,0,1,1,1,0,1,71,,sql.c,,
574,117,344,38,0,1,1,1,0,1,71,,sql.c,,
574,117,345,38,0,1,1,1,0,1,71,,sql.c,,
574,117,346,38,0,1,1,1,0,1,71,,sql.c,,
574,117,350,38,0,1,1,1,0,1,71,,sql.c,,
574,117,359,38,0,1,1,1,0,1,71,,sql.c,,
574,285,311,38,1,1,0,0 (same dir),0,0,100,,sql.c,,
574,285,334,38,1,1,0,0 (same dir),0,0,100,,sql.c,,
574,285,335,38,1,1,0,0 (same dir),0,0,100,,sql.c,,
574,285,343,38,1,1,0,0 (same dir),0,0,100,,sql.c,,
574,285,344,38,1,1,0,0 (same dir),0,0,100,,sql.c,,
574,285,345,38,1,1,0,0 (same dir),0,0,100,,sql.c,,
574,285,346,38,1,1,0,0 (same dir),0,0,100,,sql.c,,
574,285,350,38,1,1,0,0 (same dir),0,0,100,,sql.c,,
574,285,359,38,1,1,0,0 (same dir),0,0,100,,sql.c,,
574,311,332,38,0,1,1,1,0,1,71,sql.c,,,
574,311,333,38,0,1,1,1,0,1,71,sql.c,,,
574,311,334,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,311,335,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,311,338,38,0,1,1,1,0,1,71,sql.c,,,
574,311,342,38,0,1,1,1,0,1,71,sql.c,,,
574,311,343,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,311,344,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,311,345,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,311,346,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,311,350,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,311,357,38,0,1,1,1,0,1,71,sql.c,,,
574,311,359,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,332,334,38,0,1,1,1,0,1,71,,sql.c,,
574,332,335,38,0,1,1,1,0,1,71,,sql.c,,
574,332,343,38,0,1,1,1,0,1,71,,sql.c,,
574,332,344,38,0,1,1,1,0,1,71,,sql.c,,
574,332,345,38,0,1,1,1,0,1,71,,sql.c,,
574,332,346,38,0,1,1,1,0,1,71,,sql.c,,
574,332,350,38,0,1,1,1,0,1,71,,sql.c,,
574,332,359,38,0,1,1,1,0,1,71,,sql.c,,
574,333,334,38,0,1,1,1,0,1,71,,sql.c,,
574,333,335,38,0,1,1,1,0,1,71,,sql.c,,
574,333,343,38,0,1,1,1,0,1,71,,sql.c,,
574,333,344,38,0,1,1,1,0,1,71,,sql.c,,
574,333,345,38,0,1,1,1,0,1,71,,sql.c,,
574,333,346,38,0,1,1,1,0,1,71,,sql.c,,
574,333,350,38,0,1,1,1,0,1,71,,sql.c,,
574,333,359,38,0,1,1,1,0,1,71,,sql.c,,
574,334,335,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,334,338,38,0,1,1,1,0,1,71,sql.c,,,
574,334,342,38,0,1,1,1,0,1,71,sql.c,,,
574,334,343,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,334,344,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,334,345,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,334,346,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,334,350,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,334,357,38,0,1,1,1,0,1,71,sql.c,,,
574,334,359,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,335,338,38,0,1,1,1,0,1,71,sql.c,,,
574,335,342,38,0,1,1,1,0,1,71,sql.c,,,
574,335,343,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,335,344,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,335,345,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,335,346,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,335,350,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,335,357,38,0,1,1,1,0,1,71,sql.c,,,
574,335,359,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,338,343,38,0,1,1,1,0,1,71,,sql.c,,
574,338,344,38,0,1,1,1,0,1,71,,sql.c,,
574,338,345,38,0,1,1,1,0,1,71,,sql.c,,
574,338,346,38,0,1,1,1,0,1,71,,sql.c,,
574,338,350,38,0,1,1,1,0,1,71,,sql.c,,
574,338,359,38,0,1,1,1,0,1,71,,sql.c,,
574,342,343,38,0,1,1,1,0,1,71,,sql.c,,
574,342,344,38,0,1,1,1,0,1,71,,sql.c,,
574,342,345,38,0,1,1,1,0,1,71,,sql.c,,
574,342,346,38,0,1,1,1,0,1,71,,sql.c,,
574,342,350,38,0,1,1,1,0,1,71,,sql.c,,
574,342,359,38,0,1,1,1,0,1,71,,sql.c,,
574,343,344,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,343,345,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,343,346,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
574,343,350,38,1,1,0,0 (same dir),1,0,71,sql.c,sql.c,,
