cloneType,granularity,gcid1,gcid2,no_of_revision_paired,couplingStrength,latePropagationCount,dominantChangeCategory,made_pair_in_revisions,gcid1_changed_revs,gcid2_changed_revs
"Type3","Block",3015,3023,2,1.0000,0,"SIMILARITY_PRESERVING","[2661, 2672]","[2661, 2672]","[2661, 2672]"
"Type3","Block",3063,3064,1,0.5000,0,"SIMILARITY_PRESERVING","[2661]","[2655, 2661]","[2661]"
"Type3","Block",106,107,8,0.8889,1,"SIMILARITY_PRESERVING","[32, 82, 139, 302, 315, 482, 498, 525]","[32, 82, 139, 298, 302, 315, 482, 498, 525]","[32, 82, 139, 302, 315, 482, 498, 525]"
"Type3","Block",3005,3006,1,1.0000,0,"SIMILARITY_PRESERVING","[2648]","[2648]","[2648]"
"Type3","Block",1665,1667,3,1.0000,0,"SIMILARITY_PRESERVING","[1150, 1189, 1210]","[1150, 1189, 1210]","[1150, 1189, 1210]"
"Type3","Block",3019,3024,1,1.0000,0,"SIMILARITY_PRESERVING","[2661]","[2661]","[2661]"
"Type3","Block",3102,3103,2,1.0000,0,"SIMILARITY_PRESERVING","[2672, 2673]","[2672, 2673]","[2672, 2673]"
"Type3","Block",2065,2066,5,0.8333,0,"SIMILARITY_PRESERVING","[1299, 1431, 1518, 1939, 2366]","[1299, 1431, 1518, 1650, 1939, 2366]","[1299, 1431, 1518, 1939, 2366]"
"Type3","Block",2114,2115,3,0.5714,1,"SIMILARITY_PRESERVING","[1354, 1364, 1419]","[1354, 1364, 1419, 1468, 1491]","[1354, 1364, 1419, 1489, 1491, 1493]"
"Type3","Block",2114,2117,3,0.5714,1,"SIMILARITY_PRESERVING","[1354, 1364, 1419]","[1354, 1364, 1419, 1468, 1491]","[1354, 1364, 1419, 1489, 1491, 1493]"
"Type3","Block",2115,2117,5,1.0000,0,"SIMILARITY_PRESERVING","[1354, 1364, 1419, 1489, 1491]","[1354, 1364, 1419, 1489, 1491, 1493]","[1354, 1364, 1419, 1489, 1491, 1493]"
"Type3","Block",2831,2832,5,0.8333,1,"SIMILARITY_PRESERVING","[2146, 2395, 2483, 2644, 2826]","[2146, 2395, 2483, 2644, 2826]","[2141, 2146, 2395, 2483, 2644, 2826]"
"Type3","Block",3104,3105,1,0.5000,0,"SIMILARITY_PRESERVING","[2673]","[2672, 2673]","[2673]"
"Type3","Block",1052,1053,1,1.0000,0,"SIMILARITY_PRESERVING","[506]","[506]","[506]"
"Type3","Block",1101,1193,1,1.0000,0,"SIMILARITY_PRESERVING","[590]","[590]","[590]"
"Type3","Block",1054,1055,1,0.6667,0,"SIMILARITY_PRESERVING","[506]","[506, 590]","[506, 575, 590]"
"Type3","Block",1054,1059,2,0.6667,0,"SIMILARITY_PRESERVING","[506, 590]","[506, 590]","[506, 575, 590]"
"Type3","Block",1055,1060,2,0.7500,0,"SIMILARITY_PRESERVING","[506, 575]","[506, 575, 590]","[506, 575, 590, 597]"
"Type3","Block",1056,1060,2,0.7500,0,"SIMILARITY_PRESERVING","[506, 590]","[506, 575, 590]","[506, 575, 590, 597]"
"Type3","Block",1059,1060,2,0.7500,0,"SIMILARITY_PRESERVING","[506, 575]","[506, 575, 590]","[506, 575, 590, 597]"
"Type3","Block",1194,1195,1,1.0000,0,"SIMILARITY_PRESERVING","[590]","[590]","[590]"
"Type3","Block",2037,2038,1,1.0000,0,"SIMILARITY_PRESERVING","[1497]","[1497]","[1497]"
"Type3","Block",1103,1196,1,1.0000,0,"SIMILARITY_PRESERVING","[590]","[590]","[590]"
"Type3","Block",1209,1210,1,0.3333,0,"SIMILARITY_PRESERVING","[731]","[731]","[731, 1198, 1201]"
"Type3","Block",1209,1211,1,0.3333,0,"SIMILARITY_PRESERVING","[731]","[731]","[731, 1154, 1198]"
"Type3","Block",1209,1212,1,1.0000,0,"SIMILARITY_PRESERVING","[731]","[731]","[731]"
"Type3","Block",1210,1211,2,0.5000,0,"SIMILARITY_PRESERVING","[731, 1198]","[731, 1198, 1201]","[731, 1154, 1198]"
"Type3","Block",1210,1212,1,0.3333,0,"SIMILARITY_PRESERVING","[731]","[731, 1198, 1201]","[731]"
"Type3","Block",1211,1212,1,0.3333,0,"SIMILARITY_PRESERVING","[731]","[731, 1154, 1198]","[731]"
"Type3","Block",2040,2045,1,0.3333,1,"SIMILARITY_PRESERVING","[1278]","[1278]","[1274, 1278, 1886]"
"Type3","Block",2211,2212,2,1.0000,0,"SIMILARITY_PRESERVING","[2235, 2728]","[1488, 2235, 2728]","[1488, 2235, 2728]"
"Type3","Block",2864,2865,1,1.0000,0,"SIMILARITY_PRESERVING","[2175]","[2175, 2177]","[2175, 2177]"
"Type3","Block",2864,2866,1,0.5000,0,"SIMILARITY_PRESERVING","[2175]","[2175, 2177]","[2175]"
"Type3","Block",2865,2866,1,0.5000,0,"SIMILARITY_PRESERVING","[2175]","[2175, 2177]","[2175]"
"Type3","Block",702,703,3,0.7500,0,"SIMILARITY_PRESERVING","[163, 230, 315]","[163, 230, 315]","[163, 230, 295, 315]"
"Type3","Block",1104,1108,1,0.5000,0,"SIMILARITY_PRESERVING","[575]","[575]","[575, 590]"
"Type3","Block",1213,1214,1,0.1667,0,"SIMILARITY_PRESERVING","[731]","[731, 956]","[731, 1018, 1154, 1198, 1201]"
"Type3","Block",1213,1215,1,0.2000,0,"SIMILARITY_PRESERVING","[731]","[731, 956]","[731, 1018, 1154, 1198]"
"Type3","Block",1214,1215,4,0.8000,0,"SIMILARITY_PRESERVING","[731, 1018, 1154, 1198]","[731, 1018, 1154, 1198, 1201]","[731, 1018, 1154, 1198]"
"Type3","Block",2867,2868,5,0.6250,0,"SIMILARITY_PRESERVING","[2182, 2192, 2820, 2930, 2932]","[2182, 2192, 2820, 2930, 2932]","[2182, 2192, 2293, 2820, 2827, 2930, 2932, 2936]"
"Type3","Block",1216,1217,2,1.0000,0,"RESYNCHRONIZING","[731, 956]","[731, 956]","[731, 956]"
"Type3","Block",1216,1219,2,1.0000,0,"SIMILARITY_PRESERVING","[731, 956]","[731, 956]","[731, 956]"
"Type3","Block",1216,1220,1,0.2000,0,"RESYNCHRONIZING","[731]","[731, 956]","[731, 1154, 1198, 1201]"
"Type3","Block",1217,1219,2,1.0000,0,"SIMILARITY_PRESERVING","[731, 956]","[731, 956]","[731, 956]"
"Type3","Block",1217,1220,1,0.2000,0,"SIMILARITY_PRESERVING","[731]","[731, 956]","[731, 1154, 1198, 1201]"
"Type3","Block",2176,2177,1,1.0000,0,"SIMILARITY_PRESERVING","[1401]","[1401]","[1401]"
"Type3","Block",125,126,3,0.3333,0,"SIMILARITY_PRESERVING","[302, 315, 482]","[289, 302, 315, 482, 627]","[127, 141, 302, 304, 315, 482, 498]"
"Type3","Block",2157,2158,1,0.5000,0,"SIMILARITY_PRESERVING","[1378]","[1378, 1379]","[1378]"
"Type3","Block",128,130,6,0.3333,0,"SIMILARITY_PRESERVING","[302, 315, 482, 498, 562, 860]","[206, 207, 289, 302, 315, 454, 482, 498, 562, 627, 860, 940, 1018]","[127, 141, 302, 304, 315, 482, 498, 562, 860, 990, 1285]"
"Type3","Block",2126,2128,4,0.3125,0,"SIMILARITY_PRESERVING","[1392, 1414, 1448, 1693]","[1392, 1414, 1448, 1693, 1791, 1803, 1822, 1831, 1887, 1888, 1889, 1890, 1916, 2002, 2095]","[1392, 1414, 1448, 1485, 1693, 1822]"
"Type3","Block",2165,2166,1,0.2000,0,"SIMILARITY_PRESERVING","[1392]","[1392, 1545, 1608, 1861]","[1392, 1828]"
"Type3","Block",2587,2589,2,1.0000,0,"SIMILARITY_PRESERVING","[2087, 2413]","[2087, 2413]","[2087, 2413]"
"Type3","Block",136,138,1,0.1000,0,"SIMILARITY_PRESERVING","[13]","[13, 206, 207, 289, 302, 315, 482, 562, 940, 1018]","[13]"
"Type3","Block",136,139,8,0.6429,0,"SIMILARITY_PRESERVING","[13, 289, 302, 315, 482, 562, 940, 1018]","[13, 206, 207, 289, 302, 315, 482, 562, 940, 1018]","[13, 207, 289, 302, 315, 454, 482, 498, 562, 627, 860, 940, 1018]"
"Type3","Block",136,140,4,0.2667,0,"SIMILARITY_PRESERVING","[302, 315, 482, 562]","[13, 206, 207, 289, 302, 315, 482, 562, 940, 1018]","[127, 141, 302, 315, 482, 498, 562, 860, 990]"
"Type3","Block",136,143,4,0.2500,0,"SIMILARITY_PRESERVING","[302, 315, 482, 562]","[13, 206, 207, 289, 302, 315, 482, 562, 940, 1018]","[127, 141, 302, 315, 334, 482, 498, 562, 860, 990]"
"Type3","Block",136,146,1,0.1000,0,"SIMILARITY_PRESERVING","[13]","[13, 206, 207, 289, 302, 315, 482, 562, 940, 1018]","[13]"
"Type3","Block",138,139,1,0.0769,0,"SIMILARITY_PRESERVING","[13]","[13]","[13, 207, 289, 302, 315, 454, 482, 498, 562, 627, 860, 940, 1018]"
"Type3","Block",138,141,1,0.0833,0,"SIMILARITY_PRESERVING","[13]","[13]","[13, 206, 207, 289, 302, 315, 454, 482, 498, 562, 627, 860]"
"Type3","Block",138,146,1,1.0000,0,"SIMILARITY_PRESERVING","[13]","[13]","[13]"
"Type3","Block",138,148,1,0.0909,0,"SIMILARITY_PRESERVING","[13]","[13]","[13, 206, 207, 289, 302, 315, 482, 498, 562, 627, 860]"
"Type3","Block",139,141,9,0.7857,0,"SIMILARITY_PRESERVING","[13, 302, 315, 454, 482, 498, 562, 627, 860]","[13, 207, 289, 302, 315, 454, 482, 498, 562, 627, 860, 940, 1018]","[13, 206, 207, 289, 302, 315, 454, 482, 498, 562, 627, 860]"
"Type3","Block",139,143,6,0.3529,0,"SIMILARITY_PRESERVING","[302, 315, 482, 498, 562, 860]","[13, 207, 289, 302, 315, 454, 482, 498, 562, 627, 860, 940, 1018]","[127, 141, 302, 315, 334, 482, 498, 562, 860, 990]"
"Type3","Block",139,147,1,0.0769,0,"SIMILARITY_PRESERVING","[13]","[13, 207, 289, 302, 315, 454, 482, 498, 562, 627, 860, 940, 1018]","[13]"
"Type3","Block",139,150,2,0.1538,0,"SIMILARITY_PRESERVING","[207, 289]","[13, 207, 289, 302, 315, 454, 482, 498, 562, 627, 860, 940, 1018]","[207, 289]"
"Type3","Block",139,151,1,0.0769,0,"RESYNCHRONIZING","[13]","[13, 207, 289, 302, 315, 454, 482, 498, 562, 627, 860, 940, 1018]","[13]"
"Type3","Block",140,143,7,0.9000,0,"SIMILARITY_PRESERVING","[302, 315, 482, 498, 562, 860, 990]","[127, 141, 302, 315, 482, 498, 562, 860, 990]","[127, 141, 302, 315, 334, 482, 498, 562, 860, 990]"
"Type3","Block",141,143,6,0.3750,0,"SIMILARITY_PRESERVING","[302, 315, 482, 498, 562, 860]","[13, 206, 207, 289, 302, 315, 454, 482, 498, 562, 627, 860]","[127, 141, 302, 315, 334, 482, 498, 562, 860, 990]"
"Type3","Block",141,148,9,0.9167,0,"SIMILARITY_PRESERVING","[13, 289, 302, 315, 482, 498, 562, 627, 860]","[13, 206, 207, 289, 302, 315, 454, 482, 498, 562, 627, 860]","[13, 206, 207, 289, 302, 315, 482, 498, 562, 627, 860]"
"Type3","Block",141,150,1,0.1667,0,"SIMILARITY_PRESERVING","[289]","[13, 206, 207, 289, 302, 315, 454, 482, 498, 562, 627, 860]","[207, 289]"
"Type3","Block",142,148,1,0.0909,0,"SIMILARITY_PRESERVING","[206]","[206]","[13, 206, 207, 289, 302, 315, 482, 498, 562, 627, 860]"
"Type3","Block",146,147,1,1.0000,0,"SIMILARITY_PRESERVING","[13]","[13]","[13]"
"Type3","Block",146,148,1,0.0909,0,"SIMILARITY_PRESERVING","[13]","[13]","[13, 206, 207, 289, 302, 315, 482, 498, 562, 627, 860]"
"Type3","Block",146,151,1,1.0000,0,"SIMILARITY_PRESERVING","[13]","[13]","[13]"
"Type3","Block",147,148,1,0.0909,0,"SIMILARITY_PRESERVING","[13]","[13]","[13, 206, 207, 289, 302, 315, 482, 498, 562, 627, 860]"
"Type3","Block",147,151,1,1.0000,0,"RESYNCHRONIZING","[13]","[13]","[13]"
"Type3","Block",148,150,2,0.1818,0,"SIMILARITY_PRESERVING","[207, 289]","[13, 206, 207, 289, 302, 315, 482, 498, 562, 627, 860]","[207, 289]"
"Type3","Block",148,151,1,0.0909,0,"RESYNCHRONIZING","[13]","[13, 206, 207, 289, 302, 315, 482, 498, 562, 627, 860]","[13]"
"Type3","Block",2961,2962,7,0.8750,0,"SIMILARITY_PRESERVING","[2331, 2449, 2450, 2679, 2706, 2886, 2890]","[2331, 2449, 2450, 2679, 2706, 2886, 2890]","[2331, 2449, 2450, 2679, 2706, 2886, 2890, 2911]"
"Type3","Block",164,165,2,0.4000,0,"SIMILARITY_PRESERVING","[315, 328]","[302, 315, 328]","[230, 232, 315, 328]"
"Type3","Block",1313,1314,4,0.4000,1,"SIMILARITY_PRESERVING","[742, 781, 809, 810]","[740, 742, 765, 781, 809, 810]","[742, 773, 781, 786, 803, 809, 810, 813]"
"Type3","Block",1313,1315,5,0.5000,0,"SIMILARITY_PRESERVING","[740, 742, 781, 809, 810]","[740, 742, 765, 781, 809, 810]","[740, 742, 773, 781, 786, 803, 809, 810, 813]"
"Type3","Block",1313,1316,2,0.3333,0,"SIMILARITY_PRESERVING","[740, 742]","[740, 742, 765, 781, 809, 810]","[740, 742]"
"Type3","Block",1314,1315,8,0.8889,1,"SIMILARITY_PRESERVING","[742, 773, 781, 786, 803, 809, 810, 813]","[742, 773, 781, 786, 803, 809, 810, 813]","[740, 742, 773, 781, 786, 803, 809, 810, 813]"
"Type3","Block",1314,1316,1,0.1111,1,"SIMILARITY_PRESERVING","[742]","[742, 773, 781, 786, 803, 809, 810, 813]","[740, 742]"
"Type3","Block",1315,1316,2,0.2222,0,"SIMILARITY_PRESERVING","[740, 742]","[740, 742, 773, 781, 786, 803, 809, 810, 813]","[740, 742]"
"Type3","Block",444,445,1,0.2500,0,"SIMILARITY_PRESERVING","[315]","[302, 315]","[230, 294, 315]"
"Type3","Block",4022,4023,5,0.6250,1,"SIMILARITY_PRESERVING","[2857, 2890, 2909, 2911, 2958]","[2857, 2890, 2909, 2911, 2919, 2958]","[2857, 2886, 2890, 2909, 2911, 2958, 2962]"
"Type3","Block",168,169,4,0.7143,0,"SIMILARITY_PRESERVING","[298, 302, 315, 482]","[20, 30, 298, 302, 315, 482, 739]","[30, 298, 302, 315, 482]"
"Type3","Block",2251,2252,1,0.2500,1,"SIMILARITY_PRESERVING","[1586]","[1586, 1593, 1598]","[1586, 1600]"
"Type3","Block",449,450,1,0.2500,1,"SIMILARITY_PRESERVING","[315]","[298, 315]","[232, 294, 315]"
"Type3","Block",1429,1430,12,0.7742,1,"SIMILARITY_PRESERVING","[791, 819, 903, 960, 962, 1111, 1262, 1431, 1478, 1500, 1734, 1776]","[791, 819, 899, 903, 960, 962, 981, 1111, 1262, 1431, 1442, 1478, 1500, 1658, 1734, 1776, 1852, 1939, 2148, 2185, 2196, 2366, 2423, 2802, 2829, 2857, 2884, 2909, 2924, 2928]","[791, 819, 903, 960, 962, 1111, 1262, 1431, 1451, 1478, 1500, 1734, 1776, 1852, 1939, 2148, 2185, 2366, 2423, 2829, 2857, 2884, 2909, 2924, 2928]"
"Type3","Block",1565,1566,1,0.5000,0,"SIMILARITY_PRESERVING","[984]","[984, 1018]","[984]"
"Type3","Block",2425,2426,7,0.5000,1,"SIMILARITY_PRESERVING","[1879, 1886, 1887, 1888, 2002, 2045, 2094]","[1879, 1886, 1887, 1888, 1889, 1918, 1932, 1982, 2002, 2045, 2094]","[1856, 1879, 1886, 1887, 1888, 1890, 1892, 2002, 2045, 2094]"
"Type3","Block",174,175,6,1.0000,0,"SIMILARITY_PRESERVING","[298, 301, 302, 315, 482, 498]","[298, 301, 302, 315, 482, 498]","[298, 301, 302, 315, 482, 498]"
"Type3","Block",451,640,1,0.1667,0,"SIMILARITY_PRESERVING","[315]","[139, 302, 315]","[230, 232, 315, 377]"
"Type3","Block",176,177,7,0.8750,0,"SIMILARITY_PRESERVING","[32, 139, 205, 298, 302, 315, 330]","[32, 139, 198, 205, 298, 302, 315, 330]","[32, 139, 205, 298, 302, 315, 330]"
"Type3","Block",897,898,3,0.6000,0,"SIMILARITY_PRESERVING","[361, 498, 821]","[361, 498, 784, 821, 977]","[361, 498, 821]"
"Type3","Block",178,179,6,0.6667,0,"SIMILARITY_PRESERVING","[32, 139, 198, 298, 315, 330]","[32, 82, 139, 198, 205, 298, 302, 315, 330]","[32, 139, 198, 298, 315, 330]"
"Type3","Block",2871,2872,1,0.3333,0,"SIMILARITY_PRESERVING","[2227]","[2227, 2231]","[2227, 2490]"
"Type3","Block",181,182,3,1.0000,0,"SIMILARITY_PRESERVING","[204, 209, 210]","[204, 209, 210]","[204, 209, 210]"
"Type3","Block",181,183,3,1.0000,0,"SIMILARITY_PRESERVING","[204, 209, 210]","[204, 209, 210]","[204, 209, 210]"
"Type3","Block",181,184,3,1.0000,0,"SIMILARITY_PRESERVING","[204, 209, 210]","[204, 209, 210]","[204, 209, 210]"
"Type3","Block",181,185,3,1.0000,0,"SIMILARITY_PRESERVING","[204, 209, 210]","[204, 209, 210]","[204, 209, 210]"
"Type3","Block",182,183,3,1.0000,0,"SIMILARITY_PRESERVING","[204, 209, 210]","[204, 209, 210]","[204, 209, 210]"
"Type3","Block",182,184,3,1.0000,0,"SIMILARITY_PRESERVING","[204, 209, 210]","[204, 209, 210]","[204, 209, 210]"
"Type3","Block",182,185,3,1.0000,0,"SIMILARITY_PRESERVING","[204, 209, 210]","[204, 209, 210]","[204, 209, 210]"
"Type3","Block",183,184,3,1.0000,0,"SIMILARITY_PRESERVING","[204, 209, 210]","[204, 209, 210]","[204, 209, 210]"
"Type3","Block",183,185,3,1.0000,0,"SIMILARITY_PRESERVING","[204, 209, 210]","[204, 209, 210]","[204, 209, 210]"
"Type3","Block",184,185,3,1.0000,0,"SIMILARITY_PRESERVING","[204, 209, 210]","[204, 209, 210]","[204, 209, 210]"
"Type3","Block",706,707,1,0.2500,0,"SIMILARITY_PRESERVING","[315]","[298, 302, 315]","[230, 315]"
"Type3","Block",886,887,2,0.6667,0,"SIMILARITY_PRESERVING","[333, 338]","[333, 338]","[333, 338, 1206]"
"Type3","Block",708,709,1,0.2500,0,"SIMILARITY_PRESERVING","[315]","[298, 302, 315]","[230, 315]"
"Type3","Block",888,889,1,1.0000,0,"SIMILARITY_PRESERVING","[338]","[333, 338]","[333, 338]"
"Type3","Block",2132,2133,1,0.3333,0,"SIMILARITY_PRESERVING","[1365]","[1365, 1469]","[1364, 1365]"
"Type3","Block",188,189,4,0.1538,0,"SIMILARITY_PRESERVING","[82, 287, 298, 315]","[82, 287, 298, 315]","[82, 287, 298, 315, 333, 338, 360, 438, 529, 541, 589, 627, 647, 728, 777, 781, 815, 821, 912, 946, 984, 990, 1173, 1206, 1227, 1266]"
"Type3","Block",604,605,1,0.3333,0,"SIMILARITY_PRESERVING","[315]","[315]","[172, 230, 315]"
"Type3","Block",606,607,1,0.2500,0,"SIMILARITY_PRESERVING","[315]","[302, 315]","[173, 230, 315]"
"Type3","Block",1304,1305,2,1.0000,0,"SIMILARITY_PRESERVING","[758, 1133]","[758, 1133]","[758, 1133]"
"Type3","Block",196,197,4,0.5556,0,"SIMILARITY_PRESERVING","[32, 82, 315, 330]","[32, 71, 82, 287, 315, 330, 332]","[32, 36, 82, 302, 315, 330, 332]"
"Type3","Block",1094,1095,3,1.0000,0,"SIMILARITY_PRESERVING","[860, 1262, 1301]","[860, 1262, 1301]","[860, 1262, 1301]"
"Type3","Block",1094,1096,3,0.7500,0,"SIMILARITY_PRESERVING","[860, 1262, 1301]","[860, 1262, 1301]","[860, 1262, 1285, 1301]"
"Type3","Block",1095,1096,3,0.7500,0,"SIMILARITY_PRESERVING","[860, 1262, 1301]","[860, 1262, 1301]","[860, 1262, 1285, 1301]"
"Type3","Block",2623,2624,1,0.3333,0,"SIMILARITY_PRESERVING","[2090]","[2090]","[2090, 2135, 2422]"
"Type3","Block",2625,2626,1,0.5000,0,"SIMILARITY_PRESERVING","[2412]","[2154, 2412]","[2412]"
"Type3","Block",2645,2646,5,1.0000,0,"SIMILARITY_PRESERVING","[2117, 2133, 2141, 2449, 2661]","[2117, 2133, 2141, 2449, 2661]","[2117, 2133, 2141, 2449, 2661]"
"Type3","Block",1815,1816,1,1.0000,0,"SIMILARITY_PRESERVING","[1203]","[1203]","[1203]"
"Type3","Block",202,204,8,0.5714,1,"SIMILARITY_PRESERVING","[209, 210, 212, 287, 298, 308, 315, 330]","[82, 96, 130, 205, 209, 210, 212, 287, 298, 308, 315, 330, 333, 338]","[209, 210, 212, 287, 298, 308, 315, 330]"
"Type3","Block",203,204,8,0.5333,0,"SIMILARITY_PRESERVING","[209, 210, 212, 287, 298, 308, 315, 330]","[82, 96, 209, 210, 212, 287, 298, 302, 308, 315, 330, 332, 333, 335, 338]","[209, 210, 212, 287, 298, 308, 315, 330]"
"Type3","Block",2617,2618,1,0.2500,0,"SIMILARITY_PRESERVING","[2090]","[2090]","[2090, 2135, 2377, 2648]"
"Type3","Block",2617,2619,1,1.0000,0,"SIMILARITY_PRESERVING","[2090]","[2090]","[2090]"
"Type3","Block",2618,2619,1,0.2500,0,"SIMILARITY_PRESERVING","[2090]","[2090, 2135, 2377, 2648]","[2090]"
"Type3","Block",1081,1082,2,0.2500,0,"SIMILARITY_PRESERVING","[541, 589]","[541, 589, 672]","[541, 589, 613, 629, 630, 647, 649]"
"Type3","Block",611,612,1,0.3333,0,"SIMILARITY_PRESERVING","[315]","[95, 302, 315]","[315]"
"Type3","Block",1097,1098,1,0.4000,0,"SIMILARITY_PRESERVING","[1018]","[984, 990, 1018]","[728, 781, 984, 1018]"
"Type3","Block",613,614,1,0.1667,0,"SIMILARITY_PRESERVING","[315]","[95, 302, 315, 325]","[230, 232, 315]"
"Type3","Block",780,781,1,1.0000,0,"SIMILARITY_PRESERVING","[289]","[289]","[289]"
"Type3","Block",780,782,1,1.0000,0,"SIMILARITY_PRESERVING","[289]","[289]","[289]"
"Type3","Block",780,783,1,1.0000,0,"SIMILARITY_PRESERVING","[289]","[289]","[289]"
"Type3","Block",781,782,1,1.0000,0,"SIMILARITY_PRESERVING","[289]","[289]","[289]"
"Type3","Block",781,783,1,1.0000,0,"SIMILARITY_PRESERVING","[289]","[289]","[289]"
"Type3","Block",782,783,1,1.0000,0,"SIMILARITY_PRESERVING","[289]","[289]","[289]"
"Type3","Block",2605,2606,6,0.8571,0,"SIMILARITY_PRESERVING","[2088, 2090, 2095, 2413, 2661, 2777]","[2088, 2090, 2095, 2413, 2661, 2777]","[2088, 2090, 2095, 2413, 2449, 2661, 2777]"
"Type3","Block",4096,4097,1,1.0000,0,"SIMILARITY_PRESERVING","[2921]","[2921]","[2921]"
"Type3","Block",213,215,17,0.6538,1,"SIMILARITY_PRESERVING","[82, 96, 197, 209, 210, 212, 287, 298, 308, 315, 330, 332, 333, 360, 486, 494, 529]","[82, 96, 197, 209, 210, 212, 287, 298, 308, 315, 330, 332, 333, 338, 360, 486, 494, 529, 540]","[37, 38, 57, 82, 96, 163, 197, 209, 210, 212, 230, 237, 287, 294, 298, 308, 315, 330, 332, 333, 360, 486, 494, 529]"
"Type3","Block",615,616,1,0.2000,0,"SIMILARITY_PRESERVING","[315]","[95, 302, 315]","[230, 232, 315]"
"Type3","Block",1918,1919,1,0.2500,0,"SIMILARITY_PRESERVING","[1419]","[1419, 1487]","[1419, 1488, 2235]"
"Type3","Block",1996,1998,5,0.7143,1,"SIMILARITY_PRESERVING","[1274, 1280, 1282, 1288, 1309]","[1274, 1277, 1280, 1282, 1288, 1309]","[1274, 1280, 1282, 1288, 1301, 1309]"
"Type3","Block",2006,2007,5,0.0562,0,"SIMILARITY_PRESERVING","[1274, 1280, 1282, 1301, 1309]","[1274, 1280, 1282, 1288, 1301, 1303, 1309]","[1274, 1280, 1282, 1301, 1309, 1344, 1345, 1354, 1356, 1369, 1421, 1426, 1444, 1451, 1490, 1496, 1508, 1516, 1588, 1591, 1600, 1610, 1646, 1654, 1655, 1656, 1658, 1669, 1688, 1692, 1709, 1711, 1715, 1717, 1718, 1719, 1760, 1764, 1765, 1798, 1826, 1841, 1851, 1889, 1892, 1896, 1924, 1926, 1928, 1939, 1948, 1954, 1955, 1956, 1957, 1958, 1960, 1962, 1977, 1978, 1985, 2011, 2013, 2019, 2026, 2027, 2038, 2047, 2124, 2138, 2148, 2196, 2232, 2253, 2255, 2282, 2324, 2395, 2405, 2406, 2424, 2465, 2469, 2488, 2581, 2620, 2627]"
"Type3","Block",617,618,1,0.2500,0,"SIMILARITY_PRESERVING","[315]","[95, 302, 315, 325]","[315]"
"Type3","Block",1451,1452,20,0.7143,3,"SIMILARITY_PRESERVING","[808, 809, 813, 817, 819, 824, 829, 830, 831, 842, 843, 844, 858, 904, 1111, 1117, 1189, 1206, 1228, 1237]","[808, 809, 813, 815, 817, 819, 824, 829, 830, 831, 840, 842, 843, 844, 858, 904, 907, 940, 1111, 1117, 1189, 1206, 1228, 1237]","[808, 809, 813, 817, 819, 821, 824, 829, 830, 831, 842, 843, 844, 858, 859, 904, 1111, 1117, 1189, 1206, 1219, 1227, 1228, 1237]"
"Type3","Block",1044,1045,1,0.1333,0,"SIMILARITY_PRESERVING","[495]","[494, 495, 529, 540, 541]","[495, 541, 568, 589, 627, 647, 690, 692, 728, 777, 815, 1206]"
"Type3","Block",1044,1046,5,0.5556,0,"SIMILARITY_PRESERVING","[494, 495, 529, 540, 541]","[494, 495, 529, 540, 541]","[494, 495, 529, 540, 541, 568, 589, 627, 1206]"
"Type3","Block",1046,1047,5,0.6667,0,"SIMILARITY_PRESERVING","[494, 495, 541, 568, 589]","[494, 495, 529, 540, 541, 568, 589, 627, 1206]","[494, 495, 541, 568, 589, 627]"
"Type3","Block",1397,1398,1,1.0000,0,"SIMILARITY_PRESERVING","[1018]","[1018]","[1018]"
"Type3","Block",223,224,2,0.5000,0,"SIMILARITY_PRESERVING","[302, 315]","[278, 302, 315]","[289, 302, 315]"
"Type3","Block",847,848,1,0.5000,0,"SIMILARITY_PRESERVING","[302]","[302, 315]","[302]"
"Type3","Block",1005,1006,7,0.6667,0,"SIMILARITY_PRESERVING","[519, 645, 693, 703, 739, 742, 754]","[519, 645, 693, 703, 739, 742, 754, 758, 1111, 1244, 1255]","[438, 519, 645, 693, 703, 739, 742, 754, 758]"
"Type3","Block",1399,1400,1,1.0000,0,"SIMILARITY_PRESERVING","[1018]","[1018]","[1018]"
"Type3","Block",225,226,2,0.6667,1,"SIMILARITY_PRESERVING","[302, 315]","[298, 302, 315]","[302, 315]"
"Type3","Block",227,228,2,0.6667,1,"SIMILARITY_PRESERVING","[302, 315]","[298, 302, 315]","[302, 315]"
"Type3","Block",229,230,3,0.7500,1,"SIMILARITY_PRESERVING","[302, 315, 498]","[298, 302, 315, 498]","[302, 315, 498]"
"Type3","Block",231,232,1,1.0000,0,"SIMILARITY_PRESERVING","[139]","[139]","[139]"
"Type3","Block",233,234,1,1.0000,0,"SIMILARITY_PRESERVING","[177]","[177]","[177]"
"Type3","Block",832,833,1,0.1111,1,"SIMILARITY_PRESERVING","[315]","[287, 298, 308, 315, 330, 332, 333, 338]","[294, 315]"
"Type3","Block",237,238,3,1.0000,0,"SIMILARITY_PRESERVING","[177, 209, 210]","[177, 209, 210]","[177, 209, 210]"
"Type3","Block",1536,1537,1,0.1667,0,"SIMILARITY_PRESERVING","[1226]","[1226]","[1226, 1282, 1309, 1494, 1949, 2013]"
"Type3","Block",1536,1538,1,0.2000,0,"SIMILARITY_PRESERVING","[1226]","[1226]","[1226, 1282, 1309, 1494, 1949]"
