revision_number | method_name | method_signature | package_name | class_name | src | start_line | end_line | methodId
71 | AsmParser | extern parserDefinition* AsmParser (void) |  | asm | asm.c | 95 | 104 | 36611
71 | AspParser | extern parserDefinition* AspParser (void) |  | asp | asp.c | 161 | 170 | 36612
71 | AwkParser | extern parserDefinition* AwkParser () |  | awk | awk.c | 70 | 79 | 36613
71 | BetaParser | extern parserDefinition* BetaParser (void) |  | beta | beta.c | 313 | 322 | 36614
71 | CParser | extern parserDefinition* CParser (void) |  | c | c.c | 2296 | 2306 | 36615
71 | CobolParser | extern parserDefinition* CobolParser () |  | cobol | cobol.c | 71 | 80 | 36616
71 | CppParser | extern parserDefinition* CppParser (void) |  | c | c.c | 2308 | 2324 | 36617
71 | EiffelParser | extern parserDefinition* EiffelParser (void) |  | eiffel | eiffel.c | 973 | 983 | 36618
71 | FortranParser | extern parserDefinition* FortranParser (void) |  | fortran | fortran.c | 1666 | 1682 | 36619
71 | JavaParser | extern parserDefinition* JavaParser (void) |  | c | c.c | 2326 | 2336 | 36620
71 | L_getit | static void L_getit (vString *const name, const unsigned char *dbp) |  | lisp | lisp.c | 57 | 76 | 36621
71 | L_isdef | static int L_isdef (const unsigned char *strp) |  | lisp | lisp.c | 40 | 45 | 36622
71 | L_isquote | static int L_isquote (const unsigned char *strp) |  | lisp | lisp.c | 47 | 55 | 36623
71 | LispParser | extern parserDefinition* LispParser (void) |  | lisp | lisp.c | 126 | 137 | 36624
71 | LuaParser | extern parserDefinition* LuaParser (void) |  | lua | lua.c | 123 | 132 | 36625
71 | MakefileParser | extern parserDefinition* MakefileParser (void) |  | make | make.c | 90 | 101 | 36626
71 | PascalParser | extern parserDefinition* PascalParser (void) |  | pascal | pascal.c | 246 | 255 | 36627
71 | PerlParser | extern parserDefinition* PerlParser (void) |  | perl | perl.c | 107 | 116 | 36628
71 | PhpParser | extern parserDefinition* PhpParser (void) |  | php | php.c | 97 | 106 | 36629
71 | PythonParser | extern parserDefinition* PythonParser (void) |  | python | python.c | 107 | 116 | 36630
71 | RexxParser | extern parserDefinition* RexxParser (void) |  | rexx | rexx.c | 29 | 37 | 36631
71 | RubyParser | extern parserDefinition* RubyParser (void) |  | ruby | ruby.c | 130 | 139 | 36632
71 | SchemeParser | extern parserDefinition* SchemeParser (void) |  | scheme | scheme.c | 98 | 109 | 36633
71 | ShParser | extern parserDefinition* ShParser (void) |  | sh | sh.c | 97 | 108 | 36634
71 | SlangParser | extern parserDefinition* SlangParser (void) |  | slang | slang.c | 33 | 41 | 36635
71 | TclParser | extern parserDefinition* TclParser (void) |  | tcl | tcl.c | 72 | 81 | 36636
71 | VimParser | extern parserDefinition* VimParser (void) |  | vim | vim.c | 130 | 139 | 36637
71 | YaccParser | extern parserDefinition* YaccParser () |  | yacc | yacc.c | 30 | 38 | 36638
71 | absoluteDirname | extern char* absoluteDirname (char *file) |  | main | main.c | 765 | 786 | 36639
71 | absoluteFilename | static char* absoluteFilename (const char *file) |  | main | main.c | 702 | 759 | 36640
71 | accessField | static const char* accessField (const statementInfo *const st) |  | c | c.c | 741 | 749 | 36641
71 | accessString | static const char *accessString (const accessType access) |  | c | c.c | 411 | 419 | 36642
71 | addContext | static void addContext (statementInfo *const st, const tokenInfo* const token) |  | c | c.c | 1875 | 1889 | 36643
71 | addContextSeparator | static void addContextSeparator (vString *const scope) |  | c | c.c | 804 | 810 | 36644
71 | addExtensionFields | static int addExtensionFields (const tagEntryInfo *const tag) |  | entry | entry.c | 691 | 740 | 36645
71 | addIgnoreListFromFile | static void addIgnoreListFromFile (const char *const fileName) |  | options | options.c | 1016 | 1023 | 36646
71 | addKeyword | extern void addKeyword (const char *const string, langType language, int value) |  | keyword | keyword.c | 123 | 154 | 36647
71 | addLanguageMap | static char* addLanguageMap (const langType language, char* map) |  | options | options.c | 729 | 774 | 36648
71 | addLanguagePatternMap | extern void addLanguagePatternMap (const langType language, const char* ptrn) |  | parse | parse.c | 249 | 256 | 36649
71 | addParentClass | static void addParentClass (statementInfo *const st, tokenInfo *const token) |  | c | c.c | 1350 | 1358 | 36650
71 | addPseudoTags | static void addPseudoTags (void) |  | entry | entry.c | 138 | 161 | 36651
71 | add_item | static add_item (head, tail, value, count) |  | argproc | argproc.c | 230 | 231 | 36652
71 | advanceToken | static void advanceToken (statementInfo* const st) |  | c | c.c | 359 | 366 | 36653
71 | analyzeIdentifier | static void analyzeIdentifier (tokenInfo *const token) |  | c | c.c | 1152 | 1182 | 36654
71 | analyzeKeyword | static keywordId analyzeKeyword (const char *const name) |  | c | c.c | 1146 | 1150 | 36655
71 | analyzeParens | static void analyzeParens (statementInfo *const st) |  | c | c.c | 1830 | 1869 | 36656
71 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) |  | c | c.c | 1655 | 1973 | 36657
71 | analyzeToken | static keywordId analyzeToken (vString *const name) |  | eiffel | eiffel.c | 517 | 528 | 36658
71 | analyzeToken | static keywordId analyzeToken (vString *const name) |  | fortran | fortran.c | 747 | 758 | 36659
71 | ancestorClear | static void ancestorClear (void) |  | fortran | fortran.c | 298 | 307 | 36660
71 | ancestorPop | static void ancestorPop (void) |  | fortran | fortran.c | 277 | 288 | 36661
71 | ancestorPush | static void ancestorPush (tokenInfo *const token) |  | fortran | fortran.c | 257 | 275 | 36662
71 | ancestorTop | static const tokenInfo* ancestorTop (void) |  | fortran | fortran.c | 290 | 294 | 36663
71 | argDelete | extern void argDelete (Arguments* const current) |  | args | args.c | 264 | 271 | 36664
71 | argForth | extern void argForth (Arguments* const current) |  | args | args.c | 237 | 262 | 36665
71 | argItem | extern char *argItem (const Arguments* const current) |  | args | args.c | 212 | 217 | 36666
71 | argNewFromArgv | extern Arguments* argNewFromArgv (char* const* const argv) |  | args | args.c | 180 | 189 | 36667
71 | argNewFromFile | extern Arguments* argNewFromFile (FILE* const fp) |  | args | args.c | 191 | 199 | 36668
71 | argNewFromLineFile | extern Arguments* argNewFromLineFile (FILE* const fp) |  | args | args.c | 201 | 210 | 36669
71 | argNewFromString | extern Arguments* argNewFromString (const char* const string) |  | args | args.c | 168 | 178 | 36670
71 | argOff | extern boolean argOff (const Arguments* const current) |  | args | args.c | 219 | 223 | 36671
