Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
595 | Revision_595/args.c | U | 85 | 92 | 8 | 47577 | 1 | 100
595 | Revision_595/args.c | U | 160 | 167 | 8 | 47578 | 1 | 100
595 | Revision_595/asm.c | U | 131 | 139 | 8 | 47579 | 2 | 100
595 | Revision_595/jscript.c | U | 338 | 345 | 8 | 47580 | 2 | 100
595 | Revision_595/sql.c | U | 469 | 476 | 8 | 47581 | 2 | 100
595 | Revision_595/asp.c | U | 71 | 90 | 15 | 47582 | 3 | 100
595 | Revision_595/asp.c | U | 94 | 113 | 15 | 47583 | 3 | 100
595 | Revision_595/asp.c | U | 117 | 133 | 14 | 47584 | 4 | 100
595 | Revision_595/asp.c | U | 156 | 171 | 14 | 47585 | 4 | 100
595 | Revision_595/asp.c | U | 175 | 190 | 14 | 47586 | 4 | 100
595 | Revision_595/asp.c | U | 137 | 152 | 14 | 47587 | 4 | 100
595 | Revision_595/asp.c | U | 201 | 209 | 9 | 47588 | 5 | 100
595 | Revision_595/ruby.c | U | 398 | 406 | 9 | 47589 | 5 | 100
595 | Revision_595/sml.c | U | 202 | 210 | 9 | 47590 | 5 | 100
595 | Revision_595/beta.c | U | 152 | 156 | 5 | 47591 | 6 | 100
595 | Revision_595/beta.c | U | 277 | 281 | 5 | 47592 | 6 | 100
595 | Revision_595/beta.c | U | 158 | 162 | 5 | 47593 | 6 | 100
595 | Revision_595/beta.c | U | 165 | 169 | 5 | 47594 | 7 | 100
595 | Revision_595/beta.c | U | 271 | 275 | 5 | 47595 | 7 | 100
595 | Revision_595/beta.c | U | 311 | 319 | 9 | 47596 | 8 | 100
595 | Revision_595/lua.c | U | 123 | 131 | 9 | 47597 | 8 | 100
595 | Revision_595/vim.c | U | 626 | 634 | 9 | 47598 | 8 | 100
595 | Revision_595/erlang.c | U | 58 | 62 | 5 | 47599 | 9 | 100
595 | Revision_595/python.c | U | 198 | 202 | 5 | 47600 | 9 | 100
595 | Revision_595/sml.c | U | 84 | 88 | 5 | 47601 | 9 | 100
595 | Revision_595/erlang.c | U | 66 | 75 | 9 | 47602 | 10 | 100
595 | Revision_595/python.c | U | 206 | 215 | 9 | 47603 | 10 | 100
595 | Revision_595/erlang.c | U | 108 | 113 | 6 | 47604 | 11 | 100
595 | Revision_595/erlang.c | U | 116 | 121 | 6 | 47605 | 11 | 100
595 | Revision_595/erlang.c | U | 179 | 187 | 9 | 47606 | 12 | 100
595 | Revision_595/python.c | U | 447 | 455 | 9 | 47607 | 12 | 100
595 | Revision_595/tcl.c | U | 106 | 114 | 9 | 47608 | 12 | 100
595 | Revision_595/perl.c | U | 343 | 351 | 9 | 47609 | 12 | 100
595 | Revision_595/gnu_regex/regex.c | U | 1330 | 1339 | 5 | 47610 | 13 | 100
