Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
234 | Revision_234/args.c | U | 85 | 92 | 8 | 14361 | 1 | 100
234 | Revision_234/args.c | U | 159 | 166 | 8 | 14362 | 1 | 100
234 | Revision_234/asp.c | U | 69 | 88 | 15 | 14363 | 2 | 100
234 | Revision_234/asp.c | U | 92 | 111 | 15 | 14364 | 2 | 100
234 | Revision_234/asp.c | U | 115 | 131 | 14 | 14365 | 3 | 100
234 | Revision_234/asp.c | U | 135 | 150 | 14 | 14366 | 3 | 100
234 | Revision_234/ruby.c | U | 96 | 111 | 14 | 14367 | 3 | 100
234 | Revision_234/ruby.c | U | 79 | 94 | 14 | 14368 | 3 | 100
234 | Revision_234/asp.c | U | 161 | 169 | 9 | 14369 | 4 | 100
234 | Revision_234/python.c | U | 212 | 220 | 9 | 14370 | 4 | 100
234 | Revision_234/awk.c | U | 71 | 79 | 9 | 14371 | 5 | 100
234 | Revision_234/perl.c | U | 109 | 117 | 9 | 14372 | 5 | 100
234 | Revision_234/php.c | U | 98 | 106 | 9 | 14373 | 5 | 100
234 | Revision_234/beta.c | U | 154 | 158 | 5 | 14374 | 6 | 100
234 | Revision_234/beta.c | U | 280 | 284 | 5 | 14375 | 6 | 100
234 | Revision_234/beta.c | U | 160 | 164 | 5 | 14376 | 6 | 100
234 | Revision_234/beta.c | U | 167 | 171 | 5 | 14377 | 7 | 100
234 | Revision_234/beta.c | U | 274 | 278 | 5 | 14378 | 7 | 100
234 | Revision_234/beta.c | U | 313 | 321 | 9 | 14379 | 8 | 100
234 | Revision_234/lua.c | U | 123 | 131 | 9 | 14380 | 8 | 100
234 | Revision_234/vim.c | U | 137 | 145 | 9 | 14381 | 8 | 100
234 | Revision_234/verilog.c | U | 160 | 168 | 9 | 14382 | 8 | 100
234 | Revision_234/ruby.c | U | 167 | 175 | 9 | 14383 | 8 | 100
234 | Revision_234/fortran.c | U | 310 | 319 | 8 | 14384 | 9 | 100
234 | Revision_234/sql.c | U | 191 | 200 | 8 | 14385 | 9 | 100
234 | Revision_234/fortran.c | U | 724 | 735 | 10 | 14386 | 10 | 100
