Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
737 | Revision_737/ant.c | U | 33 | 40 | 8 | 70513 | 1 | 100
737 | Revision_737/matlab.c | U | 35 | 42 | 8 | 70514 | 1 | 100
737 | Revision_737/yacc.c | U | 31 | 38 | 8 | 70515 | 1 | 100
737 | Revision_737/slang.c | U | 34 | 41 | 8 | 70516 | 1 | 100
737 | Revision_737/args.c | U | 85 | 92 | 8 | 70517 | 2 | 100
737 | Revision_737/args.c | U | 160 | 167 | 8 | 70518 | 2 | 100
737 | Revision_737/asp.c | U | 72 | 91 | 15 | 70519 | 3 | 100
737 | Revision_737/asp.c | U | 95 | 114 | 15 | 70520 | 3 | 100
737 | Revision_737/asp.c | U | 118 | 163 | 40 | 70521 | 4 | 100
737 | Revision_737/asp.c | U | 165 | 210 | 40 | 70522 | 4 | 100
737 | Revision_737/asp.c | U | 125 | 137 | 12 | 70523 | 5 | 100
737 | Revision_737/asp.c | U | 139 | 151 | 12 | 70524 | 5 | 100
737 | Revision_737/asp.c | U | 172 | 184 | 12 | 70525 | 6 | 100
737 | Revision_737/asp.c | U | 186 | 198 | 12 | 70526 | 6 | 100
737 | Revision_737/asp.c | U | 214 | 230 | 14 | 70527 | 7 | 100
737 | Revision_737/asp.c | U | 253 | 268 | 14 | 70528 | 7 | 100
737 | Revision_737/asp.c | U | 234 | 249 | 14 | 70529 | 7 | 100
737 | Revision_737/asp.c | U | 291 | 306 | 14 | 70530 | 7 | 100
737 | Revision_737/asp.c | U | 272 | 287 | 14 | 70531 | 7 | 100
737 | Revision_737/asp.c | U | 317 | 325 | 9 | 70532 | 8 | 100
737 | Revision_737/ruby.c | U | 398 | 406 | 9 | 70533 | 8 | 100
737 | Revision_737/sml.c | U | 202 | 210 | 9 | 70534 | 8 | 100
737 | Revision_737/beta.c | U | 152 | 156 | 5 | 70535 | 9 | 100
737 | Revision_737/beta.c | U | 277 | 281 | 5 | 70536 | 9 | 100
737 | Revision_737/beta.c | U | 158 | 162 | 5 | 70537 | 9 | 100
737 | Revision_737/beta.c | U | 165 | 169 | 5 | 70538 | 10 | 100
737 | Revision_737/beta.c | U | 271 | 275 | 5 | 70539 | 10 | 100
737 | Revision_737/beta.c | U | 311 | 319 | 9 | 70540 | 11 | 100
737 | Revision_737/vim.c | U | 626 | 634 | 9 | 70541 | 11 | 100
737 | Revision_737/lua.c | U | 123 | 131 | 9 | 70542 | 11 | 100
737 | Revision_737/dosbatch.c | U | 33 | 40 | 8 | 70543 | 12 | 100
737 | Revision_737/html.c | U | 40 | 47 | 8 | 70544 | 12 | 100
737 | Revision_737/erlang.c | U | 58 | 62 | 5 | 70545 | 13 | 100
737 | Revision_737/sml.c | U | 84 | 88 | 5 | 70546 | 13 | 100
737 | Revision_737/python.c | U | 278 | 282 | 5 | 70547 | 13 | 100
737 | Revision_737/erlang.c | U | 66 | 75 | 9 | 70548 | 14 | 100
737 | Revision_737/python.c | U | 286 | 295 | 9 | 70549 | 14 | 100
737 | Revision_737/erlang.c | U | 108 | 113 | 6 | 70550 | 15 | 100
737 | Revision_737/erlang.c | U | 116 | 121 | 6 | 70551 | 15 | 100
737 | Revision_737/erlang.c | U | 179 | 187 | 9 | 70552 | 16 | 100
737 | Revision_737/perl.c | U | 372 | 380 | 9 | 70553 | 16 | 100
737 | Revision_737/tcl.c | U | 106 | 114 | 9 | 70554 | 16 | 100
737 | Revision_737/flex.c | U | 210 | 219 | 8 | 70555 | 17 | 100
737 | Revision_737/tex.c | U | 149 | 158 | 8 | 70556 | 17 | 100
737 | Revision_737/sql.c | U | 400 | 409 | 8 | 70557 | 17 | 100
737 | Revision_737/jscript.c | U | 180 | 189 | 8 | 70558 | 17 | 100
