counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_2207/Jmol/src/org/jmol/g3d/Graphics3D.java | 3 | 4 | c | Revision_2208/Jmol/src/org/jmol/g3d/Graphics3D.java | 3 | 4 | 0 | 0
2 | Revision_2207/Jmol/src/org/jmol/g3d/Graphics3D.java | 273 | 273 | a | Revision_2208/Jmol/src/org/jmol/g3d/Graphics3D.java | 274 | 277 | 1 | 4
3 | Revision_2207/Jmol/src/org/openscience/jmol/viewer/datamodel/Mcps.java | 3 | 4 | c | Revision_2208/Jmol/src/org/openscience/jmol/viewer/datamodel/Mcps.java | 3 | 4 | 0 | 0
4 | Revision_2207/Jmol/src/org/openscience/jmol/viewer/datamodel/Mcps.java | 31 | 31 | a | Revision_2208/Jmol/src/org/openscience/jmol/viewer/datamodel/Mcps.java | 32 | 33 | 1 | 2
5 | Revision_2207/Jmol/src/org/openscience/jmol/viewer/datamodel/Mcps.java | 147 | 147 | a | Revision_2208/Jmol/src/org/openscience/jmol/viewer/datamodel/Mcps.java | 150 | 191 | 3 | 44
6 | Revision_2207/Jmol/src/org/openscience/jmol/viewer/datamodel/Mcps.java | 148 | 148 | a | Revision_2208/Jmol/src/org/openscience/jmol/viewer/datamodel/Mcps.java | 193 | 195 | 45 | 47
7 | Revision_2207/Jmol/src/org/openscience/jmol/viewer/datamodel/Mesh.java | 3 | 4 | c | Revision_2208/Jmol/src/org/openscience/jmol/viewer/datamodel/Mesh.java | 3 | 4 | 0 | 0
8 | Revision_2207/Jmol/src/org/openscience/jmol/viewer/datamodel/Mesh.java | 39 | 43 | d | Revision_2208/Jmol/src/org/openscience/jmol/viewer/datamodel/Mesh.java | 38 | 38 | -1 | -5
9 | Revision_2207/Jmol/src/org/openscience/jmol/viewer/datamodel/Mesh.java | 45 | 47 | d | Revision_2208/Jmol/src/org/openscience/jmol/viewer/datamodel/Mesh.java | 39 | 39 | -6 | -8
10 | Revision_2207/Jmol/src/org/openscience/jmol/viewer/datamodel/Mesh.java | 50 | 86 | d | Revision_2208/Jmol/src/org/openscience/jmol/viewer/datamodel/Mesh.java | 41 | 41 | -9 | -45
11 | Revision_2207/Jmol/src/org/openscience/jmol/viewer/datamodel/Mesh.java | 88 | 90 | d | Revision_2208/Jmol/src/org/openscience/jmol/viewer/datamodel/Mesh.java | 42 | 42 | -46 | -48
12 | Revision_2207/Jmol/src/org/openscience/jmol/viewer/datamodel/MeshRenderer.java | 3 | 4 | c | Revision_2208/Jmol/src/org/openscience/jmol/viewer/datamodel/MeshRenderer.java | 3 | 4 | 0 | 0
13 | Revision_2207/Jmol/src/org/openscience/jmol/viewer/datamodel/MeshRenderer.java | 145 | 148 | d | Revision_2208/Jmol/src/org/openscience/jmol/viewer/datamodel/MeshRenderer.java | 144 | 144 | -1 | -4
14 | Revision_2207/Jmol/src/org/openscience/jmol/viewer/datamodel/MeshRenderer.java | 172 | 173 | c | Revision_2208/Jmol/src/org/openscience/jmol/viewer/datamodel/MeshRenderer.java | 168 | 168 | -4 | -5
15 | Revision_2207/Jmol/src/org/openscience/jmol/viewer/datamodel/Ribbons.java | 3 | 4 | c | Revision_2208/Jmol/src/org/openscience/jmol/viewer/datamodel/Ribbons.java | 3 | 4 | 0 | 0
16 | Revision_2207/Jmol/src/org/openscience/jmol/viewer/datamodel/Ribbons.java | 40 | 42 | d | Revision_2208/Jmol/src/org/openscience/jmol/viewer/datamodel/Ribbons.java | 39 | 39 | -1 | -3
17 | Revision_2207/Jmol/src/org/openscience/jmol/viewer/datamodel/Ribbons.java | 45 | 81 | d | Revision_2208/Jmol/src/org/openscience/jmol/viewer/datamodel/Ribbons.java | 41 | 41 | -4 | -40
18 | Revision_2207/Jmol/src/org/openscience/jmol/viewer/datamodel/Ribbons.java | 83 | 85 | d | Revision_2208/Jmol/src/org/openscience/jmol/viewer/datamodel/Ribbons.java | 42 | 42 | -41 | -43
19 | Revision_2207/Jmol/src/org/openscience/jmol/viewer/datamodel/Strands.java | 3 | 4 | c | Revision_2208/Jmol/src/org/openscience/jmol/viewer/datamodel/Strands.java | 3 | 4 | 0 | 0
20 | Revision_2207/Jmol/src/org/openscience/jmol/viewer/datamodel/Strands.java | 46 | 47 | d | Revision_2208/Jmol/src/org/openscience/jmol/viewer/datamodel/Strands.java | 45 | 45 | -1 | -2
21 | Revision_2207/Jmol/src/org/openscience/jmol/viewer/datamodel/Strands.java | 51 | 55 | d | Revision_2208/Jmol/src/org/openscience/jmol/viewer/datamodel/Strands.java | 48 | 48 | -3 | -7
22 | Revision_2207/Jmol/src/org/openscience/jmol/viewer/datamodel/Strands.java | 59 | 92 | d | Revision_2208/Jmol/src/org/openscience/jmol/viewer/datamodel/Strands.java | 51 | 51 | -8 | -41
