counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_2313/Jmol/src/JmolApplet.java | 3 | 4 | c | Revision_2314/Jmol/src/JmolApplet.java | 3 | 4 | 0 | 0
2 | Revision_2313/Jmol/src/JmolApplet.java | 336 | 336 | c | Revision_2314/Jmol/src/JmolApplet.java | 336 | 336 | 0 | 0
3 | Revision_2313/Jmol/src/org/openscience/jmol/viewer/JmolViewer.java | 2 | 4 | c | Revision_2314/Jmol/src/org/openscience/jmol/viewer/JmolViewer.java | 2 | 4 | 0 | 0
4 | Revision_2313/Jmol/src/org/openscience/jmol/viewer/JmolViewer.java | 145 | 146 | c | Revision_2314/Jmol/src/org/openscience/jmol/viewer/JmolViewer.java | 145 | 146 | 0 | 0
5 | Revision_2313/Jmol/src/org/openscience/jmol/viewer/managers/MouseManager.java | 3 | 4 | c | Revision_2314/Jmol/src/org/openscience/jmol/viewer/managers/MouseManager.java | 3 | 4 | 0 | 0
6 | Revision_2313/Jmol/src/org/openscience/jmol/viewer/managers/MouseManager.java | 436 | 436 | c | Revision_2314/Jmol/src/org/openscience/jmol/viewer/managers/MouseManager.java | 436 | 436 | 0 | 0
7 | Revision_2313/Jmol/src/org/openscience/jmol/viewer/managers/MouseManager10.java | 3 | 4 | c | Revision_2314/Jmol/src/org/openscience/jmol/viewer/managers/MouseManager10.java | 3 | 4 | 0 | 0
8 | Revision_2313/Jmol/src/org/openscience/jmol/viewer/managers/MouseManager10.java | 49 | 49 | c | Revision_2314/Jmol/src/org/openscience/jmol/viewer/managers/MouseManager10.java | 49 | 49 | 0 | 0
9 | Revision_2313/Jmol/src/org/openscience/jmol/viewer/managers/MouseManager11.java | 3 | 4 | c | Revision_2314/Jmol/src/org/openscience/jmol/viewer/managers/MouseManager11.java | 3 | 4 | 0 | 0
10 | Revision_2313/Jmol/src/org/openscience/jmol/viewer/managers/MouseManager11.java | 44 | 44 | c | Revision_2314/Jmol/src/org/openscience/jmol/viewer/managers/MouseManager11.java | 44 | 44 | 0 | 0
