counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_1532/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 3 | 4 | c | Revision_1533/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 3 | 4 | 0 | 0
2 | Revision_1532/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 50 | 50 | c | Revision_1533/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 50 | 50 | 0 | 0
3 | Revision_1532/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 53 | 53 | d | Revision_1533/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 52 | 52 | -1 | -1
4 | Revision_1532/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 62 | 62 | c | Revision_1533/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 61 | 61 | -1 | -1
5 | Revision_1532/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 67 | 67 | c | Revision_1533/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 66 | 66 | -1 | -1
6 | Revision_1532/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 71 | 71 | c | Revision_1533/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 70 | 70 | -1 | -1
7 | Revision_1532/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 74 | 74 | d | Revision_1533/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 72 | 72 | -2 | -2
8 | Revision_1532/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 79 | 79 | c | Revision_1533/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 77 | 77 | -2 | -2
9 | Revision_1532/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 81 | 84 | c | Revision_1533/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 79 | 82 | -2 | -2
10 | Revision_1532/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 102 | 118 | c | Revision_1533/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 100 | 104 | -2 | -14
11 | Revision_1532/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 119 | 119 | a | Revision_1533/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 106 | 119 | -13 | 0
12 | Revision_1532/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 122 | 122 | c | Revision_1533/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 122 | 122 | 0 | 0
13 | Revision_1532/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 128 | 128 | c | Revision_1533/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 128 | 128 | 0 | 0
14 | Revision_1532/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 133 | 133 | c | Revision_1533/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 133 | 133 | 0 | 0
15 | Revision_1532/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 138 | 138 | c | Revision_1533/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 138 | 138 | 0 | 0
16 | Revision_1532/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 143 | 143 | c | Revision_1533/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 143 | 143 | 0 | 0
17 | Revision_1532/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 148 | 148 | c | Revision_1533/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 148 | 148 | 0 | 0
18 | Revision_1532/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 153 | 153 | c | Revision_1533/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 153 | 153 | 0 | 0
