counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_1406/Jmol/src/JmolApplet.java | 3 | 4 | c | Revision_1407/Jmol/src/JmolApplet.java | 3 | 4 | 0 | 0
2 | Revision_1406/Jmol/src/JmolApplet.java | 33 | 33 | c | Revision_1407/Jmol/src/JmolApplet.java | 33 | 33 | 0 | 0
3 | Revision_1406/Jmol/src/JmolApplet.java | 50 | 50 | a | Revision_1407/Jmol/src/JmolApplet.java | 51 | 51 | 1 | 1
4 | Revision_1406/Jmol/src/JmolApplet.java | 85 | 85 | a | Revision_1407/Jmol/src/JmolApplet.java | 87 | 89 | 2 | 4
5 | Revision_1406/Jmol/src/JmolApplet.java | 263 | 263 | a | Revision_1407/Jmol/src/JmolApplet.java | 268 | 268 | 5 | 5
6 | Revision_1406/Jmol/src/JmolAppletControl.java | 3 | 4 | c | Revision_1407/Jmol/src/JmolAppletControl.java | 3 | 4 | 0 | 0
7 | Revision_1406/Jmol/src/JmolAppletControl.java | 26 | 26 | a | Revision_1407/Jmol/src/JmolAppletControl.java | 27 | 27 | 1 | 1
8 | Revision_1406/Jmol/src/JmolAppletControl.java | 100 | 100 | a | Revision_1407/Jmol/src/JmolAppletControl.java | 102 | 103 | 2 | 3
9 | Revision_1406/Jmol/src/JmolAppletControl.java | 229 | 229 | c | Revision_1407/Jmol/src/JmolAppletControl.java | 232 | 232 | 3 | 3
10 | Revision_1406/Jmol/src/JmolAppletControl.java | 262 | 262 | c | Revision_1407/Jmol/src/JmolAppletControl.java | 265 | 265 | 3 | 3
11 | Revision_1406/Jmol/src/org/openscience/jmol/applet/AppletCanvas.java | 3 | 4 | c | Revision_1407/Jmol/src/org/openscience/jmol/applet/AppletCanvas.java | 3 | 4 | 0 | 0
12 | Revision_1406/Jmol/src/org/openscience/jmol/applet/AppletCanvas.java | 29 | 29 | d | Revision_1407/Jmol/src/org/openscience/jmol/applet/AppletCanvas.java | 28 | 28 | -1 | -1
13 | Revision_1406/Jmol/src/org/openscience/jmol/viewer/JmolModelAdapter.java | 3 | 4 | c | Revision_1407/Jmol/src/org/openscience/jmol/viewer/JmolModelAdapter.java | 3 | 4 | 0 | 0
14 | Revision_1406/Jmol/src/org/openscience/jmol/viewer/JmolModelAdapter.java | 980 | 981 | d | Revision_1407/Jmol/src/org/openscience/jmol/viewer/JmolModelAdapter.java | 979 | 979 | -1 | -2
15 | Revision_1406/Jmol/src/org/openscience/jmol/viewer/JmolModelAdapter.java | 982 | 982 | a | Revision_1407/Jmol/src/org/openscience/jmol/viewer/JmolModelAdapter.java | 981 | 982 | -1 | 0
16 | Revision_1406/Jmol/src/org/openscience/jmol/viewer/JmolModelAdapter.java | 983 | 983 | a | Revision_1407/Jmol/src/org/openscience/jmol/viewer/JmolModelAdapter.java | 984 | 984 | 1 | 1
17 | Revision_1406/Jmol/src/org/openscience/jmol/viewer/JmolModelAdapter.java | 985 | 985 | d | Revision_1407/Jmol/src/org/openscience/jmol/viewer/JmolModelAdapter.java | 985 | 985 | 0 | 0
18 | Revision_1406/Jmol/src/org/openscience/jmol/viewer/protein/PdbMolecule.java | 3 | 4 | c | Revision_1407/Jmol/src/org/openscience/jmol/viewer/protein/PdbMolecule.java | 3 | 4 | 0 | 0
19 | Revision_1406/Jmol/src/org/openscience/jmol/viewer/protein/PdbMolecule.java | 56 | 56 | c | Revision_1407/Jmol/src/org/openscience/jmol/viewer/protein/PdbMolecule.java | 56 | 56 | 0 | 0
20 | Revision_1406/Jmol/src/org/openscience/jmol/viewer/script/Compiler.java | 3 | 4 | c | Revision_1407/Jmol/src/org/openscience/jmol/viewer/script/Compiler.java | 3 | 4 | 0 | 0
21 | Revision_1406/Jmol/src/org/openscience/jmol/viewer/script/Compiler.java | 729 | 729 | a | Revision_1407/Jmol/src/org/openscience/jmol/viewer/script/Compiler.java | 730 | 730 | 1 | 1
22 | Revision_1406/Jmol/src/org/openscience/jmol/viewer/script/Compiler.java | 830 | 831 | c | Revision_1407/Jmol/src/org/openscience/jmol/viewer/script/Compiler.java | 831 | 834 | 1 | 3
