counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_2174/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 2 | 4 | c | Revision_2175/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 2 | 4 | 0 | 0
2 | Revision_2174/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 34 | 34 | a | Revision_2175/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 35 | 37 | 1 | 3
3 | Revision_2174/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 55 | 55 | a | Revision_2175/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 59 | 59 | 4 | 4
4 | Revision_2174/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 80 | 80 | d | Revision_2175/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 83 | 83 | 3 | 3
5 | Revision_2174/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 82 | 83 | c | Revision_2175/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 85 | 85 | 3 | 2
6 | Revision_2174/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 86 | 86 | c | Revision_2175/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 88 | 92 | 2 | 6
7 | Revision_2174/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 92 | 92 | d | Revision_2175/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 97 | 97 | 5 | 5
8 | Revision_2174/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 95 | 95 | d | Revision_2175/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 99 | 99 | 4 | 4
9 | Revision_2174/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 104 | 117 | c | Revision_2175/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 108 | 119 | 4 | 2
10 | Revision_2174/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 118 | 118 | a | Revision_2175/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 121 | 121 | 3 | 3
11 | Revision_2174/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 122 | 152 | c | Revision_2175/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 125 | 158 | 3 | 6
12 | Revision_2174/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 153 | 153 | a | Revision_2175/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 160 | 160 | 7 | 7
13 | Revision_2174/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 160 | 160 | d | Revision_2175/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 166 | 166 | 6 | 6
14 | Revision_2174/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 163 | 163 | d | Revision_2175/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 168 | 168 | 5 | 5
15 | Revision_2174/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 174 | 189 | d | Revision_2175/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 178 | 178 | 4 | -11
16 | Revision_2174/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 191 | 192 | c | Revision_2175/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 180 | 181 | -11 | -11
17 | Revision_2174/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 194 | 223 | d | Revision_2175/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 182 | 182 | -12 | -41
18 | Revision_2174/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 261 | 261 | c | Revision_2175/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 220 | 220 | -41 | -41
19 | Revision_2174/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 263 | 275 | c | Revision_2175/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 222 | 223 | -41 | -52
20 | Revision_2174/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 282 | 282 | a | Revision_2175/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 231 | 242 | -51 | -40
21 | Revision_2174/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 283 | 283 | a | Revision_2175/Jmol/src/org/jmol/adapter/smarter/CmlReader.java | 244 | 252 | -39 | -31
