counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_1355/Jmol/src/org/openscience/jmol/adapters/CdkJmolModelAdapter.java | 3 | 4 | c | Revision_1356/Jmol/src/org/openscience/jmol/adapters/CdkJmolModelAdapter.java | 3 | 4 | 0 | 0
2 | Revision_1355/Jmol/src/org/openscience/jmol/adapters/CdkJmolModelAdapter.java | 269 | 270 | c | Revision_1356/Jmol/src/org/openscience/jmol/adapters/CdkJmolModelAdapter.java | 269 | 270 | 0 | 0
3 | Revision_1355/Jmol/src/org/openscience/jmol/adapters/CdkJmolModelAdapter.java | 273 | 274 | c | Revision_1356/Jmol/src/org/openscience/jmol/adapters/CdkJmolModelAdapter.java | 273 | 274 | 0 | 0
4 | Revision_1355/Jmol/src/org/openscience/jmol/adapters/CdkJmolModelAdapter.java | 277 | 278 | c | Revision_1356/Jmol/src/org/openscience/jmol/adapters/CdkJmolModelAdapter.java | 277 | 284 | 0 | 6
5 | Revision_1355/Jmol/src/org/openscience/jmol/adapters/DeprecatedJmolModelAdapter.java | 3 | 4 | c | Revision_1356/Jmol/src/org/openscience/jmol/adapters/DeprecatedJmolModelAdapter.java | 3 | 4 | 0 | 0
6 | Revision_1355/Jmol/src/org/openscience/jmol/adapters/DeprecatedJmolModelAdapter.java | 33 | 33 | d | Revision_1356/Jmol/src/org/openscience/jmol/adapters/DeprecatedJmolModelAdapter.java | 32 | 32 | -1 | -1
7 | Revision_1355/Jmol/src/org/openscience/jmol/adapters/DeprecatedJmolModelAdapter.java | 34 | 34 | a | Revision_1356/Jmol/src/org/openscience/jmol/adapters/DeprecatedJmolModelAdapter.java | 34 | 34 | 0 | 0
8 | Revision_1355/Jmol/src/org/openscience/jmol/adapters/DeprecatedJmolModelAdapter.java | 234 | 239 | c | Revision_1356/Jmol/src/org/openscience/jmol/adapters/DeprecatedJmolModelAdapter.java | 234 | 253 | 0 | 14
9 | Revision_1355/Jmol/src/org/openscience/jmol/adapters/DeprecatedJmolModelAdapter.java | 266 | 267 | c | Revision_1356/Jmol/src/org/openscience/jmol/adapters/DeprecatedJmolModelAdapter.java | 280 | 290 | 14 | 23
10 | Revision_1355/Jmol/src/org/openscience/jmol/adapters/DeprecatedJmolModelAdapter.java | 269 | 270 | c | Revision_1356/Jmol/src/org/openscience/jmol/adapters/DeprecatedJmolModelAdapter.java | 292 | 296 | 23 | 26
11 | Revision_1355/Jmol/src/org/openscience/jmol/adapters/DeprecatedJmolModelAdapter.java | 291 | 292 | c | Revision_1356/Jmol/src/org/openscience/jmol/adapters/DeprecatedJmolModelAdapter.java | 317 | 326 | 26 | 34
12 | Revision_1355/Jmol/src/org/openscience/jmol/adapters/DeprecatedJmolModelAdapter.java | 295 | 296 | c | Revision_1356/Jmol/src/org/openscience/jmol/adapters/DeprecatedJmolModelAdapter.java | 329 | 330 | 34 | 34
13 | Revision_1355/Jmol/src/org/openscience/jmol/adapters/DeprecatedJmolModelAdapter.java | 299 | 300 | c | Revision_1356/Jmol/src/org/openscience/jmol/adapters/DeprecatedJmolModelAdapter.java | 333 | 334 | 34 | 34
14 | Revision_1355/Jmol/src/org/openscience/jmol/adapters/XyzJmolModelAdapter.java | 3 | 4 | c | Revision_1356/Jmol/src/org/openscience/jmol/adapters/XyzJmolModelAdapter.java | 3 | 4 | 0 | 0
15 | Revision_1355/Jmol/src/org/openscience/jmol/adapters/XyzJmolModelAdapter.java | 33 | 33 | d | Revision_1356/Jmol/src/org/openscience/jmol/adapters/XyzJmolModelAdapter.java | 32 | 32 | -1 | -1
16 | Revision_1355/Jmol/src/org/openscience/jmol/adapters/XyzJmolModelAdapter.java | 145 | 145 | c | Revision_1356/Jmol/src/org/openscience/jmol/adapters/XyzJmolModelAdapter.java | 144 | 144 | -1 | -1
17 | Revision_1355/Jmol/src/org/openscience/jmol/adapters/XyzJmolModelAdapter.java | 149 | 149 | c | Revision_1356/Jmol/src/org/openscience/jmol/adapters/XyzJmolModelAdapter.java | 148 | 148 | -1 | -1
18 | Revision_1355/Jmol/src/org/openscience/jmol/adapters/XyzJmolModelAdapter.java | 153 | 154 | c | Revision_1356/Jmol/src/org/openscience/jmol/adapters/XyzJmolModelAdapter.java | 152 | 153 | -1 | -1
19 | Revision_1355/Jmol/src/org/openscience/jmol/adapters/XyzJmolModelAdapter.java | 156 | 156 | a | Revision_1356/Jmol/src/org/openscience/jmol/adapters/XyzJmolModelAdapter.java | 156 | 164 | 0 | 8
20 | Revision_1355/Jmol/src/org/openscience/jmol/adapters/XyzJmolModelAdapter.java | 166 | 171 | c | Revision_1356/Jmol/src/org/openscience/jmol/adapters/XyzJmolModelAdapter.java | 174 | 181 | 8 | 10
