counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_588/Jmol/src/org/openscience/jmol/ChemFrame.java | 37 | 37 | c | Revision_589/Jmol/src/org/openscience/jmol/ChemFrame.java | 37 | 37 | 0 | 0
2 | Revision_588/Jmol/src/org/openscience/jmol/ChemFrame.java | 41 | 41 | d | Revision_589/Jmol/src/org/openscience/jmol/ChemFrame.java | 40 | 40 | -1 | -1
3 | Revision_588/Jmol/src/org/openscience/jmol/ChemFrame.java | 89 | 95 | d | Revision_589/Jmol/src/org/openscience/jmol/ChemFrame.java | 87 | 87 | -2 | -8
4 | Revision_588/Jmol/src/org/openscience/jmol/ChemFrame.java | 112 | 135 | d | Revision_589/Jmol/src/org/openscience/jmol/ChemFrame.java | 103 | 103 | -9 | -32
5 | Revision_588/Jmol/src/org/openscience/jmol/ChemFrame.java | 390 | 390 | c | Revision_589/Jmol/src/org/openscience/jmol/ChemFrame.java | 358 | 358 | -32 | -32
6 | Revision_588/Jmol/src/org/openscience/jmol/ChemFrame.java | 397 | 398 | c | Revision_589/Jmol/src/org/openscience/jmol/ChemFrame.java | 365 | 366 | -32 | -32
7 | Revision_588/Jmol/src/org/openscience/jmol/ChemFrame.java | 411 | 411 | c | Revision_589/Jmol/src/org/openscience/jmol/ChemFrame.java | 379 | 379 | -32 | -32
8 | Revision_588/Jmol/src/org/openscience/jmol/ChemFrame.java | 416 | 416 | c | Revision_589/Jmol/src/org/openscience/jmol/ChemFrame.java | 384 | 384 | -32 | -32
9 | Revision_588/Jmol/src/org/openscience/jmol/ChemFrame.java | 450 | 450 | c | Revision_589/Jmol/src/org/openscience/jmol/ChemFrame.java | 418 | 418 | -32 | -32
10 | Revision_588/Jmol/src/org/openscience/jmol/ChemFrame.java | 455 | 455 | c | Revision_589/Jmol/src/org/openscience/jmol/ChemFrame.java | 423 | 423 | -32 | -32
11 | Revision_588/Jmol/src/org/openscience/jmol/ChemFrame.java | 577 | 580 | d | Revision_589/Jmol/src/org/openscience/jmol/ChemFrame.java | 544 | 544 | -33 | -36
12 | Revision_588/Jmol/src/org/openscience/jmol/ChemFrame.java | 614 | 620 | d | Revision_589/Jmol/src/org/openscience/jmol/ChemFrame.java | 577 | 577 | -37 | -43
13 | Revision_588/Jmol/src/org/openscience/jmol/ChemFrameRenderer.java | 3 | 3 | c | Revision_589/Jmol/src/org/openscience/jmol/ChemFrameRenderer.java | 3 | 3 | 0 | 0
14 | Revision_588/Jmol/src/org/openscience/jmol/ChemFrameRenderer.java | 24 | 24 | a | Revision_589/Jmol/src/org/openscience/jmol/ChemFrameRenderer.java | 25 | 25 | 1 | 1
15 | Revision_588/Jmol/src/org/openscience/jmol/ChemFrameRenderer.java | 42 | 42 | c | Revision_589/Jmol/src/org/openscience/jmol/ChemFrameRenderer.java | 43 | 43 | 1 | 1
16 | Revision_588/Jmol/src/org/openscience/jmol/ChemFrameRenderer.java | 48 | 49 | c | Revision_589/Jmol/src/org/openscience/jmol/ChemFrameRenderer.java | 49 | 49 | 1 | 0
17 | Revision_588/Jmol/src/org/openscience/jmol/ChemFrameRenderer.java | 53 | 53 | a | Revision_589/Jmol/src/org/openscience/jmol/ChemFrameRenderer.java | 54 | 55 | 1 | 2
18 | Revision_588/Jmol/src/org/openscience/jmol/ChemFrameRenderer.java | 105 | 108 | c | Revision_589/Jmol/src/org/openscience/jmol/ChemFrameRenderer.java | 107 | 111 | 2 | 3
19 | Revision_588/Jmol/src/org/openscience/jmol/ChemFrameRenderer.java | 116 | 116 | c | Revision_589/Jmol/src/org/openscience/jmol/ChemFrameRenderer.java | 119 | 119 | 3 | 3
20 | Revision_588/Jmol/src/org/openscience/jmol/ChemFrameRenderer.java | 118 | 118 | c | Revision_589/Jmol/src/org/openscience/jmol/ChemFrameRenderer.java | 121 | 123 | 3 | 5
21 | Revision_588/Jmol/src/org/openscience/jmol/ChemFrameRenderer.java | 128 | 128 | a | Revision_589/Jmol/src/org/openscience/jmol/ChemFrameRenderer.java | 134 | 139 | 6 | 11
22 | Revision_588/Jmol/src/org/openscience/jmol/ChemFrameRenderer.java | 141 | 141 | a | Revision_589/Jmol/src/org/openscience/jmol/ChemFrameRenderer.java | 153 | 154 | 12 | 13
23 | Revision_588/Jmol/src/org/openscience/jmol/DisplayPanel.java | 286 | 286 | c | Revision_589/Jmol/src/org/openscience/jmol/DisplayPanel.java | 286 | 287 | 0 | 1
24 | Revision_588/Jmol/src/org/openscience/jmol/DisplayPanel.java | 406 | 406 | c | Revision_589/Jmol/src/org/openscience/jmol/DisplayPanel.java | 407 | 408 | 1 | 2
25 | Revision_588/Jmol/src/org/openscience/jmol/DisplayPanel.java | 484 | 485 | c | Revision_589/Jmol/src/org/openscience/jmol/DisplayPanel.java | 486 | 486 | 2 | 1
26 | Revision_588/Jmol/src/org/openscience/jmol/DisplayPanel.java | 492 | 492 | c | Revision_589/Jmol/src/org/openscience/jmol/DisplayPanel.java | 493 | 493 | 1 | 1
