counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_37/Jmol/src/org/openscience/miniJmol/AtomType.java | 75 | 93 | d | Revision_38/Jmol/src/org/openscience/miniJmol/AtomType.java | 74 | 74 | -1 | -19
2 | Revision_37/Jmol/src/org/openscience/miniJmol/AtomType.java | 95 | 95 | c | Revision_38/Jmol/src/org/openscience/miniJmol/AtomType.java | 76 | 76 | -19 | -19
3 | Revision_37/Jmol/src/org/openscience/miniJmol/AtomType.java | 104 | 128 | d | Revision_38/Jmol/src/org/openscience/miniJmol/AtomType.java | 84 | 84 | -20 | -44
4 | Revision_37/Jmol/src/org/openscience/miniJmol/AtomType.java | 167 | 167 | c | Revision_38/Jmol/src/org/openscience/miniJmol/AtomType.java | 123 | 123 | -44 | -44
5 | Revision_37/Jmol/src/org/openscience/miniJmol/AtomType.java | 176 | 176 | c | Revision_38/Jmol/src/org/openscience/miniJmol/AtomType.java | 132 | 132 | -44 | -44
6 | Revision_37/Jmol/src/org/openscience/miniJmol/AtomType.java | 236 | 236 | c | Revision_38/Jmol/src/org/openscience/miniJmol/AtomType.java | 192 | 192 | -44 | -44
7 | Revision_37/Jmol/src/org/openscience/miniJmol/AtomType.java | 255 | 255 | c | Revision_38/Jmol/src/org/openscience/miniJmol/AtomType.java | 211 | 211 | -44 | -44
8 | Revision_37/Jmol/src/org/openscience/miniJmol/AtomType.java | 318 | 329 | d | Revision_38/Jmol/src/org/openscience/miniJmol/AtomType.java | 273 | 273 | -45 | -56
9 | Revision_37/Jmol/src/org/openscience/miniJmol/AtomType.java | 347 | 347 | a | Revision_38/Jmol/src/org/openscience/miniJmol/AtomType.java | 292 | 308 | -55 | -39
10 | Revision_37/Jmol/src/org/openscience/miniJmol/Bond.java | 51 | 116 | d | Revision_38/Jmol/src/org/openscience/miniJmol/Bond.java | 50 | 50 | -1 | -66
11 | Revision_37/Jmol/src/org/openscience/miniJmol/Bond.java | 125 | 132 | c | Revision_38/Jmol/src/org/openscience/miniJmol/Bond.java | 59 | 59 | -66 | -73
12 | Revision_37/Jmol/src/org/openscience/miniJmol/Bond.java | 148 | 149 | c | Revision_38/Jmol/src/org/openscience/miniJmol/Bond.java | 75 | 75 | -73 | -74
13 | Revision_37/Jmol/src/org/openscience/miniJmol/Bond.java | 153 | 154 | c | Revision_38/Jmol/src/org/openscience/miniJmol/Bond.java | 79 | 80 | -74 | -74
14 | Revision_37/Jmol/src/org/openscience/miniJmol/Bond.java | 195 | 196 | c | Revision_38/Jmol/src/org/openscience/miniJmol/Bond.java | 121 | 121 | -74 | -75
15 | Revision_37/Jmol/src/org/openscience/miniJmol/Bond.java | 204 | 204 | c | Revision_38/Jmol/src/org/openscience/miniJmol/Bond.java | 129 | 129 | -75 | -75
16 | Revision_37/Jmol/src/org/openscience/miniJmol/Bond.java | 252 | 252 | d | Revision_38/Jmol/src/org/openscience/miniJmol/Bond.java | 176 | 176 | -76 | -76
17 | Revision_37/Jmol/src/org/openscience/miniJmol/Bond.java | 293 | 297 | d | Revision_38/Jmol/src/org/openscience/miniJmol/Bond.java | 216 | 216 | -77 | -81
18 | Revision_37/Jmol/src/org/openscience/miniJmol/Bond.java | 300 | 304 | d | Revision_38/Jmol/src/org/openscience/miniJmol/Bond.java | 218 | 218 | -82 | -86
19 | Revision_37/Jmol/src/org/openscience/miniJmol/Bond.java | 339 | 339 | a | Revision_38/Jmol/src/org/openscience/miniJmol/Bond.java | 254 | 259 | -85 | -80
20 | Revision_37/Jmol/src/org/openscience/miniJmol/ChemFrame.java | 671 | 696 | d | Revision_38/Jmol/src/org/openscience/miniJmol/ChemFrame.java | 670 | 670 | -1 | -26
21 | Revision_37/Jmol/src/org/openscience/miniJmol/DisplaySettings.java | 225 | 225 | a | Revision_38/Jmol/src/org/openscience/miniJmol/DisplaySettings.java | 226 | 355 | 1 | 130
22 | Revision_37/Jmol/src/org/openscience/miniJmol/DisplaySettings.java | 274 | 274 | a | Revision_38/Jmol/src/org/openscience/miniJmol/DisplaySettings.java | 405 | 445 | 131 | 171
