counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_139/Jmol/src/org/openscience/jmol/Jmol.java | 133 | 133 | c | Revision_140/Jmol/src/org/openscience/jmol/Jmol.java | 133 | 133 | 0 | 0
2 | Revision_139/Jmol/src/org/openscience/jmol/PropertyGraph.java | 4 | 4 | a | Revision_140/Jmol/src/org/openscience/jmol/PropertyGraph.java | 5 | 5 | 1 | 1
3 | Revision_139/Jmol/src/org/openscience/jmol/PropertyGraph.java | 6 | 6 | a | Revision_140/Jmol/src/org/openscience/jmol/PropertyGraph.java | 8 | 10 | 2 | 4
4 | Revision_139/Jmol/src/org/openscience/jmol/PropertyGraph.java | 9 | 10 | d | Revision_140/Jmol/src/org/openscience/jmol/PropertyGraph.java | 12 | 12 | 3 | 2
5 | Revision_139/Jmol/src/org/openscience/jmol/PropertyGraph.java | 12 | 15 | d | Revision_140/Jmol/src/org/openscience/jmol/PropertyGraph.java | 13 | 13 | 1 | -2
6 | Revision_139/Jmol/src/org/openscience/jmol/PropertyGraph.java | 17 | 19 | c | Revision_140/Jmol/src/org/openscience/jmol/PropertyGraph.java | 15 | 15 | -2 | -4
7 | Revision_139/Jmol/src/org/openscience/jmol/PropertyGraph.java | 25 | 25 | d | Revision_140/Jmol/src/org/openscience/jmol/PropertyGraph.java | 20 | 20 | -5 | -5
8 | Revision_139/Jmol/src/org/openscience/jmol/PropertyGraph.java | 27 | 27 | c | Revision_140/Jmol/src/org/openscience/jmol/PropertyGraph.java | 22 | 22 | -5 | -5
9 | Revision_139/Jmol/src/org/openscience/jmol/PropertyGraph.java | 29 | 36 | c | Revision_140/Jmol/src/org/openscience/jmol/PropertyGraph.java | 24 | 26 | -5 | -10
10 | Revision_139/Jmol/src/org/openscience/jmol/PropertyGraph.java | 37 | 37 | a | Revision_140/Jmol/src/org/openscience/jmol/PropertyGraph.java | 28 | 29 | -9 | -8
11 | Revision_139/Jmol/src/org/openscience/jmol/PropertyGraph.java | 39 | 39 | d | Revision_140/Jmol/src/org/openscience/jmol/PropertyGraph.java | 30 | 30 | -9 | -9
12 | Revision_139/Jmol/src/org/openscience/jmol/PropertyGraph.java | 90 | 92 | c | Revision_140/Jmol/src/org/openscience/jmol/PropertyGraph.java | 81 | 90 | -9 | -2
13 | Revision_139/Jmol/src/org/openscience/jmol/PropertyGraph.java | 93 | 93 | a | Revision_140/Jmol/src/org/openscience/jmol/PropertyGraph.java | 92 | 94 | -1 | 1
14 | Revision_139/Jmol/src/org/openscience/jmol/PropertyGraph.java | 95 | 97 | c | Revision_140/Jmol/src/org/openscience/jmol/PropertyGraph.java | 96 | 96 | 1 | -1
15 | Revision_139/Jmol/src/org/openscience/jmol/PropertyGraph.java | 101 | 102 | c | Revision_140/Jmol/src/org/openscience/jmol/PropertyGraph.java | 100 | 101 | -1 | -1
16 | Revision_139/Jmol/src/org/openscience/jmol/PropertyGraph.java | 104 | 108 | c | Revision_140/Jmol/src/org/openscience/jmol/PropertyGraph.java | 103 | 103 | -1 | -5
17 | Revision_139/Jmol/src/org/openscience/jmol/PropertyGraph.java | 113 | 115 | c | Revision_140/Jmol/src/org/openscience/jmol/PropertyGraph.java | 108 | 112 | -5 | -3
18 | Revision_139/Jmol/src/org/openscience/jmol/PropertyGraph.java | 143 | 143 | c | Revision_140/Jmol/src/org/openscience/jmol/PropertyGraph.java | 140 | 140 | -3 | -3
19 | Revision_139/Jmol/src/org/openscience/jmol/PropertyGraph.java | 145 | 145 | c | Revision_140/Jmol/src/org/openscience/jmol/PropertyGraph.java | 142 | 145 | -3 | 0
20 | Revision_139/Jmol/src/org/openscience/jmol/PropertyGraph.java | 256 | 260 | c | Revision_140/Jmol/src/org/openscience/jmol/PropertyGraph.java | 256 | 259 | 0 | -1
21 | Revision_139/Jmol/src/org/openscience/jmol/PropertyGraph.java | 292 | 292 | a | Revision_140/Jmol/src/org/openscience/jmol/PropertyGraph.java | 292 | 421 | 0 | 129
