counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_673/Jmol/src/org/openscience/jmol/DisplayPanel.java | 44 | 44 | c | Revision_674/Jmol/src/org/openscience/jmol/DisplayPanel.java | 44 | 45 | 0 | 1
2 | Revision_673/Jmol/src/org/openscience/jmol/DisplayPanel.java | 62 | 64 | c | Revision_674/Jmol/src/org/openscience/jmol/DisplayPanel.java | 63 | 69 | 1 | 5
3 | Revision_673/Jmol/src/org/openscience/jmol/DisplayPanel.java | 67 | 67 | a | Revision_674/Jmol/src/org/openscience/jmol/DisplayPanel.java | 73 | 73 | 6 | 6
4 | Revision_673/Jmol/src/org/openscience/jmol/DisplayPanel.java | 72 | 72 | d | Revision_674/Jmol/src/org/openscience/jmol/DisplayPanel.java | 77 | 77 | 5 | 5
5 | Revision_673/Jmol/src/org/openscience/jmol/DisplayPanel.java | 133 | 138 | c | Revision_674/Jmol/src/org/openscience/jmol/DisplayPanel.java | 138 | 139 | 5 | 1
6 | Revision_673/Jmol/src/org/openscience/jmol/DisplayPanel.java | 141 | 146 | c | Revision_674/Jmol/src/org/openscience/jmol/DisplayPanel.java | 142 | 143 | 1 | -3
7 | Revision_673/Jmol/src/org/openscience/jmol/DisplayPanel.java | 149 | 154 | c | Revision_674/Jmol/src/org/openscience/jmol/DisplayPanel.java | 146 | 147 | -3 | -7
8 | Revision_673/Jmol/src/org/openscience/jmol/DisplayPanel.java | 157 | 158 | c | Revision_674/Jmol/src/org/openscience/jmol/DisplayPanel.java | 150 | 158 | -7 | 0
9 | Revision_673/Jmol/src/org/openscience/jmol/DisplayPanel.java | 165 | 167 | c | Revision_674/Jmol/src/org/openscience/jmol/DisplayPanel.java | 165 | 166 | 0 | -1
10 | Revision_673/Jmol/src/org/openscience/jmol/DisplayPanel.java | 169 | 170 | c | Revision_674/Jmol/src/org/openscience/jmol/DisplayPanel.java | 168 | 170 | -1 | 0
11 | Revision_673/Jmol/src/org/openscience/jmol/DisplayPanel.java | 172 | 186 | c | Revision_674/Jmol/src/org/openscience/jmol/DisplayPanel.java | 172 | 185 | 0 | -1
12 | Revision_673/Jmol/src/org/openscience/jmol/DisplayPanel.java | 190 | 193 | c | Revision_674/Jmol/src/org/openscience/jmol/DisplayPanel.java | 189 | 191 | -1 | -2
13 | Revision_673/Jmol/src/org/openscience/jmol/DisplayPanel.java | 196 | 199 | c | Revision_674/Jmol/src/org/openscience/jmol/DisplayPanel.java | 194 | 197 | -2 | -2
