counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_1336/Jmol/src/JmolApplet.java | 3 | 4 | c | Revision_1337/Jmol/src/JmolApplet.java | 3 | 4 | 0 | 0
2 | Revision_1336/Jmol/src/JmolApplet.java | 270 | 270 | d | Revision_1337/Jmol/src/JmolApplet.java | 269 | 269 | -1 | -1
3 | Revision_1336/Jmol/src/JmolApplet.java | 272 | 274 | c | Revision_1337/Jmol/src/JmolApplet.java | 271 | 271 | -1 | -3
4 | Revision_1336/Jmol/src/JmolApplet.java | 282 | 282 | c | Revision_1337/Jmol/src/JmolApplet.java | 279 | 279 | -3 | -3
5 | Revision_1336/Jmol/src/org/openscience/jmol/app/Jmol.java | 3 | 4 | c | Revision_1337/Jmol/src/org/openscience/jmol/app/Jmol.java | 3 | 4 | 0 | 0
6 | Revision_1336/Jmol/src/org/openscience/jmol/app/Jmol.java | 435 | 435 | a | Revision_1337/Jmol/src/org/openscience/jmol/app/Jmol.java | 436 | 436 | 1 | 1
7 | Revision_1336/Jmol/src/org/openscience/jmol/app/Jmol.java | 436 | 436 | a | Revision_1337/Jmol/src/org/openscience/jmol/app/Jmol.java | 438 | 439 | 2 | 3
8 | Revision_1336/Jmol/src/org/openscience/jmol/app/Jmol.java | 1109 | 1109 | a | Revision_1337/Jmol/src/org/openscience/jmol/app/Jmol.java | 1113 | 1113 | 4 | 4
9 | Revision_1336/Jmol/src/org/openscience/jmol/app/Jmol.java | 1132 | 1132 | a | Revision_1337/Jmol/src/org/openscience/jmol/app/Jmol.java | 1137 | 1137 | 5 | 5
10 | Revision_1336/Jmol/src/org/openscience/jmol/app/Jmol.java | 1294 | 1294 | a | Revision_1337/Jmol/src/org/openscience/jmol/app/Jmol.java | 1300 | 1300 | 6 | 6
11 | Revision_1336/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 3 | 4 | c | Revision_1337/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 3 | 4 | 0 | 0
12 | Revision_1336/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 49 | 49 | d | Revision_1337/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 48 | 48 | -1 | -1
13 | Revision_1336/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 182 | 182 | d | Revision_1337/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 180 | 180 | -2 | -2
14 | Revision_1336/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 204 | 204 | d | Revision_1337/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 201 | 201 | -3 | -3
15 | Revision_1336/Jmol/src/org/openscience/jmol/viewer/JmolViewer.java | 3 | 4 | c | Revision_1337/Jmol/src/org/openscience/jmol/viewer/JmolViewer.java | 3 | 4 | 0 | 0
16 | Revision_1336/Jmol/src/org/openscience/jmol/viewer/JmolViewer.java | 707 | 712 | c | Revision_1337/Jmol/src/org/openscience/jmol/viewer/JmolViewer.java | 707 | 708 | 0 | -4
17 | Revision_1336/Jmol/src/org/openscience/jmol/viewer/JmolViewer.java | 720 | 720 | a | Revision_1337/Jmol/src/org/openscience/jmol/viewer/JmolViewer.java | 717 | 717 | -3 | -3
18 | Revision_1336/Jmol/src/org/openscience/jmol/viewer/JmolViewer.java | 723 | 728 | c | Revision_1337/Jmol/src/org/openscience/jmol/viewer/JmolViewer.java | 720 | 733 | -3 | 5
19 | Revision_1336/Jmol/src/org/openscience/jmol/viewer/managers/FileManager.java | 3 | 4 | c | Revision_1337/Jmol/src/org/openscience/jmol/viewer/managers/FileManager.java | 3 | 4 | 0 | 0
