counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_2270/Jmol/src/org/openscience/jmol/viewer/JmolConstants.java | 3 | 4 | c | Revision_2271/Jmol/src/org/openscience/jmol/viewer/JmolConstants.java | 3 | 4 | 0 | 0
2 | Revision_2270/Jmol/src/org/openscience/jmol/viewer/JmolConstants.java | 35 | 35 | c | Revision_2271/Jmol/src/org/openscience/jmol/viewer/JmolConstants.java | 35 | 35 | 0 | 0
3 | Revision_2270/Jmol/src/org/openscience/jmol/viewer/JmolConstants.java | 1532 | 1532 | a | Revision_2271/Jmol/src/org/openscience/jmol/viewer/JmolConstants.java | 1533 | 1533 | 1 | 1
4 | Revision_2270/Jmol/src/org/openscience/jmol/viewer/JmolConstants.java | 1535 | 1538 | c | Revision_2271/Jmol/src/org/openscience/jmol/viewer/JmolConstants.java | 1536 | 1539 | 1 | 1
5 | Revision_2270/Jmol/src/org/openscience/jmol/viewer/JmolConstants.java | 1539 | 1539 | a | Revision_2271/Jmol/src/org/openscience/jmol/viewer/JmolConstants.java | 1541 | 1541 | 2 | 2
6 | Revision_2270/Jmol/src/org/openscience/jmol/viewer/JmolConstants.java | 1542 | 1542 | c | Revision_2271/Jmol/src/org/openscience/jmol/viewer/JmolConstants.java | 1544 | 1544 | 2 | 2
7 | Revision_2270/Jmol/src/org/openscience/jmol/viewer/JmolConstants.java | 1547 | 1547 | c | Revision_2271/Jmol/src/org/openscience/jmol/viewer/JmolConstants.java | 1549 | 1549 | 2 | 2
8 | Revision_2270/Jmol/src/org/openscience/jmol/viewer/JmolConstants.java | 1549 | 1549 | c | Revision_2271/Jmol/src/org/openscience/jmol/viewer/JmolConstants.java | 1551 | 1551 | 2 | 2
9 | Revision_2270/Jmol/src/org/openscience/jmol/viewer/JmolConstants.java | 1551 | 1557 | c | Revision_2271/Jmol/src/org/openscience/jmol/viewer/JmolConstants.java | 1553 | 1561 | 2 | 4
10 | Revision_2270/Jmol/src/org/openscience/jmol/viewer/JmolConstants.java | 1559 | 1559 | c | Revision_2271/Jmol/src/org/openscience/jmol/viewer/JmolConstants.java | 1563 | 1563 | 4 | 4
11 | Revision_2270/Jmol/src/org/openscience/jmol/viewer/datamodel/Group.java | 3 | 4 | c | Revision_2271/Jmol/src/org/openscience/jmol/viewer/datamodel/Group.java | 3 | 4 | 0 | 0
12 | Revision_2270/Jmol/src/org/openscience/jmol/viewer/datamodel/Group.java | 40 | 40 | a | Revision_2271/Jmol/src/org/openscience/jmol/viewer/datamodel/Group.java | 41 | 45 | 1 | 5
13 | Revision_2270/Jmol/src/org/openscience/jmol/viewer/datamodel/Group.java | 42 | 42 | a | Revision_2271/Jmol/src/org/openscience/jmol/viewer/datamodel/Group.java | 48 | 55 | 6 | 13
