counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_1525/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 3 | 4 | c | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 3 | 4 | 0 | 0
2 | Revision_1525/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 144 | 144 | c | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 144 | 145 | 0 | 1
3 | Revision_1525/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 154 | 154 | c | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 155 | 156 | 1 | 2
4 | Revision_1525/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 178 | 178 | c | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 180 | 180 | 2 | 2
5 | Revision_1525/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 3 | 4 | c | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 3 | 4 | 0 | 0
6 | Revision_1525/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 58 | 58 | c | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 58 | 58 | 0 | 0
7 | Revision_1525/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 135 | 135 | c | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 135 | 136 | 0 | 1
8 | Revision_1525/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 229 | 229 | c | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 230 | 230 | 1 | 1
9 | Revision_1525/Jmol/src/org/openscience/jmol/viewer/g3d/Graphics3D.java | 3 | 4 | c | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Graphics3D.java | 3 | 4 | 0 | 0
10 | Revision_1525/Jmol/src/org/openscience/jmol/viewer/g3d/Graphics3D.java | 464 | 464 | c | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Graphics3D.java | 464 | 469 | 0 | 5
11 | Revision_1525/Jmol/src/org/openscience/jmol/viewer/g3d/Graphics3D.java | 466 | 469 | c | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Graphics3D.java | 471 | 471 | 5 | 2
12 | Revision_1525/Jmol/src/org/openscience/jmol/viewer/g3d/Hermite3D.java | 3 | 4 | c | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Hermite3D.java | 3 | 4 | 0 | 0
13 | Revision_1525/Jmol/src/org/openscience/jmol/viewer/g3d/Hermite3D.java | 69 | 69 | c | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Hermite3D.java | 69 | 69 | 0 | 0
14 | Revision_1525/Jmol/src/org/openscience/jmol/viewer/g3d/Hermite3D.java | 71 | 72 | c | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Hermite3D.java | 71 | 71 | 0 | -1
15 | Revision_1525/Jmol/src/org/openscience/jmol/viewer/g3d/Hermite3D.java | 74 | 74 | d | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Hermite3D.java | 72 | 72 | -2 | -2
16 | Revision_1525/Jmol/src/org/openscience/jmol/viewer/g3d/Hermite3D.java | 79 | 79 | d | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Hermite3D.java | 76 | 76 | -3 | -3
17 | Revision_1525/Jmol/src/org/openscience/jmol/viewer/g3d/Hermite3D.java | 81 | 82 | c | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Hermite3D.java | 78 | 83 | -3 | 1
18 | Revision_1525/Jmol/src/org/openscience/jmol/viewer/g3d/Hermite3D.java | 96 | 96 | d | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Hermite3D.java | 96 | 96 | 0 | 0
19 | Revision_1525/Jmol/src/org/openscience/jmol/viewer/g3d/Hermite3D.java | 100 | 100 | a | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Hermite3D.java | 101 | 101 | 1 | 1
20 | Revision_1525/Jmol/src/org/openscience/jmol/viewer/g3d/Hermite3D.java | 104 | 104 | a | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Hermite3D.java | 106 | 106 | 2 | 2
21 | Revision_1525/Jmol/src/org/openscience/jmol/viewer/g3d/Hermite3D.java | 109 | 109 | a | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Hermite3D.java | 112 | 112 | 3 | 3
22 | Revision_1525/Jmol/src/org/openscience/jmol/viewer/g3d/Hermite3D.java | 111 | 111 | a | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Hermite3D.java | 115 | 115 | 4 | 4
