counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_2682/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | 2 | 4 | c | Revision_2683/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | 2 | 4 | 0 | 0
2 | Revision_2682/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | 66 | 66 | c | Revision_2683/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | 66 | 66 | 0 | 0
3 | Revision_2682/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | 68 | 68 | c | Revision_2683/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | 68 | 68 | 0 | 0
4 | Revision_2682/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | 140 | 140 | c | Revision_2683/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | 140 | 140 | 0 | 0
5 | Revision_2682/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | 142 | 142 | c | Revision_2683/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | 142 | 142 | 0 | 0
6 | Revision_2682/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | 221 | 221 | c | Revision_2683/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | 221 | 221 | 0 | 0
7 | Revision_2682/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | 223 | 223 | c | Revision_2683/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | 223 | 223 | 0 | 0
8 | Revision_2682/Jmol/src/org/jmol/adapter/smarter/SmarterJmolAdapter.java | 2 | 4 | c | Revision_2683/Jmol/src/org/jmol/adapter/smarter/SmarterJmolAdapter.java | 2 | 4 | 0 | 0
9 | Revision_2682/Jmol/src/org/jmol/adapter/smarter/SmarterJmolAdapter.java | 38 | 38 | c | Revision_2683/Jmol/src/org/jmol/adapter/smarter/SmarterJmolAdapter.java | 38 | 38 | 0 | 0
10 | Revision_2682/Jmol/src/org/jmol/adapter/smarter/SmarterJmolAdapter.java | 40 | 40 | c | Revision_2683/Jmol/src/org/jmol/adapter/smarter/SmarterJmolAdapter.java | 40 | 40 | 0 | 0
11 | Revision_2682/Jmol/src/org/jmol/adapter/smarter/SmarterJmolAdapter.java | 100 | 100 | c | Revision_2683/Jmol/src/org/jmol/adapter/smarter/SmarterJmolAdapter.java | 100 | 100 | 0 | 0
12 | Revision_2682/Jmol/src/org/jmol/adapter/smarter/SmarterJmolAdapter.java | 102 | 102 | c | Revision_2683/Jmol/src/org/jmol/adapter/smarter/SmarterJmolAdapter.java | 102 | 102 | 0 | 0
13 | Revision_2682/Jmol/src/org/jmol/adapter/smarter/SmarterJmolAdapter.java | 140 | 140 | c | Revision_2683/Jmol/src/org/jmol/adapter/smarter/SmarterJmolAdapter.java | 140 | 140 | 0 | 0
14 | Revision_2682/Jmol/src/org/jmol/adapter/smarter/SmarterJmolAdapter.java | 142 | 142 | c | Revision_2683/Jmol/src/org/jmol/adapter/smarter/SmarterJmolAdapter.java | 142 | 142 | 0 | 0
15 | Revision_2682/Jmol/src/org/jmol/api/JmolAdapter.java | 2 | 4 | c | Revision_2683/Jmol/src/org/jmol/api/JmolAdapter.java | 2 | 4 | 0 | 0
16 | Revision_2682/Jmol/src/org/jmol/api/JmolAdapter.java | 47 | 47 | c | Revision_2683/Jmol/src/org/jmol/api/JmolAdapter.java | 47 | 47 | 0 | 0
17 | Revision_2682/Jmol/src/org/jmol/api/JmolAdapter.java | 125 | 127 | c | Revision_2683/Jmol/src/org/jmol/api/JmolAdapter.java | 125 | 126 | 0 | -1
18 | Revision_2682/Jmol/src/org/jmol/api/JmolAdapter.java | 285 | 285 | c | Revision_2683/Jmol/src/org/jmol/api/JmolAdapter.java | 284 | 284 | -1 | -1
19 | Revision_2682/Jmol/src/org/jmol/api/JmolAdapter.java | 287 | 287 | c | Revision_2683/Jmol/src/org/jmol/api/JmolAdapter.java | 286 | 286 | -1 | -1
20 | Revision_2682/Jmol/src/org/jmol/g3d/Graphics3D.java | 2 | 4 | c | Revision_2683/Jmol/src/org/jmol/g3d/Graphics3D.java | 2 | 4 | 0 | 0
21 | Revision_2682/Jmol/src/org/jmol/g3d/Graphics3D.java | 761 | 761 | c | Revision_2683/Jmol/src/org/jmol/g3d/Graphics3D.java | 761 | 761 | 0 | 0
22 | Revision_2682/Jmol/src/org/jmol/g3d/Graphics3D.java | 763 | 763 | c | Revision_2683/Jmol/src/org/jmol/g3d/Graphics3D.java | 763 | 763 | 0 | 0
23 | Revision_2682/Jmol/src/org/jmol/g3d/Graphics3D.java | 1199 | 1199 | c | Revision_2683/Jmol/src/org/jmol/g3d/Graphics3D.java | 1199 | 1199 | 0 | 0
