counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 3 | 4 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 3 | 4 | 0 | 0
2 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 44 | 44 | a | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 45 | 45 | 1 | 1
3 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 46 | 47 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 47 | 48 | 1 | 1
4 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 50 | 50 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 51 | 51 | 1 | 1
5 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 57 | 57 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 58 | 58 | 1 | 1
6 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 68 | 68 | a | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 70 | 71 | 2 | 3
7 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 85 | 88 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 88 | 91 | 3 | 3
8 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 90 | 94 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 93 | 102 | 3 | 8
9 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 96 | 99 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 104 | 107 | 8 | 8
10 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 136 | 136 | a | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 145 | 145 | 9 | 9
11 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 140 | 140 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 149 | 149 | 9 | 9
12 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 144 | 145 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 153 | 154 | 9 | 9
13 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 153 | 153 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 162 | 162 | 9 | 9
14 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 155 | 156 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 164 | 165 | 9 | 9
15 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 159 | 161 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 168 | 170 | 9 | 9
16 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 166 | 166 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 175 | 175 | 9 | 9
17 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 168 | 168 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 177 | 178 | 9 | 10
18 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 175 | 184 | d | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 184 | 184 | 9 | 0
19 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 192 | 193 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 192 | 193 | 0 | 0
20 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 211 | 211 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 211 | 211 | 0 | 0
21 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 214 | 219 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 214 | 219 | 0 | 0
22 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 221 | 221 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 221 | 221 | 0 | 0
23 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 224 | 229 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 224 | 229 | 0 | 0
24 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 231 | 231 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 231 | 231 | 0 | 0
25 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 246 | 246 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 246 | 246 | 0 | 0
26 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 258 | 258 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 258 | 258 | 0 | 0
27 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 266 | 266 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 266 | 266 | 0 | 0
28 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 276 | 278 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 276 | 278 | 0 | 0
29 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 282 | 282 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 282 | 282 | 0 | 0
30 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 284 | 284 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 284 | 284 | 0 | 0
31 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 290 | 292 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 290 | 292 | 0 | 0
32 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 294 | 299 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 294 | 299 | 0 | 0
33 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 301 | 304 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/datamodel/BondRenderer.java | 301 | 304 | 0 | 0
34 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 3 | 4 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 3 | 4 | 0 | 0
35 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 52 | 52 | a | Revision_1527/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 53 | 53 | 1 | 1
36 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 55 | 55 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 56 | 57 | 1 | 2
37 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 71 | 71 | a | Revision_1527/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 74 | 74 | 3 | 3
38 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 83 | 83 | d | Revision_1527/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 85 | 85 | 2 | 2
39 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 85 | 85 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 87 | 87 | 2 | 2
40 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 87 | 88 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 89 | 90 | 2 | 2
41 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 94 | 95 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 96 | 97 | 2 | 2
42 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 99 | 99 | a | Revision_1527/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 102 | 122 | 3 | 23
43 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 101 | 101 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 124 | 125 | 23 | 24
44 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 104 | 104 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 128 | 128 | 24 | 24
45 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 109 | 109 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 133 | 133 | 24 | 24
46 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 111 | 111 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 135 | 135 | 24 | 24
47 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 114 | 114 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 138 | 138 | 24 | 24
48 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 119 | 119 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 143 | 143 | 24 | 24
49 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 122 | 136 | d | Revision_1527/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 145 | 145 | 23 | 9
50 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 139 | 139 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 148 | 148 | 9 | 9
51 | Revision_1526/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 143 | 143 | c | Revision_1527/Jmol/src/org/openscience/jmol/viewer/g3d/Cylinder3D.java | 152 | 155 | 9 | 12
