counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_95/Jmol/src/org/openscience/jmol/CMLReader.java | 24 | 29 | c | Revision_96/Jmol/src/org/openscience/jmol/CMLReader.java | 24 | 29 | 0 | 0
2 | Revision_95/Jmol/src/org/openscience/jmol/CMLReader.java | 31 | 32 | c | Revision_96/Jmol/src/org/openscience/jmol/CMLReader.java | 31 | 32 | 0 | 0
3 | Revision_95/Jmol/src/org/openscience/jmol/CMLReader.java | 34 | 60 | c | Revision_96/Jmol/src/org/openscience/jmol/CMLReader.java | 34 | 60 | 0 | 0
4 | Revision_95/Jmol/src/org/openscience/jmol/CMLReader.java | 63 | 66 | c | Revision_96/Jmol/src/org/openscience/jmol/CMLReader.java | 63 | 66 | 0 | 0
5 | Revision_95/Jmol/src/org/openscience/jmol/CMLSaver.java | 78 | 78 | c | Revision_96/Jmol/src/org/openscience/jmol/CMLSaver.java | 78 | 78 | 0 | 0
6 | Revision_95/Jmol/src/org/openscience/jmol/ChemFile.java | 51 | 51 | c | Revision_96/Jmol/src/org/openscience/jmol/ChemFile.java | 51 | 52 | 0 | 1
7 | Revision_95/Jmol/src/org/openscience/jmol/ChemFile.java | 82 | 83 | c | Revision_96/Jmol/src/org/openscience/jmol/ChemFile.java | 83 | 92 | 1 | 9
8 | Revision_95/Jmol/src/org/openscience/jmol/ChemFrame.java | 70 | 71 | c | Revision_96/Jmol/src/org/openscience/jmol/ChemFrame.java | 70 | 73 | 0 | 2
9 | Revision_95/Jmol/src/org/openscience/jmol/ChemFrame.java | 160 | 160 | a | Revision_96/Jmol/src/org/openscience/jmol/ChemFrame.java | 163 | 163 | 3 | 3
10 | Revision_95/Jmol/src/org/openscience/jmol/ChemFrame.java | 185 | 185 | a | Revision_96/Jmol/src/org/openscience/jmol/ChemFrame.java | 189 | 189 | 4 | 4
11 | Revision_95/Jmol/src/org/openscience/jmol/ChemFrame.java | 205 | 206 | c | Revision_96/Jmol/src/org/openscience/jmol/ChemFrame.java | 209 | 210 | 4 | 4
12 | Revision_95/Jmol/src/org/openscience/jmol/ChemFrame.java | 212 | 212 | a | Revision_96/Jmol/src/org/openscience/jmol/ChemFrame.java | 217 | 236 | 5 | 24
13 | Revision_95/Jmol/src/org/openscience/jmol/ChemFrame.java | 392 | 392 | c | Revision_96/Jmol/src/org/openscience/jmol/ChemFrame.java | 416 | 416 | 24 | 24
14 | Revision_95/Jmol/src/org/openscience/jmol/ChemFrame.java | 410 | 412 | c | Revision_96/Jmol/src/org/openscience/jmol/ChemFrame.java | 434 | 436 | 24 | 24
15 | Revision_95/Jmol/src/org/openscience/jmol/ChemFrame.java | 419 | 434 | c | Revision_96/Jmol/src/org/openscience/jmol/ChemFrame.java | 443 | 458 | 24 | 24
16 | Revision_95/Jmol/src/org/openscience/jmol/ChemFrame.java | 437 | 443 | c | Revision_96/Jmol/src/org/openscience/jmol/ChemFrame.java | 461 | 467 | 24 | 24
17 | Revision_95/Jmol/src/org/openscience/jmol/Gaussian94Reader.java | 99 | 100 | c | Revision_96/Jmol/src/org/openscience/jmol/Gaussian94Reader.java | 99 | 100 | 0 | 0
18 | Revision_95/Jmol/src/org/openscience/jmol/Gaussian98Reader.java | 100 | 101 | c | Revision_96/Jmol/src/org/openscience/jmol/Gaussian98Reader.java | 100 | 101 | 0 | 0
19 | Revision_95/Jmol/src/org/openscience/jmol/GaussianFile.java | 106 | 107 | c | Revision_96/Jmol/src/org/openscience/jmol/GaussianFile.java | 106 | 107 | 0 | 0
20 | Revision_95/Jmol/src/org/openscience/jmol/JMolCDO.java | 95 | 97 | c | Revision_96/Jmol/src/org/openscience/jmol/JMolCDO.java | 95 | 97 | 0 | 0
21 | Revision_95/Jmol/src/org/openscience/jmol/JMolCDO.java | 99 | 99 | c | Revision_96/Jmol/src/org/openscience/jmol/JMolCDO.java | 99 | 99 | 0 | 0
22 | Revision_95/Jmol/src/org/openscience/jmol/JMolCDO.java | 101 | 101 | c | Revision_96/Jmol/src/org/openscience/jmol/JMolCDO.java | 101 | 101 | 0 | 0
23 | Revision_95/Jmol/src/org/openscience/jmol/JMolCDO.java | 103 | 103 | c | Revision_96/Jmol/src/org/openscience/jmol/JMolCDO.java | 103 | 103 | 0 | 0
24 | Revision_95/Jmol/src/org/openscience/jmol/JMolCDO.java | 105 | 105 | c | Revision_96/Jmol/src/org/openscience/jmol/JMolCDO.java | 105 | 105 | 0 | 0
25 | Revision_95/Jmol/src/org/openscience/jmol/JMolCDO.java | 107 | 107 | c | Revision_96/Jmol/src/org/openscience/jmol/JMolCDO.java | 107 | 107 | 0 | 0
26 | Revision_95/Jmol/src/org/openscience/jmol/Jmol.java | 66 | 66 | a | Revision_96/Jmol/src/org/openscience/jmol/Jmol.java | 67 | 67 | 1 | 1
27 | Revision_95/Jmol/src/org/openscience/jmol/Jmol.java | 127 | 127 | c | Revision_96/Jmol/src/org/openscience/jmol/Jmol.java | 128 | 128 | 1 | 1
28 | Revision_95/Jmol/src/org/openscience/jmol/Jmol.java | 128 | 128 | a | Revision_96/Jmol/src/org/openscience/jmol/Jmol.java | 130 | 130 | 2 | 2
29 | Revision_95/Jmol/src/org/openscience/jmol/Jmol.java | 129 | 129 | a | Revision_96/Jmol/src/org/openscience/jmol/Jmol.java | 132 | 133 | 3 | 4
30 | Revision_95/Jmol/src/org/openscience/jmol/Jmol.java | 271 | 271 | a | Revision_96/Jmol/src/org/openscience/jmol/Jmol.java | 276 | 276 | 5 | 5
31 | Revision_95/Jmol/src/org/openscience/jmol/Jmol.java | 275 | 275 | c | Revision_96/Jmol/src/org/openscience/jmol/Jmol.java | 280 | 280 | 5 | 5
32 | Revision_95/Jmol/src/org/openscience/jmol/Jmol.java | 305 | 305 | a | Revision_96/Jmol/src/org/openscience/jmol/Jmol.java | 311 | 315 | 6 | 10
33 | Revision_95/Jmol/src/org/openscience/jmol/Jmol.java | 732 | 732 | a | Revision_96/Jmol/src/org/openscience/jmol/Jmol.java | 743 | 743 | 11 | 11
34 | Revision_95/Jmol/src/org/openscience/jmol/Jmol.java | 948 | 948 | a | Revision_96/Jmol/src/org/openscience/jmol/Jmol.java | 960 | 960 | 12 | 12
35 | Revision_95/Jmol/src/org/openscience/jmol/Jmol.java | 950 | 950 | c | Revision_96/Jmol/src/org/openscience/jmol/Jmol.java | 962 | 962 | 12 | 12
36 | Revision_95/Jmol/src/org/openscience/jmol/XYZFile.java | 67 | 67 | c | Revision_96/Jmol/src/org/openscience/jmol/XYZFile.java | 67 | 67 | 0 | 0
37 | Revision_95/Jmol/src/org/openscience/jmol/XYZReader.java | 205 | 205 | c | Revision_96/Jmol/src/org/openscience/jmol/XYZReader.java | 205 | 205 | 0 | 0
38 | Revision_95/Jmol/src/org/openscience/jmol/XYZReader.java | 207 | 208 | c | Revision_96/Jmol/src/org/openscience/jmol/XYZReader.java | 207 | 208 | 0 | 0
39 | Revision_95/Jmol/src/org/openscience/jmol/XYZSaver.java | 89 | 89 | c | Revision_96/Jmol/src/org/openscience/jmol/XYZSaver.java | 89 | 89 | 0 | 0
