counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_1310/Jmol/src/org/openscience/jmol/app/Jmol.java | 3 | 4 | c | Revision_1311/Jmol/src/org/openscience/jmol/app/Jmol.java | 3 | 4 | 0 | 0
2 | Revision_1310/Jmol/src/org/openscience/jmol/app/Jmol.java | 1400 | 1400 | a | Revision_1311/Jmol/src/org/openscience/jmol/app/Jmol.java | 1401 | 1403 | 1 | 3
3 | Revision_1310/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 3 | 4 | c | Revision_1311/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 3 | 4 | 0 | 0
4 | Revision_1310/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 28 | 28 | a | Revision_1311/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 29 | 31 | 1 | 3
5 | Revision_1310/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 47 | 47 | c | Revision_1311/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 50 | 50 | 3 | 3
6 | Revision_1310/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 74 | 74 | a | Revision_1311/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 78 | 78 | 4 | 4
7 | Revision_1310/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 77 | 77 | a | Revision_1311/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 82 | 98 | 5 | 21
8 | Revision_1310/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 111 | 111 | c | Revision_1311/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 132 | 133 | 21 | 22
9 | Revision_1310/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 147 | 147 | c | Revision_1311/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 169 | 169 | 22 | 22
10 | Revision_1310/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 156 | 156 | c | Revision_1311/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 178 | 178 | 22 | 22
11 | Revision_1310/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 169 | 169 | c | Revision_1311/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 191 | 191 | 22 | 22
12 | Revision_1310/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 199 | 199 | c | Revision_1311/Jmol/src/org/openscience/jmol/app/RecentFilesDialog.java | 221 | 221 | 22 | 22
13 | Revision_1310/Jmol/src/org/openscience/jmol/viewer/managers/FileManager.java | 3 | 4 | c | Revision_1311/Jmol/src/org/openscience/jmol/viewer/managers/FileManager.java | 3 | 4 | 0 | 0
14 | Revision_1310/Jmol/src/org/openscience/jmol/viewer/managers/FileManager.java | 129 | 129 | a | Revision_1311/Jmol/src/org/openscience/jmol/viewer/managers/FileManager.java | 130 | 130 | 1 | 1
15 | Revision_1310/Jmol/src/org/openscience/jmol/viewer/managers/FileManager.java | 134 | 134 | c | Revision_1311/Jmol/src/org/openscience/jmol/viewer/managers/FileManager.java | 135 | 137 | 1 | 3
16 | Revision_1310/Jmol/src/org/openscience/jmol/viewer/managers/FileManager.java | 139 | 139 | a | Revision_1311/Jmol/src/org/openscience/jmol/viewer/managers/FileManager.java | 143 | 143 | 4 | 4
17 | Revision_1310/Jmol/src/org/openscience/jmol/viewer/managers/FileManager.java | 146 | 146 | c | Revision_1311/Jmol/src/org/openscience/jmol/viewer/managers/FileManager.java | 150 | 151 | 4 | 5
