counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_832/Jmol/src/org/openscience/jmol/DisplayControl.java | 3 | 4 | c | Revision_833/Jmol/src/org/openscience/jmol/DisplayControl.java | 3 | 4 | 0 | 0
2 | Revision_832/Jmol/src/org/openscience/jmol/DisplayControl.java | 850 | 850 | a | Revision_833/Jmol/src/org/openscience/jmol/DisplayControl.java | 851 | 878 | 1 | 28
3 | Revision_832/Jmol/src/org/openscience/jmol/Distributor.java | 3 | 4 | c | Revision_833/Jmol/src/org/openscience/jmol/Distributor.java | 3 | 4 | 0 | 0
4 | Revision_832/Jmol/src/org/openscience/jmol/Distributor.java | 67 | 67 | a | Revision_833/Jmol/src/org/openscience/jmol/Distributor.java | 68 | 72 | 1 | 5
5 | Revision_832/Jmol/src/org/openscience/jmol/Distributor.java | 85 | 85 | a | Revision_833/Jmol/src/org/openscience/jmol/Distributor.java | 91 | 99 | 6 | 14
6 | Revision_832/Jmol/src/org/openscience/jmol/RepaintManager.java | 3 | 4 | c | Revision_833/Jmol/src/org/openscience/jmol/RepaintManager.java | 3 | 4 | 0 | 0
7 | Revision_832/Jmol/src/org/openscience/jmol/RepaintManager.java | 124 | 127 | c | Revision_833/Jmol/src/org/openscience/jmol/RepaintManager.java | 124 | 127 | 0 | 0
8 | Revision_832/Jmol/src/org/openscience/jmol/script/Eval.java | 3 | 4 | c | Revision_833/Jmol/src/org/openscience/jmol/script/Eval.java | 3 | 4 | 0 | 0
9 | Revision_832/Jmol/src/org/openscience/jmol/script/Eval.java | 282 | 282 | a | Revision_833/Jmol/src/org/openscience/jmol/script/Eval.java | 283 | 288 | 1 | 6
10 | Revision_832/Jmol/src/org/openscience/jmol/script/Eval.java | 303 | 303 | d | Revision_833/Jmol/src/org/openscience/jmol/script/Eval.java | 308 | 308 | 5 | 5
11 | Revision_832/Jmol/src/org/openscience/jmol/script/Eval.java | 311 | 311 | d | Revision_833/Jmol/src/org/openscience/jmol/script/Eval.java | 315 | 315 | 4 | 4
12 | Revision_832/Jmol/src/org/openscience/jmol/script/Eval.java | 360 | 360 | a | Revision_833/Jmol/src/org/openscience/jmol/script/Eval.java | 365 | 368 | 5 | 8
13 | Revision_832/Jmol/src/org/openscience/jmol/script/Eval.java | 882 | 882 | a | Revision_833/Jmol/src/org/openscience/jmol/script/Eval.java | 891 | 949 | 9 | 67
