globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
167 | Revision_412/Jmol/src/com/obrador/JpegEncoder.java | 483 | 493 | 1 | 380 | initMatrix | private void initMatrix(int quality) | 385 | 591 | com.obrador | DCT
168 | Revision_412/Jmol/src/com/obrador/JpegEncoder.java | 571 | 581 | 1 | 380 | initMatrix | private void initMatrix(int quality) | 385 | 591 | com.obrador | DCT
169 | Revision_412/Jmol/src/com/obrador/JpegEncoder.java | 963 | 983 | 2 | 177 | bufferIt | void bufferIt(BufferedOutputStream outStream, int code,int size) | 953 | 987 | com.obrador | Huffman
170 | Revision_412/Jmol/src/com/obrador/JpegEncoder.java | 992 | 1011 | 2 | 238 | flushBuffer | void flushBuffer(BufferedOutputStream outStream) | 989 | 1022 | com.obrador | Huffman
171 | Revision_412/Jmol/src/com/obrador/JpegEncoder.java | 1049 | 1054 | 3 | 379 | initHuf | public void initHuf() | 1030 | 1188 | com.obrador | Huffman
172 | Revision_412/Jmol/src/com/obrador/JpegEncoder.java | 1120 | 1125 | 3 | 379 | initHuf | public void initHuf() | 1030 | 1188 | com.obrador | Huffman
174 | Revision_412/Jmol/src/com/obrador/JpegEncoder.java | 1156 | 1161 | 3 | 379 | initHuf | public void initHuf() | 1030 | 1188 | com.obrador | Huffman
173 | Revision_412/Jmol/src/com/obrador/JpegEncoder.java | 1085 | 1090 | 3 | 379 | initHuf | public void initHuf() | 1030 | 1188 | com.obrador | Huffman
175 | Revision_412/Jmol/src/com/obrador/JpegEncoder.java | 1062 | 1070 | 4 | 379 | initHuf | public void initHuf() | 1030 | 1188 | com.obrador | Huffman
176 | Revision_412/Jmol/src/com/obrador/JpegEncoder.java | 1169 | 1177 | 4 | 379 | initHuf | public void initHuf() | 1030 | 1188 | com.obrador | Huffman
177 | Revision_412/Jmol/src/com/obrador/JpegEncoder.java | 1133 | 1141 | 4 | 379 | initHuf | public void initHuf() | 1030 | 1188 | com.obrador | Huffman
178 | Revision_412/Jmol/src/com/obrador/JpegEncoder.java | 1098 | 1106 | 4 | 379 | initHuf | public void initHuf() | 1030 | 1188 | com.obrador | Huffman
689 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 479 | 483 | 5 | 1021 | PrintfFormat | public PrintfFormat(Locale locale, String fmtArg) | 472 | 538 | freeware | PrintfFormat
690 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 532 | 536 | 5 | 1021 | PrintfFormat | public PrintfFormat(Locale locale, String fmtArg) | 472 | 538 | freeware | PrintfFormat
691 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 669 | 687 | 6 | 1073 | sprintf | public String sprintf(int x) throws IllegalArgumentException | 669 | 687 | freeware | PrintfFormat
694 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 697 | 715 | 6 | 1074 | sprintf | public String sprintf(long x) throws IllegalArgumentException | 697 | 715 | freeware | PrintfFormat
693 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 725 | 743 | 6 | 1072 | sprintf | public String sprintf(double x) throws IllegalArgumentException | 725 | 743 | freeware | PrintfFormat
692 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 752 | 770 | 6 | 1071 | sprintf | public String sprintf(String x) throws IllegalArgumentException | 752 | 770 | freeware | PrintfFormat
695 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1277 | 1283 | 7 | NULL | NULL | NULL | NULL | NULL |  | 
696 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1599 | 1605 | 7 | NULL | NULL | NULL | NULL | NULL |  | 
697 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1293 | 1299 | 8 | NULL | NULL | NULL | NULL | NULL |  | 
698 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1618 | 1624 | 8 | NULL | NULL | NULL | NULL | NULL |  | 
699 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1302 | 1327 | 9 | NULL | NULL | NULL | NULL | NULL |  | 
700 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1627 | 1652 | 9 | NULL | NULL | NULL | NULL | NULL |  | 
701 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1305 | 1314 | 10 | NULL | NULL | NULL | NULL | NULL |  | 
702 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 2264 | 2273 | 10 | 1048 | printGFormat | private String printGFormat(double x) | 2218 | 2339 | freeware | PrintfFormat
703 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1630 | 1639 | 10 | NULL | NULL | NULL | NULL | NULL |  | 
701 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1306 | 1310 | 11 | NULL | NULL | NULL | NULL | NULL |  | 
704 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1318 | 1322 | 11 | NULL | NULL | NULL | NULL | NULL |  | 
705 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 2297 | 2301 | 11 | 1048 | printGFormat | private String printGFormat(double x) | 2218 | 2339 | freeware | PrintfFormat
706 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 2277 | 2281 | 11 | 1048 | printGFormat | private String printGFormat(double x) | 2218 | 2339 | freeware | PrintfFormat
702 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 2265 | 2269 | 11 | 1048 | printGFormat | private String printGFormat(double x) | 2218 | 2339 | freeware | PrintfFormat
703 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1631 | 1635 | 11 | NULL | NULL | NULL | NULL | NULL |  | 
707 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1643 | 1647 | 11 | NULL | NULL | NULL | NULL | NULL |  | 
704 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1314 | 1326 | 12 | NULL | NULL | NULL | NULL | NULL |  | 
706 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 2273 | 2285 | 12 | 1048 | printGFormat | private String printGFormat(double x) | 2218 | 2339 | freeware | PrintfFormat
707 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1639 | 1651 | 12 | NULL | NULL | NULL | NULL | NULL |  | 
708 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1420 | 1447 | 13 | NULL | NULL | NULL | NULL | NULL |  | 
709 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1875 | 1902 | 13 | NULL | NULL | NULL | NULL | NULL |  | 
710 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1429 | 1433 | 14 | NULL | NULL | NULL | NULL | NULL |  | 
712 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1477 | 1481 | 14 | NULL | NULL | NULL | NULL | NULL |  | 
711 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1932 | 1936 | 14 | NULL | NULL | NULL | NULL | NULL |  | 
713 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1884 | 1888 | 14 | NULL | NULL | NULL | NULL | NULL |  | 
714 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1455 | 1462 | 15 | NULL | NULL | NULL | NULL | NULL |  | 
715 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1910 | 1917 | 15 | NULL | NULL | NULL | NULL | NULL |  | 
716 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1489 | 1507 | 16 | NULL | NULL | NULL | NULL | NULL |  | 
717 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1944 | 1962 | 16 | NULL | NULL | NULL | NULL | NULL |  | 
718 | Revision_412/Jmol/src/freeware/PrintfFormat.java | 1524 | 1537 | 17 | 1024 | fFormatString | private String fFormatString(double x) | 1520 | 1551 | freeware | PrintfFormat
