Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
714 | Revision_714/Jmol/src/com/obrador/JpegEncoder.java | U | 483 | 493 | 6 | 228355 | 1 | 100
714 | Revision_714/Jmol/src/com/obrador/JpegEncoder.java | U | 571 | 581 | 6 | 228356 | 1 | 100
714 | Revision_714/Jmol/src/com/obrador/JpegEncoder.java | U | 963 | 983 | 19 | 228357 | 2 | 100
714 | Revision_714/Jmol/src/com/obrador/JpegEncoder.java | U | 992 | 1011 | 19 | 228358 | 2 | 100
714 | Revision_714/Jmol/src/com/obrador/JpegEncoder.java | U | 1049 | 1054 | 5 | 228359 | 3 | 100
714 | Revision_714/Jmol/src/com/obrador/JpegEncoder.java | U | 1120 | 1125 | 5 | 228360 | 3 | 100
714 | Revision_714/Jmol/src/com/obrador/JpegEncoder.java | U | 1085 | 1090 | 5 | 228361 | 3 | 100
714 | Revision_714/Jmol/src/com/obrador/JpegEncoder.java | U | 1156 | 1161 | 5 | 228362 | 3 | 100
714 | Revision_714/Jmol/src/com/obrador/JpegEncoder.java | U | 1062 | 1070 | 8 | 228363 | 4 | 100
714 | Revision_714/Jmol/src/com/obrador/JpegEncoder.java | U | 1098 | 1106 | 8 | 228364 | 4 | 100
714 | Revision_714/Jmol/src/com/obrador/JpegEncoder.java | U | 1133 | 1141 | 8 | 228365 | 4 | 100
714 | Revision_714/Jmol/src/com/obrador/JpegEncoder.java | U | 1169 | 1177 | 8 | 228366 | 4 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 479 | 483 | 5 | 228367 | 5 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 532 | 536 | 5 | 228368 | 5 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 669 | 687 | 20 | 228369 | 6 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 697 | 715 | 20 | 228370 | 6 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 725 | 743 | 20 | 228371 | 6 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 752 | 770 | 20 | 228372 | 6 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1277 | 1283 | 7 | 228373 | 7 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1599 | 1605 | 7 | 228374 | 7 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1293 | 1299 | 8 | 228375 | 8 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1618 | 1624 | 8 | 228376 | 8 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1302 | 1327 | 27 | 228377 | 9 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1627 | 1652 | 27 | 228378 | 9 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1305 | 1314 | 10 | 228379 | 10 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 2264 | 2273 | 10 | 228380 | 10 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1630 | 1639 | 10 | 228381 | 10 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1306 | 1310 | 5 | 228382 | 11 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 2277 | 2281 | 5 | 228383 | 11 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1318 | 1322 | 5 | 228384 | 11 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 2297 | 2301 | 5 | 228385 | 11 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 2265 | 2269 | 5 | 228386 | 11 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1631 | 1635 | 5 | 228387 | 11 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1643 | 1647 | 5 | 228388 | 11 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1314 | 1326 | 13 | 228389 | 12 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 2273 | 2285 | 13 | 228390 | 12 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1639 | 1651 | 13 | 228391 | 12 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1420 | 1447 | 26 | 228392 | 13 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1875 | 1902 | 26 | 228393 | 13 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1429 | 1433 | 5 | 228394 | 14 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1932 | 1936 | 5 | 228395 | 14 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1477 | 1481 | 5 | 228396 | 14 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1884 | 1888 | 5 | 228397 | 14 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1455 | 1462 | 8 | 228398 | 15 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1910 | 1917 | 8 | 228399 | 15 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1489 | 1507 | 18 | 228400 | 16 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1944 | 1962 | 18 | 228401 | 16 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1524 | 1537 | 17 | 228402 | 17 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 2082 | 2095 | 17 | 228403 | 17 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 2225 | 2238 | 17 | 228404 | 17 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1537 | 1546 | 12 | 228405 | 18 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 2238 | 2247 | 12 | 228406 | 18 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 2095 | 2104 | 12 | 228407 | 18 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1677 | 1681 | 5 | 228408 | 19 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1717 | 1721 | 5 | 228409 | 19 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 1985 | 1989 | 5 | 228410 | 19 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 2899 | 2903 | 5 | 228411 | 20 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 2908 | 2912 | 5 | 228412 | 20 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 3227 | 3231 | 5 | 228413 | 21 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 3231 | 3235 | 5 | 228414 | 21 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 3438 | 3445 | 9 | 228415 | 22 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 3470 | 3477 | 9 | 228416 | 22 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 3492 | 3496 | 5 | 228417 | 23 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 3514 | 3518 | 5 | 228418 | 23 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 3538 | 3542 | 5 | 228419 | 23 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 3510 | 3529 | 18 | 228420 | 24 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 3534 | 3553 | 18 | 228421 | 24 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 3601 | 3605 | 5 | 228422 | 25 | 100
714 | Revision_714/Jmol/src/freeware/PrintfFormat.java | U | 3607 | 3611 | 5 | 228423 | 25 | 100
714 | Revision_714/Jmol/src/org/openscience/jmol/AboutDialog.java | U | 57 | 120 | 51 | 228424 | 26 | 100
714 | Revision_714/Jmol/src/org/openscience/jmol/HelpDialog.java | U | 57 | 120 | 51 | 228425 | 26 | 100
714 | Revision_714/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | U | 57 | 119 | 51 | 228426 | 26 | 100
714 | Revision_714/Jmol/src/org/openscience/jmol/AboutDialog.java | U | 122 | 126 | 5 | 228427 | 27 | 100
714 | Revision_714/Jmol/src/org/openscience/jmol/HelpDialog.java | U | 122 | 126 | 5 | 228428 | 27 | 100
714 | Revision_714/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | U | 121 | 125 | 5 | 228429 | 27 | 100
714 | Revision_714/Jmol/src/org/openscience/jmol/AboutDialog.java | U | 140 | 145 | 6 | 228430 | 28 | 100
714 | Revision_714/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | U | 139 | 144 | 6 | 228431 | 28 | 100
714 | Revision_714/Jmol/src/org/openscience/jmol/HelpDialog.java | U | 140 | 145 | 6 | 228432 | 28 | 100
714 | Revision_714/Jmol/src/org/openscience/jmol/AboutDialog.java | U | 158 | 184 | 21 | 228433 | 29 | 100
714 | Revision_714/Jmol/src/org/openscience/jmol/HelpDialog.java | U | 158 | 184 | 21 | 228434 | 29 | 100
714 | Revision_714/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | U | 157 | 183 | 21 | 228435 | 29 | 100
714 | Revision_714/Jmol/src/org/openscience/jmol/AboutDialog.java | U | 191 | 202 | 11 | 228436 | 30 | 100
714 | Revision_714/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | U | 190 | 201 | 11 | 228437 | 30 | 100
