revision,gcid1,gcid2,classId,sameFile,same_folder,file_distance,distance_bucket,dep_label,depth,similarity,filepath1,filepath2,folder1,folder2
649,783,1136,60,0,1,1,1,0,1,70,DisplayPanel.java,,,
649,1075,1076,61,1,1,1,1,0,1,70,,DisplayPanel.java,,
649,775,1079,62,1,1,0,0 (same dir),0,0,75,,DisplayPanel.java,,
649,775,1255,62,1,1,0,0 (same dir),0,0,75,,DisplayPanel.java,,
649,1079,1241,62,0,1,1,1,0,1,75,DisplayPanel.java,,,
649,1079,1255,62,1,1,0,0 (same dir),1,0,75,DisplayPanel.java,DisplayPanel.java,,
649,1241,1255,62,0,1,1,1,0,1,75,,DisplayPanel.java,,
649,327,789,74,0,1,1,1,0,1,75,,DisplayPanel.java,,
649,328,789,74,0,1,1,1,0,1,75,,DisplayPanel.java,,
649,329,789,74,0,1,1,1,0,1,75,,DisplayPanel.java,,
649,330,789,74,0,1,1,1,0,1,75,,DisplayPanel.java,,
649,332,789,74,0,1,1,1,0,1,75,,DisplayPanel.java,,
649,335,789,74,0,1,1,1,0,1,75,,DisplayPanel.java,,
649,718,789,74,0,1,1,1,0,1,75,,DisplayPanel.java,,
649,787,789,74,1,1,0,0 (same dir),0,0,75,,DisplayPanel.java,,
649,789,1092,74,0,1,1,1,0,1,75,DisplayPanel.java,,,
649,789,1093,74,0,1,1,1,0,1,75,DisplayPanel.java,,,
649,789,1116,74,0,1,1,1,0,1,75,DisplayPanel.java,,,
649,789,1193,74,0,1,1,1,0,1,75,DisplayPanel.java,,,
649,789,1243,74,0,1,1,1,0,1,75,DisplayPanel.java,,,
649,789,1244,74,0,1,1,1,0,1,75,DisplayPanel.java,,,
649,331,788,75,0,1,1,1,0,1,75,,DisplayPanel.java,,
649,333,788,75,0,1,1,1,0,1,75,,DisplayPanel.java,,
649,488,740,76,0,1,1,1,0,1,75,ChemFrame.java,,,
649,488,1038,76,1,1,0,0 (same dir),0,0,75,ChemFrame.java,,,
649,488,1181,76,0,1,1,1,0,1,75,ChemFrame.java,,,
649,1256,1257,115,0,1,1,1,1,1,88,ChemFrame.java,CrystalFrame.java,,
652,110,1258,157,0,1,1,1,0,1,72,,AtomShape.java,,
652,110,1259,157,0,1,1,1,0,1,72,,AtomShape.java,,
652,111,1258,157,0,1,1,1,0,1,72,,AtomShape.java,,
652,111,1259,157,0,1,1,1,0,1,72,,AtomShape.java,,
652,1057,1258,157,1,1,0,0 (same dir),0,0,100,,AtomShape.java,,
652,1057,1259,157,1,1,0,0 (same dir),0,0,100,,AtomShape.java,,
652,1058,1258,157,0,1,1,1,0,1,100,,AtomShape.java,,
652,1058,1259,157,0,1,1,1,0,1,100,,AtomShape.java,,
652,1251,1258,157,1,1,0,0 (same dir),0,0,75,,AtomShape.java,,
652,1251,1259,157,1,1,0,0 (same dir),0,0,75,,AtomShape.java,,
652,1258,1259,157,1,1,0,0 (same dir),1,0,77,AtomShape.java,AtomShape.java,,
654,110,1251,157,0,1,1,1,0,1,72,,AtomShape.java,,
654,110,1258,157,0,1,1,1,0,1,72,,AtomShape.java,,
654,110,1259,157,0,1,1,1,0,1,72,,AtomShape.java,,
654,110,1260,157,0,1,1,1,0,1,72,,AtomShape.java,,
654,111,1251,157,0,1,1,1,0,1,72,,AtomShape.java,,
654,111,1258,157,0,1,1,1,0,1,72,,AtomShape.java,,
654,111,1259,157,0,1,1,1,0,1,72,,AtomShape.java,,
654,111,1260,157,0,1,1,1,0,1,72,,AtomShape.java,,
654,1057,1251,157,1,1,0,0 (same dir),0,0,100,,AtomShape.java,,
654,1057,1258,157,1,1,0,0 (same dir),0,0,100,,AtomShape.java,,
654,1057,1259,157,1,1,0,0 (same dir),0,0,100,,AtomShape.java,,
654,1057,1260,157,1,1,0,0 (same dir),0,0,100,,AtomShape.java,,
654,1058,1251,157,0,1,1,1,0,1,100,,AtomShape.java,,
654,1058,1258,157,0,1,1,1,0,1,100,,AtomShape.java,,
654,1058,1259,157,0,1,1,1,0,1,100,,AtomShape.java,,
654,1058,1260,157,0,1,1,1,0,1,100,,AtomShape.java,,
654,1251,1258,157,1,1,0,0 (same dir),1,0,75,AtomShape.java,AtomShape.java,,
654,1251,1259,157,1,1,0,0 (same dir),1,0,75,AtomShape.java,AtomShape.java,,
654,1251,1260,157,1,1,0,0 (same dir),1,0,75,AtomShape.java,AtomShape.java,,
654,1258,1259,157,1,1,0,0 (same dir),1,0,77,AtomShape.java,AtomShape.java,,
654,1258,1260,157,1,1,0,0 (same dir),1,0,77,AtomShape.java,AtomShape.java,,
654,1259,1260,157,1,1,0,0 (same dir),1,0,77,AtomShape.java,AtomShape.java,,
671,321,322,35,1,1,0,0 (same dir),1,0,75,Measure.java,Measure.java,,
671,321,323,35,1,1,0,0 (same dir),1,0,75,Measure.java,Measure.java,,
671,321,324,35,1,1,0,0 (same dir),1,0,75,Measure.java,Measure.java,,
671,321,325,35,1,1,0,0 (same dir),1,0,75,Measure.java,Measure.java,,
671,321,326,35,1,1,0,0 (same dir),1,0,75,Measure.java,Measure.java,,
671,321,727,35,0,1,1,1,0,1,75,Measure.java,,,
671,322,323,35,1,1,0,0 (same dir),1,0,75,Measure.java,Measure.java,,
671,322,324,35,1,1,0,0 (same dir),1,0,75,Measure.java,Measure.java,,
671,322,325,35,1,1,0,0 (same dir),1,0,75,Measure.java,Measure.java,,
671,322,326,35,1,1,0,0 (same dir),1,0,75,Measure.java,Measure.java,,
671,322,727,35,0,1,1,1,0,1,75,Measure.java,,,
671,323,324,35,1,1,0,0 (same dir),1,0,75,Measure.java,Measure.java,,
671,323,325,35,1,1,0,0 (same dir),1,0,75,Measure.java,Measure.java,,
671,323,326,35,1,1,0,0 (same dir),1,0,75,Measure.java,Measure.java,,
671,323,727,35,0,1,1,1,0,1,75,Measure.java,,,
671,324,325,35,1,1,0,0 (same dir),1,0,75,Measure.java,Measure.java,,
671,324,326,35,1,1,0,0 (same dir),1,0,75,Measure.java,Measure.java,,
671,324,727,35,0,1,1,1,0,1,75,Measure.java,,,
671,325,326,35,1,1,0,0 (same dir),1,0,75,Measure.java,Measure.java,,
671,325,727,35,0,1,1,1,0,1,75,Measure.java,,,
671,326,727,35,0,1,1,1,0,1,75,Measure.java,,,
672,65,1264,45,0,1,1,1,0,1,100,,CrystalPropertiesDialog.java,,
672,66,1264,45,0,1,1,1,0,1,100,,CrystalPropertiesDialog.java,,
672,67,1264,45,0,1,1,1,0,1,100,,CrystalPropertiesDialog.java,,
672,68,1264,45,0,1,1,1,0,1,100,,CrystalPropertiesDialog.java,,
672,69,1264,45,0,1,1,1,0,1,100,,CrystalPropertiesDialog.java,,
672,71,1264,45,0,1,1,1,0,1,100,,CrystalPropertiesDialog.java,,
672,72,1264,45,0,1,1,1,0,1,100,,CrystalPropertiesDialog.java,,
672,73,1264,45,0,1,1,1,0,1,100,,CrystalPropertiesDialog.java,,
