globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
1 | Revision_462/args.c | 85 | 92 | 1 | 301 | nextString | static char* nextString (const Arguments* const current, const char** const next) | 84 | 92 |  | args
2 | Revision_462/args.c | 159 | 166 | 1 | 300 | nextFileString | static char* nextFileString (const Arguments* const current, FILE* const fp) | 158 | 166 |  | args
8 | Revision_462/asp.c | 71 | 90 | 2 | 156 | findAspTags | static void findAspTags (void) | 42 | 198 |  | asp
9 | Revision_462/asp.c | 94 | 113 | 2 | 156 | findAspTags | static void findAspTags (void) | 42 | 198 |  | asp
10 | Revision_462/asp.c | 117 | 133 | 3 | 156 | findAspTags | static void findAspTags (void) | 42 | 198 |  | asp
87 | Revision_462/asp.c | 156 | 171 | 3 | 156 | findAspTags | static void findAspTags (void) | 42 | 198 |  | asp
12 | Revision_462/asp.c | 137 | 152 | 3 | 156 | findAspTags | static void findAspTags (void) | 42 | 198 |  | asp
114 | Revision_462/asp.c | 175 | 190 | 3 | 156 | findAspTags | static void findAspTags (void) | 42 | 198 |  | asp
15 | Revision_462/asp.c | 201 | 209 | 4 | 2 | AspParser | extern parserDefinition* AspParser (void) | 200 | 209 |  | asp
116 | Revision_462/ruby.c | 389 | 397 | 4 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 388 | 397 |  | ruby
88 | Revision_462/sml.c | 201 | 209 | 4 | 569 | SmlParser | extern parserDefinition *SmlParser (void) | 200 | 209 |  | sml
16 | Revision_462/python.c | 273 | 281 | 4 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 272 | 281 |  | python
7 | Revision_462/awk.c | 71 | 79 | 5 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79 |  | awk
5 | Revision_462/php.c | 161 | 169 | 5 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 160 | 169 |  | php
118 | Revision_462/basic.c | 179 | 187 | 6 | 619 | BlitzBasicParser | parserDefinition *BlitzBasicParser (void) | 178 | 187 |  | basic
119 | Revision_462/basic.c | 190 | 198 | 6 | 621 | PureBasicParser | parserDefinition *PureBasicParser (void) | 189 | 198 |  | basic
18 | Revision_462/beta.c | 152 | 156 | 7 | 158 | findBetaTags | static void findBetaTags (void) | 82 | 307 |  | beta
19 | Revision_462/beta.c | 277 | 281 | 7 | 158 | findBetaTags | static void findBetaTags (void) | 82 | 307 |  | beta
20 | Revision_462/beta.c | 158 | 162 | 7 | 158 | findBetaTags | static void findBetaTags (void) | 82 | 307 |  | beta
21 | Revision_462/beta.c | 165 | 169 | 8 | 158 | findBetaTags | static void findBetaTags (void) | 82 | 307 |  | beta
22 | Revision_462/beta.c | 271 | 275 | 8 | 158 | findBetaTags | static void findBetaTags (void) | 82 | 307 |  | beta
23 | Revision_462/beta.c | 310 | 318 | 9 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 309 | 318 |  | beta
24 | Revision_462/vim.c | 168 | 176 | 9 | 26 | VimParser | extern parserDefinition* VimParser (void) | 167 | 176 |  | vim
65 | Revision_462/lua.c | 123 | 131 | 9 | 520 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131 |  | lua
94 | Revision_462/erlang.c | 58 | 62 | 10 | 173 | skipSpace | static const unsigned char *skipSpace (const unsigned char *cp) | 57 | 62 |  | erlang
91 | Revision_462/python.c | 107 | 111 | 10 | 173 | skipSpace | static const unsigned char *skipSpace (const unsigned char *cp) | 106 | 111 |  | python
92 | Revision_462/sml.c | 84 | 88 | 10 | 173 | skipSpace | static const unsigned char *skipSpace (const unsigned char *cp) | 83 | 88 |  | sml
95 | Revision_462/erlang.c | 66 | 75 | 11 | NULL | NULL | NULL | NULL | NULL |  | 
96 | Revision_462/python.c | 116 | 125 | 11 | NULL | NULL | NULL | NULL | NULL |  | 
101 | Revision_462/erlang.c | 108 | 113 | 12 | 580 | parseSimpleTag | static void parseSimpleTag (const unsigned char *cp, erlangKind kind) | 107 | 113 |  | erlang
102 | Revision_462/erlang.c | 116 | 121 | 12 | 578 | parseFunctionTag | static void parseFunctionTag (const unsigned char *cp, vString *const module) | 115 | 121 |  | erlang
99 | Revision_462/erlang.c | 179 | 187 | 13 | 575 | ErlangParser | extern parserDefinition *ErlangParser (void) | 178 | 187 |  | erlang
6 | Revision_462/perl.c | 203 | 211 | 13 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 202 | 211 |  | perl
100 | Revision_462/tcl.c | 106 | 114 | 13 | 25 | TclParser | extern parserDefinition* TclParser (void) | 105 | 114 |  | tcl
30 | Revision_462/get.c | 464 | 475 | 14 | 442 | skipOverCplusComment | static int skipOverCplusComment (void) | 463 | 475 |  | get
31 | Revision_462/get.c | 481 | 492 | 14 | 451 | skipToEndOfString | static int skipToEndOfString (void) | 480 | 492 |  | get
120 | Revision_462/jscript.c | 233 | 264 | 15 | 567 | skipArgumentList | static void skipArgumentList (tokenInfo *const token) | 232 | 264 |  | jscript
121 | Revision_462/sql.c | 699 | 730 | 15 | 567 | skipArgumentList | static void skipArgumentList (tokenInfo *const token) | 698 | 730 |  | sql
122 | Revision_462/jscript.c | 267 | 276 | 16 | 629 | buildJsKeywordHash | static void buildJsKeywordHash (void) | 266 | 276 |  | jscript
123 | Revision_462/sql.c | 379 | 388 | 16 | 555 | buildSqlKeywordHash | static void buildSqlKeywordHash (void) | 378 | 388 |  | sql
124 | Revision_462/jscript.c | 279 | 288 | 17 | 296 | newToken | static tokenInfo *newToken (void) | 278 | 288 |  | jscript
85 | Revision_462/sql.c | 391 | 400 | 17 | 296 | newToken | static tokenInfo *newToken (void) | 390 | 400 |  | sql
125 | Revision_462/jscript.c | 291 | 295 | 18 | 122 | deleteToken | static void deleteToken (tokenInfo *const token) | 290 | 295 |  | jscript
126 | Revision_462/sql.c | 403 | 407 | 18 | 122 | deleteToken | static void deleteToken (tokenInfo *const token) | 402 | 407 |  | sql
127 | Revision_462/jscript.c | 302 | 323 | 19 | 635 | makeJsTag | static void makeJsTag (tokenInfo *const token, const jsKind kind) | 301 | 323 |  | jscript
128 | Revision_462/sql.c | 414 | 435 | 19 | 559 | makeSqlTag | static void makeSqlTag (tokenInfo *const token, const sqlKind kind) | 413 | 435 |  | sql
129 | Revision_462/jscript.c | 326 | 340 | 20 | 634 | makeConstTag | static void makeConstTag (tokenInfo *const token, const jsKind kind) | 325 | 340 |  | jscript
130 | Revision_462/sql.c | 438 | 452 | 20 | 559 | makeConstTag | static void makeConstTag (tokenInfo *const token, const sqlKind kind) | 437 | 452 |  | sql
131 | Revision_462/jscript.c | 356 | 363 | 21 | 449 | skipToCharacter | static int skipToCharacter (const int c) | 355 | 363 |  | jscript
132 | Revision_462/sql.c | 459 | 466 | 21 | 449 | skipToCharacter | static int skipToCharacter (const int c) | 458 | 466 |  | sql
133 | Revision_462/jscript.c | 366 | 381 | 22 | 352 | parseString | static void parseString (vString *const string, const int delimiter) | 365 | 381 |  | jscript
134 | Revision_462/sql.c | 469 | 484 | 22 | 352 | parseString | static void parseString (vString *const string, const int delimiter) | 468 | 484 |  | sql
135 | Revision_462/jscript.c | 387 | 398 | 23 | 329 | parseIdentifier | static void parseIdentifier (vString *const string, const int firstChar) | 386 | 398 |  | jscript
136 | Revision_462/sql.c | 489 | 500 | 23 | 329 | parseIdentifier | static void parseIdentifier (vString *const string, const int firstChar) | 488 | 500 |  | sql
