globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
264 | Revision_755/ant.c | 33 | 40 | 1 | 727 | AntParser | extern parserDefinition* AntParser () | 32 | 40 |  | ant
265 | Revision_755/matlab.c | 35 | 42 | 1 | 729 | MatLabParser | extern parserDefinition* MatLabParser () | 34 | 42 |  | matlab
55 | Revision_755/yacc.c | 31 | 38 | 1 | 27 | YaccParser | extern parserDefinition* YaccParser () | 30 | 38 |  | yacc
54 | Revision_755/slang.c | 34 | 41 | 1 | 24 | SlangParser | extern parserDefinition* SlangParser (void) | 33 | 41 |  | slang
1 | Revision_755/args.c | 85 | 92 | 2 | 301 | nextString | static char* nextString (const Arguments* const current, const char** const next) | 84 | 92 |  | args
2 | Revision_755/args.c | 160 | 167 | 2 | 300 | nextFileString | static char* nextFileString (const Arguments* const current, FILE* const fp) | 159 | 167 |  | args
8 | Revision_755/asp.c | 72 | 91 | 3 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
9 | Revision_755/asp.c | 95 | 114 | 3 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
301 | Revision_755/asp.c | 118 | 163 | 4 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
302 | Revision_755/asp.c | 165 | 210 | 4 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
303 | Revision_755/asp.c | 125 | 137 | 5 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
12 | Revision_755/asp.c | 139 | 151 | 5 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
304 | Revision_755/asp.c | 172 | 184 | 6 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
305 | Revision_755/asp.c | 186 | 198 | 6 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
10 | Revision_755/asp.c | 214 | 230 | 7 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
306 | Revision_755/asp.c | 272 | 287 | 7 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
12 | Revision_755/asp.c | 234 | 249 | 7 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
87 | Revision_755/asp.c | 253 | 268 | 7 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
114 | Revision_755/asp.c | 291 | 306 | 7 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
15 | Revision_755/asp.c | 317 | 325 | 8 | 2 | AspParser | extern parserDefinition* AspParser (void) | 316 | 325 |  | asp
88 | Revision_755/sml.c | 202 | 210 | 8 | 569 | SmlParser | extern parserDefinition *SmlParser (void) | 201 | 210 |  | sml
116 | Revision_755/ruby.c | 398 | 406 | 8 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 397 | 406 |  | ruby
18 | Revision_755/beta.c | 152 | 156 | 9 | 158 | findBetaTags | static void findBetaTags (void) | 82 | 308 |  | beta
19 | Revision_755/beta.c | 277 | 281 | 9 | 158 | findBetaTags | static void findBetaTags (void) | 82 | 308 |  | beta
20 | Revision_755/beta.c | 158 | 162 | 9 | 158 | findBetaTags | static void findBetaTags (void) | 82 | 308 |  | beta
21 | Revision_755/beta.c | 165 | 169 | 10 | 158 | findBetaTags | static void findBetaTags (void) | 82 | 308 |  | beta
22 | Revision_755/beta.c | 271 | 275 | 10 | 158 | findBetaTags | static void findBetaTags (void) | 82 | 308 |  | beta
23 | Revision_755/beta.c | 311 | 319 | 11 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 310 | 319 |  | beta
24 | Revision_755/vim.c | 626 | 634 | 11 | 26 | VimParser | extern parserDefinition* VimParser (void) | 625 | 634 |  | vim
65 | Revision_755/lua.c | 123 | 131 | 11 | 520 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131 |  | lua
266 | Revision_755/dosbatch.c | 33 | 40 | 12 | 728 | DosBatchParser | extern parserDefinition* DosBatchParser () | 32 | 40 |  | dosbatch
267 | Revision_755/html.c | 40 | 47 | 12 | 583 | HtmlParser | extern parserDefinition* HtmlParser (void) | 39 | 47 |  | html
94 | Revision_755/erlang.c | 58 | 62 | 13 | 173 | skipSpace | static const unsigned char *skipSpace (const unsigned char *cp) | 57 | 62 |  | erlang
92 | Revision_755/sml.c | 84 | 88 | 13 | 173 | skipSpace | static const unsigned char *skipSpace (const unsigned char *cp) | 83 | 88 |  | sml
91 | Revision_755/python.c | 278 | 282 | 13 | 173 | skipSpace | static const char *skipSpace (const char *cp) | 277 | 282 |  | python
95 | Revision_755/erlang.c | 66 | 75 | 14 | NULL | NULL | NULL | NULL | NULL |  | 
96 | Revision_755/python.c | 286 | 295 | 14 | 328 | parseIdentifier | static const char *parseIdentifier (const char *cp, vString *const identifier) | 285 | 295 |  | python
101 | Revision_755/erlang.c | 108 | 113 | 15 | 580 | parseSimpleTag | static void parseSimpleTag (const unsigned char *cp, erlangKind kind) | 107 | 113 |  | erlang
102 | Revision_755/erlang.c | 116 | 121 | 15 | 578 | parseFunctionTag | static void parseFunctionTag (const unsigned char *cp, vString *const module) | 115 | 121 |  | erlang
99 | Revision_755/erlang.c | 179 | 187 | 16 | 575 | ErlangParser | extern parserDefinition *ErlangParser (void) | 178 | 187 |  | erlang
100 | Revision_755/tcl.c | 106 | 114 | 16 | 25 | TclParser | extern parserDefinition* TclParser (void) | 105 | 114 |  | tcl
6 | Revision_755/perl.c | 372 | 380 | 16 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 371 | 380 |  | perl
204 | Revision_755/flex.c | 215 | 224 | 17 | 718 | buildFlexKeywordHash | static void buildFlexKeywordHash (void) | 214 | 224 |  | flex
268 | Revision_755/tex.c | 149 | 158 | 17 | 731 | buildTexKeywordHash | static void buildTexKeywordHash (void) | 148 | 158 |  | tex
123 | Revision_755/sql.c | 409 | 418 | 17 | 555 | buildSqlKeywordHash | static void buildSqlKeywordHash (void) | 408 | 418 |  | sql
122 | Revision_755/jscript.c | 180 | 189 | 17 | 629 | buildJsKeywordHash | static void buildJsKeywordHash (void) | 179 | 189 |  | jscript
205 | Revision_755/flex.c | 244 | 248 | 18 | 122 | deleteToken | static void deleteToken (tokenInfo *const token) | 243 | 248 |  | flex
181 | Revision_755/vhdl.c | 356 | 360 | 18 | 122 | deleteToken | static void deleteToken (tokenInfo * const token) | 353 | 361 |  | vhdl
126 | Revision_755/sql.c | 436 | 440 | 18 | 122 | deleteToken | static void deleteToken (tokenInfo *const token) | 435 | 440 |  | sql
125 | Revision_755/jscript.c | 208 | 212 | 18 | 122 | deleteToken | static void deleteToken (tokenInfo *const token) | 207 | 212 |  | jscript
271 | Revision_755/tex.c | 175 | 179 | 18 | 122 | deleteToken | static void deleteToken (tokenInfo *const token) | 174 | 179 |  | tex
206 | Revision_755/flex.c | 255 | 269 | 19 | 634 | makeConstTag | static void makeConstTag (tokenInfo *const token, const flexKind kind) | 254 | 269 |  | flex
165 | Revision_755/jscript.c | 219 | 233 | 19 | 634 | makeConstTag | static void makeConstTag (tokenInfo *const token, const jsKind kind) | 218 | 233 |  | jscript
206 | Revision_755/flex.c | 257 | 268 | 20 | 634 | makeConstTag | static void makeConstTag (tokenInfo *const token, const flexKind kind) | 254 | 269 |  | flex
130 | Revision_755/sql.c | 449 | 460 | 20 | 559 | makeConstTag | static void makeConstTag (tokenInfo *const token, const sqlKind kind) | 446 | 461 |  | sql
272 | Revision_755/tex.c | 188 | 199 | 20 | 634 | makeConstTag | static void makeConstTag (tokenInfo *const token, const texKind kind) | 185 | 200 |  | tex
180 | Revision_755/vhdl.c | 538 | 547 | 20 | 634 | makeConstTag | static void makeConstTag (tokenInfo * const token, const vhdlKind kind) | 535 | 548 |  | vhdl
