globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
1 | Revision_18/args.c | 85 | 92 | 1 | 301 | nextString | static char* nextString (const Arguments* const current, const char** const next) | 84 | 92 |  | args
2 | Revision_18/args.c | 156 | 163 | 1 | 300 | nextFileString | static char* nextFileString (const Arguments* const current, FILE* const fp) | 155 | 163 |  | args
3 | Revision_18/asm.c | 96 | 104 | 2 | 1 | AsmParser | extern parserDefinition* AsmParser (void) | 95 | 104 |  | asm
7 | Revision_18/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79 |  | awk
8 | Revision_18/asp.c | 70 | 89 | 3 | 156 | findAspTags | static void findAspTags (void) | 41 | 159 |  | asp
9 | Revision_18/asp.c | 93 | 112 | 3 | 156 | findAspTags | static void findAspTags (void) | 41 | 159 |  | asp
10 | Revision_18/asp.c | 116 | 132 | 4 | 156 | findAspTags | static void findAspTags (void) | 41 | 159 |  | asp
12 | Revision_18/asp.c | 136 | 151 | 4 | 156 | findAspTags | static void findAspTags (void) | 41 | 159 |  | asp
15 | Revision_18/asp.c | 162 | 170 | 5 | 2 | AspParser | extern parserDefinition* AspParser (void) | 161 | 170 |  | asp
17 | Revision_18/cobol.c | 72 | 80 | 5 | 6 | CobolParser | extern parserDefinition* CobolParser () | 71 | 80 |  | cobol
18 | Revision_18/beta.c | 154 | 158 | 6 | 158 | findBetaTags | static void findBetaTags (void) | 84 | 311 |  | beta
20 | Revision_18/beta.c | 160 | 164 | 6 | 158 | findBetaTags | static void findBetaTags (void) | 84 | 311 |  | beta
19 | Revision_18/beta.c | 281 | 285 | 6 | 158 | findBetaTags | static void findBetaTags (void) | 84 | 311 |  | beta
21 | Revision_18/beta.c | 167 | 171 | 7 | 158 | findBetaTags | static void findBetaTags (void) | 84 | 311 |  | beta
22 | Revision_18/beta.c | 275 | 279 | 7 | 158 | findBetaTags | static void findBetaTags (void) | 84 | 311 |  | beta
