revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
645 | ABINITInputReader | public ABINITInputReader(Reader input) | org.openscience.jmol | ABINITInputReader | Jmol/src/org/openscience/jmol/ABINITInputReader.java | 76 | 78 | 776767 | 1249
645 | ABINITOutputReader | public ABINITOutputReader(Reader input) | org.openscience.jmol | ABINITOutputReader | Jmol/src/org/openscience/jmol/ABINITOutputReader.java | 101 | 103 | 776768 | 1250
645 | ABINITReader | public ABINITReader(Reader input) | org.openscience.jmol | ABINITReader | Jmol/src/org/openscience/jmol/ABINITReader.java | 94 | 97 | 776769 | 1144
645 | ADFReader | public ADFReader(Reader input) | org.openscience.jmol | ADFReader | Jmol/src/org/openscience/jmol/ADFReader.java | 57 | 59 | 776770 | 1
645 | AboutAction | public AboutAction() | org.openscience.jmol | Jmol | Jmol/src/org/openscience/jmol/Jmol.java | 1088 | 1090 | 776771 | 2
645 | AboutDialog | public AboutDialog(JFrame fr) | org.openscience.jmol | AboutDialog | Jmol/src/org/openscience/jmol/AboutDialog.java | 57 | 120 | 776772 | 3
645 | Aces2Reader | public Aces2Reader(Reader input) | org.openscience.jmol | Aces2Reader | Jmol/src/org/openscience/jmol/Aces2Reader.java | 61 | 63 | 776773 | 4
645 | ActionChangedListener | ActionChangedListener(AbstractButton button) | org.openscience.jmol | Jmol | Jmol/src/org/openscience/jmol/Jmol.java | 955 | 958 | 776774 | 5
645 | Angle | public Angle(int a1, int a2, int a3) | org.openscience.jmol | Angle | Jmol/src/org/openscience/jmol/Angle.java | 36 | 43 | 776775 | 6
645 | AngleAction | public AngleAction() | org.openscience.jmol | Measure | Jmol/src/org/openscience/jmol/Measure.java | 442 | 445 | 776776 | 7
645 | Animate | public Animate(JmolModel model, JFrame f) | org.openscience.jmol | Animate | Jmol/src/org/openscience/jmol/Animate.java | 333 | 542 | 776777 | 8
645 | AnimateAction | public AnimateAction() | org.openscience.jmol | Animate | Jmol/src/org/openscience/jmol/Animate.java | 635 | 643 | 776778 | 9
645 | Atom | public Atom(BaseAtomType at) | org.openscience.jmol | Atom | Jmol/src/org/openscience/jmol/Atom.java | 34 | 36 | 776779 | 776
645 | AtomLabelShape | AtomLabelShape(Atom atom, DisplaySettings settings) | org.openscience.jmol | AtomLabelShape | Jmol/src/org/openscience/jmol/AtomLabelShape.java | 14 | 18 | 776780 | 1147
645 | AtomPropsMenu | public AtomPropsMenu(String name, DisplaySettings settings) | org.openscience.jmol | AtomPropsMenu | Jmol/src/org/openscience/jmol/AtomPropsMenu.java | 42 | 53 | 776781 | 10
645 | AtomShape | AtomShape(Atom atom) | org.openscience.jmol | AtomShape | Jmol/src/org/openscience/jmol/AtomShape.java | 55 | 57 | 776782 | 1148
645 | AtomType | public AtomType(AtomType at) | org.openscience.jmol | AtomType | Jmol/src/org/openscience/jmol/AtomType.java | 76 | 78 | 776783 | 11
