globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_241/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_241/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_241/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
12 | Revision_241/c.c | 2486 | 2495 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2485 | 2495
8 | Revision_241/c.c | 2498 | 2513 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2497 | 2513
15 | Revision_241/c.c | 2516 | 2525 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2515 | 2525
315 | Revision_241/c.c | 2528 | 2537 | 2 | 603 | VeraParser | extern parserDefinition* VeraParser (void) | 2527 | 2537
296 | Revision_241/sql.c | 617 | 626 | 2 | 579 | SqlParser | extern parserDefinition* SqlParser (void) | 616 | 626
9 | Revision_241/eiffel.c | 1222 | 1231 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1221 | 1231
21 | Revision_241/fortran.c | 1676 | 1691 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 1675 | 1691
20 | Revision_241/vim.c | 137 | 145 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 136 | 145
243 | Revision_241/lua.c | 123 | 131 | 2 | 531 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131
283 | Revision_241/verilog.c | 160 | 168 | 2 | 571 | VerilogParser | extern parserDefinition* VerilogParser (void) | 159 | 168
4 | Revision_241/asp.c | 181 | 189 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 180 | 189
14 | Revision_241/pascal.c | 255 | 263 | 2 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 254 | 263
7 | Revision_241/perl.c | 109 | 117 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 108 | 117
19 | Revision_241/ruby.c | 167 | 175 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 166 | 175
13 | Revision_241/python.c | 212 | 220 | 2 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 211 | 220
10 | Revision_241/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
320 | Revision_241/cobol.c | 40 | 48 | 2 | 6 | CobolParser | extern parserDefinition* CobolParser () | 39 | 48
18 | Revision_241/tcl.c | 106 | 114 | 2 | 25 | TclParser | extern parserDefinition* TclParser (void) | 105 | 114
17 | Revision_241/sh.c | 98 | 108 | 2 | 23 | ShParser | extern parserDefinition* ShParser (void) | 97 | 108
5 | Revision_241/beta.c | 313 | 321 | 2 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 312 | 321
22 | Revision_241/php.c | 98 | 106 | 2 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 97 | 106
16 | Revision_241/scheme.c | 99 | 109 | 2 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109
