globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_536/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_536/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_536/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
340 | Revision_536/erlang.c | 179 | 187 | 2 | 615 | ErlangParser | extern parserDefinition *ErlangParser (void) | 178 | 187
19 | Revision_536/ruby.c | 389 | 397 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 388 | 397
321 | Revision_536/sml.c | 202 | 210 | 2 | 607 | SmlParser | extern parserDefinition *SmlParser (void) | 201 | 210
283 | Revision_536/verilog.c | 316 | 325 | 2 | 571 | VerilogParser | extern parserDefinition* VerilogParser (void) | 315 | 325
5 | Revision_536/beta.c | 311 | 319 | 2 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 310 | 319
17 | Revision_536/sh.c | 103 | 113 | 2 | 23 | ShParser | extern parserDefinition* ShParser (void) | 102 | 113
296 | Revision_536/sql.c | 1816 | 1825 | 2 | 579 | SqlParser | extern parserDefinition* SqlParser (void) | 1815 | 1825
10 | Revision_536/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
243 | Revision_536/lua.c | 123 | 131 | 2 | 531 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131
16 | Revision_536/scheme.c | 99 | 109 | 2 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109
7 | Revision_536/perl.c | 341 | 349 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 340 | 349
320 | Revision_536/cobol.c | 40 | 48 | 2 | 6 | CobolParser | extern parserDefinition* CobolParser () | 39 | 48
501 | Revision_536/php.c | 73 | 80 | 2 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 72 | 80
12 | Revision_536/c.c | 2859 | 2868 | 2 | 10 | CsharpParser | extern parserDefinition* CsharpParser (void) | 2858 | 2868
21 | Revision_536/fortran.c | 2200 | 2215 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 2199 | 2215
15 | Revision_536/c.c | 2871 | 2880 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2870 | 2880
408 | Revision_536/basic.c | 191 | 199 | 2 | 686 | PureBasicParser | parserDefinition *PureBasicParser (void) | 190 | 199
13 | Revision_536/python.c | 447 | 455 | 2 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 446 | 455
18 | Revision_536/tcl.c | 106 | 114 | 2 | 25 | TclParser | extern parserDefinition* TclParser (void) | 105 | 114
409 | Revision_536/basic.c | 180 | 188 | 2 | 684 | BlitzBasicParser | parserDefinition *BlitzBasicParser (void) | 179 | 188
4 | Revision_536/asp.c | 201 | 209 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 200 | 209
14 | Revision_536/pascal.c | 257 | 265 | 2 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 256 | 265
8 | Revision_536/c.c | 2841 | 2856 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2840 | 2856
315 | Revision_536/c.c | 2883 | 2892 | 2 | 603 | VeraParser | extern parserDefinition* VeraParser (void) | 2882 | 2892
410 | Revision_536/basic.c | 202 | 210 | 2 | 685 | FreeBasicParser | parserDefinition *FreeBasicParser (void) | 201 | 210
9 | Revision_536/eiffel.c | 1249 | 1258 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1248 | 1258
330 | Revision_536/c.c | 2829 | 2838 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2828 | 2838
20 | Revision_536/vim.c | 626 | 634 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 625 | 634
274 | Revision_536/asm.c | 366 | 385 | 2 | 1 | AsmParser | extern parserDefinition* AsmParser (void) | 365 | 385
365 | Revision_536/html.c | 40 | 47 | 2 | 629 | HtmlParser | extern parserDefinition* HtmlParser (void) | 39 | 47
25 | Revision_536/make.c | 199 | 209 | 2 | 15 | MakefileParser | extern parserDefinition* MakefileParser (void) | 198 | 209
413 | Revision_536/jscript.c | 1237 | 1250 | 2 | 630 | JavaScriptParser | extern parserDefinition* JavaScriptParser (void) | 1236 | 1250
23 | Revision_536/yacc.c | 31 | 38 | 2 | 27 | YaccParser | extern parserDefinition* YaccParser () | 30 | 38
24 | Revision_536/slang.c | 34 | 41 | 2 | 24 | SlangParser | extern parserDefinition* SlangParser (void) | 33 | 41
26 | Revision_536/rexx.c | 30 | 37 | 2 | 20 | RexxParser | extern parserDefinition* RexxParser (void) | 29 | 37
27 | Revision_536/keyword.c | 107 | 116 | 2 | NULL | NULL | NULL | NULL | NULL
158 | Revision_536/fortran.c | 413 | 425 | 2 | 300 | newToken | static tokenInfo *newToken (void) | 412 | 425
29 | Revision_536/options.c | 533 | 538 | 2 | 78 | cArgRead | static void cArgRead (cookedArgs *const current) | 507 | 540
28 | Revision_536/c.c | 2187 | 2192 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 2023 | 2419
30 | Revision_536/options.c | 626 | 632 | 2 | 69 | cArgForth | extern void cArgForth (cookedArgs* const current) | 613 | 634
309 | Revision_536/sql.c | 346 | 355 | 2 | 714 | newToken | static tokenInfo *newToken (void) | 345 | 355
414 | Revision_536/jscript.c | 187 | 197 | 2 | 589 | newToken | static tokenInfo *newToken (void) | 186 | 197
157 | Revision_536/eiffel.c | 1203 | 1215 | 2 | 299 | newToken | static tokenInfo *newToken (void) | 1202 | 1215
31 | Revision_536/c.c | 2216 | 2224 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 2023 | 2419
53 | Revision_536/c.c | 482 | 488 | 2 | 226 | initToken | static void initToken (tokenInfo* const token) | 481 | 488
33 | Revision_536/asp.c | 71 | 90 | 3 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
34 | Revision_536/asp.c | 94 | 113 | 3 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
35 | Revision_536/asp.c | 117 | 133 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
36 | Revision_536/asp.c | 137 | 152 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
36 | Revision_536/asp.c | 175 | 190 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
36 | Revision_536/asp.c | 156 | 171 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
43 | Revision_536/args.c | 85 | 92 | 5 | 305 | nextString | static char* nextString (const Arguments* const current, const char** const next) | 84 | 92
44 | Revision_536/args.c | 160 | 167 | 5 | 304 | nextFileString | static char* nextFileString (const Arguments* const current, FILE* const fp) | 159 | 167
45 | Revision_536/args.c | 182 | 190 | 6 | 55 | argNewFromArgv | extern Arguments* argNewFromArgv (char* const* const argv) | 181 | 190
46 | Revision_536/args.c | 203 | 211 | 6 | 57 | argNewFromLineFile | extern Arguments* argNewFromLineFile (FILE* const fp) | 202 | 211
47 | Revision_536/args.c | 193 | 200 | 6 | 56 | argNewFromFile | extern Arguments* argNewFromFile (FILE* const fp) | 192 | 200
48 | Revision_536/args.c | 266 | 272 | 7 | 52 | argDelete | extern void argDelete (Arguments* const current) | 265 | 272
49 | Revision_536/options.c | 579 | 584 | 7 | 68 | cArgDelete | extern void cArgDelete (cookedArgs* const current) | 578 | 584
50 | Revision_536/fortran.c | 903 | 908 | 7 | 82 | checkForLabel | static void checkForLabel (void) | 882 | 910
51 | Revision_536/c.c | 534 | 540 | 8 | 123 | deleteToken | static void deleteToken (tokenInfo *const token) | 533 | 540
415 | Revision_536/jscript.c | 200 | 204 | 8 | 582 | deleteToken | static void deleteToken (tokenInfo *const token) | 199 | 204
52 | Revision_536/vstring.c | 67 | 74 | 8 | 507 | vStringDelete | extern void vStringDelete (vString *const string) | 66 | 74
416 | Revision_536/sql.c | 358 | 362 | 8 | 701 | deleteToken | static void deleteToken (tokenInfo *const token) | 357 | 362
363 | Revision_536/fortran.c | 439 | 444 | 8 | 125 | deleteToken | static void deleteToken (tokenInfo *const token) | 436 | 445
362 | Revision_536/eiffel.c | 1218 | 1224 | 8 | 124 | deleteToken | static void deleteToken (tokenInfo *const token) | 1217 | 1224
52 | Revision_536/vstring.c | 69 | 73 | 8 | 507 | vStringDelete | extern void vStringDelete (vString *const string) | 66 | 74
