globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
1 | Revision_212/args.c | 85 | 92 | 1 | 301 | nextString | static char* nextString (const Arguments* const current, const char** const next) | 84 | 92 |  | args
2 | Revision_212/args.c | 159 | 166 | 1 | 300 | nextFileString | static char* nextFileString (const Arguments* const current, FILE* const fp) | 158 | 166 |  | args
3 | Revision_212/args.c | 181 | 189 | 2 | 55 | argNewFromArgv | extern Arguments* argNewFromArgv (char* const* const argv) | 180 | 189 |  | args
4 | Revision_212/args.c | 192 | 199 | 2 | 56 | argNewFromFile | extern Arguments* argNewFromFile (FILE* const fp) | 191 | 199 |  | args
5 | Revision_212/args.c | 202 | 210 | 2 | 57 | argNewFromLineFile | extern Arguments* argNewFromLineFile (FILE* const fp) | 201 | 210 |  | args
6 | Revision_212/args.c | 265 | 271 | 3 | 52 | argDelete | extern void argDelete (Arguments* const current) | 264 | 271 |  | args
7 | Revision_212/options.c | 553 | 558 | 3 | 68 | cArgDelete | extern void cArgDelete (cookedArgs* const current) | 552 | 558 |  | options
8 | Revision_212/fortran.c | 781 | 786 | 3 | 82 | checkForLabel | static void checkForLabel (void) | 760 | 788 |  | fortran
188 | Revision_212/asm.c | 121 | 129 | 4 | 552 | buildAsmKeywordHash | static void buildAsmKeywordHash (void) | 120 | 129 |  | asm
189 | Revision_212/fortran.c | 310 | 319 | 4 | 66 | buildFortranKeywordHash | static void buildFortranKeywordHash (void) | 309 | 319 |  | fortran
170 | Revision_212/asm.c | 132 | 141 | 5 | 551 | analyzeOperator | static opKeyword analyzeOperator (const vString *const op) | 131 | 141 |  | asm
190 | Revision_212/fortran.c | 748 | 758 | 5 | 47 | analyzeToken | static keywordId analyzeToken (vString *const name) | 747 | 758 |  | fortran
191 | Revision_212/asm.c | 245 | 258 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
179 | Revision_212/asm.c | 263 | 273 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
174 | Revision_212/asm.c | 368 | 387 | 7 | 1 | AsmParser | extern parserDefinition* AsmParser (void) | 367 | 387 |  | asm
12 | Revision_212/fortran.c | 1674 | 1689 | 7 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 1673 | 1689 |  | fortran
19 | Revision_212/perl.c | 109 | 117 | 7 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 108 | 117 |  | perl
