globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_534/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_534/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_534/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
12 | Revision_534/c.c | 2883 | 2892 | 2 | 603 | VeraParser | extern parserDefinition* VeraParser (void) | 2882 | 2892
14 | Revision_534/pascal.c | 256 | 264 | 2 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 255 | 264
13 | Revision_534/python.c | 447 | 455 | 2 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 446 | 455
21 | Revision_534/fortran.c | 2203 | 2218 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 2202 | 2218
501 | Revision_534/php.c | 73 | 80 | 2 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 72 | 80
320 | Revision_534/cobol.c | 40 | 48 | 2 | 6 | CobolParser | extern parserDefinition* CobolParser () | 39 | 48
18 | Revision_534/tcl.c | 106 | 114 | 2 | 25 | TclParser | extern parserDefinition* TclParser (void) | 105 | 114
321 | Revision_534/sml.c | 201 | 209 | 2 | 607 | SmlParser | extern parserDefinition *SmlParser (void) | 200 | 209
340 | Revision_534/erlang.c | 179 | 187 | 2 | 615 | ErlangParser | extern parserDefinition *ErlangParser (void) | 178 | 187
15 | Revision_534/c.c | 2859 | 2868 | 2 | 10 | CsharpParser | extern parserDefinition* CsharpParser (void) | 2858 | 2868
408 | Revision_534/basic.c | 202 | 210 | 2 | 685 | FreeBasicParser | parserDefinition *FreeBasicParser (void) | 201 | 210
4 | Revision_534/asp.c | 201 | 209 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 200 | 209
8 | Revision_534/c.c | 2841 | 2856 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2840 | 2856
10 | Revision_534/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
315 | Revision_534/c.c | 2829 | 2838 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2828 | 2838
17 | Revision_534/sh.c | 103 | 113 | 2 | 23 | ShParser | extern parserDefinition* ShParser (void) | 102 | 113
19 | Revision_534/ruby.c | 389 | 397 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 388 | 397
9 | Revision_534/eiffel.c | 1246 | 1255 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1245 | 1255
5 | Revision_534/beta.c | 310 | 318 | 2 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 309 | 318
283 | Revision_534/verilog.c | 316 | 325 | 2 | 571 | VerilogParser | extern parserDefinition* VerilogParser (void) | 315 | 325
330 | Revision_534/c.c | 2871 | 2880 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2870 | 2880
409 | Revision_534/basic.c | 191 | 199 | 2 | 686 | PureBasicParser | parserDefinition *PureBasicParser (void) | 190 | 199
243 | Revision_534/lua.c | 123 | 131 | 2 | 531 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131
20 | Revision_534/vim.c | 626 | 634 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 625 | 634
296 | Revision_534/sql.c | 1815 | 1824 | 2 | 579 | SqlParser | extern parserDefinition* SqlParser (void) | 1814 | 1824
410 | Revision_534/basic.c | 180 | 188 | 2 | 684 | BlitzBasicParser | parserDefinition *BlitzBasicParser (void) | 179 | 188
7 | Revision_534/perl.c | 341 | 349 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 340 | 349
16 | Revision_534/scheme.c | 99 | 109 | 2 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109
