globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_760/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_760/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_760/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
12 | Revision_760/c.c | 2897 | 2906 | 2 | 10 | CsharpParser | extern parserDefinition* CsharpParser (void) | 2896 | 2906
501 | Revision_760/php.c | 91 | 98 | 2 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 90 | 98
8 | Revision_760/c.c | 2879 | 2894 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2878 | 2894
7 | Revision_760/perl.c | 372 | 380 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 371 | 380
15 | Revision_760/c.c | 2867 | 2876 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2866 | 2876
16 | Revision_760/scheme.c | 99 | 109 | 2 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109
20 | Revision_760/vim.c | 626 | 634 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 625 | 634
745 | Revision_760/ocaml.c | 1832 | 1842 | 2 | 970 | OcamlParser | extern parserDefinition *OcamlParser (void) | 1831 | 1842
19 | Revision_760/ruby.c | 398 | 406 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 397 | 406
17 | Revision_760/sh.c | 103 | 113 | 2 | 23 | ShParser | extern parserDefinition* ShParser (void) | 102 | 113
539 | Revision_760/vhdl.c | 824 | 833 | 2 | 798 | VhdlParser | extern parserDefinition *VhdlParser (void) | 823 | 833
18 | Revision_760/tcl.c | 106 | 114 | 2 | 25 | TclParser | extern parserDefinition* TclParser (void) | 105 | 114
296 | Revision_760/sql.c | 2358 | 2367 | 2 | 579 | SqlParser | extern parserDefinition* SqlParser (void) | 2357 | 2367
5 | Revision_760/beta.c | 311 | 319 | 2 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 310 | 319
21 | Revision_760/fortran.c | 2180 | 2195 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 2179 | 2195
320 | Revision_760/cobol.c | 40 | 48 | 2 | 6 | CobolParser | extern parserDefinition* CobolParser () | 39 | 48
321 | Revision_760/sml.c | 202 | 210 | 2 | 607 | SmlParser | extern parserDefinition *SmlParser (void) | 201 | 210
340 | Revision_760/erlang.c | 179 | 187 | 2 | 615 | ErlangParser | extern parserDefinition *ErlangParser (void) | 178 | 187
9 | Revision_760/eiffel.c | 1259 | 1268 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1258 | 1268
4 | Revision_760/asp.c | 317 | 325 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 316 | 325
243 | Revision_760/lua.c | 123 | 131 | 2 | 531 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131
10 | Revision_760/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
13 | Revision_760/python.c | 763 | 771 | 2 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 762 | 771
315 | Revision_760/c.c | 2921 | 2930 | 2 | 603 | VeraParser | extern parserDefinition* VeraParser (void) | 2920 | 2930
14 | Revision_760/pascal.c | 257 | 265 | 2 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 256 | 265
408 | Revision_760/basic.c | 193 | 201 | 2 | 684 | BasicParser | parserDefinition *BasicParser (void) | 192 | 201
330 | Revision_760/c.c | 2909 | 2918 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2908 | 2918
283 | Revision_760/verilog.c | 330 | 339 | 2 | 571 | VerilogParser | extern parserDefinition* VerilogParser (void) | 329 | 339
